Martin	// User ID
7-4-2023	// Evaluation date
H_S_R3	7-4-2023	15:11:10:741	// Source file name and timestamp
100.000	// Sampling rate
54.375	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
1657	0.824445	0.007638	0.008100	0.565833	0.082741	0.010240	0.995874	0.035843	-0.390242	-0.425529	-0.585932	0.568612	
1658	0.820477	0.007600	0.008167	0.571571	0.087915	0.010371	0.995401	0.036607	-0.392822	-0.428915	-0.584205	0.566063	
1659	0.818182	0.007600	0.008224	0.574851	0.092908	0.009684	0.994928	0.037307	-0.395821	-0.431676	-0.582795	0.563322	
1660	0.815346	0.007600	0.008252	0.578865	0.097587	0.010640	0.994469	0.037351	-0.397854	-0.434994	-0.580516	0.561688	
1661	0.811309	0.007607	0.008319	0.584509	0.102585	0.009509	0.993955	0.037938	-0.401156	-0.437436	-0.579169	0.558826	
1662	0.809340	0.007653	0.008433	0.587231	0.108122	0.009138	0.993373	0.037898	-0.404511	-0.440416	-0.576927	0.556381	
1663	0.805618	0.007746	0.008529	0.592323	0.113417	0.008660	0.992792	0.037750	-0.407825	-0.443144	-0.574745	0.554049	
1664	0.800965	0.007742	0.008549	0.598601	0.118624	0.008842	0.992184	0.037686	-0.410639	-0.446233	-0.572396	0.551920	
1665	0.798107	0.007613	0.008521	0.602407	0.123934	0.008842	0.991548	0.037355	-0.413712	-0.449171	-0.569891	0.549830	
1666	0.796077	0.007541	0.008547	0.605088	0.129144	0.008582	0.990879	0.037517	-0.416698	-0.452057	-0.567800	0.547367	
1667	0.792396	0.007580	0.008638	0.609898	0.134336	0.008127	0.990203	0.037214	-0.419958	-0.454645	-0.565495	0.545113	
1668	0.789076	0.007634	0.008742	0.614186	0.139039	0.008547	0.989552	0.037187	-0.422293	-0.457563	-0.563238	0.543201	
1669	0.786914	0.007661	0.008845	0.616952	0.143693	0.009234	0.988875	0.037334	-0.424363	-0.460665	-0.560997	0.541282	
1670	0.782592	0.007730	0.008989	0.622422	0.148189	0.009221	0.988214	0.037254	-0.426857	-0.463174	-0.558932	0.539313	
1671	0.779697	0.007756	0.009134	0.626042	0.152138	0.009006	0.987620	0.037153	-0.429180	-0.465239	-0.557163	0.537519	
1672	0.777111	0.007819	0.009322	0.629246	0.156059	0.008887	0.987014	0.037004	-0.431440	-0.467322	-0.555334	0.535792	
1673	0.772844	0.007984	0.009535	0.634475	0.159786	0.008307	0.986418	0.037138	-0.433770	-0.469115	-0.553920	0.533804	
1674	0.770779	0.008059	0.009588	0.636979	0.163795	0.007913	0.985764	0.037126	-0.436187	-0.471121	-0.552212	0.531834	
1675	0.767720	0.007979	0.009546	0.640665	0.166717	0.008365	0.985277	0.036938	-0.437551	-0.472957	-0.550588	0.530767	
1676	0.764168	0.007911	0.009562	0.644898	0.170210	0.008252	0.984674	0.037121	-0.439433	-0.474901	-0.549118	0.528997	
1677	0.762563	0.007959	0.009695	0.646792	0.173726	0.008228	0.984051	0.037363	-0.441245	-0.476926	-0.547632	0.527204	
1678	0.759185	0.007928	0.009840	0.650753	0.177659	0.008166	0.983354	0.037233	-0.443436	-0.479026	-0.545735	0.525425	
1679	0.755603	0.007843	0.009837	0.654909	0.181556	0.007997	0.982646	0.037160	-0.445649	-0.481056	-0.543918	0.523580	
1680	0.753679	0.007813	0.009767	0.657124	0.185429	0.008427	0.981913	0.037301	-0.447391	-0.483498	-0.542013	0.521816	
1681	0.752150	0.007852	0.009814	0.658873	0.189751	0.008613	0.981096	0.037021	-0.449673	-0.485891	-0.539723	0.520003	
1682	0.749281	0.007861	0.009910	0.662132	0.193654	0.008562	0.980319	0.037405	-0.451628	-0.488135	-0.538103	0.517882	
1683	0.747082	0.007863	0.009972	0.664611	0.197420	0.008649	0.979557	0.037662	-0.453466	-0.490338	-0.536413	0.515944	
1684	0.745245	0.007821	0.009979	0.666670	0.201192	0.007974	0.978791	0.037762	-0.455833	-0.492029	-0.534893	0.513821	
1685	0.741781	0.007704	0.009964	0.670524	0.204578	0.008182	0.978075	0.038092	-0.457360	-0.494111	-0.533370	0.512047	
1686	0.739656	0.007722	0.009998	0.672866	0.207899	0.008188	0.977350	0.038700	-0.458869	-0.496130	-0.532110	0.510052	
1687	0.736950	0.007769	0.010157	0.675826	0.211735	0.008124	0.976526	0.038718	-0.460905	-0.498177	-0.530264	0.508140	
1688	0.733335	0.007744	0.010297	0.679746	0.215593	0.008271	0.975693	0.038409	-0.462937	-0.500242	-0.528127	0.506487	
1689	0.731706	0.007748	0.010225	0.681500	0.219515	0.008178	0.974813	0.038536	-0.464984	-0.502344	-0.526295	0.504435	
1690	0.728756	0.007790	0.010255	0.684653	0.224279	0.008002	0.973734	0.038424	-0.467600	-0.504760	-0.523920	0.502071	
1691	0.725988	0.007861	0.010322	0.687585	0.229114	0.008351	0.972597	0.038617	-0.469804	-0.507624	-0.521487	0.499653	
1692	0.724382	0.007908	0.010338	0.689276	0.233708	0.008245	0.971504	0.038632	-0.472225	-0.510016	-0.519219	0.497291	
1693	0.720954	0.007858	0.010451	0.692860	0.237809	0.008005	0.970510	0.038636	-0.474473	-0.512056	-0.517229	0.495124	
1694	0.718636	0.007830	0.010441	0.695264	0.243019	0.007890	0.969227	0.038439	-0.477277	-0.514680	-0.514497	0.492549	
1695	0.716084	0.007851	0.010403	0.697893	0.248492	0.006868	0.967869	0.037873	-0.480902	-0.516763	-0.511720	0.489727	
1696	0.711288	0.007849	0.010487	0.702779	0.253784	0.006784	0.966505	0.037621	-0.483725	-0.519409	-0.508864	0.487116	
1697	0.707117	0.007798	0.010537	0.706975	0.259402	0.006244	0.964974	0.038682	-0.486497	-0.522396	-0.506766	0.483333	
1698	0.704555	0.007782	0.010597	0.709527	0.265320	0.006842	0.963366	0.038537	-0.489148	-0.525789	-0.503360	0.480530	
1699	0.701153	0.007836	0.010685	0.712888	0.271001	0.006626	0.961788	0.038454	-0.492148	-0.528580	-0.500387	0.477500	
1700	0.696423	0.007880	0.010742	0.717508	0.276402	0.006585	0.960246	0.038556	-0.494820	-0.531383	-0.497589	0.474543	
1701	0.693918	0.007798	0.010758	0.719931	0.282065	0.006576	0.958598	0.038545	-0.497631	-0.534288	-0.494551	0.471507	
1702	0.689641	0.007718	0.010824	0.724029	0.287562	0.006080	0.956955	0.038846	-0.500533	-0.536912	-0.491943	0.468170	
1703	0.684695	0.007681	0.010923	0.728707	0.292937	0.005877	0.955303	0.039355	-0.503105	-0.539710	-0.489398	0.464852	
1704	0.681925	0.007661	0.011000	0.731299	0.298279	0.006220	0.953658	0.039093	-0.505595	-0.542538	-0.486197	0.462210	
1705	0.676578	0.007730	0.011111	0.736247	0.303834	0.006155	0.951902	0.039104	-0.508329	-0.545312	-0.483168	0.459113	
1706	0.672625	0.007791	0.011197	0.739858	0.309322	0.006049	0.950128	0.039250	-0.510993	-0.548063	-0.480249	0.455932	
1707	0.669698	0.007830	0.011276	0.742506	0.314995	0.005670	0.948301	0.038342	-0.514295	-0.550365	-0.476678	0.453186	
1708	0.664099	0.007882	0.011389	0.747516	0.320865	0.004991	0.946317	0.038799	-0.517355	-0.553045	-0.473892	0.449345	
1709	0.661015	0.007819	0.011395	0.750245	0.326589	0.005095	0.944339	0.039206	-0.519865	-0.556089	-0.470853	0.445873	
1710	0.656943	0.007715	0.011341	0.753816	0.332089	0.005622	0.942423	0.039031	-0.522208	-0.559060	-0.467421	0.443021	
1711	0.651519	0.007661	0.011306	0.758509	0.337552	0.005842	0.940481	0.038979	-0.524665	-0.561859	-0.464172	0.439983	
1712	0.648791	0.007644	0.011308	0.760844	0.343054	0.005992	0.938475	0.039289	-0.527037	-0.564748	-0.461119	0.436647	
1713	0.643263	0.007653	0.011396	0.765522	0.348481	0.004599	0.936501	0.038800	-0.530615	-0.566389	-0.458169	0.433281	
1714	0.636489	0.007624	0.011471	0.771163	0.353584	0.004412	0.934595	0.038613	-0.533170	-0.568685	-0.455134	0.430326	
1715	0.632163	0.007527	0.011491	0.774714	0.358620	0.004665	0.932705	0.037826	-0.535632	-0.570993	-0.451605	0.427924	
1716	0.629017	0.007406	0.011536	0.777270	0.363716	0.004726	0.930735	0.037691	-0.537987	-0.573429	-0.448477	0.424991	
1717	0.623428	0.007277	0.011593	0.781761	0.368443	0.004413	0.928843	0.038484	-0.540049	-0.575777	-0.446237	0.421545	
1718	0.618787	0.007222	0.011600	0.785440	0.373355	0.004290	0.926904	0.037905	-0.542577	-0.577840	-0.442986	0.418897	
1719	0.615965	0.007270	0.011547	0.787656	0.377998	0.004382	0.925023	0.037824	-0.544655	-0.580067	-0.440097	0.416158	
1720	0.610402	0.007314	0.011503	0.791974	0.382776	0.004173	0.923054	0.037904	-0.546910	-0.582223	-0.437314	0.413113	
1721	0.606984	0.007250	0.011513	0.794598	0.387477	0.004175	0.921096	0.037765	-0.549071	-0.584383	-0.434355	0.410309	
1722	0.603651	0.007164	0.011604	0.797132	0.392370	0.003740	0.918989	0.038609	-0.551213	-0.586701	-0.432001	0.406597	
1723	0.598209	0.007158	0.011705	0.801223	0.397090	0.003715	0.916943	0.039006	-0.553178	-0.589019	-0.429323	0.403400	
1724	0.595477	0.007185	0.011685	0.803255	0.401498	0.003713	0.915035	0.038692	-0.555246	-0.590950	-0.426393	0.400836	
1725	0.590996	0.007175	0.011622	0.806559	0.405938	0.003887	0.913066	0.038867	-0.557027	-0.593161	-0.423655	0.397992	
1726	0.586171	0.007156	0.011624	0.810072	0.410243	0.003585	0.911151	0.038628	-0.559190	-0.594874	-0.420911	0.395306	
1727	0.583639	0.007175	0.011718	0.811897	0.414210	0.003275	0.909360	0.038518	-0.561154	-0.596462	-0.418446	0.392737	
1728	0.578440	0.007193	0.011822	0.815608	0.418089	0.003187	0.907579	0.038629	-0.562851	-0.598213	-0.416077	0.390154	
1729	0.574736	0.007195	0.011778	0.818222	0.421891	0.003522	0.905813	0.038706	-0.564259	-0.600163	-0.413572	0.387780	
1730	0.571850	0.007173	0.011701	0.820244	0.425796	0.003483	0.903990	0.038567	-0.566017	-0.601855	-0.410996	0.385328	
1731	0.566048	0.007127	0.011799	0.824257	0.429762	0.003415	0.902114	0.038525	-0.567775	-0.603582	-0.408437	0.382754	
1732	0.561345	0.007091	0.011976	0.827465	0.433735	0.002921	0.900212	0.038504	-0.569784	-0.605057	-0.406024	0.379994	
1733	0.558761	0.007087	0.012018	0.829211	0.437559	0.002543	0.898352	0.038728	-0.571559	-0.606613	-0.403800	0.377208	
1734	0.555690	0.007095	0.011988	0.831273	0.441256	0.002351	0.896543	0.038710	-0.573248	-0.608133	-0.401437	0.374712	
1735	0.551130	0.007094	0.012069	0.834302	0.444944	0.002273	0.894726	0.038544	-0.574911	-0.609658	-0.398940	0.372345	
1736	0.548718	0.007118	0.012157	0.835889	0.448782	0.002338	0.892806	0.038552	-0.576477	-0.611389	-0.396384	0.369807	
1737	0.545406	0.007143	0.012235	0.838052	0.452325	0.002321	0.891024	0.038392	-0.578025	-0.612877	-0.393943	0.367530	
1738	0.541132	0.007145	0.012276	0.840817	0.456098	0.002358	0.889112	0.038068	-0.579690	-0.614433	-0.391220	0.365210	
1739	0.539032	0.007125	0.012227	0.842167	0.459622	0.002432	0.887291	0.038169	-0.581064	-0.616044	-0.388890	0.362792	
1740	0.534862	0.007066	0.012157	0.844822	0.463052	0.002174	0.885508	0.038130	-0.582651	-0.617361	-0.386650	0.360396	
1741	0.531193	0.007026	0.012166	0.847134	0.466503	0.002127	0.883693	0.038168	-0.584081	-0.618833	-0.384355	0.358004	
1742	0.528809	0.007043	0.012261	0.848623	0.469820	0.001777	0.881933	0.038215	-0.585634	-0.620064	-0.382255	0.355577	
1743	0.524086	0.007072	0.012348	0.851547	0.473104	0.001949	0.880179	0.038132	-0.586894	-0.621542	-0.379904	0.353432	
1744	0.521302	0.007042	0.012330	0.853254	0.476175	0.002062	0.878510	0.038385	-0.587973	-0.623005	-0.377910	0.351193	
1745	0.518432	0.006983	0.012304	0.855002	0.479240	0.002168	0.876844	0.038341	-0.589159	-0.624354	-0.375739	0.349134	
1746	0.514105	0.006939	0.012345	0.857611	0.482309	0.002330	0.875160	0.038309	-0.590303	-0.625737	-0.373542	0.347076	
1747	0.512098	0.006892	0.012356	0.858810	0.485395	0.002208	0.873453	0.038293	-0.591618	-0.626958	-0.371438	0.344884	
1748	0.508531	0.006830	0.012255	0.860929	0.488355	0.001994	0.871804	0.038263	-0.592940	-0.628062	-0.369437	0.342749	
1749	0.503770	0.006766	0.012211	0.863725	0.491256	0.001864	0.870166	0.038401	-0.594121	-0.629243	-0.367538	0.340572	
1750	0.500773	0.006709	0.012310	0.865465	0.494190	0.001793	0.868507	0.038325	-0.595352	-0.630396	-0.365462	0.338519	
1751	0.498796	0.006663	0.012350	0.866606	0.497021	0.001734	0.866889	0.038355	-0.596491	-0.631545	-0.363508	0.336468	
1752	0.495370	0.006660	0.012339	0.868569	0.499895	0.001716	0.865230	0.038464	-0.597588	-0.632759	-0.361549	0.334346	
1753	0.492136	0.006672	0.012312	0.870405	0.502671	0.001704	0.863614	0.038601	-0.598628	-0.633942	-0.359666	0.332269	
1754	0.490235	0.006652	0.012263	0.871479	0.505368	0.001696	0.862044	0.038491	-0.599722	-0.635005	-0.357685	0.330399	
1755	0.486500	0.006615	0.012209	0.873570	0.508095	0.001385	0.860445	0.038376	-0.601014	-0.635893	-0.355780	0.328394	
1756	0.483863	0.006611	0.012213	0.875034	0.510788	0.000931	0.858846	0.038458	-0.602303	-0.636746	-0.354062	0.326231	
1757	0.481669	0.006610	0.012258	0.876243	0.513509	0.000820	0.857235	0.038163	-0.603527	-0.637681	-0.351970	0.324401	
1758	0.477834	0.006573	0.012277	0.878340	0.515975	0.000780	0.855756	0.038097	-0.604520	-0.638631	-0.350165	0.322632	
1759	0.475852	0.006565	0.012264	0.879415	0.518312	0.000723	0.854342	0.038116	-0.605439	-0.639544	-0.348505	0.320892	
1760	0.473144	0.006575	0.012288	0.880875	0.520489	0.000683	0.853016	0.038144	-0.606281	-0.640403	-0.346955	0.319264	
1761	0.469830	0.006571	0.012324	0.882647	0.522386	0.000725	0.851859	0.038068	-0.607002	-0.641162	-0.345514	0.317932	
1762	0.468314	0.006548	0.012323	0.883452	0.524226	0.000682	0.850724	0.038138	-0.607697	-0.641895	-0.344227	0.316516	
1763	0.465178	0.006530	0.012380	0.885107	0.525857	0.000629	0.849715	0.038182	-0.608328	-0.642528	-0.343079	0.315265	
1764	0.461619	0.006510	0.012399	0.886968	0.527438	0.000689	0.848744	0.037974	-0.608962	-0.643120	-0.341775	0.314247	
1765	0.459568	0.006488	0.012364	0.888033	0.528880	0.000770	0.847846	0.037987	-0.609448	-0.643744	-0.340695	0.313198	
1766	0.458113	0.006464	0.012372	0.888784	0.530194	0.000725	0.847031	0.037836	-0.610024	-0.644185	-0.339654	0.312300	
1767	0.455709	0.006402	0.012362	0.890020	0.531445	0.000664	0.846243	0.037923	-0.610496	-0.644672	-0.338806	0.311292	
1768	0.453907	0.006378	0.012400	0.890940	0.532702	0.000696	0.845457	0.037825	-0.610981	-0.645153	-0.337807	0.310427	
1769	0.452836	0.006383	0.012465	0.891484	0.534062	0.000704	0.844606	0.037665	-0.611541	-0.645638	-0.336704	0.309516	
1770	0.450750	0.006322	0.012422	0.892541	0.535309	0.000643	0.843817	0.037637	-0.612052	-0.646081	-0.335785	0.308577	
1771	0.449597	0.006271	0.012398	0.893123	0.536441	0.000683	0.843095	0.037694	-0.612426	-0.646568	-0.334964	0.307707	
1772	0.448495	0.006252	0.012426	0.893677	0.537626	0.000755	0.842343	0.037638	-0.612840	-0.647055	-0.334024	0.306879	
1773	0.446766	0.006241	0.012441	0.894542	0.538707	0.000642	0.841652	0.037627	-0.613312	-0.647406	-0.333253	0.306032	
1774	0.445960	0.006236	0.012407	0.894945	0.539729	0.000686	0.841003	0.037497	-0.613710	-0.647786	-0.332399	0.305360	
1775	0.444508	0.006233	0.012353	0.895668	0.540725	0.000767	0.840377	0.037174	-0.614146	-0.648111	-0.331435	0.304840	
1776	0.443041	0.006218	0.012330	0.896395	0.541521	0.000566	0.839845	0.037621	-0.614396	-0.648454	-0.331176	0.303886	
1777	0.442321	0.006207	0.012346	0.896750	0.542078	0.001084	0.839506	0.037139	-0.614460	-0.648815	-0.330288	0.303954	
1778	0.440849	0.006228	0.012346	0.897475	0.542573	0.000739	0.839166	0.037607	-0.614681	-0.648961	-0.330318	0.303162	
1779	0.439845	0.006223	0.012344	0.897967	0.542929	0.000675	0.838937	0.037580	-0.614860	-0.649051	-0.330059	0.302887	
1780	0.439050	0.006175	0.012340	0.898357	0.543245	0.000624	0.838729	0.037654	-0.614980	-0.649169	-0.329884	0.302582	
1781	0.437632	0.006113	0.012323	0.899049	0.543620	0.000675	0.838486	0.037656	-0.615085	-0.649345	-0.329586	0.302315	
1782	0.436745	0.006045	0.012300	0.899481	0.543898	0.000661	0.838309	0.037595	-0.615217	-0.649424	-0.329346	0.302138	
1783	0.436373	0.006003	0.012265	0.899662	0.544248	0.000829	0.838074	0.037751	-0.615183	-0.649714	-0.329115	0.301835	
1784	0.435962	0.005974	0.012252	0.899862	0.544616	0.000949	0.837838	0.037680	-0.615270	-0.649903	-0.328754	0.301644	
1785	0.435449	0.005944	0.012278	0.900110	0.544877	0.000939	0.837668	0.037691	-0.615368	-0.650002	-0.328568	0.301435	
1786	0.435245	0.005945	0.012282	0.900209	0.545238	0.000810	0.837450	0.037315	-0.615719	-0.649934	-0.328120	0.301351	
1787	0.434971	0.005941	0.012258	0.900341	0.545479	0.000906	0.837281	0.037566	-0.615654	-0.650172	-0.328053	0.301044	
1788	0.434590	0.005917	0.012240	0.900526	0.545650	0.000624	0.837172	0.037535	-0.615903	-0.650058	-0.328007	0.300832	
1789	0.434374	0.005900	0.012243	0.900630	0.545936	0.000877	0.836977	0.037716	-0.615782	-0.650383	-0.327809	0.300592	
1790	0.434020	0.005892	0.012250	0.900800	0.546277	0.001091	0.836783	0.037075	-0.616013	-0.650421	-0.327096	0.300813	
1791	0.433765	0.005879	0.012240	0.900924	0.546671	0.000986	0.836517	0.037264	-0.616151	-0.650575	-0.326949	0.300356	
1792	0.433643	0.005839	0.012210	0.900983	0.547041	0.000898	0.836256	0.037689	-0.616182	-0.650812	-0.326953	0.299776	
1793	0.433386	0.005767	0.012179	0.901108	0.547568	0.000853	0.835904	0.037856	-0.616338	-0.651045	-0.326671	0.299255	
1794	0.433256	0.005713	0.012155	0.901171	0.548178	0.001052	0.835534	0.037192	-0.616684	-0.651170	-0.325747	0.299278	
1795	0.433078	0.005704	0.012133	0.901257	0.548832	0.000912	0.835079	0.037763	-0.616795	-0.651535	-0.325640	0.298370	
1796	0.432758	0.005721	0.012120	0.901410	0.549601	0.001124	0.834597	0.037225	-0.617143	-0.651771	-0.324665	0.298197	
1797	0.432470	0.005718	0.012130	0.901549	0.550380	0.001009	0.834077	0.037371	-0.617442	-0.652051	-0.324204	0.297468	
1798	0.431904	0.005681	0.012135	0.901820	0.551293	0.001029	0.833467	0.037519	-0.617704	-0.652463	-0.323592	0.296683	
1799	0.431173	0.005648	0.012125	0.902170	0.552066	0.001107	0.832964	0.037314	-0.618011	-0.652735	-0.322857	0.296248	
1800	0.430582	0.005635	0.012131	0.902452	0.552868	0.001028	0.832428	0.037413	-0.618311	-0.653028	-0.322335	0.295542	
1801	0.430068	0.005610	0.012183	0.902697	0.553818	0.001344	0.831797	0.037388	-0.618467	-0.653571	-0.321485	0.294942	
1802	0.429124	0.005600	0.012222	0.903145	0.554582	0.001645	0.831280	0.037540	-0.618498	-0.654095	-0.320886	0.294368	
1803	0.428244	0.005584	0.012244	0.903563	0.555113	0.001523	0.830923	0.037604	-0.618740	-0.654246	-0.320563	0.293875	
1804	0.427636	0.005540	0.012256	0.903851	0.555549	0.001496	0.830638	0.037468	-0.618964	-0.654348	-0.320160	0.293615	
1805	0.426548	0.005506	0.012227	0.904365	0.555795	0.001535	0.830470	0.037542	-0.619000	-0.654491	-0.320002	0.293394	
1806	0.425898	0.005485	0.012217	0.904672	0.555898	0.001544	0.830401	0.037527	-0.619037	-0.654530	-0.319911	0.293326	
1807	0.425465	0.005475	0.012199	0.904876	0.555887	0.001556	0.830406	0.037590	-0.619002	-0.654554	-0.319953	0.293300	
1808	0.424729	0.005471	0.012141	0.905222	0.555802	0.001465	0.830466	0.037525	-0.619053	-0.654445	-0.320012	0.293373	
1809	0.424490	0.005449	0.012120	0.905335	0.555621	0.001593	0.830590	0.037443	-0.618939	-0.654425	-0.320055	0.293610	
1810	0.424248	0.005382	0.012078	0.905449	0.555336	0.001505	0.830781	0.037450	-0.618889	-0.654267	-0.320308	0.293794	
1811	0.423934	0.005318	0.012039	0.905598	0.554882	0.001449	0.831085	0.037443	-0.618763	-0.654058	-0.320671	0.294128	
1812	0.423955	0.005295	0.012056	0.905588	0.554392	0.001440	0.831413	0.037401	-0.618608	-0.653852	-0.321022	0.294527	
1813	0.424030	0.005245	0.012041	0.905553	0.553264	0.000998	0.832166	0.037383	-0.618483	-0.653151	-0.322028	0.295247	
1814	0.424106	0.005178	0.012016	0.905518	0.552427	0.000968	0.832722	0.037383	-0.618201	-0.652813	-0.322673	0.295878	
1815	0.424391	0.005131	0.012015	0.905385	0.551401	0.000950	0.833403	0.037345	-0.617856	-0.652398	-0.323435	0.296682	
1816	0.425034	0.005111	0.012013	0.905083	0.550283	0.001048	0.834148	0.037211	-0.617442	-0.651982	-0.324168	0.297657	
1817	0.425921	0.005097	0.011952	0.904667	0.549042	0.000947	0.834956	0.037433	-0.616973	-0.651522	-0.325274	0.298430	
1818	0.426589	0.005077	0.011914	0.904353	0.547850	0.000862	0.835730	0.037618	-0.616524	-0.651077	-0.326314	0.299192	
1819	0.427348	0.005063	0.011928	0.903994	0.546566	0.000817	0.836567	0.037687	-0.616060	-0.650579	-0.327339	0.300111	
1820	0.428680	0.005078	0.011922	0.903364	0.545205	0.000628	0.837458	0.037622	-0.615705	-0.649918	-0.328393	0.301117	
1821	0.429568	0.005106	0.011871	0.902942	0.543985	0.000714	0.838268	0.037244	-0.615348	-0.649368	-0.329054	0.302311	
1822	0.430863	0.005104	0.011820	0.902326	0.542697	0.000768	0.839096	0.037394	-0.614787	-0.648953	-0.330089	0.303212	
1823	0.432544	0.005076	0.011790	0.901521	0.541322	0.000574	0.839973	0.037636	-0.614313	-0.648386	-0.331331	0.304030	
1824	0.433376	0.005083	0.011780	0.901122	0.539994	0.000912	0.840851	0.037086	-0.613821	-0.647883	-0.331877	0.305499	
1825	0.434924	0.005163	0.011862	0.900374	0.538645	0.001057	0.841719	0.037011	-0.613262	-0.647418	-0.332787	0.306614	
1826	0.436353	0.005208	0.011905	0.899682	0.537380	0.001012	0.842515	0.037280	-0.612723	-0.646990	-0.333903	0.307381	
1827	0.437196	0.005178	0.011846	0.899274	0.536135	0.000658	0.843294	0.037616	-0.612356	-0.646407	-0.335154	0.307977	
1828	0.438932	0.005164	0.011824	0.898428	0.534963	0.000742	0.844037	0.037624	-0.611868	-0.646000	-0.335998	0.308880	
1829	0.440075	0.005122	0.011821	0.897869	0.533816	0.000697	0.844761	0.037675	-0.611451	-0.645540	-0.336894	0.309690	
1830	0.441242	0.005094	0.011834	0.897296	0.532613	0.000725	0.845511	0.037863	-0.610916	-0.645149	-0.337885	0.310481	
1831	0.443018	0.005097	0.011906	0.896419	0.531548	0.000839	0.846174	0.038023	-0.610389	-0.644853	-0.338725	0.311216	
1832	0.443799	0.005023	0.012015	0.896032	0.530481	0.000672	0.846851	0.037864	-0.610153	-0.644277	-0.339478	0.312050	
1833	0.445094	0.004917	0.011939	0.895391	0.529526	0.000702	0.847449	0.037844	-0.609785	-0.643911	-0.340159	0.312783	
1834	0.446994	0.004855	0.011783	0.894446	0.528504	0.000629	0.848086	0.037851	-0.609445	-0.643465	-0.340941	0.313511	
1835	0.448277	0.004865	0.011760	0.893804	0.527552	0.000841	0.848701	0.037351	-0.609143	-0.643041	-0.341269	0.314608	
1836	0.449060	0.004931	0.011786	0.893410	0.526752	0.000579	0.849167	0.038053	-0.608744	-0.642809	-0.342364	0.314666	
1837	0.450366	0.005010	0.011789	0.892752	0.525928	0.000697	0.849684	0.037896	-0.608420	-0.642498	-0.342833	0.315416	
1838	0.451684	0.005033	0.011753	0.892086	0.525179	0.000874	0.850148	0.037874	-0.608036	-0.642298	-0.343305	0.316048	
1839	0.452387	0.004988	0.011704	0.891731	0.524467	0.000482	0.850596	0.037688	-0.608079	-0.641716	-0.343856	0.316549	
1840	0.453678	0.004965	0.011689	0.891075	0.523767	0.000686	0.851014	0.037982	-0.607580	-0.641661	-0.344469	0.316954	
1841	0.454601	0.004952	0.011661	0.890605	0.523232	0.000584	0.851350	0.037843	-0.607493	-0.641338	-0.344814	0.317399	
1842	0.455228	0.004969	0.011702	0.890284	0.522665	0.000541	0.851691	0.038004	-0.607245	-0.641141	-0.345338	0.317701	
1843	0.456419	0.005019	0.011865	0.889672	0.522120	0.000942	0.852056	0.037280	-0.607061	-0.640913	-0.345163	0.318700	
1844	0.456982	0.004952	0.011873	0.889383	0.521658	0.000633	0.852311	0.037935	-0.606833	-0.640770	-0.345998	0.318518	
1845	0.457661	0.004843	0.011830	0.889035	0.521222	0.000875	0.852605	0.037314	-0.606749	-0.640526	-0.345862	0.319315	
1846	0.458607	0.004786	0.011825	0.888548	0.520788	0.000694	0.852825	0.038332	-0.606318	-0.640595	-0.346844	0.318930	
1847	0.458954	0.004764	0.011780	0.888369	0.520589	0.001068	0.852980	0.037568	-0.606295	-0.640476	-0.346403	0.319690	
1848	0.459600	0.004773	0.011782	0.888035	0.520652	0.000768	0.852916	0.038137	-0.606293	-0.640518	-0.346801	0.319179	
1849	0.460385	0.004799	0.011795	0.887628	0.520969	0.000770	0.852722	0.038152	-0.606406	-0.640651	-0.346579	0.318937	
1850	0.460819	0.004817	0.011780	0.887403	0.521572	0.000845	0.852347	0.038305	-0.606531	-0.640990	-0.346204	0.318425	
1851	0.461088	0.004812	0.011788	0.887263	0.522649	0.000810	0.851689	0.038248	-0.606981	-0.641381	-0.345397	0.317656	
1852	0.461460	0.004798	0.011851	0.887069	0.524072	0.000688	0.850819	0.038144	-0.607633	-0.641840	-0.344341	0.316628	
1853	0.461633	0.004826	0.011925	0.886977	0.525520	0.000693	0.849927	0.038113	-0.608188	-0.642408	-0.343262	0.315580	
1854	0.461325	0.004861	0.011968	0.887137	0.527306	0.000767	0.848817	0.038182	-0.608787	-0.643186	-0.341967	0.314242	
1855	0.460713	0.004809	0.012002	0.887455	0.528889	0.000772	0.847826	0.038304	-0.609332	-0.643859	-0.340875	0.312993	
1856	0.460116	0.004809	0.012078	0.887764	0.530436	0.000719	0.846864	0.038194	-0.609984	-0.644401	-0.339690	0.311894	
1857	0.458987	0.004820	0.012186	0.888346	0.532073	0.000714	0.845843	0.038036	-0.610657	-0.644989	-0.338390	0.310771	
1858	0.457361	0.004765	0.012263	0.889184	0.533551	0.000757	0.844910	0.038085	-0.611162	-0.645614	-0.337312	0.309652	
1859	0.456236	0.004747	0.012286	0.889762	0.534872	0.000763	0.844073	0.038092	-0.611646	-0.646139	-0.336335	0.308662	
1860	0.454244	0.004781	0.012366	0.890779	0.536115	0.000697	0.843289	0.038001	-0.612182	-0.646555	-0.335383	0.307765	
1861	0.452280	0.004814	0.012386	0.891777	0.537502	0.000808	0.842417	0.037755	-0.612717	-0.647079	-0.334167	0.306918	
1862	0.451264	0.004808	0.012245	0.892294	0.538799	0.000813	0.841590	0.037708	-0.613210	-0.647573	-0.333171	0.305974	
