Martin	// User ID
7-4-2023	// Evaluation date
H_S_R2	7-4-2023	15:08:52:158	// Source file name and timestamp
100.000	// Sampling rate
58.170	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
52	0.940049	0.007999	0.004505	0.340915	0.207875	-0.011411	-0.977562	-0.032092	0.209936	0.238604	0.677190	-0.663633	
53	0.940048	0.008033	0.004526	0.340917	0.207864	-0.011590	-0.977561	-0.032127	0.209819	0.238731	0.677143	-0.663673	
54	0.940053	0.008076	0.004545	0.340903	0.207847	-0.011415	-0.977569	-0.032072	0.209961	0.238619	0.677169	-0.663641	
55	0.940063	0.008103	0.004544	0.340875	0.207838	-0.011497	-0.977568	-0.032135	0.209892	0.238696	0.677175	-0.663629	
56	0.940077	0.008114	0.004532	0.340836	0.207863	-0.011553	-0.977562	-0.032123	0.209844	0.238708	0.677153	-0.663662	
57	0.940096	0.008114	0.004539	0.340783	0.207882	-0.011438	-0.977558	-0.032152	0.209893	0.238636	0.677217	-0.663608	
58	0.940109	0.008135	0.004566	0.340747	0.207872	-0.011471	-0.977562	-0.032106	0.209896	0.238647	0.677175	-0.663646	
59	0.940112	0.008174	0.004586	0.340737	0.207838	-0.011536	-0.977567	-0.032140	0.209866	0.238721	0.677164	-0.663640	
60	0.940125	0.008172	0.004581	0.340701	0.207838	-0.011478	-0.977570	-0.032083	0.209923	0.238666	0.677151	-0.663654	
61	0.940135	0.008159	0.004577	0.340674	0.207817	-0.011509	-0.977571	-0.032159	0.209890	0.238727	0.677180	-0.663614	
62	0.940137	0.008150	0.004578	0.340669	0.207827	-0.011521	-0.977572	-0.032076	0.209906	0.238698	0.677129	-0.663671	
63	0.940138	0.008126	0.004568	0.340667	0.207815	-0.011532	-0.977572	-0.032139	0.209884	0.238735	0.677159	-0.663633	
64	0.940135	0.008091	0.004556	0.340677	0.207857	-0.011592	-0.977562	-0.032161	0.209810	0.238748	0.677160	-0.663651	
65	0.940133	0.008082	0.004569	0.340682	0.207823	-0.011478	-0.977572	-0.032113	0.209922	0.238687	0.677166	-0.663632	
66	0.940139	0.008096	0.004587	0.340665	0.207824	-0.011524	-0.977572	-0.032080	0.209905	0.238703	0.677129	-0.663669	
67	0.940152	0.008097	0.004581	0.340628	0.207828	-0.011537	-0.977570	-0.032119	0.209880	0.238722	0.677148	-0.663651	
68	0.940164	0.008089	0.004574	0.340596	0.207860	-0.011457	-0.977564	-0.032108	0.209911	0.238648	0.677179	-0.663637	
69	0.940163	0.008087	0.004571	0.340599	0.207861	-0.011431	-0.977564	-0.032130	0.209919	0.238639	0.677201	-0.663614	
70	0.940151	0.008097	0.004573	0.340632	0.207884	-0.011529	-0.977558	-0.032120	0.209846	0.238678	0.677165	-0.663660	
71	0.940145	0.008109	0.004587	0.340647	0.207812	-0.011512	-0.977575	-0.032069	0.209924	0.238700	0.677124	-0.663670	
72	0.940155	0.008095	0.004597	0.340620	0.207813	-0.011517	-0.977575	-0.032079	0.209917	0.238706	0.677128	-0.663666	
73	0.940171	0.008080	0.004595	0.340576	0.207894	-0.011500	-0.977556	-0.032132	0.209853	0.238658	0.677185	-0.663644	
74	0.940187	0.008089	0.004590	0.340533	0.207838	-0.011502	-0.977569	-0.032105	0.209900	0.238689	0.677155	-0.663650	
75	0.940199	0.008105	0.004596	0.340498	0.207840	-0.011446	-0.977570	-0.032069	0.209946	0.238641	0.677154	-0.663653	
76	0.940183	0.008106	0.004590	0.340542	0.207831	-0.011426	-0.977572	-0.032080	0.209962	0.238639	0.677166	-0.663636	
77	0.940149	0.008090	0.004583	0.340638	0.207820	-0.011557	-0.977571	-0.032121	0.209872	0.238739	0.677141	-0.663655	
78	0.940120	0.008074	0.004586	0.340717	0.207848	-0.011459	-0.977568	-0.032068	0.209933	0.238644	0.677151	-0.663659	
79	0.940104	0.008077	0.004589	0.340761	0.207867	-0.011475	-0.977564	-0.032067	0.209911	0.238639	0.677150	-0.663670	
80	0.940088	0.008078	0.004575	0.340806	0.207876	-0.011511	-0.977561	-0.032096	0.209872	0.238664	0.677155	-0.663667	
81	0.940076	0.008073	0.004569	0.340840	0.207835	-0.011409	-0.977572	-0.032045	0.209982	0.238614	0.677153	-0.663653	
82	0.940068	0.008073	0.004588	0.340861	0.207830	-0.011443	-0.977572	-0.032078	0.209952	0.238650	0.677159	-0.663643	
83	0.940049	0.008076	0.004601	0.340913	0.207853	-0.011480	-0.977566	-0.032079	0.209913	0.238656	0.677151	-0.663661	
84	0.940035	0.008074	0.004598	0.340950	0.207816	-0.011449	-0.977575	-0.032067	0.209962	0.238659	0.677146	-0.663650	
85	0.940022	0.008067	0.004596	0.340988	0.207811	-0.011423	-0.977575	-0.032120	0.209962	0.238666	0.677187	-0.663606	
86	0.939995	0.008076	0.004597	0.341062	0.207843	-0.011483	-0.977567	-0.032125	0.209901	0.238681	0.677175	-0.663631	
87	0.939969	0.008122	0.004579	0.341132	0.207847	-0.011375	-0.977570	-0.032058	0.209990	0.238590	0.677176	-0.663636	
88	0.939959	0.008130	0.004567	0.341160	0.207835	-0.011537	-0.977569	-0.032107	0.209879	0.238712	0.677143	-0.663660	
89	0.939964	0.008112	0.004565	0.341148	0.207827	-0.011413	-0.977573	-0.032087	0.209969	0.238637	0.677175	-0.663626	
90	0.939960	0.008130	0.004558	0.341158	0.207825	-0.011447	-0.977574	-0.032038	0.209968	0.238641	0.677132	-0.663669	
91	0.939924	0.008159	0.004559	0.341255	0.207841	-0.011528	-0.977568	-0.032108	0.209881	0.238703	0.677148	-0.663657	
92	0.939931	0.008153	0.004571	0.341237	0.207833	-0.011450	-0.977572	-0.032066	0.209950	0.238647	0.677150	-0.663654	
93	0.939967	0.008134	0.004580	0.341137	0.207838	-0.011437	-0.977571	-0.032054	0.209959	0.238632	0.677148	-0.663658	
94	0.939968	0.008137	0.004576	0.341135	0.207825	-0.011543	-0.977572	-0.032075	0.209895	0.238711	0.677119	-0.663680	
95	0.939984	0.008127	0.004578	0.341092	0.207850	-0.011458	-0.977567	-0.032098	0.209921	0.238652	0.677170	-0.663641	
96	0.939994	0.008122	0.004586	0.341062	0.207838	-0.011495	-0.977569	-0.032095	0.209908	0.238680	0.677152	-0.663653	
97	0.939996	0.008121	0.004589	0.341057	0.207809	-0.011430	-0.977577	-0.032054	0.209983	0.238648	0.677144	-0.663649	
98	0.940017	0.008098	0.004587	0.341000	0.207845	-0.011488	-0.977569	-0.032053	0.209923	0.238657	0.677131	-0.663678	
99	0.940016	0.008086	0.004583	0.341004	0.207832	-0.011465	-0.977570	-0.032101	0.209928	0.238669	0.677165	-0.663637	
100	0.940017	0.008078	0.004590	0.341002	0.207853	-0.011377	-0.977569	-0.032051	0.209987	0.238585	0.677172	-0.663642	
101	0.940024	0.008071	0.004596	0.340982	0.207816	-0.011461	-0.977575	-0.032059	0.209957	0.238664	0.677137	-0.663659	
102	0.940003	0.008078	0.004591	0.341040	0.207859	-0.011469	-0.977566	-0.032046	0.209928	0.238634	0.677137	-0.663679	
103	0.940004	0.008075	0.004622	0.341037	0.207824	-0.011401	-0.977574	-0.032055	0.209991	0.238620	0.677159	-0.663642	
104	0.940006	0.008069	0.004629	0.341031	0.207795	-0.011387	-0.977580	-0.032088	0.210007	0.238644	0.677177	-0.663609	
105	0.939991	0.008078	0.004612	0.341073	0.207827	-0.011334	-0.977575	-0.032043	0.210035	0.238575	0.677177	-0.663625	
106	0.939997	0.008094	0.004667	0.341055	0.207839	-0.011488	-0.977568	-0.032138	0.209896	0.238691	0.677181	-0.663624	
107	0.940004	0.008086	0.004680	0.341034	0.207849	-0.011449	-0.977569	-0.032024	0.209955	0.238621	0.677129	-0.663683	
108	0.940012	0.008070	0.004659	0.341014	0.207860	-0.011523	-0.977561	-0.032174	0.209847	0.238710	0.677194	-0.663619	
109	0.940017	0.008071	0.004665	0.341002	0.207850	-0.011465	-0.977569	-0.032039	0.209939	0.238635	0.677132	-0.663680	
110	0.939995	0.008079	0.004653	0.341061	0.207852	-0.011578	-0.977565	-0.032113	0.209840	0.238727	0.677136	-0.663674	
111	0.939998	0.008074	0.004650	0.341054	0.207794	-0.011381	-0.977581	-0.032043	0.210028	0.238626	0.677152	-0.663635	
112	0.940018	0.008058	0.004663	0.340998	0.207830	-0.011478	-0.977571	-0.032103	0.209922	0.238679	0.677161	-0.663641	
113	0.940016	0.008047	0.004678	0.341003	0.207820	-0.011464	-0.977573	-0.032104	0.209936	0.238678	0.677164	-0.663633	
114	0.940002	0.008046	0.004714	0.341042	0.207860	-0.011449	-0.977565	-0.032099	0.209920	0.238639	0.677176	-0.663640	
115	0.939991	0.008038	0.004744	0.341070	0.207843	-0.011477	-0.977568	-0.032101	0.209914	0.238668	0.677163	-0.663644	
116	0.939995	0.008035	0.004751	0.341061	0.207871	-0.011516	-0.977562	-0.032096	0.209873	0.238671	0.677153	-0.663667	
117	0.940009	0.008048	0.004746	0.341021	0.207872	-0.011459	-0.977562	-0.032098	0.209906	0.238636	0.677175	-0.663646	
118	0.940018	0.008048	0.004740	0.340998	0.207818	-0.011517	-0.977571	-0.032148	0.209889	0.238726	0.677171	-0.663623	
119	0.940012	0.008045	0.004745	0.341015	0.207825	-0.011437	-0.977575	-0.032030	0.209977	0.238632	0.677131	-0.663670	
120	0.939999	0.008066	0.004740	0.341049	0.207844	-0.011398	-0.977567	-0.032153	0.209943	0.238639	0.677223	-0.663584	
121	0.939993	0.008102	0.004712	0.341065	0.207832	-0.011443	-0.977573	-0.032034	0.209967	0.238632	0.677133	-0.663671	
122	0.939997	0.008107	0.004717	0.341054	0.207885	-0.011514	-0.977558	-0.032126	0.209852	0.238670	0.677175	-0.663651	
123	0.940010	0.008105	0.004723	0.341017	0.207862	-0.011986	-0.977573	-0.031631	0.209757	0.238794	0.676701	-0.664120	
124	0.940022	0.008126	0.004707	0.340985	0.208099	-0.011247	-0.977514	-0.032174	0.209857	0.238380	0.677351	-0.663575	
125	0.940018	0.008155	0.004690	0.340995	0.208032	-0.011207	-0.977526	-0.032243	0.209902	0.238426	0.677391	-0.663503	
126	0.940005	0.008156	0.004688	0.341032	0.208203	-0.011492	-0.977492	-0.032072	0.209671	0.238418	0.677224	-0.663748	
127	0.939989	0.008143	0.004690	0.341075	0.207831	-0.011494	-0.977570	-0.032098	0.209912	0.238686	0.677153	-0.663649	
128	0.939981	0.008151	0.004681	0.341098	0.207831	-0.011493	-0.977569	-0.032142	0.209897	0.238701	0.677179	-0.663622	
129	0.939985	0.008180	0.004663	0.341085	0.207947	-0.010957	-0.977541	-0.032437	0.210043	0.238404	0.677578	-0.663275	
130	0.939994	0.008172	0.004668	0.341062	0.207861	-0.011603	-0.977568	-0.031926	0.209888	0.238670	0.677017	-0.663801	
131	0.939997	0.008149	0.004684	0.341053	0.207928	-0.011326	-0.977550	-0.032166	0.209926	0.238542	0.677277	-0.663569	
132	0.940004	0.008136	0.004685	0.341035	0.207785	-0.011809	-0.977588	-0.031730	0.209883	0.238777	0.676806	-0.663979	
133	0.940024	0.008113	0.004677	0.340981	0.207855	-0.011955	-0.977572	-0.031713	0.209751	0.238809	0.676759	-0.664057	
134	0.940025	0.008100	0.004698	0.340978	0.207966	-0.010896	-0.977536	-0.032481	0.210052	0.238370	0.677631	-0.663230	
135	0.940018	0.008109	0.004710	0.340997	0.207951	-0.011001	-0.977543	-0.032319	0.210056	0.238386	0.677492	-0.663365	
136	0.940020	0.008119	0.004691	0.340990	0.207895	-0.011027	-0.977553	-0.032371	0.210059	0.238459	0.677501	-0.663329	
137	0.940015	0.008104	0.004694	0.341005	0.207930	-0.010965	-0.977547	-0.032356	0.210079	0.238392	0.677522	-0.663325	
138	0.940009	0.008095	0.004694	0.341022	0.207936	-0.010986	-0.977546	-0.032344	0.210067	0.238397	0.677509	-0.663340	
139	0.940005	0.008100	0.004686	0.341033	0.207948	-0.011057	-0.977541	-0.032397	0.209995	0.238450	0.677518	-0.663335	
140	0.939992	0.008098	0.004679	0.341067	0.207939	-0.011028	-0.977544	-0.032354	0.210035	0.238423	0.677501	-0.663350	
141	0.939970	0.008084	0.004659	0.341129	0.207938	-0.011025	-0.977543	-0.032394	0.210023	0.238436	0.677525	-0.663324	
142	0.939966	0.008119	0.004657	0.341141	0.207986	-0.011007	-0.977533	-0.032388	0.210004	0.238389	0.677540	-0.663332	
143	0.939965	0.008159	0.004665	0.341141	0.207943	-0.010982	-0.977541	-0.032438	0.210029	0.238422	0.677569	-0.663282	
144	0.939945	0.008145	0.004661	0.341197	0.207939	-0.011002	-0.977542	-0.032431	0.210023	0.238435	0.677556	-0.663293	
145	0.939931	0.008165	0.004667	0.341234	0.207955	-0.011095	-0.977537	-0.032455	0.209945	0.238487	0.677540	-0.663314	
146	0.939925	0.008183	0.004661	0.341251	0.207924	-0.010993	-0.977547	-0.032391	0.210053	0.238426	0.677532	-0.663311	
147	0.939920	0.008178	0.004657	0.341266	0.207957	-0.011001	-0.977539	-0.032412	0.210018	0.238415	0.677550	-0.663308	
148	0.939913	0.008187	0.004681	0.341284	0.207935	-0.010971	-0.977546	-0.032351	0.210074	0.238391	0.677518	-0.663331	
149	0.939897	0.008198	0.004691	0.341327	0.207968	-0.011050	-0.977536	-0.032399	0.209985	0.238432	0.677526	-0.663337	
150	0.939869	0.008199	0.004690	0.341404	0.207895	-0.011051	-0.977552	-0.032398	0.210034	0.238483	0.677508	-0.663321	
151	0.939845	0.008177	0.004696	0.341470	0.207923	-0.011013	-0.977547	-0.032397	0.210040	0.238440	0.677528	-0.663314	
152	0.939846	0.008142	0.004711	0.341468	0.207961	-0.010975	-0.977541	-0.032324	0.210064	0.238365	0.677507	-0.663355	
153	0.939864	0.008152	0.004733	0.341418	0.207919	-0.011119	-0.977545	-0.032424	0.209966	0.238516	0.677505	-0.663334	
154	0.939883	0.008170	0.004735	0.341365	0.207913	-0.011071	-0.977549	-0.032380	0.210017	0.238476	0.677494	-0.663343	
155	0.939895	0.008162	0.004716	0.341334	0.207886	-0.011069	-0.977554	-0.032380	0.210035	0.238493	0.677489	-0.663337	
156	0.939905	0.008159	0.004705	0.341307	0.207905	-0.011084	-0.977548	-0.032437	0.209992	0.238509	0.677522	-0.663311	
157	0.939927	0.008167	0.004712	0.341245	0.207917	-0.011022	-0.977549	-0.032366	0.210049	0.238439	0.677504	-0.663336	
158	0.939950	0.008176	0.004726	0.341181	0.207887	-0.011079	-0.977552	-0.032433	0.210009	0.238517	0.677517	-0.663307	
159	0.939952	0.008183	0.004738	0.341176	0.207897	-0.011094	-0.977552	-0.032380	0.210013	0.238501	0.677482	-0.663347	
160	0.939928	0.008194	0.004746	0.341241	0.207922	-0.011084	-0.977548	-0.032345	0.210015	0.238465	0.677471	-0.663371	
161	0.939905	0.008217	0.004732	0.341306	0.207946	-0.010979	-0.977538	-0.032507	0.210004	0.238442	0.677612	-0.663239	
162	0.939876	0.008231	0.004724	0.341384	0.207815	-0.011987	-0.977579	-0.031759	0.209741	0.238872	0.676766	-0.664030	
163	0.939847	0.008229	0.004739	0.341464	0.207918	-0.010999	-0.977545	-0.032492	0.210017	0.238469	0.677589	-0.663249	
164	0.939851	0.008236	0.004743	0.341453	0.207913	-0.011079	-0.977549	-0.032375	0.210013	0.238479	0.677489	-0.663349	
165	0.939853	0.008230	0.004735	0.341446	0.207903	-0.011060	-0.977549	-0.032421	0.210015	0.238491	0.677520	-0.663312	
166	0.939848	0.008216	0.004737	0.341460	0.207879	-0.011006	-0.977557	-0.032363	0.210086	0.238455	0.677500	-0.663323	
167	0.939833	0.008215	0.004750	0.341504	0.207864	-0.011111	-0.977557	-0.032435	0.210004	0.238553	0.677501	-0.663312	
168	0.939772	0.008214	0.004744	0.341670	0.207897	-0.011001	-0.977554	-0.032355	0.210079	0.238437	0.677501	-0.663330	
169	0.939746	0.008211	0.004726	0.341742	0.207923	-0.010997	-0.977546	-0.032417	0.210041	0.238438	0.677546	-0.663296	
170	0.939747	0.008211	0.004715	0.341738	0.207909	-0.010971	-0.977551	-0.032360	0.210089	0.238412	0.677518	-0.663319	
171	0.939724	0.008218	0.004717	0.341803	0.207936	-0.011040	-0.977543	-0.032405	0.210010	0.238450	0.677526	-0.663322	
172	0.939720	0.008231	0.004715	0.341812	0.207942	-0.010985	-0.977542	-0.032410	0.210039	0.238414	0.677550	-0.663301	
173	0.939722	0.008253	0.004710	0.341807	0.207894	-0.011081	-0.977551	-0.032416	0.210010	0.238507	0.677507	-0.663320	
174	0.939719	0.008265	0.004708	0.341814	0.207910	-0.011052	-0.977548	-0.032422	0.210014	0.238481	0.677526	-0.663309	
175	0.939730	0.008256	0.004693	0.341786	0.207920	-0.011037	-0.977547	-0.032402	0.210025	0.238458	0.677522	-0.663319	
176	0.939746	0.008269	0.004651	0.341742	0.207926	-0.011065	-0.977544	-0.032428	0.209993	0.238480	0.677528	-0.663314	
177	0.939739	0.008286	0.004667	0.341759	0.207898	-0.011099	-0.977550	-0.032426	0.209992	0.238519	0.677508	-0.663321	
178	0.939726	0.008286	0.004719	0.341796	0.207924	-0.011070	-0.977547	-0.032368	0.210014	0.238464	0.677490	-0.663353	
179	0.939739	0.008277	0.004710	0.341760	0.207889	-0.011092	-0.977551	-0.032439	0.209998	0.238525	0.677516	-0.663309	
180	0.939747	0.008283	0.004708	0.341738	0.207874	-0.011133	-0.977555	-0.032416	0.209991	0.238552	0.677484	-0.663334	
181	0.939739	0.008288	0.004719	0.341759	0.207933	-0.010950	-0.977542	-0.032480	0.210041	0.238425	0.677603	-0.663243	
182	0.939719	0.008277	0.004722	0.341815	0.207894	-0.011939	-0.977565	-0.031691	0.209742	0.238765	0.676761	-0.664074	
183	0.939689	0.008264	0.004725	0.341897	0.207879	-0.011128	-0.977554	-0.032420	0.209989	0.238548	0.677490	-0.663331	
184	0.939666	0.008264	0.004720	0.341962	0.207947	-0.011091	-0.977541	-0.032371	0.209984	0.238461	0.677490	-0.663363	
185	0.939633	0.008266	0.004718	0.342051	0.207910	-0.011007	-0.977550	-0.032389	0.210055	0.238443	0.677523	-0.663314	
186	0.939598	0.008265	0.004730	0.342148	0.207928	-0.011032	-0.977544	-0.032442	0.210008	0.238463	0.677549	-0.663294	
187	0.939600	0.008267	0.004746	0.342141	0.207919	-0.011039	-0.977546	-0.032438	0.210011	0.238473	0.677542	-0.663297	
188	0.939618	0.008262	0.004757	0.342092	0.207987	-0.011036	-0.977530	-0.032490	0.209947	0.238442	0.677590	-0.663279	
189	0.939638	0.008252	0.004753	0.342037	0.207884	-0.011374	-0.977557	-0.032200	0.209914	0.238614	0.677269	-0.663556	
190	0.939661	0.008241	0.004738	0.341974	0.207836	-0.011622	-0.977573	-0.031956	0.209882	0.238710	0.677022	-0.663783	
191	0.939674	0.008230	0.004735	0.341938	0.207979	-0.010964	-0.977532	-0.032497	0.209995	0.238407	0.677619	-0.663247	
192	0.939670	0.008240	0.004752	0.341950	0.207920	-0.011109	-0.977545	-0.032431	0.209969	0.238511	0.677513	-0.663326	
193	0.939666	0.008251	0.004763	0.341962	0.207981	-0.011059	-0.977533	-0.032416	0.209965	0.238434	0.677536	-0.663332	
194	0.939667	0.008239	0.004751	0.341958	0.207941	-0.011081	-0.977541	-0.032428	0.209974	0.238479	0.677526	-0.663323	
195	0.939650	0.008227	0.004743	0.342006	0.207932	-0.010951	-0.977544	-0.032420	0.210063	0.238405	0.677567	-0.663280	
196	0.939637	0.008226	0.004742	0.342041	0.207941	-0.011124	-0.977542	-0.032386	0.209962	0.238490	0.677486	-0.663364	
197	0.939637	0.008246	0.004754	0.342039	0.207936	-0.011029	-0.977543	-0.032426	0.210010	0.238451	0.677543	-0.663305	
198	0.939640	0.008275	0.004777	0.342032	0.207976	-0.011104	-0.977532	-0.032470	0.209921	0.238483	0.677551	-0.663313	
199	0.939649	0.008275	0.004778	0.342007	0.207920	-0.011004	-0.977547	-0.032407	0.210044	0.238441	0.677536	-0.663304	
200	0.939651	0.008272	0.004771	0.342002	0.207976	-0.011080	-0.977532	-0.032465	0.209937	0.238467	0.677557	-0.663308	
201	0.939644	0.008279	0.004768	0.342019	0.207936	-0.011049	-0.977543	-0.032400	0.210008	0.238454	0.677520	-0.663328	
202	0.939644	0.008287	0.004759	0.342021	0.207954	-0.011030	-0.977540	-0.032383	0.210013	0.238424	0.677521	-0.663336	
