Martin	// User ID
7-4-2023	// Evaluation date
H_S_R4	7-4-2023	15:13:23:405	// Source file name and timestamp
100.000	// Sampling rate
41.652	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
47	0.940729	0.007988	0.004641	0.339032	0.204211	-0.011868	-0.978313	-0.032559	0.211956	0.241581	0.676442	-0.662676	
48	0.940709	0.007990	0.004639	0.339088	0.204068	-0.011831	-0.978351	-0.032352	0.212152	0.241586	0.676298	-0.662758	
49	0.940692	0.007983	0.004632	0.339136	0.204087	-0.011885	-0.978342	-0.032459	0.212066	0.241642	0.676346	-0.662716	
50	0.940683	0.007984	0.004621	0.339161	0.204143	-0.012070	-0.978324	-0.032600	0.211861	0.241763	0.676377	-0.662707	
51	0.940661	0.007986	0.004618	0.339222	0.204083	-0.011964	-0.978336	-0.032638	0.211954	0.241754	0.676424	-0.662632	
52	0.940648	0.007985	0.004623	0.339258	0.204053	-0.011945	-0.978349	-0.032459	0.212051	0.241701	0.676317	-0.662729	
53	0.940666	0.007982	0.004623	0.339210	0.203984	-0.011897	-0.978366	-0.032398	0.212151	0.241699	0.676281	-0.662735	
54	0.940667	0.007977	0.004614	0.339205	0.204121	-0.011999	-0.978331	-0.032542	0.211942	0.241715	0.676363	-0.662713	
55	0.940669	0.007988	0.004612	0.339201	0.204109	-0.011930	-0.978334	-0.032565	0.211984	0.241690	0.676399	-0.662671	
56	0.940675	0.008002	0.004621	0.339183	0.204021	-0.011696	-0.978366	-0.032227	0.212314	0.241494	0.676261	-0.662778	
57	0.940664	0.008005	0.004637	0.339215	0.204148	-0.011929	-0.978324	-0.032612	0.211941	0.241679	0.676436	-0.662651	
58	0.940636	0.008045	0.004673	0.339289	0.204172	-0.011677	-0.978327	-0.032467	0.212135	0.241463	0.676447	-0.662656	
59	0.940630	0.008060	0.004684	0.339305	0.204131	-0.011902	-0.978330	-0.032541	0.211996	0.241651	0.676400	-0.662681	
60	0.940625	0.008037	0.004678	0.339321	0.204121	-0.011780	-0.978334	-0.032537	0.212079	0.241583	0.676440	-0.662638	
61	0.940583	0.008035	0.004693	0.339435	0.204185	-0.011735	-0.978323	-0.032474	0.212088	0.241490	0.676434	-0.662675	
62	0.940584	0.008028	0.004689	0.339435	0.204368	-0.011966	-0.978280	-0.032533	0.211799	0.241521	0.676428	-0.662763	
63	0.940593	0.008023	0.004682	0.339409	0.204261	-0.011748	-0.978307	-0.032482	0.212026	0.241448	0.676452	-0.662692	
64	0.940582	0.008032	0.004685	0.339439	0.204280	-0.011727	-0.978302	-0.032532	0.212008	0.241440	0.676494	-0.662658	
65	0.940588	0.008042	0.004676	0.339422	0.204148	-0.011747	-0.978339	-0.032229	0.212196	0.241437	0.676274	-0.662823	
66	0.940594	0.008057	0.004684	0.339406	0.204334	-0.011533	-0.978303	-0.032203	0.212213	0.241172	0.676380	-0.662806	
67	0.940589	0.008063	0.004696	0.339418	0.204347	-0.011829	-0.978287	-0.032523	0.211902	0.241451	0.676467	-0.662715	
68	0.940582	0.008060	0.004693	0.339438	0.204361	-0.011864	-0.978282	-0.032552	0.211860	0.241472	0.676475	-0.662713	
69	0.940574	0.008069	0.004692	0.339461	0.204328	-0.011935	-0.978290	-0.032501	0.211857	0.241519	0.676411	-0.662762	
70	0.940553	0.008068	0.004694	0.339518	0.204371	-0.011798	-0.978283	-0.032501	0.211913	0.241408	0.676470	-0.662724	
71	0.940529	0.008063	0.004684	0.339587	0.204221	-0.011632	-0.978325	-0.032227	0.212218	0.241317	0.676332	-0.662801	
72	0.940526	0.008066	0.004665	0.339593	0.204428	-0.011762	-0.978275	-0.032398	0.211935	0.241312	0.676435	-0.662788	
73	0.940560	0.008068	0.004659	0.339500	0.204223	-0.011655	-0.978309	-0.032688	0.212033	0.241491	0.676599	-0.662524	
74	0.940576	0.008073	0.004661	0.339454	0.204268	-0.011699	-0.978306	-0.032476	0.212053	0.241412	0.676467	-0.662681	
75	0.940574	0.008077	0.004660	0.339460	0.204429	-0.011794	-0.978261	-0.032801	0.211766	0.241470	0.676665	-0.662549	
76	0.940576	0.008064	0.004659	0.339455	0.204179	-0.011832	-0.978331	-0.032232	0.212121	0.241468	0.676252	-0.662859	
77	0.940566	0.008031	0.004672	0.339485	0.204136	-0.011574	-0.978333	-0.032539	0.212197	0.241451	0.676520	-0.662567	
78	0.940560	0.008031	0.004671	0.339501	0.204156	-0.011575	-0.978331	-0.032478	0.212205	0.241416	0.676487	-0.662610	
79	0.940558	0.008055	0.004663	0.339504	0.204457	-0.011765	-0.978258	-0.032719	0.211795	0.241405	0.676633	-0.662597	
80	0.940549	0.008058	0.004673	0.339531	0.204242	-0.011981	-0.978295	-0.032867	0.211751	0.241734	0.676593	-0.662532	
81	0.940543	0.008044	0.004674	0.339547	0.204328	-0.011601	-0.978299	-0.032362	0.212116	0.241272	0.676449	-0.662730	
82	0.940544	0.008037	0.004672	0.339544	0.204159	-0.011531	-0.978336	-0.032337	0.212283	0.241339	0.676420	-0.662682	
83	0.940538	0.008032	0.004676	0.339562	0.204284	-0.011446	-0.978301	-0.032616	0.212148	0.241299	0.676647	-0.662508	
84	0.940515	0.008022	0.004675	0.339624	0.204335	-0.011944	-0.978287	-0.032531	0.211835	0.241530	0.676427	-0.662748	
85	0.940498	0.008026	0.004672	0.339672	0.204382	-0.011656	-0.978282	-0.032494	0.211997	0.241313	0.676521	-0.662680	
86	0.940481	0.008027	0.004672	0.339720	0.204198	-0.011805	-0.978327	-0.032254	0.212116	0.241445	0.676279	-0.662840	
87	0.940458	0.008015	0.004680	0.339782	0.204380	-0.011797	-0.978279	-0.032551	0.211890	0.241419	0.676503	-0.662694	
88	0.940439	0.008009	0.004690	0.339835	0.204191	-0.011580	-0.978320	-0.032596	0.212136	0.241436	0.676564	-0.662547	
89	0.940427	0.008014	0.004679	0.339868	0.204040	-0.011037	-0.978361	-0.032480	0.212618	0.241177	0.676657	-0.662392	
90	0.940411	0.008020	0.004680	0.339914	0.204286	-0.011920	-0.978298	-0.032533	0.211883	0.241550	0.676425	-0.662728	
91	0.940384	0.008022	0.004696	0.339989	0.204232	-0.011530	-0.978325	-0.032193	0.212287	0.241237	0.676351	-0.662788	
92	0.940360	0.008025	0.004688	0.340053	0.204111	-0.011565	-0.978325	-0.032950	0.212068	0.241606	0.676763	-0.662303	
93	0.940364	0.008033	0.004669	0.340043	0.204074	-0.011289	-0.978347	-0.032627	0.212384	0.241355	0.676661	-0.662398	
94	0.940366	0.008026	0.004662	0.340039	0.204088	-0.011518	-0.978338	-0.032725	0.212196	0.241516	0.676640	-0.662421	
95	0.940354	0.008002	0.004669	0.340070	0.204198	-0.011325	-0.978313	-0.032833	0.212202	0.241362	0.676800	-0.662311	
96	0.940362	0.007986	0.004674	0.340050	0.204147	-0.011790	-0.978338	-0.032230	0.212169	0.241464	0.676259	-0.662838	
97	0.940347	0.007987	0.004664	0.340090	0.204054	-0.011318	-0.978350	-0.032628	0.212379	0.241387	0.676646	-0.662403	
98	0.940316	0.007992	0.004653	0.340176	0.204095	-0.011593	-0.978324	-0.033074	0.212016	0.241677	0.676823	-0.662233	
99	0.940305	0.007989	0.004657	0.340208	0.204105	-0.011356	-0.978333	-0.032813	0.212253	0.241438	0.676755	-0.662313	
100	0.940318	0.007984	0.004659	0.340173	0.204192	-0.011520	-0.978303	-0.033108	0.211983	0.241578	0.676893	-0.662208	
101	0.940331	0.007987	0.004664	0.340136	0.204098	-0.011560	-0.978332	-0.032810	0.212131	0.241563	0.676678	-0.662385	
102	0.940337	0.008000	0.004665	0.340118	0.203973	-0.011402	-0.978369	-0.032556	0.212409	0.241467	0.676553	-0.662459	
103	0.940343	0.008007	0.004662	0.340103	0.204079	-0.011297	-0.978351	-0.032466	0.212435	0.241300	0.676563	-0.662501	
104	0.940343	0.007986	0.004673	0.340101	0.204114	-0.011649	-0.978317	-0.033134	0.211946	0.241719	0.676843	-0.662220	
105	0.940325	0.007967	0.004670	0.340152	0.204118	-0.011225	-0.978339	-0.032612	0.212400	0.241281	0.676686	-0.662394	
106	0.940303	0.007984	0.004673	0.340213	0.204074	-0.012213	-0.978353	-0.032103	0.212002	0.241722	0.676011	-0.663050	
107	0.940300	0.008006	0.004708	0.340221	0.204092	-0.011378	-0.978328	-0.033050	0.212161	0.241543	0.676886	-0.662171	
108	0.940306	0.007948	0.004720	0.340206	0.204176	-0.011980	-0.978303	-0.033029	0.211737	0.241836	0.676674	-0.662416	
109	0.940319	0.007924	0.004715	0.340170	0.204065	-0.011518	-0.978341	-0.032759	0.212199	0.241543	0.676655	-0.662395	
110	0.940340	0.007961	0.004719	0.340111	0.203941	-0.012389	-0.978385	-0.031903	0.212056	0.241849	0.675796	-0.663205	
111	0.940362	0.007973	0.004730	0.340048	0.204238	-0.011284	-0.978305	-0.032848	0.212195	0.241315	0.676834	-0.662296	
112	0.940376	0.007971	0.004746	0.340009	0.204265	-0.011817	-0.978313	-0.032244	0.212067	0.241403	0.676285	-0.662866	
113	0.940389	0.007972	0.004759	0.339973	0.204195	-0.012050	-0.978314	-0.032574	0.211848	0.241706	0.676381	-0.662727	
114	0.940397	0.007976	0.004766	0.339952	0.204160	-0.011749	-0.978310	-0.033031	0.211891	0.241710	0.676756	-0.662330	
115	0.940388	0.007983	0.004765	0.339975	0.204140	-0.011562	-0.978321	-0.032867	0.212081	0.241555	0.676721	-0.662361	
116	0.940382	0.007979	0.004764	0.339992	0.204173	-0.011643	-0.978312	-0.032915	0.211991	0.241597	0.676728	-0.662367	
117	0.940369	0.007975	0.004769	0.340028	0.204433	-0.012106	-0.978257	-0.032762	0.211583	0.241639	0.676529	-0.662685	
118	0.940360	0.007973	0.004769	0.340055	0.204183	-0.011558	-0.978319	-0.032680	0.212124	0.241458	0.676621	-0.662485	
119	0.940381	0.007959	0.004758	0.339997	0.204291	-0.011877	-0.978294	-0.032631	0.211870	0.241556	0.676501	-0.662653	
120	0.940392	0.007943	0.004757	0.339966	0.204408	-0.011829	-0.978276	-0.032459	0.211885	0.241386	0.676443	-0.662769	
121	0.940389	0.007935	0.004771	0.339973	0.204313	-0.011701	-0.978297	-0.032483	0.212019	0.241384	0.676481	-0.662688	
122	0.940393	0.007935	0.004780	0.339965	0.204376	-0.011711	-0.978287	-0.032360	0.212016	0.241303	0.676419	-0.662782	
123	0.940403	0.007935	0.004770	0.339936	0.204432	-0.011813	-0.978263	-0.032692	0.211792	0.241441	0.676594	-0.662624	
124	0.940411	0.007937	0.004760	0.339914	0.204392	-0.011858	-0.978276	-0.032543	0.211846	0.241444	0.676479	-0.662724	
125	0.940424	0.007935	0.004754	0.339877	0.204187	-0.011390	-0.978317	-0.032768	0.212193	0.241385	0.676735	-0.662372	
126	0.940449	0.007926	0.004753	0.339810	0.204183	-0.011890	-0.978313	-0.032738	0.211895	0.241675	0.676535	-0.662566	
127	0.940470	0.007918	0.004766	0.339750	0.204064	-0.011737	-0.978339	-0.032770	0.212059	0.241679	0.676581	-0.662465	
128	0.940501	0.007929	0.004772	0.339664	0.204183	-0.011613	-0.978316	-0.032748	0.212064	0.241514	0.676641	-0.662462	
129	0.940525	0.007948	0.004766	0.339598	0.204131	-0.011760	-0.978346	-0.032103	0.212246	0.241413	0.676189	-0.662902	
130	0.940526	0.007945	0.004767	0.339595	0.203999	-0.011385	-0.978364	-0.032544	0.212405	0.241434	0.676559	-0.662466	
131	0.940532	0.007915	0.004788	0.339580	0.204236	-0.011927	-0.978321	-0.032158	0.212050	0.241459	0.676186	-0.662951	
132	0.940553	0.007907	0.004795	0.339520	0.204396	-0.011680	-0.978272	-0.032720	0.211888	0.241397	0.676650	-0.662552	
133	0.940585	0.007913	0.004779	0.339432	0.204358	-0.011757	-0.978274	-0.032851	0.211818	0.241515	0.676692	-0.662489	
134	0.940606	0.007897	0.004764	0.339374	0.204196	-0.011278	-0.978330	-0.032361	0.212406	0.241171	0.676535	-0.662587	
135	0.940589	0.007883	0.004766	0.339422	0.204113	-0.011534	-0.978328	-0.032838	0.212127	0.241547	0.676708	-0.662362	
136	0.940560	0.007892	0.004759	0.339502	0.204405	-0.011691	-0.978281	-0.032384	0.212000	0.241280	0.676447	-0.662766	
137	0.940552	0.007907	0.004742	0.339524	0.204205	-0.011841	-0.978328	-0.032173	0.212119	0.241434	0.676219	-0.662905	
138	0.940567	0.007904	0.004742	0.339484	0.204189	-0.011378	-0.978325	-0.032524	0.212289	0.241292	0.676594	-0.662519	
139	0.940570	0.007898	0.004761	0.339475	0.204340	-0.011672	-0.978293	-0.032435	0.212037	0.241331	0.676470	-0.662713	
140	0.940548	0.007893	0.004772	0.339536	0.204312	-0.011506	-0.978276	-0.033182	0.211884	0.241513	0.676970	-0.662184	
141	0.940528	0.007893	0.004772	0.339590	0.203929	-0.012365	-0.978390	-0.031830	0.212105	0.241817	0.675758	-0.663240	
142	0.940540	0.007904	0.004781	0.339557	0.204253	-0.011874	-0.978305	-0.032538	0.211932	0.241548	0.676437	-0.662701	
143	0.940550	0.007906	0.004785	0.339528	0.204011	-0.011624	-0.978365	-0.032335	0.212325	0.241496	0.676350	-0.662683	
144	0.940556	0.007900	0.004782	0.339513	0.204254	-0.011580	-0.978312	-0.032419	0.212158	0.241330	0.676473	-0.662671	
145	0.940567	0.007893	0.004780	0.339484	0.204391	-0.012129	-0.978260	-0.032924	0.211537	0.241739	0.676608	-0.662583	
146	0.940579	0.007881	0.004785	0.339451	0.204383	-0.011751	-0.978281	-0.032486	0.211940	0.241366	0.676482	-0.662719	
147	0.940593	0.007863	0.004791	0.339410	0.204467	-0.011962	-0.978251	-0.032806	0.211634	0.241546	0.676616	-0.662614	
148	0.940604	0.007855	0.004795	0.339380	0.204332	-0.011634	-0.978302	-0.032231	0.212141	0.241243	0.676359	-0.662825	
149	0.940600	0.007865	0.004789	0.339391	0.204255	-0.011962	-0.978308	-0.032404	0.211925	0.241553	0.676326	-0.662815	
150	0.940587	0.007880	0.004764	0.339427	0.204074	-0.011435	-0.978340	-0.032777	0.212238	0.241495	0.676698	-0.662356	
151	0.940607	0.007881	0.004748	0.339374	0.204261	-0.012187	-0.978289	-0.032861	0.211613	0.241842	0.676518	-0.662613	
152	0.940619	0.007866	0.004748	0.339340	0.204253	-0.011846	-0.978306	-0.032524	0.211954	0.241526	0.676439	-0.662700	
153	0.940593	0.007851	0.004757	0.339412	0.203982	-0.011332	-0.978364	-0.032657	0.212409	0.241455	0.676642	-0.662373	
154	0.940583	0.007850	0.004764	0.339441	0.204172	-0.011799	-0.978332	-0.032280	0.212128	0.241470	0.676291	-0.662816	
155	0.940593	0.007846	0.004761	0.339412	0.204218	-0.011723	-0.978324	-0.032239	0.212159	0.241378	0.676305	-0.662825	
156	0.940610	0.007832	0.004747	0.339365	0.204242	-0.011606	-0.978321	-0.032210	0.212226	0.241281	0.676336	-0.662807	
157	0.940624	0.007831	0.004744	0.339326	0.204316	-0.011964	-0.978276	-0.032997	0.211664	0.241718	0.676694	-0.662462	
158	0.940627	0.007871	0.004775	0.339316	0.204412	-0.011963	-0.978267	-0.032637	0.211732	0.241525	0.676502	-0.662707	
159	0.940628	0.007880	0.004785	0.339313	0.204180	-0.011614	-0.978318	-0.032700	0.212083	0.241500	0.676612	-0.662491	
160	0.940642	0.007860	0.004771	0.339275	0.204086	-0.011309	-0.978336	-0.032857	0.212278	0.241439	0.676794	-0.662265	
161	0.940667	0.007862	0.004772	0.339206	0.204290	-0.012012	-0.978296	-0.032520	0.211828	0.241598	0.676385	-0.662769	
162	0.940682	0.007866	0.004780	0.339164	0.204322	-0.011899	-0.978290	-0.032540	0.211869	0.241516	0.676446	-0.662724	
163	0.940719	0.007875	0.004789	0.339061	0.204234	-0.011929	-0.978311	-0.032473	0.211934	0.241571	0.676374	-0.662756	
164	0.940755	0.007893	0.004794	0.338961	0.204233	-0.011657	-0.978298	-0.032945	0.211930	0.241575	0.676755	-0.662367	
165	0.940741	0.007902	0.004789	0.338999	0.204209	-0.011680	-0.978292	-0.033264	0.211815	0.241716	0.676932	-0.662171	
166	0.940717	0.007887	0.004792	0.339066	0.204312	-0.011963	-0.978295	-0.032450	0.211869	0.241529	0.676366	-0.662800	
167	0.940695	0.007878	0.004800	0.339127	0.204342	-0.012040	-0.978286	-0.032504	0.211781	0.241573	0.676378	-0.662801	
168	0.940702	0.007895	0.004803	0.339109	0.204202	-0.011586	-0.978317	-0.032615	0.212117	0.241439	0.676576	-0.662539	
169	0.940754	0.007916	0.004796	0.338965	0.204335	-0.011843	-0.978287	-0.032571	0.211883	0.241485	0.676488	-0.662688	
170	0.940774	0.007913	0.004787	0.338908	0.204115	-0.011222	-0.978344	-0.032454	0.212462	0.241226	0.676591	-0.662491	
171	0.940789	0.007910	0.004773	0.338868	0.204483	-0.012477	-0.978245	-0.032673	0.211351	0.241795	0.676353	-0.662882	
172	0.940823	0.007917	0.004764	0.338773	0.204253	-0.011819	-0.978312	-0.032352	0.212034	0.241450	0.676346	-0.662796	
173	0.940839	0.007911	0.004778	0.338728	0.204451	-0.011852	-0.978260	-0.032671	0.211763	0.241444	0.676572	-0.662655	
174	0.940831	0.007909	0.004781	0.338750	0.204444	-0.011959	-0.978259	-0.032704	0.211688	0.241524	0.676551	-0.662671	
175	0.940810	0.007916	0.004798	0.338808	0.204147	-0.011874	-0.978325	-0.032610	0.211977	0.241647	0.676455	-0.662632	
176	0.940791	0.007922	0.004826	0.338861	0.204218	-0.011748	-0.978316	-0.032490	0.212051	0.241480	0.676447	-0.662678	
177	0.940781	0.007918	0.004805	0.338887	0.204495	-0.011926	-0.978245	-0.032803	0.211638	0.241504	0.676634	-0.662610	
178	0.940759	0.007909	0.004799	0.338950	0.204388	-0.012111	-0.978263	-0.032872	0.211570	0.241712	0.676583	-0.662608	
179	0.940737	0.007912	0.004806	0.339010	0.204300	-0.011981	-0.978283	-0.032874	0.211709	0.241697	0.676610	-0.662541	
180	0.940729	0.007926	0.004795	0.339032	0.204045	-0.011788	-0.978359	-0.032262	0.212227	0.241544	0.676254	-0.662794	
181	0.940719	0.007923	0.004796	0.339061	0.204130	-0.011559	-0.978315	-0.033119	0.211997	0.241649	0.676871	-0.662200	
182	0.940733	0.007913	0.004804	0.339022	0.204379	-0.012122	-0.978266	-0.032829	0.211585	0.241710	0.676551	-0.662636	
183	0.940763	0.007895	0.004807	0.338938	0.204082	-0.011777	-0.978342	-0.032534	0.212109	0.241607	0.676430	-0.662630	
184	0.940777	0.007879	0.004803	0.338899	0.204310	-0.011867	-0.978290	-0.032638	0.211861	0.241539	0.676513	-0.662649	
185	0.940770	0.007899	0.004798	0.338919	0.204357	-0.012069	-0.978267	-0.032965	0.211582	0.241742	0.676646	-0.662528	
186	0.940762	0.007908	0.004784	0.338940	0.204317	-0.011867	-0.978292	-0.032530	0.211896	0.241497	0.676450	-0.662718	
187	0.940758	0.007899	0.004775	0.338954	0.204068	-0.011286	-0.978341	-0.032821	0.212318	0.241425	0.676777	-0.662275	
188	0.940750	0.007897	0.004782	0.338974	0.204276	-0.011628	-0.978302	-0.032576	0.212055	0.241399	0.676555	-0.662595	
189	0.940748	0.007889	0.004780	0.338980	0.204271	-0.012040	-0.978290	-0.032818	0.211713	0.241732	0.676548	-0.662590	
190	0.940728	0.007887	0.004774	0.339037	0.204363	-0.011752	-0.978286	-0.032454	0.211964	0.241370	0.676458	-0.662735	
191	0.940696	0.007886	0.004773	0.339125	0.204338	-0.011715	-0.978292	-0.032464	0.212000	0.241368	0.676471	-0.662710	
192	0.940679	0.007875	0.004774	0.339172	0.204179	-0.011391	-0.978326	-0.032541	0.212281	0.241312	0.676597	-0.662511	
193	0.940657	0.007871	0.004762	0.339234	0.204322	-0.011904	-0.978298	-0.032306	0.211952	0.241437	0.676304	-0.662871	
194	0.940643	0.007867	0.004751	0.339272	0.204057	-0.011564	-0.978350	-0.032530	0.212261	0.241496	0.676499	-0.662551	
195	0.940645	0.007869	0.004754	0.339267	0.204372	-0.011888	-0.978270	-0.032838	0.211732	0.241578	0.676640	-0.662547	
196	0.940647	0.007886	0.004766	0.339262	0.204218	-0.011860	-0.978321	-0.032293	0.212054	0.241478	0.676287	-0.662840	
197	0.940651	0.007890	0.004764	0.339252	0.204274	-0.011761	-0.978294	-0.032779	0.211899	0.241551	0.676627	-0.662516	
198	0.940653	0.007902	0.004782	0.339245	0.204266	-0.011969	-0.978298	-0.032637	0.211827	0.241631	0.676465	-0.662676	
199	0.940651	0.007921	0.004816	0.339249	0.204011	-0.011651	-0.978334	-0.033264	0.211966	0.241837	0.676895	-0.662117	
200	0.940652	0.007910	0.004815	0.339246	0.204288	-0.011977	-0.978295	-0.032587	0.211826	0.241602	0.676437	-0.662715	
201	0.940656	0.007896	0.004817	0.339236	0.204251	-0.011797	-0.978297	-0.032813	0.211880	0.241600	0.676629	-0.662502	
202	0.940656	0.007899	0.004821	0.339236	0.204330	-0.011718	-0.978292	-0.032520	0.211984	0.241396	0.676501	-0.662674	
