0.999997,-0.001818,0.000630,-0.000017
0.999997,-0.002077,0.000595,-0.000147
0.999997,-0.002038,0.000579,-0.000119
0.999998,-0.002060,0.000646,0.000041
0.999997,-0.002024,0.000511,0.000329
0.999997,-0.002062,0.000537,0.000537
0.999997,-0.001901,0.000549,0.000502
0.999999,-0.001521,0.000404,0.000335
0.999998,-0.001524,0.000490,0.000376
0.999998,-0.001424,0.000430,0.000366
0.999999,-0.001387,0.000492,0.000185
0.999999,-0.001324,0.000373,0.000125
1.000000,-0.001046,0.000249,0.000189
0.999999,-0.001180,0.000014,0.000165
0.999998,-0.001509,-0.000288,0.000452
0.999998,-0.001507,-0.000437,0.000460
0.999998,-0.001221,-0.000561,0.000731
0.999998,-0.001092,-0.001063,0.001143
0.999998,-0.000592,-0.001372,0.001291
0.999998,-0.000099,-0.001879,0.001409
0.999997,0.000514,-0.002058,0.001560
0.999994,0.001093,-0.002386,0.001693
0.999992,0.001164,-0.003217,0.002137
0.999988,0.001341,-0.003906,0.002487
0.999984,0.001791,-0.004563,0.002565
0.999978,0.001457,-0.005593,0.003008
0.999970,0.001859,-0.006777,0.003323
0.999961,0.002520,-0.007781,0.003365
0.999952,0.002222,-0.008728,0.003629
0.999939,0.002652,-0.009936,0.003937
0.999927,0.003363,-0.010798,0.004012
0.999923,0.003107,-0.011268,0.004154
0.999922,0.003306,-0.011346,0.004017
0.999927,0.002380,-0.011231,0.003870
0.999927,0.001266,-0.011439,0.003530
0.999923,0.000777,-0.011962,0.003376
0.999905,-0.000536,-0.013219,0.003728
0.999895,-0.000830,-0.013973,0.003812
0.999879,-0.000556,-0.014945,0.004009
0.999866,-0.000684,-0.015827,0.004131
0.999854,-0.000369,-0.016509,0.004242
0.999842,-0.000065,-0.017307,0.004165
0.999817,0.000203,-0.018620,0.004417
0.999789,0.000651,-0.019929,0.004786
0.999760,0.001543,-0.021233,0.005184
0.999723,0.002095,-0.022682,0.005795
0.999674,0.003393,-0.024538,0.006195
0.999594,0.005512,-0.027063,0.006795
0.999505,0.006971,-0.029773,0.007433
0.999399,0.009508,-0.032398,0.007823
0.999238,0.012747,-0.035887,0.008537
0.999084,0.014999,-0.039047,0.008943
0.998892,0.017652,-0.042557,0.009575
0.998688,0.018789,-0.046567,0.009913
0.998472,0.019005,-0.050888,0.010074
0.998228,0.020799,-0.054794,0.010290
0.997924,0.019381,-0.060313,0.011577
0.997610,0.021375,-0.064753,0.011085
0.996573,0.000466,-0.078780,0.025192
0.996053,-0.001154,-0.085004,0.025514
0.995607,-0.000649,-0.089971,0.025894
0.994999,0.000028,-0.096170,0.026992
0.994351,-0.003448,-0.102519,0.027242
0.993749,-0.004739,-0.108192,0.027087
0.992933,-0.004479,-0.114995,0.028978
0.991432,-0.011236,-0.125361,0.034939
0.990746,-0.012585,-0.130938,0.033455
0.989894,-0.010527,-0.137291,0.033900
0.988943,-0.011015,-0.143993,0.033699
0.987723,-0.012679,-0.152165,0.032980
0.986974,-0.008913,-0.157162,0.033191
0.985893,-0.010343,-0.163875,0.032452
0.984934,-0.009797,-0.169798,0.031225
0.984013,-0.007145,-0.175488,0.029520
0.982904,-0.009049,-0.181868,0.027224
0.981885,-0.005305,-0.187747,0.024991
0.980639,-0.003025,-0.194463,0.022813
0.979507,-0.003581,-0.200374,0.020090
0.978713,0.004993,-0.204652,0.014575
0.979846,0.030301,-0.196999,-0.013167
0.977256,0.019695,-0.211092,-0.004789
0.976254,0.031641,-0.213705,-0.016038
0.974688,0.044132,-0.216426,-0.034556
0.971919,0.047091,-0.226547,-0.042795
0.967755,0.032778,-0.248272,-0.027168
0.964901,0.041408,-0.256570,-0.037696
0.961494,0.057306,-0.261397,-0.062581
0.958517,0.056908,-0.270796,-0.068380
0.944558,0.038237,-0.320265,-0.061452
0.941417,0.022728,-0.329618,-0.067595
0.938474,0.021028,-0.336643,-0.074124
0.933065,0.008937,-0.351543,-0.075685
0.937678,0.013127,-0.338190,-0.078839
0.937097,0.014144,-0.338700,-0.083249
0.934049,0.006860,-0.347006,-0.084214
0.933154,0.004813,-0.348504,-0.088001
0.925785,-0.004992,-0.366469,-0.092722
0.920339,-0.014145,-0.379020,-0.095493
0.920647,-0.012398,-0.376487,-0.102526
0.919977,-0.012613,-0.376324,-0.108920
0.917343,-0.017430,-0.381592,-0.112087
0.916193,-0.019124,-0.382607,-0.117628
0.916633,-0.018662,-0.379228,-0.124986
0.915783,-0.019842,-0.379824,-0.129156
0.914975,-0.020585,-0.380792,-0.131888
0.916534,-0.017822,-0.375417,-0.136784
0.916227,-0.015217,-0.376431,-0.136361
0.916179,-0.012363,-0.376571,-0.136591
0.915194,-0.004624,-0.377300,-0.141571
0.912640,-0.000942,-0.384053,-0.139968
0.911474,0.003679,-0.385639,-0.143127
0.910676,0.007750,-0.385599,-0.148062
0.907583,0.010821,-0.391864,-0.150397
0.911398,0.012726,-0.379204,-0.159361
0.909722,0.014124,-0.382336,-0.161321
0.908529,0.016256,-0.384618,-0.162413
0.909200,0.018500,-0.381503,-0.165733
0.907645,0.020396,-0.385149,-0.165604
0.907463,0.022781,-0.384207,-0.168454
0.907648,0.025583,-0.382699,-0.170476
0.905019,0.029422,-0.388969,-0.169635
0.901705,0.029290,-0.394107,-0.175354
0.902528,0.030794,-0.389983,-0.180021
0.903494,0.033741,-0.386926,-0.181241
0.903312,0.037492,-0.387447,-0.180297
0.905175,0.038580,-0.381852,-0.182639
0.911691,0.046557,-0.373749,-0.164204
0.914764,0.053110,-0.370264,-0.152610
0.916998,0.055948,-0.363400,-0.154673
0.915796,0.060345,-0.366960,-0.151712
0.915568,0.066463,-0.366995,-0.150441
0.916948,0.073407,-0.361973,-0.150972
0.914946,0.084134,-0.364420,-0.151630
0.915927,0.090529,-0.361477,-0.149054
0.915832,0.097280,-0.359772,-0.149512
0.914383,0.106167,-0.359969,-0.151829
0.915504,0.112005,-0.356207,-0.149747
0.913332,0.121335,-0.357706,-0.152147
0.912595,0.129329,-0.356868,-0.151952
0.912858,0.135388,-0.354317,-0.151058
0.909825,0.146559,-0.356885,-0.152868
0.908065,0.155153,-0.357346,-0.153787
0.909242,0.159115,-0.352403,-0.154182
0.908753,0.161962,-0.357108,-0.142868
0.905704,0.170828,-0.357775,-0.150047
0.905460,0.173647,-0.356020,-0.152443
0.908061,0.174216,-0.345399,-0.160540
0.908290,0.179658,-0.339348,-0.166060
0.910346,0.183583,-0.331276,-0.166801
0.910904,0.189073,-0.325516,-0.168955
0.910214,0.196534,-0.321119,-0.172530
0.911879,0.200195,-0.314622,-0.171498
0.911403,0.208907,-0.308908,-0.174001
0.911825,0.215170,-0.302798,-0.174893
0.913034,0.218947,-0.297084,-0.173700
0.912522,0.227635,-0.290977,-0.175552
0.914403,0.231462,-0.281714,-0.175864
0.917366,0.230821,-0.283384,-0.157654
0.916643,0.237644,-0.280837,-0.156272
0.917721,0.246535,-0.268520,-0.157815
0.920902,0.262257,-0.241349,-0.157834
0.921337,0.266269,-0.234523,-0.158860
0.920841,0.272772,-0.226416,-0.162423
0.922393,0.274910,-0.217803,-0.161795
0.920792,0.264938,-0.235113,-0.163313
0.920826,0.278375,-0.213281,-0.170578
0.921917,0.289380,-0.189864,-0.174009
0.920545,0.293774,-0.183439,-0.180669
0.920507,0.297301,-0.179174,-0.179376
0.920253,0.301183,-0.172011,-0.181205
0.919215,0.304766,-0.165082,-0.186842
0.920459,0.305631,-0.157170,-0.186127
0.920342,0.305318,-0.151208,-0.192060
0.918911,0.309154,-0.143835,-0.198337
0.919563,0.310953,-0.134880,-0.198796
0.917777,0.314513,-0.124985,-0.207712
0.916586,0.319184,-0.110978,-0.213717
0.918675,0.314769,-0.115511,-0.208838
0.917610,0.315174,-0.108206,-0.216672
0.915556,0.313761,-0.084352,-0.237056
0.916460,0.301729,-0.081464,-0.249845
0.919025,0.308729,-0.076619,-0.232830
0.919534,0.312992,-0.068368,-0.227638
0.919757,0.312274,-0.063512,-0.229121
0.919353,0.314161,-0.058679,-0.229449
0.918243,0.317515,-0.053854,-0.230462
0.918923,0.318581,-0.049722,-0.227187
0.917770,0.318845,-0.052248,-0.230877
0.917588,0.319830,-0.042810,-0.232177
0.919651,0.313090,-0.058952,-0.229651
0.921100,0.309120,-0.057066,-0.229703
0.924968,0.298669,-0.069907,-0.224371
0.921684,0.310299,-0.039521,-0.229454
0.921548,0.310385,-0.029778,-0.231347
0.925004,0.307173,-0.023585,-0.222383
0.930220,0.304982,-0.009279,-0.203940
0.933770,0.295273,0.001941,-0.202198
0.932474,0.290027,-0.010128,-0.215114
0.932839,0.283945,-0.004334,-0.221735
0.933575,0.279696,0.003258,-0.224042
0.935455,0.275407,0.019480,-0.220668
0.935879,0.269759,0.040812,-0.222922
0.936390,0.273893,0.028400,-0.217594
0.938215,0.257689,0.033955,-0.228462
0.936660,0.273571,0.034961,-0.215882
0.935822,0.266180,0.061763,-0.222646
0.936826,0.265473,0.058776,-0.220061
0.938137,0.262171,0.059753,-0.218161
0.939156,0.259446,0.063725,-0.215899
0.942064,0.261488,0.035356,-0.207092
0.944675,0.250525,0.055730,-0.204252
0.946935,0.240620,0.073973,-0.199861
0.949551,0.235253,0.071776,-0.194565
0.952530,0.230553,0.075922,-0.183757
0.954768,0.224256,0.076994,-0.179439
0.956909,0.221310,0.077829,-0.171142
0.958922,0.212917,0.084087,-0.167525
0.960730,0.211365,0.086114,-0.157821
0.962062,0.205286,0.094133,-0.153079
0.963023,0.197424,0.104417,-0.150688
0.964061,0.191564,0.110929,-0.146917
0.967550,0.187904,0.095220,-0.139545
0.968894,0.184077,0.092022,-0.137443
0.969626,0.180749,0.094296,-0.135146
0.970319,0.179827,0.091397,-0.133381
0.970337,0.176839,0.092246,-0.136617
0.970904,0.176533,0.090813,-0.133908
0.971994,0.176247,0.086832,-0.128929
0.974560,0.170812,0.096751,-0.108138
0.972401,0.173189,0.099004,-0.120997
0.978134,0.163967,0.083307,-0.097105
0.981661,0.150266,0.086631,-0.079090
0.980310,0.151121,0.095880,-0.083437
0.983749,0.141740,0.067714,-0.086957
0.985480,0.133754,0.068034,-0.079436
0.987330,0.126088,0.062823,-0.073029
0.988470,0.116530,0.067747,-0.068979
0.990560,0.102919,0.066489,-0.061450
0.978299,0.151597,0.100499,-0.099239
0.982336,0.136833,0.091283,-0.089210
0.986572,0.117369,0.084092,-0.076337
0.994689,0.076476,0.052352,-0.044783
0.990211,0.094730,0.089876,-0.049293
0.992494,0.089867,0.063051,-0.053880
0.996181,0.070740,0.040068,-0.031819
0.995969,0.072310,0.040862,-0.033867
0.995711,0.072713,0.044070,-0.036465
0.996783,0.064372,0.036043,-0.031306
0.997682,0.051318,0.035469,-0.027182
0.998190,0.046993,0.029594,-0.023068
0.997693,0.059439,0.023777,-0.022607
0.998633,0.042568,0.024430,-0.017973
0.998816,0.039866,0.021792,-0.017317
0.999388,0.031559,0.012289,-0.008780
0.998343,0.050359,0.017787,-0.021404
0.999241,0.038081,-0.002591,-0.007767
0.998886,0.041107,0.009127,-0.021238
0.999589,0.019679,-0.020795,0.000157
0.999254,0.014272,-0.035351,0.006175
0.998931,0.001189,-0.045137,0.009849
0.998429,-0.008610,-0.053881,0.012667
0.997629,-0.013694,-0.065563,0.015840
0.997654,-0.013267,-0.066197,0.011281
0.996065,-0.050375,-0.069867,0.020880
0.993305,-0.064201,-0.090022,0.033453
0.992279,-0.072182,-0.094755,0.034548
0.990679,-0.084456,-0.100491,0.036363
0.989375,-0.087795,-0.109388,0.038236
0.987743,-0.096065,-0.116916,0.038303
0.986168,-0.103379,-0.124063,0.037345
0.984663,-0.105237,-0.134073,0.037221
0.982529,-0.113782,-0.142749,0.036227
0.980856,-0.114109,-0.153741,0.035549
0.978959,-0.114423,-0.165423,0.034386
0.976443,-0.118292,-0.177556,0.032216
0.974261,-0.113286,-0.192554,0.030059
0.970913,-0.115002,-0.208444,0.025563
0.966681,-0.122858,-0.223677,0.020078
0.965295,-0.122798,-0.230387,0.006800
0.962262,-0.123770,-0.242344,0.001009
0.959741,-0.136019,-0.245672,-0.006430
0.954090,-0.152019,-0.258034,-0.004577
0.953844,-0.160296,-0.253716,-0.010738
0.947898,-0.180849,-0.262209,-0.005375
0.944572,-0.193159,-0.265440,-0.004015
0.942034,-0.196595,-0.271875,-0.002233
0.937637,-0.205715,-0.280204,-0.001899
0.935627,-0.202494,-0.289124,-0.002393
0.933831,-0.197563,-0.298165,-0.005145
0.931951,-0.200504,-0.301978,-0.008707
0.931046,-0.195011,-0.308122,-0.013631
0.927827,-0.196234,-0.316678,-0.018543
0.926016,-0.197282,-0.320980,-0.023356
0.924217,-0.198032,-0.325413,-0.026713
0.920245,-0.206843,-0.330526,-0.033452
0.916725,-0.213781,-0.335270,-0.038796
0.914955,-0.213230,-0.340122,-0.041321
0.913505,-0.213064,-0.343694,-0.044574
0.909958,-0.216200,-0.350368,-0.049740
0.908284,-0.213711,-0.355734,-0.052933
0.906271,-0.209833,-0.362633,-0.056032
0.903830,-0.209772,-0.368013,-0.060446
0.899462,-0.210828,-0.377499,-0.063343
0.897639,-0.209479,-0.381659,-0.068556
0.895167,-0.210042,-0.385988,-0.074645
0.894060,-0.207018,-0.389355,-0.078762
0.891817,-0.208253,-0.392723,-0.084026
-0.891403,0.203190,0.395573,0.087381
-0.888977,0.205655,0.398145,0.094372
-0.885127,0.211722,0.401299,0.103355
-0.884040,0.209813,0.403524,0.107790
-0.883495,0.207498,0.404778,0.111963
-0.881652,0.210552,0.405259,0.118839
-0.882941,0.206820,0.403376,0.122183
-0.882752,0.199979,0.403231,0.134760
-0.875058,0.202545,0.415383,0.143893
-0.875489,0.202623,0.414717,0.143082
-0.873426,0.209063,0.415998,0.142704
-0.871697,0.207765,0.418954,0.146478
-0.871393,0.202403,0.420591,0.151031
-0.870403,0.198736,0.422469,0.156272
-0.867503,0.198077,0.426660,0.161759
-0.867313,0.195153,0.426870,0.165728
-0.866524,0.196509,0.427223,0.167329
-0.864605,0.199468,0.429594,0.167685
-0.866103,0.199199,0.427006,0.166888
-0.865507,0.203420,0.427463,0.163678
-0.865754,0.206521,0.426164,0.161878
-0.867930,0.206037,0.422258,0.161069
-0.866824,0.207932,0.423756,0.160654
-0.868495,0.206470,0.420797,0.161289
-0.869860,0.202973,0.419064,0.162880
-0.868732,0.200457,0.422344,0.163546
-0.870971,0.197515,0.419198,0.163311
-0.871482,0.193622,0.420554,0.161751
-0.870082,0.189968,0.426410,0.158250
-0.870986,0.186844,0.426879,0.155706
-0.873685,0.184488,0.423180,0.153485
-0.874864,0.181117,0.423529,0.149773
-0.876014,0.178364,0.423637,0.146004
-0.879678,0.175903,0.417745,0.143921
-0.881302,0.171095,0.417415,0.140702
-0.884758,0.167374,0.412418,0.138199
-0.889088,0.163607,0.405038,0.136742
-0.891654,0.157550,0.402700,0.134030
-0.893341,0.148538,0.403253,0.131394
-0.913959,0.183732,0.332450,0.142823
0.897504,-0.132591,-0.400695,-0.127867
0.898064,-0.124417,-0.402745,-0.125692
0.894213,-0.109525,-0.416044,-0.123674
0.894368,-0.105718,-0.416972,-0.122736
0.892940,-0.089303,-0.420592,-0.133360
0.889516,-0.077873,-0.428535,-0.138040
0.889148,-0.074862,-0.429148,-0.140149
0.888236,-0.081636,-0.434239,-0.125730
0.888325,-0.078402,-0.433891,-0.128337
0.889720,-0.077440,-0.430967,-0.129109
0.893704,-0.079515,-0.422851,-0.127147
0.897778,-0.078938,-0.415162,-0.124107
0.901116,-0.078175,-0.409157,-0.120290
0.906376,-0.079447,-0.398333,-0.116194
0.910448,-0.069114,-0.390806,-0.116523
0.911909,-0.067445,-0.389960,-0.108641
0.914747,-0.064685,-0.384432,-0.106145
0.915741,-0.051760,-0.382529,-0.111406
0.916515,-0.046704,-0.382093,-0.108734
0.917449,-0.041233,-0.380784,-0.107651
0.916362,-0.031305,-0.384949,-0.105429
0.918017,-0.027912,-0.381709,-0.103748
0.919391,-0.021739,-0.379425,-0.101404
0.920308,-0.013897,-0.378262,-0.098775
0.923271,-0.012778,-0.371866,-0.095511
0.925091,-0.005649,-0.368512,-0.091497
0.926102,0.004698,-0.366469,-0.089510
0.928869,0.012035,-0.359740,-0.087426
0.931432,0.018545,-0.353425,-0.084737
0.931239,0.025791,-0.351949,-0.090894
0.932891,0.035008,-0.345988,-0.093710
0.933396,0.034078,-0.344892,-0.093053
0.934325,0.044217,-0.340745,-0.094738
0.936227,0.050057,-0.332398,-0.102387
0.941802,0.057518,-0.321963,-0.077720
0.944932,0.067177,-0.313674,-0.064798
0.946026,0.072551,-0.305915,-0.078649
0.947015,0.080199,-0.300937,-0.078522
0.947203,0.086794,-0.298499,-0.078552
0.948872,0.090794,-0.291518,-0.080101
0.948291,0.099947,-0.289590,-0.083012
0.948586,0.105817,-0.286150,-0.084282
0.949047,0.110935,-0.281985,-0.086528
0.947282,0.121121,-0.282467,-0.090537
0.947406,0.126286,-0.279250,-0.092146
0.946532,0.134433,-0.277969,-0.093464
0.944147,0.146367,-0.278831,-0.097039
0.943671,0.153758,-0.275070,-0.100897
0.943985,0.155854,-0.272426,-0.101906
0.945013,0.172146,-0.257063,-0.105985
0.944818,0.183521,-0.248714,-0.108539
0.944702,0.185717,-0.246456,-0.110934
0.942922,0.192367,-0.246767,-0.114014
0.941615,0.198092,-0.245790,-0.117087
0.942060,0.200507,-0.240366,-0.120603
0.940834,0.208015,-0.236442,-0.125125
0.938184,0.197839,-0.256625,-0.121706
0.939171,0.200672,-0.248733,-0.125769
0.938060,0.206298,-0.246084,-0.130102
0.938202,0.210635,-0.239007,-0.135215
0.938019,0.212831,-0.239689,-0.131802
0.936692,0.218871,-0.240542,-0.129774
0.937248,0.221091,-0.236192,-0.129997
0.935784,0.227335,-0.234252,-0.133236
0.937950,0.223219,-0.234788,-0.123678
0.939256,0.222381,-0.231335,-0.121769
0.937188,0.229526,-0.230122,-0.126645
0.936348,0.234613,-0.226512,-0.129995
0.935446,0.241800,-0.213928,-0.143902
0.933145,0.252119,-0.198520,-0.162065
0.935064,0.249433,-0.208652,-0.141079
0.935285,0.267355,-0.181350,-0.144479
0.935027,0.274028,-0.171667,-0.145472
0.933975,0.278737,-0.164804,-0.151114
0.934146,0.281444,-0.157010,-0.153321
0.931860,0.285517,-0.156694,-0.159886
0.930175,0.289951,-0.153811,-0.164451
0.928691,0.294208,-0.150426,-0.168364
0.924806,0.301234,-0.149940,-0.177511
0.923914,0.304500,-0.145078,-0.180599
0.922929,0.306987,-0.140613,-0.184901
0.919487,0.312262,-0.140965,-0.192781
0.920380,0.310650,-0.133485,-0.196410
0.919553,0.312240,-0.126651,-0.202210
0.917859,0.314632,-0.120441,-0.209847
0.917640,0.315152,-0.114006,-0.213583
0.917986,0.313892,-0.109089,-0.216498
0.916136,0.317621,-0.103383,-0.221641
0.914662,0.320153,-0.097497,-0.226693
0.913710,0.323222,-0.090742,-0.228964
0.911982,0.321814,-0.095275,-0.235896
0.910799,0.323077,-0.093151,-0.239559
0.909509,0.322762,-0.091387,-0.245490
0.908413,0.327550,-0.086905,-0.244832
0.907810,0.328221,-0.084806,-0.246901
0.906369,0.329823,-0.080538,-0.251445
0.905900,0.329709,-0.074130,-0.255228
0.906679,0.328376,-0.068414,-0.255772
0.905703,0.327979,-0.061356,-0.261471
0.904938,0.327842,-0.055772,-0.265512
0.903933,0.328387,-0.051833,-0.269034
0.901699,0.329901,-0.048204,-0.275282
0.900992,0.330885,-0.045729,-0.276834
0.899489,0.333246,-0.044400,-0.279094
0.897128,0.335285,-0.043298,-0.284374
0.896845,0.334649,-0.041615,-0.286261
0.897968,0.333202,-0.039371,-0.284745
0.898673,0.330187,-0.034709,-0.286630
0.899412,0.327778,-0.028694,-0.287740
0.900157,0.326106,-0.022680,-0.287847
0.900119,0.324959,-0.016659,-0.289669
0.900286,0.324340,-0.013257,-0.290018
0.900077,0.324023,-0.011608,-0.291094
0.898672,0.325111,-0.010495,-0.294245
0.898291,0.325270,-0.010378,-0.295237
0.897554,0.326067,-0.010133,-0.296604
0.896453,0.327143,-0.008537,-0.298791
0.897133,0.327873,-0.006338,-0.295989
0.897906,0.328141,-0.001446,-0.293405
0.898447,0.327786,0.004265,-0.292113
0.899611,0.326788,0.008903,-0.289535
0.900501,0.324980,0.014100,-0.288594
0.901729,0.321117,0.018424,-0.288842
0.901345,0.318526,0.017721,-0.292922
0.901793,0.315544,0.020267,-0.294604
0.903637,0.313142,0.023545,-0.291252
0.904184,0.312903,0.023484,-0.289811
0.902199,0.311833,0.019051,-0.297378
0.904721,0.312725,0.020476,-0.288549
0.908433,0.312573,0.019628,-0.276878
0.908444,0.309670,0.014831,-0.280382
0.911880,0.303549,0.013013,-0.275976
0.914513,0.301179,0.010285,-0.269904
0.919030,0.290890,0.013935,-0.265658
0.923489,0.281727,0.016637,-0.259848
0.927050,0.272857,0.017422,-0.256564
0.931799,0.262363,0.025556,-0.249525
0.934187,0.255525,0.031753,-0.246964
0.938672,0.254376,0.030633,-0.230752
0.944286,0.243384,0.038041,-0.218270
0.947023,0.238996,0.040079,-0.210764
0.946471,0.237705,0.052844,-0.211891
0.946300,0.240221,0.061019,-0.207573
0.948825,0.232762,0.065020,-0.203282
0.946763,0.228489,0.084518,-0.210445
0.946619,0.225669,0.094069,-0.210088
0.948015,0.219752,0.099089,-0.207744
0.949939,0.214117,0.101761,-0.203505
0.951810,0.206610,0.106409,-0.200116
0.951623,0.206680,0.109987,-0.198988
0.953823,0.202326,0.108857,-0.193483
0.953631,0.196980,0.116455,-0.195508
0.956955,0.193104,0.109569,-0.186931
0.959719,0.183853,0.109277,-0.182190
0.959286,0.177810,0.115315,-0.186696
0.960524,0.178508,0.112584,-0.181252
0.960500,0.171618,0.118853,-0.184015
0.964978,0.161621,0.112643,-0.173232
0.964343,0.162177,0.116027,-0.174013
0.965767,0.153158,0.120905,-0.170931
0.967642,0.148161,0.120606,-0.164833
0.968911,0.140120,0.123202,-0.162470
0.969338,0.134481,0.128657,-0.160458
0.970904,0.126700,0.130587,-0.155690
0.971605,0.121840,0.133407,-0.152780
0.971429,0.113864,0.141708,-0.152574
0.972383,0.110104,0.141581,-0.149341
0.973532,0.108896,0.137119,-0.146883
0.974483,0.105056,0.137826,-0.142655
0.976994,0.095989,0.143084,-0.125681
0.978688,0.089638,0.143557,-0.116300
0.977964,0.093972,0.136170,-0.127329
0.979284,0.089070,0.136064,-0.120640
0.980692,0.079937,0.142197,-0.107849
0.981204,0.074072,0.144422,-0.104376
0.981833,0.078474,0.132409,-0.110966
0.982872,0.072618,0.130944,-0.107436
0.984170,0.058367,0.140733,-0.090525
0.985624,0.057664,0.133705,-0.085685
0.986846,0.052053,0.131679,-0.078011
0.987117,0.044950,0.136499,-0.070346
0.989598,0.047957,0.120795,-0.061674
0.990389,0.039846,0.121759,-0.052125
0.991290,0.036805,0.115806,-0.050768
0.993001,0.041311,0.096850,-0.053496
0.994260,0.029904,0.092508,-0.044667
0.992872,0.023328,0.104846,-0.051650
0.995430,-0.000656,0.089815,-0.032433
0.994268,-0.023855,0.103071,-0.015490
0.994231,-0.038268,0.099241,-0.013834
0.994788,-0.040050,0.093362,-0.008773
0.994850,-0.045533,0.090504,-0.002836
0.993106,-0.045282,0.107776,-0.008662
0.994557,-0.041454,0.095585,-0.000595
nan,nan,nan,nan
nan,nan,nan,nan
0.996079,-0.043489,0.076348,0.010324
0.997237,-0.040055,0.062197,0.006757
0.996839,-0.046242,0.063331,0.012769
0.998528,-0.032281,0.042871,0.007739
0.998212,-0.044824,0.038012,0.010809
0.998377,-0.045817,0.030967,0.013611
0.998010,-0.056057,0.024483,0.015314
0.996702,-0.075569,0.024717,0.016256
0.995094,-0.093751,0.022303,0.022377
0.995396,-0.091357,0.012836,0.026013
0.994764,-0.098242,0.007338,0.027196
0.994574,-0.100037,0.003274,0.028342
0.994411,-0.101362,-0.000771,0.029473
0.993798,-0.107328,-0.005390,0.028566
