Martin	// User ID
30-5-2023	// Evaluation date
MP_H_R4	30-5-2023	11:53:58:528	// Source file name and timestamp
100.000	// Sampling rate
34.514	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
29	0.757755	-0.482107	0.119989	0.423063	0.009022	-0.374445	-0.877039	0.300853	0.413302	-0.219285	0.864726	0.182603	
30	0.757738	-0.482230	0.119995	0.422953	0.008577	-0.374992	-0.877110	0.299977	0.414261	-0.218907	0.864320	0.182809	
31	0.757687	-0.482221	0.120200	0.422995	0.008631	-0.375984	-0.876992	0.299077	0.415107	-0.217887	0.864141	0.182953	
32	0.757576	-0.482193	0.120726	0.423076	0.008974	-0.376695	-0.876827	0.298655	0.415408	-0.217031	0.864203	0.182994	
33	0.757462	-0.482138	0.121256	0.423192	0.008965	-0.376544	-0.876849	0.298783	0.415285	-0.217185	0.864227	0.182978	
34	0.757317	-0.481987	0.122005	0.423408	0.009098	-0.376379	-0.876825	0.299056	0.414991	-0.217301	0.864353	0.182909	
35	0.757110	-0.481766	0.123243	0.423672	0.009301	-0.376319	-0.876773	0.299278	0.414726	-0.217283	0.864499	0.182844	
36	0.757046	-0.481603	0.123854	0.423793	0.009078	-0.375772	-0.876773	0.299971	0.414277	-0.218004	0.864599	0.182530	
37	0.756973	-0.481451	0.124372	0.423943	0.008756	-0.375293	-0.876719	0.300737	0.413880	-0.218744	0.864698	0.182076	
38	0.756821	-0.481362	0.125003	0.424130	0.009019	-0.375319	-0.876469	0.301425	0.413370	-0.218733	0.865045	0.181600	
39	0.756775	-0.481485	0.124924	0.424096	0.009068	-0.375463	-0.876326	0.301657	0.413278	-0.218645	0.865165	0.181342	
40	0.756756	-0.481663	0.124747	0.423981	0.008886	-0.375552	-0.876324	0.301561	0.413479	-0.218658	0.865076	0.181296	
41	0.756687	-0.482015	0.124519	0.423770	0.008656	-0.375530	-0.876372	0.301452	0.413669	-0.218782	0.864951	0.181308	
42	0.756614	-0.482469	0.124153	0.423492	0.008635	-0.375473	-0.876419	0.301390	0.413690	-0.218826	0.864913	0.181386	
43	0.756589	-0.482669	0.124026	0.423346	0.008597	-0.375440	-0.876447	0.301350	0.413721	-0.218864	0.864881	0.181424	
44	0.756485	-0.482942	0.123959	0.423240	0.008505	-0.375548	-0.876394	0.301371	0.413813	-0.218836	0.864869	0.181305	
45	0.756355	-0.483163	0.123930	0.423227	0.008611	-0.375665	-0.876253	0.301632	0.413659	-0.218744	0.865017	0.181061	
46	0.756269	-0.483117	0.124053	0.423398	0.008495	-0.376094	-0.876041	0.301718	0.413864	-0.218494	0.865061	0.180683	
47	0.756150	-0.483046	0.124241	0.423636	0.008469	-0.376389	-0.875845	0.301919	0.413899	-0.218323	0.865161	0.180328	
48	0.756098	-0.482989	0.124316	0.423773	0.008213	-0.376611	-0.875878	0.301553	0.414340	-0.218212	0.864965	0.180390	
49	0.756113	-0.482961	0.124271	0.423791	0.008379	-0.376597	-0.875824	0.301722	0.414143	-0.218166	0.865085	0.180326	
50	0.756098	-0.483028	0.124211	0.423758	0.008273	-0.376967	-0.875871	0.301127	0.414673	-0.217797	0.864879	0.180542	
51	0.756006	-0.483206	0.124231	0.423714	0.008162	-0.377251	-0.875887	0.300729	0.415066	-0.217546	0.864731	0.180649	
52	0.755777	-0.483472	0.124519	0.423736	0.008047	-0.377538	-0.875827	0.300546	0.415352	-0.217343	0.864660	0.180577	
53	0.755578	-0.483654	0.124854	0.423783	0.007814	-0.377897	-0.875725	0.300398	0.415722	-0.217161	0.864568	0.180386	
54	0.755572	-0.483616	0.125021	0.423787	0.007528	-0.378306	-0.875671	0.300047	0.416251	-0.216921	0.864389	0.180309	
55	0.755579	-0.483478	0.125396	0.423822	0.007647	-0.378264	-0.875569	0.300395	0.415979	-0.216967	0.864553	0.180098	
56	0.755552	-0.483299	0.125921	0.423918	0.007716	-0.378158	-0.875533	0.300631	0.415770	-0.217066	0.864650	0.179997	
57	0.755491	-0.483172	0.126363	0.424041	0.007791	-0.377866	-0.875506	0.301075	0.415372	-0.217356	0.864800	0.179845	
58	0.755354	-0.483171	0.126726	0.424177	0.008210	-0.377568	-0.875398	0.301750	0.414637	-0.217506	0.865157	0.179641	
59	0.755132	-0.483189	0.127260	0.424391	0.008410	-0.377100	-0.875288	0.302648	0.413851	-0.217967	0.865493	0.179274	
60	0.754980	-0.483227	0.127541	0.424535	0.008501	-0.377182	-0.875095	0.303103	0.413592	-0.217956	0.865700	0.178888	
61	0.754940	-0.483341	0.127324	0.424541	0.008711	-0.377055	-0.874884	0.303861	0.413014	-0.218110	0.866032	0.178428	
62	0.754926	-0.483521	0.126897	0.424489	0.008951	-0.376847	-0.874724	0.304572	0.412408	-0.218299	0.866347	0.178068	
63	0.754963	-0.483696	0.126504	0.424342	0.009085	-0.376573	-0.874622	0.305197	0.411885	-0.218582	0.866584	0.177777	
64	0.755034	-0.484085	0.125835	0.423971	0.009369	-0.376197	-0.874572	0.305798	0.411239	-0.218852	0.866853	0.177628	
65	0.755062	-0.484597	0.125092	0.423557	0.009449	-0.375786	-0.874654	0.306065	0.410879	-0.219191	0.866925	0.177693	
66	0.754979	-0.484927	0.124826	0.423404	0.009612	-0.375586	-0.874657	0.306296	0.410574	-0.219308	0.867041	0.177689	
67	0.754807	-0.485528	0.124243	0.423192	0.009558	-0.375521	-0.874646	0.306411	0.410520	-0.219416	0.867054	0.177614	
68	0.754702	-0.485996	0.123627	0.423023	0.009340	-0.375543	-0.874713	0.306199	0.410776	-0.219476	0.866903	0.177689	
69	0.754715	-0.486109	0.123189	0.422998	0.009082	-0.375940	-0.874697	0.305763	0.411328	-0.219211	0.866705	0.177703	
70	0.754724	-0.486403	0.122385	0.422878	0.008730	-0.376382	-0.874770	0.305020	0.412119	-0.218896	0.866368	0.177902	
71	0.754739	-0.486533	0.121987	0.422817	0.008398	-0.376773	-0.874817	0.304413	0.412803	-0.218640	0.866081	0.178029	
72	0.754730	-0.486487	0.121901	0.422911	0.008005	-0.377108	-0.874872	0.303848	0.413481	-0.218472	0.865779	0.178132	
73	0.754641	-0.486431	0.121876	0.423140	0.007576	-0.377168	-0.875007	0.303397	0.414007	-0.218568	0.865469	0.178296	
74	0.754495	-0.486233	0.122410	0.423474	0.007341	-0.377115	-0.875128	0.303120	0.414275	-0.218681	0.865277	0.178465	
75	0.754385	-0.486076	0.122921	0.423703	0.007190	-0.376788	-0.875285	0.303075	0.414257	-0.219015	0.865165	0.178644	
76	0.754244	-0.485856	0.123571	0.424017	0.006916	-0.376634	-0.875386	0.302981	0.414412	-0.219272	0.865012	0.178708	
77	0.754057	-0.485472	0.124517	0.424512	0.007168	-0.376229	-0.875331	0.303637	0.413746	-0.219597	0.865287	0.178519	
78	0.754013	-0.485230	0.124834	0.424774	0.007801	-0.375642	-0.875125	0.304941	0.412429	-0.219996	0.865909	0.178061	
79	0.753977	-0.484933	0.125059	0.425110	0.008790	-0.375468	-0.874889	0.305804	0.411293	-0.219761	0.866553	0.177846	
80	0.753914	-0.484690	0.125247	0.425444	0.009173	-0.374709	-0.874858	0.306811	0.410213	-0.220369	0.866953	0.177636	
81	0.753919	-0.484780	0.124886	0.425439	0.009594	-0.373985	-0.874811	0.307815	0.409126	-0.220925	0.867370	0.177421	
82	0.753969	-0.485007	0.124201	0.425292	0.009993	-0.373691	-0.874662	0.308580	0.408355	-0.221101	0.867747	0.177129	
83	0.754012	-0.485262	0.123628	0.425091	0.010280	-0.373430	-0.874633	0.308968	0.407866	-0.221230	0.867955	0.177081	
84	0.754136	-0.485682	0.122744	0.424648	0.010460	-0.373215	-0.874699	0.309033	0.407630	-0.221309	0.868015	0.177228	
85	0.754370	-0.486267	0.121265	0.423987	0.010266	-0.373387	-0.874800	0.308549	0.408075	-0.221176	0.867796	0.177446	
86	0.754451	-0.486593	0.120437	0.423704	0.010054	-0.373702	-0.874917	0.307840	0.408709	-0.220888	0.867508	0.177752	
87	0.754497	-0.486931	0.119470	0.423509	0.009674	-0.374054	-0.875052	0.307042	0.409510	-0.220647	0.867132	0.178042	
88	0.754576	-0.487273	0.118368	0.423284	0.009321	-0.374353	-0.875206	0.306248	0.410267	-0.220433	0.866760	0.178372	
89	0.754599	-0.487227	0.118224	0.423337	0.009040	-0.374657	-0.875344	0.305489	0.410964	-0.220182	0.866427	0.178698	
90	0.754681	-0.487011	0.118217	0.423441	0.009125	-0.374404	-0.875581	0.305119	0.411000	-0.220247	0.866292	0.179189	
91	0.754771	-0.486601	0.118637	0.423634	0.009439	-0.373743	-0.875807	0.305269	0.410451	-0.220619	0.866374	0.179592	
92	0.754770	-0.486106	0.119524	0.423954	0.009925	-0.373284	-0.875793	0.305855	0.409653	-0.220834	0.866699	0.179582	
93	0.754713	-0.485756	0.120149	0.424280	0.010621	-0.372497	-0.875751	0.306911	0.408341	-0.221293	0.867224	0.179469	
94	0.754721	-0.485098	0.121126	0.424741	0.011651	-0.371276	-0.875788	0.308243	0.406495	-0.221962	0.867909	0.179523	
95	0.754794	-0.484560	0.121798	0.425033	0.012557	-0.369860	-0.875884	0.309632	0.404613	-0.222866	0.868542	0.179597	
96	0.754938	-0.484454	0.121580	0.424959	0.013328	-0.368794	-0.876084	0.310306	0.403333	-0.223409	0.868915	0.179991	
97	0.755189	-0.484346	0.121112	0.424771	0.013938	-0.367875	-0.876572	0.309994	0.402732	-0.223704	0.868900	0.181041	
98	0.755388	-0.484499	0.120433	0.424435	0.014166	-0.366806	-0.877280	0.309243	0.402535	-0.224236	0.868572	0.182394	
99	0.755744	-0.485050	0.118876	0.423610	0.014977	-0.366131	-0.878007	0.307941	0.402427	-0.223996	0.868306	0.184182	
100	0.756301	-0.485671	0.116793	0.422484	0.015793	-0.364174	-0.879380	0.306298	0.401953	-0.224672	0.867743	0.187025	
101	0.756721	-0.485885	0.115626	0.421806	0.014403	-0.362616	-0.880945	0.303706	0.403514	-0.226094	0.866100	0.189549	
102	0.757485	-0.485673	0.114241	0.421055	0.016674	-0.362038	-0.881105	0.303817	0.401795	-0.225252	0.866870	0.190678	
103	0.758244	-0.485133	0.113198	0.420592	0.016294	-0.361804	-0.882053	0.301354	0.403214	-0.225082	0.865813	0.192679	
104	0.758762	-0.484033	0.113358	0.420882	0.014569	-0.363408	-0.883692	0.294637	0.408444	-0.223253	0.862972	0.196498	
105	0.760000	-0.481799	0.113378	0.421207	0.012332	-0.367212	-0.884732	0.286797	0.415472	-0.219711	0.859795	0.199657	
106	0.761612	-0.478549	0.113694	0.421915	0.010930	-0.373189	-0.885175	0.277626	0.423534	-0.213623	0.856648	0.202825	
107	0.762727	-0.475623	0.114569	0.422970	0.010519	-0.380423	-0.885044	0.268075	0.431644	-0.205825	0.853789	0.205825	
108	0.763299	-0.473014	0.116495	0.424336	0.009548	-0.387217	-0.884468	0.260170	0.439035	-0.199051	0.851218	0.207496	
109	0.764222	-0.468119	0.121127	0.426799	0.009605	-0.388782	-0.884821	0.256610	0.441427	-0.196881	0.850032	0.209344	
110	0.764595	-0.464636	0.125861	0.428564	0.009624	-0.387898	-0.884947	0.257510	0.440601	-0.197797	0.850286	0.209193	
111	0.764206	-0.462159	0.133838	0.429519	0.012098	-0.382954	-0.885295	0.263539	0.433996	-0.201787	0.852921	0.208460	
112	0.763739	-0.457723	0.147243	0.430711	0.014009	-0.377660	-0.884609	0.273209	0.425725	-0.207249	0.856659	0.204794	
113	0.763450	-0.455558	0.154687	0.430910	0.016818	-0.371074	-0.883803	0.284454	0.415495	-0.213527	0.861048	0.200915	
114	0.763176	-0.453523	0.161036	0.431216	0.019617	-0.368530	-0.881573	0.294330	0.407603	-0.216250	0.865359	0.195575	
115	0.762992	-0.451243	0.166297	0.431936	0.021357	-0.366513	-0.880190	0.300796	0.402319	-0.218333	0.868057	0.192215	
116	0.763416	-0.452498	0.161459	0.431708	0.020576	-0.367028	-0.879032	0.303596	0.401569	-0.219038	0.868862	0.189326	
117	0.764241	-0.456293	0.150570	0.430187	0.015903	-0.369169	-0.879211	0.300747	0.406869	-0.219416	0.866463	0.188562	
118	0.764781	-0.460206	0.141571	0.428110	0.010214	-0.372381	-0.880207	0.294047	0.415226	-0.218620	0.862409	0.189851	
119	0.764795	-0.465285	0.133681	0.425121	0.004504	-0.374478	-0.881467	0.287684	0.422921	-0.218750	0.858265	0.191485	
120	0.764386	-0.472783	0.122651	0.420888	0.001749	0.378529	0.882275	-0.279829	-0.432492	0.217261	-0.853556	-0.192849	
121	0.763670	-0.475960	0.119250	0.419583	0.007527	0.380945	0.883083	-0.273842	-0.440097	0.217195	-0.849449	-0.193848	
122	0.762203	-0.476445	0.121306	0.421107	0.012069	0.382688	0.883603	-0.269536	-0.445788	0.217342	-0.846317	-0.194377	
123	0.759860	-0.476119	0.124666	0.424714	0.017402	0.383376	0.883801	-0.267611	-0.450306	0.219343	-0.843645	-0.193329	
124	0.757520	-0.471990	0.132305	0.431143	0.018952	0.382150	0.883455	-0.270388	-0.449340	0.221874	-0.843970	-0.191256	
125	0.755930	-0.468750	0.137683	0.435760	0.020938	0.379700	0.883087	-0.274857	-0.447270	0.226025	-0.844610	-0.188405	
126	0.753729	-0.465661	0.142932	0.441161	0.020702	0.375692	0.882454	-0.282317	-0.441659	0.230860	-0.847004	-0.185003	
127	0.750698	-0.461548	0.149816	0.448309	0.019730	0.369576	0.881784	-0.292371	-0.433352	0.237515	-0.850304	-0.181041	
128	0.749340	-0.460908	0.151001	0.450835	0.018456	0.363673	0.880688	-0.302968	-0.424610	0.243898	-0.853846	-0.176541	
129	0.747456	-0.461405	0.150162	0.453724	0.016103	0.355581	0.879428	-0.316083	-0.412896	0.251877	-0.858266	-0.171621	
130	0.745611	-0.462057	0.148756	0.456551	0.014402	0.348479	0.877621	-0.328840	-0.402092	0.259271	-0.862293	-0.165988	
131	0.745281	-0.464726	0.143314	0.456122	0.014275	0.341026	0.876027	-0.340696	-0.392491	0.267535	-0.865217	-0.160544	
132	0.744430	-0.469656	0.132721	0.455667	0.014689	0.335858	0.873740	-0.351514	-0.384689	0.274044	-0.867818	-0.154291	
133	0.743920	-0.473465	0.124181	0.454965	0.016079	0.331847	0.871547	-0.360588	-0.378872	0.279794	-0.869575	-0.148358	
134	0.743761	-0.478336	0.113418	0.452936	0.019447	0.329513	0.869629	-0.367134	-0.376333	0.284819	-0.869985	-0.142749	
135	0.742778	-0.485960	0.096764	0.450289	0.023744	0.328175	0.868724	-0.370210	-0.376677	0.288884	-0.869082	-0.139133	
136	0.741816	-0.490234	0.087854	0.449068	0.030641	0.328456	0.868232	-0.370609	-0.380759	0.292616	-0.866579	-0.135788	
137	0.739847	-0.496080	0.075995	0.448058	0.038081	0.329950	0.867841	-0.369506	-0.386501	0.295398	-0.863556	-0.132769	
138	0.737170	-0.502696	0.062557	0.447174	0.046742	0.334263	0.867422	-0.365599	-0.395705	0.296095	-0.859569	-0.129947	
139	0.734970	-0.505408	0.058549	0.448279	0.054430	0.335159	0.867323	-0.363947	-0.401580	0.299301	-0.856085	-0.127556	
140	0.730488	-0.509837	0.052108	0.451373	0.061751	0.335536	0.867164	-0.362809	-0.406707	0.302782	-0.852790	-0.125149	
141	0.725171	-0.512836	0.048595	0.456908	0.068988	0.336325	0.866239	-0.362982	-0.411221	0.306142	-0.849966	-0.121375	
142	0.721454	-0.512528	0.051147	0.462821	0.076209	0.337802	0.864817	-0.363557	-0.415778	0.309020	-0.847342	-0.116820	
143	0.718556	-0.512317	0.053010	0.467332	0.083014	0.338753	0.863332	-0.364710	-0.419526	0.312173	-0.844956	-0.112230	
144	0.713222	-0.511930	0.056480	0.475448	0.090413	0.339894	0.861884	-0.365312	-0.423980	0.315360	-0.842134	-0.107698	
145	0.708829	-0.511689	0.059319	0.481889	0.097690	0.340678	0.859671	-0.367914	-0.427086	0.319133	-0.839890	-0.101672	
146	0.705601	-0.512231	0.060286	0.485914	0.105603	0.341931	0.856723	-0.371425	-0.430225	0.323025	-0.837663	-0.094240	
147	0.699452	-0.513022	0.062217	0.493665	0.111983	0.341800	0.853693	-0.376619	-0.430932	0.327481	-0.836369	-0.086833	
148	0.695632	-0.513841	0.062828	0.498113	0.118771	0.342188	0.849755	-0.383037	-0.431374	0.331943	-0.835271	-0.077799	
149	0.691051	-0.515665	0.062341	0.502645	0.124703	0.343250	0.845122	-0.390381	-0.431052	0.335566	-0.834854	-0.067884	
150	0.684187	-0.518126	0.062036	0.509495	0.129788	0.343192	0.840356	-0.398970	-0.429027	0.339801	-0.834939	-0.057869	
151	0.680445	-0.520165	0.061064	0.512537	0.135751	0.343724	0.835837	-0.405957	-0.428604	0.343682	-0.834168	-0.048422	
152	0.673555	-0.524635	0.058454	0.517363	0.141835	0.343600	0.831863	-0.412100	-0.428411	0.347942	-0.832947	-0.040002	
153	0.666582	-0.529318	0.055585	0.521920	0.147078	0.343073	0.828410	-0.417620	-0.427906	0.351944	-0.831841	-0.032746	
154	0.662203	-0.533709	0.052366	0.523355	0.153906	0.343748	0.825026	-0.421287	-0.429823	0.355458	-0.829606	-0.025607	
155	0.653275	-0.542040	0.046604	0.526548	0.157780	0.343366	0.822000	-0.426053	-0.429008	0.358477	-0.828894	-0.019545	
156	0.647212	-0.547530	0.043008	0.528657	0.160525	0.341018	0.819050	-0.432546	-0.425718	0.362728	-0.828859	-0.013628	
157	0.641815	-0.552121	0.040291	0.530672	0.164052	0.340788	0.815285	-0.438476	-0.424046	0.365592	-0.828544	-0.006505	
158	0.631783	-0.559734	0.035660	0.535049	0.167205	0.341853	0.810699	-0.444912	-0.422385	0.367304	-0.828659	0.001730	
159	0.624527	-0.564370	0.032956	0.538856	0.169822	0.342327	0.806817	-0.450576	-0.420617	0.369068	-0.828731	0.008657	
160	0.620844	-0.566588	0.031600	0.540863	0.173137	0.343271	0.801872	-0.457372	-0.418713	0.370940	-0.828724	0.017340	
161	0.617894	-0.568756	0.030091	0.542050	0.176830	0.344220	0.798290	-0.461495	-0.418596	0.372577	-0.827889	0.023741	
162	0.613543	-0.572177	0.027808	0.543511	0.181928	0.345681	0.794951	-0.464177	-0.420300	0.374270	-0.826063	0.029854	
163	0.606775	-0.578153	0.023928	0.544969	0.186332	0.347130	0.791706	-0.466887	-0.421590	0.375619	-0.824561	0.035653	
164	0.599716	-0.584947	0.019927	0.545693	0.192406	0.348985	0.788413	-0.468610	-0.424515	0.377292	-0.822010	0.041676	
165	0.594753	-0.589882	0.017402	0.545899	0.197601	0.350805	0.785238	-0.470417	-0.426888	0.378561	-0.819890	0.047325	
166	0.590922	-0.593099	0.016051	0.546614	0.202408	0.352380	0.782105	-0.472409	-0.428823	0.379844	-0.817948	0.052822	
167	0.584047	-0.598344	0.014109	0.548338	0.207720	0.353411	0.778695	-0.474959	-0.430437	0.381848	-0.815755	0.058820	
168	0.578803	-0.601859	0.013104	0.550074	0.211249	0.354574	0.774969	-0.478617	-0.430474	0.383032	-0.814709	0.065031	
169	0.574881	-0.603363	0.013629	0.552521	0.215007	0.354456	0.770966	-0.483472	-0.429344	0.385469	-0.813589	0.071758	
170	0.567604	-0.606563	0.014200	0.556512	0.217391	0.354745	0.766806	-0.488781	-0.427362	0.386973	-0.813300	0.078466	
171	0.563553	-0.608231	0.014647	0.558793	0.221251	0.355459	0.762365	-0.493454	-0.426684	0.388716	-0.812096	0.085678	
172	0.558821	-0.610392	0.014777	0.561179	0.223291	0.355956	0.756666	-0.500892	-0.423206	0.390073	-0.812284	0.094524	
173	0.552117	-0.613874	0.014294	0.564022	0.226366	0.356339	0.751552	-0.506902	-0.421079	0.391797	-0.811590	0.102517	
174	0.548948	-0.616296	0.012870	0.564507	0.229490	0.356964	0.746371	-0.512681	-0.419187	0.393289	-0.810798	0.110515	
175	0.542865	-0.621304	0.009701	0.564964	0.232402	0.357241	0.741823	-0.517752	-0.417477	0.394864	-0.809932	0.117500	
176	0.534785	-0.627992	0.005660	0.565331	0.235547	0.357287	0.737629	-0.522271	-0.416124	0.396650	-0.808793	0.123949	
177	0.529236	-0.633084	0.002514	0.564895	0.239836	0.357227	0.734658	-0.524543	-0.416752	0.398812	-0.806659	0.128721	
178	0.525167	-0.636647	0.000695	0.564695	0.243581	0.356312	0.732736	-0.526126	-0.417211	0.401349	-0.804641	0.131936	
179	0.518020	-0.642722	-0.002368	0.564410	0.246918	0.356126	0.730613	-0.527646	-0.417786	0.403101	-0.802900	0.135337	
180	0.511747	-0.647925	-0.005194	0.564165	0.250873	0.355738	0.728505	-0.528955	-0.418716	0.405259	-0.800741	0.138765	
181	0.508442	-0.650076	-0.006781	0.564661	0.255293	0.356160	0.726636	-0.529128	-0.420932	0.406860	-0.798225	0.141838	
182	0.502216	-0.653799	-0.009826	0.565888	0.258759	0.356768	0.723959	-0.530702	-0.421817	0.407996	-0.796438	0.145931	
183	0.498480	-0.655519	-0.011589	0.567167	0.261308	0.357025	0.721214	-0.533012	-0.421620	0.409068	-0.795230	0.150029	
184	0.495745	-0.655642	-0.012378	0.569402	0.264791	0.358291	0.718110	-0.534632	-0.422718	0.409657	-0.793458	0.154644	
185	0.490572	-0.656775	-0.013799	0.572535	0.266594	0.358391	0.714802	-0.538090	-0.421311	0.410600	-0.792773	0.159422	
186	0.487906	-0.657263	-0.013995	0.574245	0.267444	0.359378	0.711183	-0.541793	-0.419613	0.410416	-0.792736	0.164481	
187	0.483715	-0.658226	-0.013911	0.576684	0.268050	0.359797	0.707956	-0.545430	-0.417610	0.410573	-0.792769	0.168968	
188	0.478766	-0.659690	-0.014149	0.579131	0.268623	0.359257	0.704921	-0.549421	-0.414968	0.411509	-0.792757	0.173200	
189	0.476146	-0.661142	-0.014446	0.579627	0.269500	0.359048	0.702473	-0.552256	-0.413373	0.412220	-0.792466	0.176621	
190	0.471050	-0.664186	-0.015471	0.580284	0.272408	0.359587	0.700215	-0.553344	-0.414221	0.413066	-0.790837	0.179930	
191	0.467317	-0.666696	-0.016620	0.580393	0.275978	0.360649	0.698503	-0.553048	-0.416520	0.413673	-0.788715	0.182523	
192	0.464960	-0.669268	-0.018428	0.579269	0.281137	0.361776	0.697572	-0.550885	-0.420860	0.414772	-0.785445	0.184165	
193	0.460483	-0.673482	-0.021374	0.577859	0.287256	0.364040	0.697400	-0.546436	-0.427625	0.415176	-0.781429	0.184757	
194	0.458167	-0.675526	-0.022944	0.577253	0.294781	0.365905	0.697001	-0.541671	-0.435069	0.416427	-0.776417	0.185689	
195	0.455119	-0.677385	-0.024258	0.577432	0.301496	0.366888	0.698119	-0.535839	-0.442485	0.417962	-0.771682	0.184450	
196	0.449903	-0.679267	-0.024867	0.579279	0.309699	0.369331	0.697257	-0.530578	-0.450704	0.418880	-0.766079	0.185820	
197	0.446048	-0.678427	-0.022725	0.583320	0.316877	0.371374	0.696760	-0.525543	-0.458106	0.419683	-0.761049	0.186571	
198	0.443742	-0.677095	-0.020255	0.586707	0.323119	0.371512	0.695872	-0.522816	-0.462786	0.421823	-0.756695	0.187901	
199	0.440049	-0.674539	-0.015839	0.592539	0.331068	0.373791	0.694501	-0.518019	-0.470385	0.422667	-0.751072	0.189690	
200	0.435541	-0.671072	-0.010383	0.599882	0.339192	0.374123	0.693491	-0.513859	-0.476859	0.425190	-0.745206	0.191018	
201	0.433035	-0.669074	-0.007572	0.603957	0.346835	0.374991	0.691908	-0.510245	-0.482915	0.427082	-0.739687	0.193019	
