Martin	// User ID
30-5-2023	// Evaluation date
MP_H_R3	30-5-2023	11:50:42:011	// Source file name and timestamp
100.000	// Sampling rate
34.321	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
763	0.747121	0.123977	0.500955	0.418908	0.056402	-0.325301	-0.872281	-0.360727	0.614402	0.022771	0.480742	0.625203	
764	0.752737	0.118513	0.495562	0.416844	0.063822	-0.322921	-0.875557	-0.353622	0.606865	0.021649	0.488630	0.626487	
765	0.763518	0.107665	0.484756	0.412868	0.072190	-0.320230	-0.878812	-0.346309	0.598476	0.020812	0.496851	0.628118	
766	0.770655	0.100547	0.477603	0.409728	0.081384	-0.314747	-0.882052	-0.341021	0.588766	0.019475	0.503108	0.632343	
767	0.775754	0.096231	0.473331	0.406083	0.090034	-0.311684	-0.884847	-0.334354	0.580074	0.018988	0.510633	0.634357	
768	0.784827	0.087901	0.464872	0.400268	0.098001	-0.308540	-0.887422	-0.328149	0.571858	0.018316	0.517473	0.636290	
769	0.789271	0.084341	0.460863	0.396917	0.106916	-0.305274	-0.889963	-0.321468	0.562786	0.017951	0.524866	0.638330	
770	0.795483	0.080400	0.455327	0.391689	0.115114	-0.301325	-0.892688	-0.314738	0.553814	0.016662	0.531868	0.640413	
771	0.803339	0.075194	0.447811	0.385302	0.122872	-0.296098	-0.895953	-0.307404	0.544343	0.013898	0.538885	0.642729	
772	0.807539	0.073535	0.443582	0.381717	0.129391	-0.291619	-0.898602	-0.301216	0.536290	0.011548	0.544703	0.644638	
773	0.815818	0.070059	0.434966	0.374617	0.135742	-0.287377	-0.901193	-0.294686	0.528320	0.009147	0.550713	0.646149	
774	0.822473	0.067033	0.427796	0.368830	0.141379	-0.282989	-0.903153	-0.290248	0.521299	0.007263	0.554814	0.648364	
775	0.827069	0.065165	0.422506	0.364965	0.147118	-0.279058	-0.905261	-0.284578	0.514047	0.005209	0.559931	0.649774	
776	0.836322	0.060938	0.411441	0.357166	0.152736	-0.274222	-0.906826	-0.281318	0.507099	0.003627	0.562930	0.652647	
777	0.844027	0.057180	0.401438	0.350992	0.158099	-0.270541	-0.908223	-0.277387	0.500644	0.002432	0.566570	0.654483	
778	0.848093	0.055238	0.395695	0.348012	0.162754	-0.267701	-0.909196	-0.274245	0.495264	0.001806	0.569566	0.655976	
779	0.852123	0.053705	0.389933	0.344897	0.167111	-0.265151	-0.910099	-0.271087	0.490202	0.001211	0.572534	0.657195	
780	0.858284	0.051560	0.380976	0.339922	0.171010	-0.262585	-0.910601	-0.269465	0.485869	0.001066	0.574198	0.658959	
781	0.861562	0.050791	0.376190	0.337063	0.173918	-0.260938	-0.910885	-0.268239	0.482751	0.001153	0.575498	0.660115	
782	0.864833	0.050550	0.371566	0.333836	0.176207	-0.260025	-0.911154	-0.266715	0.480314	0.001234	0.577021	0.660563	
783	0.869523	0.049850	0.364787	0.329204	0.178368	-0.259771	-0.911050	-0.265880	0.478467	0.002049	0.578130	0.660932	
784	0.871305	0.049642	0.362321	0.327241	0.179684	-0.259643	-0.911015	-0.265238	0.477315	0.002502	0.578910	0.661080	
785	0.874024	0.049275	0.358634	0.324093	0.180638	-0.261412	-0.910335	-0.265187	0.477470	0.004390	0.579567	0.660383	
786	0.876658	0.048888	0.354984	0.321042	0.180844	-0.264134	-0.909598	-0.264878	0.478509	0.006365	0.580435	0.658850	
787	0.877353	0.048804	0.354211	0.320007	0.180134	-0.267599	-0.908602	-0.265300	0.480733	0.008646	0.580681	0.656986	
788	0.878973	0.048450	0.352332	0.317680	0.178480	-0.271651	-0.907313	-0.266709	0.484157	0.011226	0.580062	0.654976	
789	0.879812	0.048088	0.351551	0.316276	0.176182	-0.276205	-0.906084	-0.267734	0.488138	0.013583	0.579662	0.652326	
790	0.879690	0.047371	0.352530	0.315633	0.172996	-0.281784	-0.904223	-0.270280	0.493619	0.016871	0.578076	0.649526	
791	0.879779	0.046116	0.353651	0.314315	0.169216	-0.286742	-0.902625	-0.272788	0.499194	0.019318	0.576211	0.646848	
792	0.879255	0.045134	0.355291	0.314071	0.165327	-0.292120	-0.900738	-0.275688	0.505124	0.022220	0.574070	0.644049	
793	0.877699	0.043322	0.359103	0.314345	0.161305	-0.297526	-0.898882	-0.278336	0.511066	0.024959	0.572053	0.641049	
794	0.875106	0.041002	0.364908	0.315199	0.157545	-0.302176	-0.897457	-0.280071	0.516212	0.026875	0.570625	0.638115	
795	0.872129	0.039585	0.370588	0.316999	0.153160	-0.307239	-0.896050	-0.281498	0.521865	0.028568	0.569317	0.634602	
796	0.869968	0.038908	0.374545	0.318367	0.149323	-0.310723	-0.895091	-0.282784	0.526385	0.029371	0.567946	0.632055	
797	0.866375	0.037880	0.380910	0.320729	0.144082	-0.314688	-0.894248	-0.283783	0.531977	0.029514	0.566485	0.628669	
798	0.862432	0.036726	0.387646	0.323407	0.138227	-0.317843	-0.893799	-0.284592	0.537554	0.028582	0.564832	0.625447	
799	0.860453	0.035937	0.390792	0.324979	0.132281	-0.321338	-0.893315	-0.285013	0.543217	0.027679	0.563479	0.621804	
800	0.856719	0.034168	0.396473	0.328138	0.125656	-0.323633	-0.893004	-0.286384	0.549049	0.025926	0.560967	0.619023	
801	0.853782	0.032626	0.400710	0.330792	0.119999	-0.325702	-0.893197	-0.285861	0.553594	0.023694	0.560119	0.615824	
802	0.851820	0.031383	0.402788	0.333436	0.113986	-0.326400	-0.893830	-0.285548	0.557818	0.020314	0.558751	0.613371	
803	0.847732	0.029334	0.407206	0.338634	0.107606	-0.328898	-0.894026	-0.284543	0.562867	0.017755	0.558084	0.609433	
804	0.845212	0.028329	0.409566	0.342153	0.101702	-0.328202	-0.895823	-0.281853	0.565717	0.012245	0.558290	0.606735	
805	0.842067	0.027255	0.411958	0.347089	0.095291	-0.325645	-0.899071	-0.276672	0.567367	0.003807	0.559900	0.603814	
806	0.837774	0.025668	0.415343	0.353506	0.089499	-0.323372	-0.902282	-0.270754	0.568495	-0.004356	0.562250	0.600557	
807	0.835993	0.024949	0.416149	0.356810	0.083483	-0.320437	-0.906100	-0.263312	0.569006	-0.013856	0.565505	0.596862	
808	0.833118	0.023306	0.416661	0.362996	0.077988	-0.317701	-0.909654	-0.255957	0.569245	-0.022799	0.568817	0.593201	
809	0.830645	0.021485	0.416501	0.368910	0.072864	-0.314769	-0.913513	-0.247196	0.568703	-0.032288	0.573183	0.589064	
810	0.830211	0.019573	0.413626	0.373203	0.066733	-0.312358	-0.917012	-0.238890	0.569127	-0.041723	0.576900	0.584414	
811	0.828980	0.015239	0.407785	0.382454	0.060528	-0.309643	-0.920463	-0.230663	0.569436	-0.051339	0.580396	0.579869	
812	0.828456	0.009846	0.400097	0.391774	0.054103	-0.307994	-0.923294	-0.223026	0.570496	-0.059963	0.583508	0.574853	
813	0.828692	0.005738	0.394031	0.397463	0.048213	-0.306069	-0.925896	-0.216134	0.571277	-0.068087	0.586141	0.570478	
814	0.828574	0.001705	0.388994	0.402673	0.041357	-0.304680	-0.927976	-0.210522	0.573273	-0.075757	0.587573	0.566019	
815	0.828296	-0.005512	0.380013	0.411685	0.035326	-0.303781	-0.929889	-0.204389	0.574773	-0.082777	0.589697	0.561285	
816	0.827933	-0.010183	0.374332	0.417492	0.028562	-0.302642	-0.931489	-0.199801	0.577081	-0.089675	0.590378	0.557126	
817	0.827112	-0.014404	0.369574	0.423195	0.021857	-0.301804	-0.933213	-0.193777	0.579007	-0.096929	0.592099	0.552064	
818	0.825710	-0.021049	0.361816	0.432261	0.015239	-0.300505	-0.935197	-0.186738	0.580310	-0.104893	0.594413	0.546727	
819	0.824695	-0.023966	0.358663	0.436651	0.008606	-0.299313	-0.937303	-0.178330	0.581191	-0.113353	0.597622	0.540570	
820	0.822761	-0.027972	0.354710	0.443242	0.002982	-0.299052	-0.939305	-0.168122	0.581235	-0.121280	0.602537	0.533297	
821	0.820530	-0.032714	0.349884	0.450823	0.002391	0.297798	0.941631	0.156973	-0.580305	0.130150	-0.607894	-0.526091	
822	0.819188	-0.035149	0.347753	0.454713	0.006636	0.299043	0.942854	0.146814	-0.580094	0.136033	-0.613399	-0.518390	
823	0.816540	-0.040767	0.342696	0.462774	0.011081	0.300340	0.943694	0.138254	-0.580524	0.141258	-0.617698	-0.511358	
824	0.814653	-0.045831	0.338092	0.468971	0.014396	0.303425	0.943555	0.132020	-0.581835	0.143492	-0.621179	-0.504990	
825	0.813720	-0.051816	0.333107	0.473513	0.017794	0.306123	0.943165	0.128110	-0.583798	0.145058	-0.622991	-0.500021	
826	0.811763	-0.062331	0.324488	0.481522	0.021388	0.308711	0.942551	0.125850	-0.586386	0.146109	-0.623602	-0.495907	
827	0.810819	-0.068711	0.320028	0.485215	0.024761	0.312810	0.941224	0.125038	-0.590010	0.145287	-0.623620	-0.491810	
828	0.809630	-0.077277	0.315519	0.488852	0.028750	0.315787	0.940164	0.124672	-0.593646	0.145452	-0.622879	-0.488313	
829	0.807017	-0.089106	0.310276	0.494483	0.031423	0.319478	0.939157	0.122191	-0.596065	0.145221	-0.624148	-0.483794	
830	0.804537	-0.095445	0.310369	0.497275	0.033812	0.322672	0.938528	0.117921	-0.597460	0.145940	-0.626584	-0.478681	
831	0.802725	-0.098136	0.311837	0.498759	0.034759	0.325858	0.938088	0.112245	-0.597476	0.146430	-0.630471	-0.473379	
832	0.799798	-0.101730	0.314353	0.501154	0.035695	0.329552	0.937464	0.106217	-0.597571	0.146658	-0.634648	-0.467571	
833	0.796407	-0.105839	0.317584	0.503661	0.035814	0.334371	0.936788	0.096649	-0.596393	0.147003	-0.641566	-0.459454	
834	0.794937	-0.108144	0.318752	0.504755	0.035326	0.338740	0.935714	0.091904	-0.596333	0.145349	-0.645521	-0.454493	
835	0.792557	-0.113443	0.319754	0.506697	0.032056	0.345327	0.933886	0.087057	-0.595509	0.140470	-0.650963	-0.449315	
836	0.790567	-0.119034	0.320177	0.508254	0.029416	0.350613	0.932125	0.085721	-0.595734	0.135491	-0.653692	-0.446575	
837	0.790114	-0.124384	0.319231	0.508272	0.025382	0.357146	0.929725	0.086101	-0.596254	0.128060	-0.656047	-0.444617	
838	0.788870	-0.134288	0.318366	0.508226	0.021331	0.363806	0.926778	0.090951	-0.598393	0.118681	-0.655557	-0.445068	
839	0.788300	-0.140575	0.318259	0.507477	0.016480	0.371724	0.922929	0.098752	-0.601587	0.106627	-0.653609	-0.446676	
840	0.788351	-0.146489	0.319426	0.504986	0.012478	0.379712	0.918381	0.110633	-0.606693	0.093240	-0.648606	-0.450043	
841	0.788071	-0.154934	0.321628	0.501492	0.006970	0.388413	0.913048	0.124217	-0.611661	0.077614	-0.642977	-0.454343	
842	0.788238	-0.157310	0.324536	0.498610	0.000474	0.394957	0.908538	0.136262	-0.614479	0.063644	-0.638253	-0.459346	
843	0.788473	-0.158897	0.331582	0.493067	0.006782	-0.398724	-0.905419	-0.145564	0.614668	-0.052510	0.635147	0.464772	
844	0.788285	-0.160116	0.339743	0.487386	0.014323	-0.400380	-0.903812	-0.150381	0.612264	-0.044761	0.634819	0.469184	
845	0.787615	-0.156788	0.348552	0.483313	0.021232	-0.401322	-0.903121	-0.151202	0.608605	-0.039647	0.636835	0.471667	
846	0.786184	-0.150095	0.366468	0.474434	0.028213	-0.399862	-0.904453	-0.145873	0.601850	-0.039032	0.642705	0.472422	
847	0.785114	-0.141572	0.384887	0.464128	0.035979	-0.399090	-0.905656	-0.138639	0.594208	-0.038192	0.650146	0.471983	
848	0.785257	-0.134887	0.395340	0.457037	0.044094	-0.399390	-0.906407	-0.130267	0.586350	-0.036732	0.658512	0.470325	
849	0.786929	-0.131991	0.399277	0.451551	0.051468	-0.400047	-0.906754	-0.122925	0.579412	-0.034938	0.665905	0.468648	
850	0.790625	-0.128998	0.403235	0.442349	0.060294	-0.400482	-0.906943	-0.115901	0.571516	-0.032269	0.673465	0.467731	
851	0.793818	-0.128969	0.403603	0.436262	0.070216	-0.400660	-0.906908	-0.109814	0.563083	-0.028699	0.680652	0.467789	
852	0.797597	-0.134131	0.398791	0.432220	0.080437	-0.399209	-0.907267	-0.105017	0.554183	-0.025643	0.686813	0.469587	
853	0.803468	-0.141225	0.393057	0.424265	0.090066	-0.397218	-0.907901	-0.099101	0.545001	-0.023781	0.693354	0.470817	
854	0.806720	-0.145621	0.390030	0.419374	0.098825	-0.391477	-0.910052	-0.093725	0.534977	-0.025131	0.698727	0.474288	
855	0.811029	-0.151641	0.386544	0.412092	0.107585	-0.383778	-0.912793	-0.089159	0.524366	-0.027623	0.703230	0.479317	
856	0.816352	-0.158339	0.382698	0.402542	0.113923	-0.377385	-0.914754	-0.088466	0.517237	-0.028966	0.704655	0.484859	
857	0.819084	-0.160661	0.381351	0.397316	0.122738	-0.371511	-0.916049	-0.088146	0.508777	-0.028169	0.706569	0.491032	
858	0.824684	-0.164804	0.377347	0.387744	0.131229	-0.371489	-0.914600	-0.091010	0.504113	-0.021694	0.707148	0.495318	
859	0.829849	-0.167980	0.372387	0.380080	0.140010	-0.373689	-0.912122	-0.093738	0.500113	-0.013324	0.708151	0.498229	
860	0.834262	-0.167663	0.366041	0.376710	0.148813	-0.377866	-0.908664	-0.096961	0.497066	-0.003154	0.709050	0.500164	
861	0.842373	-0.167248	0.355006	0.369333	0.155770	-0.383081	-0.905029	-0.099532	0.495432	0.006430	0.709942	0.500487	
862	0.847033	-0.165777	0.349379	0.364674	0.160183	-0.386063	-0.902749	-0.101689	0.494425	0.012492	0.710094	0.501153	
863	0.851193	-0.162463	0.347116	0.358591	0.164042	-0.385522	-0.902099	-0.103345	0.492143	0.015234	0.709951	0.503520	
864	0.857216	-0.158955	0.346037	0.346659	0.166861	-0.385292	-0.901419	-0.105601	0.490908	0.017805	0.709184	0.505717	
865	0.859420	-0.157585	0.351794	0.335864	0.171182	-0.383418	-0.901136	-0.107899	0.487965	0.020081	0.708545	0.509363	
866	0.859779	-0.157652	0.356479	0.329923	0.177178	-0.383602	-0.899671	-0.109766	0.484563	0.024894	0.708849	0.511969	
867	0.860394	-0.157945	0.359997	0.324311	0.183993	-0.383610	-0.898055	-0.111745	0.480543	0.030168	0.709226	0.514943	
868	0.861071	-0.157633	0.364263	0.317838	0.190384	-0.385553	-0.895735	-0.112965	0.477336	0.036392	0.710210	0.516166	
869	0.861862	-0.156163	0.364337	0.316331	0.195254	-0.387392	-0.893876	-0.113087	0.474746	0.041095	0.711507	0.516415	
870	0.863768	-0.153148	0.363625	0.313414	0.197794	-0.387964	-0.893154	-0.112416	0.472976	0.042941	0.712605	0.516376	
871	0.865701	-0.150583	0.364067	0.308775	0.200025	-0.388667	-0.892370	-0.112267	0.471653	0.044908	0.713303	0.516454	
872	0.866971	-0.149802	0.365151	0.304277	0.203562	-0.386957	-0.892337	-0.112081	0.468403	0.045823	0.714018	0.518340	
873	0.869060	-0.148990	0.367735	0.295478	0.206644	-0.385027	-0.892487	-0.111890	0.465374	0.046268	0.714595	0.520231	
874	0.870146	-0.149157	0.369548	0.289883	0.211628	-0.384309	-0.891618	-0.111976	0.461598	0.049054	0.715559	0.522011	
875	0.870433	-0.150462	0.370261	0.287428	0.217119	-0.385198	-0.889611	-0.114338	0.458908	0.054409	0.715337	0.524154	
876	0.871320	-0.151495	0.370866	0.283387	0.221399	-0.385170	-0.888515	-0.114751	0.456007	0.057428	0.715986	0.525474	
877	0.872015	-0.151557	0.370095	0.282222	0.224230	-0.384807	-0.888008	-0.114395	0.453724	0.058894	0.716776	0.526211	
878	0.873607	-0.151047	0.368195	0.280048	0.225867	-0.385392	-0.887352	-0.114291	0.452766	0.060414	0.717263	0.526200	
879	0.876202	-0.150251	0.366551	0.274473	0.227000	-0.385647	-0.887165	-0.112634	0.451491	0.060684	0.718614	0.525421	
880	0.878320	-0.149365	0.366015	0.268844	0.228542	-0.384638	-0.887638	-0.109177	0.448775	0.059487	0.721058	0.524535	
881	0.879356	-0.149030	0.366033	0.265600	0.229197	-0.382190	-0.889102	-0.104387	0.445622	0.056012	0.723985	0.523574	
882	0.880438	-0.149006	0.366067	0.261957	0.230852	-0.379169	-0.890387	-0.100740	0.441906	0.053247	0.726289	0.523820	
883	0.881520	-0.149144	0.365887	0.258469	0.233346	-0.374661	-0.892047	-0.097111	0.436965	0.049905	0.728538	0.525170	
884	0.881796	-0.150033	0.365082	0.258148	0.234767	-0.372928	-0.892273	-0.098274	0.435635	0.049988	0.727852	0.527215	
885	0.882614	-0.152325	0.362620	0.257479	0.235243	-0.376895	-0.889584	-0.106071	0.439693	0.056637	0.723458	0.529217	
886	0.883687	-0.154482	0.359596	0.256755	0.235794	-0.382873	-0.885789	-0.114835	0.444830	0.065362	0.718646	0.530472	
887	0.885114	-0.155924	0.355414	0.256790	0.235585	-0.392273	-0.880351	-0.124914	0.452311	0.076895	0.713133	0.530040	
888	0.887540	-0.157386	0.349028	0.256283	0.233340	-0.403261	-0.874358	-0.135762	0.462058	0.088744	0.706712	0.528380	
889	0.888732	-0.156952	0.346551	0.255780	0.230625	-0.411438	-0.869880	-0.144359	0.470156	0.097162	0.701237	0.527048	
890	0.888611	-0.153905	0.349272	0.254349	0.227952	-0.416419	-0.867170	-0.150496	0.476078	0.102031	0.697023	0.526401	
891	0.887754	-0.150126	0.354776	0.251972	0.226400	-0.418174	-0.866228	-0.153373	0.478828	0.103654	0.694911	0.526382	
892	0.885148	-0.147717	0.363230	0.250513	0.228516	-0.415606	-0.866998	-0.152860	0.476131	0.102789	0.695449	0.528284	
893	0.879251	-0.144261	0.379795	0.248721	0.231204	-0.409749	-0.869779	-0.148779	0.470532	0.098117	0.698191	0.530568	
894	0.873759	-0.141419	0.394019	0.247576	0.236302	-0.403198	-0.872771	-0.140940	0.461645	0.092931	0.703829	0.531857	
895	0.870763	-0.140258	0.400630	0.248184	0.240412	-0.395018	-0.877091	-0.129901	0.451665	0.084474	0.711118	0.532141	
896	0.866339	-0.137448	0.410787	0.248635	0.243592	-0.387263	-0.881244	-0.118745	0.442396	0.075769	0.718194	0.531735	
897	0.865136	-0.135818	0.413925	0.248514	0.246865	-0.378468	-0.885627	-0.107161	0.432390	0.066226	0.725284	0.531616	
898	0.868029	-0.135839	0.408405	0.247546	0.249026	-0.370688	-0.889448	-0.097255	0.424104	0.057512	0.731055	0.531400	
899	0.872541	-0.136836	0.399566	0.245551	0.250990	-0.364090	-0.892533	-0.088476	0.416791	0.050120	0.736118	0.530945	
900	0.878723	-0.140818	0.385664	0.243472	0.251880	-0.360448	-0.894084	-0.085134	0.413410	0.046540	0.737886	0.531460	
901	0.882969	-0.144408	0.375095	0.242518	0.251959	-0.359944	-0.894245	-0.085341	0.413213	0.046287	0.737698	0.531897	
902	0.887108	-0.148420	0.363723	0.242315	0.250949	-0.362930	-0.892959	-0.089055	0.416536	0.049425	0.735578	0.531958	
903	0.893036	-0.154233	0.346627	0.241968	0.248283	-0.369076	-0.890418	-0.096410	0.423664	0.055398	0.731231	0.531734	
904	0.895414	-0.156385	0.339293	0.242195	0.244539	-0.378501	-0.886442	-0.105631	0.433543	0.064030	0.725822	0.530210	
905	0.897489	-0.157701	0.332833	0.242625	0.238800	-0.387850	-0.882819	-0.114791	0.444716	0.071310	0.719902	0.528095	
906	0.899666	-0.159051	0.326137	0.242774	0.233022	-0.398506	-0.878383	-0.123845	0.456322	0.079657	0.714039	0.524951	
907	0.898702	-0.157847	0.329262	0.242910	0.225461	-0.408353	-0.874670	-0.131783	0.468392	0.085787	0.708290	0.521129	
908	0.896208	-0.155870	0.336556	0.243404	0.217839	-0.416177	-0.871964	-0.137916	0.479001	0.089572	0.703378	0.517489	
909	0.893599	-0.154535	0.343549	0.244076	0.212282	-0.423369	-0.869140	-0.142443	0.487296	0.093605	0.699825	0.513835	
910	0.889072	-0.153137	0.354545	0.245759	0.206090	-0.427783	-0.868137	-0.144451	0.494071	0.093916	0.697513	0.510440	
911	0.881561	-0.150975	0.371572	0.248981	0.200829	-0.430826	-0.867913	-0.144169	0.498871	0.092765	0.696797	0.506948	
912	0.876843	-0.149977	0.381309	0.251509	0.196097	-0.433191	-0.868266	-0.141439	0.502205	0.090370	0.697770	0.502733	
913	0.870847	-0.149316	0.392361	0.255701	0.191224	-0.434801	-0.869098	-0.138023	0.505099	0.086988	0.699082	0.498590	
914	0.862077	-0.148703	0.407536	0.261963	0.185038	-0.435130	-0.871098	-0.132709	0.507754	0.080904	0.701216	0.493900	
915	0.857227	-0.149630	0.414308	0.266685	0.178427	-0.435059	-0.873292	-0.127469	0.510542	0.074281	0.703114	0.489346	
916	0.855140	-0.151004	0.416337	0.269439	0.171849	-0.434725	-0.875702	-0.120945	0.512733	0.066957	0.705790	0.484233	
917	0.852638	-0.154203	0.417480	0.273754	0.163456	-0.435367	-0.877681	-0.115819	0.516995	0.059879	0.707115	0.478663	
918	0.849853	-0.158824	0.417609	0.279512	0.155165	-0.436691	-0.879047	-0.111805	0.521799	0.053931	0.707730	0.473218	
919	0.848821	-0.162057	0.416049	0.283097	0.147211	-0.438887	-0.879952	-0.106734	0.526307	0.048508	0.709133	0.466667	
920	0.847016	-0.167966	0.412591	0.290036	0.139946	-0.441311	-0.880314	-0.103471	0.531034	0.044498	0.709508	0.461109	
921	0.845043	-0.173572	0.409233	0.297157	0.131294	-0.447067	-0.878980	-0.101426	0.538380	0.042868	0.708938	0.453560	
922	0.843660	-0.176949	0.406655	0.302587	0.123698	-0.451745	-0.878182	-0.097070	0.543745	0.040115	0.709986	0.445704	
923	0.840409	-0.183363	0.402785	0.312819	0.116066	-0.455010	-0.878005	-0.092746	0.548564	0.036237	0.710832	0.438728	
924	0.837688	-0.187512	0.401346	0.319435	0.108040	-0.456505	-0.878870	-0.086705	0.552319	0.029997	0.712464	0.431785	
925	0.834085	-0.191245	0.402605	0.325019	0.099973	-0.457483	-0.880097	-0.078384	0.555040	0.022435	0.715408	0.423815	
926	0.828363	-0.197696	0.403899	0.334061	0.092264	-0.457530	-0.881772	-0.068050	0.556379	0.013586	0.719547	0.415343	
927	0.825230	-0.201323	0.405075	0.338199	0.083923	-0.457536	-0.883412	-0.056580	0.557624	0.003944	0.724067	0.405915	
928	0.820582	-0.207326	0.406156	0.344526	0.075850	-0.457877	-0.884643	-0.044738	0.558600	-0.005312	0.728778	0.396005	
929	0.815542	-0.214289	0.406136	0.352172	0.067459	-0.459159	-0.885179	-0.032859	0.560041	-0.013910	0.733335	0.385202	
930	0.813592	-0.218783	0.403797	0.356581	0.059257	-0.461444	-0.884953	-0.020399	0.561431	-0.021694	0.738217	0.373310	
931	0.809417	-0.228051	0.398789	0.365792	0.051961	-0.462510	-0.885045	-0.008957	0.562081	-0.029462	0.742566	0.363033	
932	0.806124	-0.235632	0.394461	0.372884	0.045739	-0.463432	-0.884937	0.004984	0.560927	-0.037546	0.748563	0.351574	
933	0.803671	-0.243200	0.389574	0.378417	0.040021	-0.464857	-0.884303	0.017759	0.560017	-0.044392	0.753949	0.340546	
934	0.797864	-0.258269	0.380994	0.389298	0.034149	-0.466216	-0.883486	0.030467	0.559122	-0.051271	0.759102	0.329420	
935	0.792217	-0.272770	0.373487	0.398116	0.026232	-0.468012	-0.882426	0.040008	0.560897	-0.057792	0.761709	0.319145	
936	0.788907	-0.281895	0.368819	0.402658	0.017661	-0.472441	-0.879943	0.046769	0.565156	-0.061480	0.762640	0.308544	
937	0.785648	-0.291858	0.363127	0.407081	0.008015	-0.476956	-0.877356	0.051905	0.570729	-0.065090	0.762214	0.298433	
938	0.780409	-0.307429	0.354155	0.413550	0.001059	0.481446	0.874619	-0.057008	-0.575891	0.068318	-0.761876	-0.288491	
939	0.777317	-0.315834	0.349601	0.416900	0.011006	0.486053	0.871685	-0.061616	-0.581783	0.071714	-0.760857	-0.278356	
940	0.772634	-0.325256	0.345975	0.421362	0.019894	0.490638	0.868598	-0.066457	-0.586860	0.074541	-0.760259	-0.268413	
941	0.765663	-0.337673	0.341636	0.427810	0.028578	0.496251	0.864806	-0.070919	-0.592289	0.076202	-0.759488	-0.258002	
942	0.761201	-0.342188	0.342105	0.431792	0.037805	0.501546	0.861004	-0.075469	-0.597834	0.078397	-0.758435	-0.247436	
943	0.752594	-0.349967	0.343496	0.439471	0.047730	0.506939	0.857052	-0.078719	-0.604322	0.080395	-0.756328	-0.237276	
944	0.744643	-0.357440	0.344221	0.446380	0.056767	0.510453	0.853939	-0.083681	-0.608821	0.084004	-0.755307	-0.227578	
945	0.739534	-0.361545	0.345726	0.450386	0.065181	0.513716	0.850982	-0.087622	-0.613248	0.087097	-0.753927	-0.218939	
946	0.729317	-0.370581	0.347939	0.457936	0.072744	0.516475	0.848112	-0.093097	-0.616291	0.090613	-0.753596	-0.209922	
947	0.722695	-0.376516	0.349271	0.462555	0.080521	0.521692	0.843841	-0.096363	-0.621228	0.091369	-0.752021	-0.200479	
948	0.715860	-0.382078	0.350953	0.467325	0.088556	0.527179	0.838913	-0.102303	-0.625185	0.092831	-0.751584	-0.188807	
949	0.703440	-0.391582	0.353454	0.476347	0.093700	0.530747	0.834870	-0.111889	-0.625149	0.095511	-0.754093	-0.177232	
950	0.694364	-0.397981	0.354599	0.483455	0.100745	0.534227	0.830853	-0.118892	-0.627261	0.098395	-0.754402	-0.166554	
951	0.689490	-0.401755	0.354755	0.487181	0.106152	0.536177	0.827809	-0.126407	-0.627642	0.101856	-0.755606	-0.157322	
952	0.682960	-0.408156	0.354670	0.491104	0.111115	0.538093	0.824678	-0.134224	-0.627577	0.105162	-0.757081	-0.148043	
953	0.673898	-0.417187	0.354504	0.496128	0.114394	0.539371	0.821924	-0.142948	-0.625890	0.108377	-0.759676	-0.139316	
954	0.669102	-0.422682	0.354231	0.498159	0.118797	0.541762	0.818562	-0.149460	-0.626181	0.110497	-0.760651	-0.130756	
955	0.661841	-0.431495	0.353266	0.500981	0.122073	0.545760	0.814091	-0.156523	-0.626072	0.110744	-0.762306	-0.121072	
956	0.654078	-0.440613	0.351797	0.504263	0.126294	0.549031	0.810320	-0.161234	-0.627313	0.111392	-0.762410	-0.113137	
957	0.651155	-0.444962	0.349749	0.505649	0.131297	0.554106	0.805165	-0.165643	-0.629680	0.110720	-0.761910	-0.103624	
958	0.644973	-0.454135	0.345563	0.508288	0.136646	0.556758	0.802135	-0.167117	-0.632809	0.111497	-0.759959	-0.097898	
959	0.640153	-0.461162	0.342809	0.509917	0.141842	0.560080	0.798630	-0.168466	-0.636103	0.111540	-0.757962	-0.091790	
960	0.636510	-0.466440	0.341918	0.510275	0.146773	0.562035	0.796554	-0.167561	-0.639860	0.112009	-0.755116	-0.088499	
961	0.629128	-0.476040	0.340514	0.511501	0.151105	0.565299	0.793616	-0.166670	-0.643675	0.110992	-0.752482	-0.084461	
962	0.624748	-0.480563	0.340799	0.512451	0.154423	0.568125	0.791069	-0.166123	-0.646623	0.109945	-0.750487	-0.080994	
963	0.619078	-0.484659	0.342516	0.514326	0.158563	0.572691	0.787347	-0.164218	-0.651177	0.107333	-0.747369	-0.076730	
964	0.611932	-0.489884	0.344035	0.516907	0.157945	0.575536	0.784798	-0.167045	-0.650375	0.105258	-0.748762	-0.072719	
965	0.608954	-0.490641	0.345353	0.518823	0.157421	0.578179	0.782021	-0.171376	-0.648842	0.103826	-0.750761	-0.067687	
966	0.603358	-0.491880	0.348388	0.522148	0.155299	0.579875	0.779962	-0.176881	-0.645579	0.102777	-0.754092	-0.063317	
967	0.597037	-0.493364	0.352872	0.524995	0.152789	0.580901	0.778037	-0.184032	-0.641096	0.102579	-0.758328	-0.058407	
