Martin	// User ID
30-5-2023	// Evaluation date
MP_H_R1	30-5-2023	11:46:46:439	// Source file name and timestamp
100.000	// Sampling rate
37.408	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
42	0.371740	-0.117776	0.216201	0.895095	0.536360	0.242189	0.807687	0.036112	-0.781403	0.462273	-0.376115	-0.185067	
43	0.371303	-0.118133	0.218432	0.894688	0.536245	0.243521	0.807443	0.034284	-0.781286	0.461960	-0.377579	-0.183354	
44	0.370935	-0.117833	0.219415	0.894639	0.536754	0.245094	0.806739	0.031569	-0.781175	0.462002	-0.379132	-0.180495	
45	0.370307	-0.117471	0.221050	0.894545	0.536456	0.246711	0.806551	0.028710	-0.780724	0.461811	-0.381400	-0.178144	
46	0.369642	-0.118054	0.223061	0.894244	0.536013	0.247712	0.806624	0.026206	-0.780066	0.461889	-0.383436	-0.176445	
47	0.369310	-0.119560	0.224002	0.893946	0.535874	0.248983	0.806408	0.023524	-0.779573	0.461926	-0.385391	-0.174252	
48	0.369162	-0.121228	0.224356	0.893693	0.536387	0.249981	0.805811	0.021590	-0.779482	0.462080	-0.386336	-0.172146	
49	0.368978	-0.124548	0.224622	0.893246	0.537157	0.250970	0.805036	0.019826	-0.779545	0.462255	-0.386973	-0.169946	
50	0.368805	-0.127804	0.224686	0.892841	0.537551	0.251752	0.804566	0.018287	-0.779458	0.462378	-0.387727	-0.168283	
51	0.368681	-0.129739	0.224406	0.892684	0.538213	0.252097	0.804029	0.017603	-0.779599	0.462585	-0.387680	-0.167166	
52	0.368416	-0.133183	0.224012	0.892385	0.538715	0.252793	0.803520	0.015398	-0.779253	0.463054	-0.388718	-0.165058	
53	0.368178	-0.135336	0.223811	0.892209	0.539532	0.254327	0.802510	0.014179	-0.779785	0.462626	-0.389096	-0.162841	
54	0.367765	-0.136523	0.223791	0.892204	0.539475	0.255078	0.802355	0.011354	-0.779011	0.463107	-0.390936	-0.160753	
55	0.367049	-0.138840	0.223767	0.892147	0.540040	0.255762	0.801786	0.009038	-0.778632	0.463637	-0.391973	-0.158523	
56	0.366615	-0.139998	0.223746	0.892150	0.540526	0.256521	0.801240	0.006547	-0.778187	0.464148	-0.393184	-0.156201	
57	0.365931	-0.141673	0.223642	0.892193	0.540949	0.257350	0.800707	0.003798	-0.777645	0.464680	-0.394600	-0.153727	
58	0.365136	-0.143925	0.223439	0.892209	0.541706	0.258351	0.799879	0.001442	-0.777455	0.465037	-0.395554	-0.151131	
59	0.364720	-0.145412	0.223118	0.892218	0.542766	0.258976	0.798958	-0.001335	-0.777037	0.465918	-0.396432	-0.148241	
60	0.363827	-0.148467	0.222499	0.892234	0.543586	0.259085	0.798359	-0.003491	-0.776537	0.466877	-0.397040	-0.146203	
61	0.363097	-0.151002	0.221996	0.892231	0.544117	0.259709	0.797784	-0.005432	-0.776247	0.467284	-0.397847	-0.144237	
62	0.362581	-0.152942	0.221560	0.892219	0.545619	0.260206	0.796580	-0.007248	-0.776303	0.468033	-0.397787	-0.141652	
63	0.361433	-0.156734	0.220751	0.892227	0.547010	0.260214	0.795604	-0.009084	-0.776085	0.469117	-0.397728	-0.139408	
64	0.360266	-0.159857	0.220034	0.892322	0.547871	0.260778	0.794806	-0.010732	-0.775998	0.469554	-0.398084	-0.137386	
65	0.359460	-0.161475	0.219584	0.892467	0.548456	0.261720	0.794068	-0.012453	-0.775950	0.469650	-0.398770	-0.135324	
66	0.358516	-0.163089	0.219037	0.892688	0.549236	0.262139	0.793355	-0.014519	-0.775597	0.470318	-0.399392	-0.133178	
67	0.357025	-0.165629	0.218151	0.893034	0.550430	0.262581	0.792339	-0.016637	-0.775381	0.471109	-0.399713	-0.130656	
68	0.356082	-0.167079	0.217640	0.893265	0.550836	0.262931	0.791885	-0.019090	-0.774700	0.471849	-0.400827	-0.128592	
69	0.354807	-0.168679	0.217178	0.893584	0.551120	0.263528	0.791430	-0.021388	-0.774146	0.472310	-0.401993	-0.126581	
70	0.353046	-0.170996	0.216547	0.893995	0.551218	0.264210	0.791075	-0.023491	-0.773640	0.472578	-0.403211	-0.124789	
71	0.352321	-0.172169	0.216260	0.894125	0.551740	0.264556	0.790522	-0.025841	-0.773033	0.473310	-0.404161	-0.122688	
72	0.351121	-0.174336	0.215733	0.894304	0.552002	0.264992	0.790135	-0.027583	-0.772616	0.473680	-0.404995	-0.121126	
73	0.349950	-0.176547	0.215122	0.894477	0.552162	0.265371	0.789843	-0.029026	-0.772257	0.473954	-0.405732	-0.119865	
74	0.349568	-0.177911	0.214603	0.894481	0.552780	0.265984	0.789182	-0.029628	-0.772510	0.473891	-0.405682	-0.118646	
75	0.348725	-0.180627	0.213657	0.894492	0.552669	0.266700	0.789010	-0.029859	-0.772698	0.473402	-0.406031	-0.118186	
76	0.348190	-0.182449	0.213083	0.894467	0.553555	0.267777	0.788022	-0.029906	-0.773480	0.472873	-0.405545	-0.116845	
77	0.347915	-0.183985	0.212739	0.894341	0.554212	0.268181	0.787462	-0.028830	-0.774335	0.472384	-0.404500	-0.116782	
78	0.347369	-0.186465	0.212223	0.894163	0.555345	0.267994	0.786779	-0.027370	-0.775251	0.472343	-0.402752	-0.116915	
79	0.347062	-0.187472	0.212246	0.894066	0.556360	0.267331	0.786349	-0.025560	-0.776051	0.472499	-0.400814	-0.117631	
80	0.346411	-0.188424	0.212618	0.894030	0.556966	0.267158	0.786008	-0.024637	-0.776564	0.472479	-0.399783	-0.117831	
81	0.345303	-0.189211	0.213249	0.894142	0.557455	0.267731	0.785480	-0.024213	-0.777167	0.472042	-0.399260	-0.117387	
82	0.344332	-0.188563	0.214115	0.894446	0.557637	0.268563	0.785050	-0.024711	-0.777403	0.471647	-0.399540	-0.116456	
83	0.343662	-0.187809	0.214682	0.894727	0.557860	0.268991	0.784713	-0.025711	-0.777268	0.471745	-0.399992	-0.115400	
84	0.342627	-0.186513	0.215552	0.895186	0.557661	0.269653	0.784589	-0.026883	-0.777017	0.471605	-0.400920	-0.114439	
85	0.341603	-0.185179	0.216477	0.895630	0.557344	0.270689	0.784405	-0.028358	-0.776767	0.471254	-0.402176	-0.113167	
86	0.341267	-0.185089	0.216766	0.895707	0.556818	0.271502	0.784464	-0.029281	-0.776567	0.470812	-0.403255	-0.112538	
87	0.340683	-0.185378	0.217219	0.895760	0.556417	0.272298	0.784447	-0.029938	-0.776511	0.470327	-0.404082	-0.111988	
88	0.340355	-0.185933	0.217447	0.895714	0.556328	0.272701	0.784357	-0.030307	-0.776508	0.470126	-0.404429	-0.111595	
89	0.340563	-0.187337	0.217190	0.895405	0.556275	0.273251	0.784219	-0.029881	-0.776908	0.469546	-0.404335	-0.111597	
90	0.340735	-0.189437	0.216953	0.894955	0.556269	0.273526	0.784170	-0.028738	-0.777494	0.468933	-0.403760	-0.112177	
91	0.340954	-0.190661	0.216850	0.894637	0.556431	0.273719	0.784054	-0.026875	-0.778394	0.468175	-0.402637	-0.113127	
92	0.341336	-0.191910	0.216870	0.894219	0.556653	0.273504	0.784054	-0.024339	-0.779407	0.467502	-0.401017	-0.114684	
93	0.341664	-0.193296	0.217044	0.893753	0.556947	0.273197	0.784003	-0.022636	-0.780063	0.467214	-0.399781	-0.115704	
94	0.341688	-0.193317	0.217496	0.893629	0.557124	0.272995	0.783989	-0.021174	-0.780626	0.466897	-0.398790	-0.116603	
95	0.341663	-0.192893	0.218478	0.893491	0.557246	0.272953	0.783944	-0.020147	-0.781065	0.466597	-0.398112	-0.117180	
96	0.341662	-0.192390	0.219371	0.893381	0.557429	0.273101	0.783793	-0.018894	-0.781700	0.466091	-0.397292	-0.117741	
97	0.341559	-0.191250	0.220063	0.893495	0.557497	0.273472	0.783639	-0.017890	-0.782294	0.465471	-0.396742	-0.118109	
98	0.341295	-0.189168	0.221293	0.893735	0.557515	0.273766	0.783539	-0.017192	-0.782711	0.465003	-0.396390	-0.118368	
99	0.341089	-0.186987	0.222340	0.894013	0.557248	0.274134	0.783603	-0.017081	-0.782824	0.464607	-0.396609	-0.118442	
100	0.340978	-0.185559	0.222902	0.894213	0.556849	0.274321	0.783811	-0.017506	-0.782595	0.464501	-0.397201	-0.118388	
101	0.340843	-0.184653	0.223486	0.894306	0.556591	0.274266	0.784001	-0.018086	-0.782245	0.464675	-0.397724	-0.118260	
102	0.340658	-0.183351	0.224507	0.894389	0.556384	0.274138	0.784176	-0.018799	-0.781828	0.464967	-0.398267	-0.118048	
103	0.340668	-0.182816	0.225100	0.894345	0.556220	0.274080	0.784298	-0.019367	-0.781515	0.465166	-0.398705	-0.117853	
104	0.340820	-0.182997	0.225391	0.894177	0.555985	0.274005	0.784483	-0.019692	-0.781267	0.465270	-0.399062	-0.117879	
105	0.340959	-0.183116	0.225774	0.894003	0.555948	0.273789	0.784591	-0.019452	-0.781254	0.465336	-0.398920	-0.118183	
106	0.341208	-0.183503	0.225630	0.893865	0.556153	0.273614	0.784517	-0.019047	-0.781412	0.465383	-0.398498	-0.118374	
107	0.341668	-0.184286	0.225127	0.893655	0.556290	0.273129	0.784609	-0.018173	-0.781597	0.465476	-0.397814	-0.119091	
108	0.342096	-0.184929	0.224710	0.893463	0.557093	0.272355	0.784328	-0.017290	-0.781894	0.465979	-0.396533	-0.119444	
109	0.342304	-0.185056	0.224474	0.893417	0.557465	0.271990	0.784204	-0.016671	-0.782112	0.466141	-0.395821	-0.119743	
110	0.342563	-0.185120	0.224174	0.893380	0.557945	0.271436	0.784059	-0.016472	-0.782116	0.466628	-0.395223	-0.119798	
111	0.342675	-0.184973	0.224024	0.893405	0.558255	0.271130	0.783936	-0.016851	-0.781937	0.467086	-0.395130	-0.119485	
112	0.342608	-0.184391	0.224002	0.893556	0.558631	0.270827	0.783761	-0.017397	-0.781717	0.467620	-0.395078	-0.119010	
113	0.342562	-0.183592	0.223881	0.893769	0.558937	0.270746	0.783539	-0.018773	-0.781237	0.468264	-0.395585	-0.117943	
114	0.342450	-0.183086	0.223812	0.893933	0.559120	0.270751	0.783371	-0.020213	-0.780724	0.468830	-0.396241	-0.116884	
115	0.342119	-0.182417	0.223687	0.894227	0.559262	0.270973	0.783141	-0.022137	-0.780097	0.469392	-0.397236	-0.115425	
116	0.341643	-0.181751	0.223398	0.894617	0.559221	0.271005	0.783105	-0.023958	-0.779361	0.470004	-0.398285	-0.114285	
117	0.341261	-0.181836	0.223029	0.894838	0.559068	0.271192	0.783085	-0.026016	-0.778556	0.470550	-0.399582	-0.112994	
118	0.341087	-0.182288	0.222636	0.894910	0.559050	0.271397	0.782966	-0.027765	-0.777931	0.471010	-0.400599	-0.111777	
119	0.340908	-0.183392	0.221879	0.894941	0.559079	0.271731	0.782770	-0.029389	-0.777429	0.471340	-0.401529	-0.110528	
120	0.340705	-0.184838	0.220947	0.894951	0.559169	0.272165	0.782504	-0.030727	-0.777109	0.471512	-0.402269	-0.109353	
121	0.340711	-0.185913	0.220337	0.894877	0.559193	0.272587	0.782300	-0.031734	-0.776894	0.471555	-0.402877	-0.108449	
122	0.340788	-0.188027	0.219293	0.894662	0.559356	0.272588	0.782173	-0.031963	-0.776859	0.471682	-0.402871	-0.108171	
123	0.340815	-0.189923	0.218409	0.894467	0.559460	0.272616	0.782096	-0.031799	-0.776975	0.471634	-0.402701	-0.108176	
124	0.340776	-0.191110	0.218005	0.894328	0.559661	0.272441	0.782043	-0.031045	-0.777277	0.471559	-0.402094	-0.108597	
125	0.340671	-0.193300	0.217276	0.894075	0.559887	0.272121	0.782030	-0.030093	-0.777603	0.471530	-0.401331	-0.109207	
126	0.340523	-0.194446	0.216950	0.893962	0.560085	0.271726	0.782064	-0.029087	-0.777907	0.471531	-0.400547	-0.109915	
127	0.340283	-0.194827	0.216959	0.893968	0.560116	0.271756	0.782045	-0.028707	-0.778086	0.471383	-0.400318	-0.110116	
128	0.340002	-0.195413	0.216889	0.893964	0.560275	0.271618	0.781998	-0.028190	-0.778291	0.471351	-0.399881	-0.110396	
129	0.339861	-0.195067	0.217032	0.894059	0.560491	0.271467	0.781890	-0.028335	-0.778241	0.471579	-0.399758	-0.110215	
130	0.339654	-0.194061	0.217291	0.894293	0.560395	0.271448	0.781957	-0.028589	-0.778095	0.471655	-0.399972	-0.110142	
131	0.339479	-0.193207	0.217477	0.894499	0.560297	0.271466	0.781993	-0.029335	-0.777765	0.471876	-0.400466	-0.109733	
132	0.339490	-0.192573	0.217585	0.894605	0.560153	0.271309	0.782105	-0.030526	-0.777159	0.472373	-0.401209	-0.109176	
133	0.339478	-0.191596	0.217690	0.894794	0.559909	0.270891	0.782371	-0.031871	-0.776337	0.473091	-0.402069	-0.108748	
134	0.339536	-0.191058	0.217641	0.894899	0.559618	0.270821	0.782546	-0.033244	-0.775642	0.473542	-0.403043	-0.108140	
135	0.339645	-0.191136	0.217420	0.894895	0.559300	0.270889	0.782684	-0.034762	-0.774938	0.473930	-0.404142	-0.107383	
136	0.339718	-0.191471	0.216996	0.894899	0.558963	0.270932	0.782847	-0.036153	-0.774267	0.474286	-0.405181	-0.106733	
137	0.339891	-0.192263	0.216160	0.894865	0.558789	0.271082	0.782857	-0.037483	-0.773726	0.474587	-0.406072	-0.105931	
138	0.340030	-0.193041	0.215479	0.894809	0.558497	0.271234	0.782933	-0.039088	-0.773030	0.474947	-0.407207	-0.105042	
139	0.340170	-0.194062	0.214794	0.894700	0.558161	0.271426	0.783043	-0.040338	-0.772481	0.475138	-0.408190	-0.104394	
140	0.340432	-0.195657	0.213717	0.894510	0.557970	0.271458	0.783119	-0.041284	-0.772037	0.475387	-0.408861	-0.103917	
141	0.340586	-0.196626	0.213161	0.894372	0.557192	0.272227	0.783310	-0.043066	-0.771366	0.475197	-0.410590	-0.102950	
142	0.340738	-0.197994	0.212525	0.894164	0.557075	0.272642	0.783220	-0.043603	-0.771287	0.475035	-0.411048	-0.102459	
143	0.340929	-0.199673	0.211730	0.893906	0.557183	0.272931	0.783061	-0.043263	-0.771594	0.474731	-0.410829	-0.102429	
144	0.341071	-0.200443	0.211476	0.893740	0.557430	0.273293	0.782802	-0.042482	-0.772166	0.474260	-0.410273	-0.102533	
145	0.341371	-0.201774	0.211046	0.893427	0.557791	0.273552	0.782525	-0.041139	-0.772965	0.473704	-0.409301	-0.102967	
146	0.341596	-0.202807	0.210731	0.893182	0.558048	0.273664	0.782370	-0.039843	-0.773640	0.473245	-0.408412	-0.103536	
147	0.341590	-0.202955	0.210856	0.893121	0.558894	0.273541	0.781947	-0.037049	-0.775035	0.472611	-0.406190	-0.104731	
148	0.341503	-0.203174	0.211157	0.893033	0.559122	0.273686	0.781791	-0.035800	-0.775694	0.472131	-0.405351	-0.105270	
149	0.341238	-0.202713	0.211976	0.893046	0.559233	0.274074	0.781611	-0.035024	-0.776224	0.471598	-0.404907	-0.105460	
150	0.340972	-0.201974	0.212786	0.893122	0.559447	0.274607	0.781295	-0.034457	-0.776769	0.471059	-0.404519	-0.105349	
151	0.340761	-0.201259	0.213424	0.893212	0.559630	0.275004	0.781028	-0.034395	-0.777035	0.470791	-0.404406	-0.105016	
152	0.340405	-0.199979	0.214500	0.893377	0.559595	0.275529	0.780855	-0.034682	-0.777137	0.470484	-0.404684	-0.104561	
153	0.340226	-0.199288	0.215096	0.893456	0.559520	0.276268	0.780630	-0.035061	-0.777283	0.470036	-0.405081	-0.103955	
154	0.340117	-0.198938	0.215591	0.893457	0.559620	0.276508	0.780445	-0.035683	-0.777170	0.470101	-0.405380	-0.103337	
155	0.339919	-0.198413	0.216406	0.893452	0.559528	0.276899	0.780339	-0.036407	-0.777013	0.470032	-0.405918	-0.102721	
156	0.339866	-0.198479	0.216696	0.893387	0.559450	0.277215	0.780252	-0.037074	-0.776851	0.470003	-0.406399	-0.102174	
157	0.339747	-0.198914	0.217001	0.893261	0.559399	0.277523	0.780153	-0.037608	-0.776750	0.469941	-0.406784	-0.101694	
158	0.339647	-0.199314	0.217317	0.893133	0.559368	0.277566	0.780127	-0.038302	-0.776473	0.470141	-0.407193	-0.101247	
159	0.339713	-0.199772	0.217293	0.893012	0.559301	0.277368	0.780232	-0.038572	-0.776250	0.470366	-0.407360	-0.101240	
160	0.339676	-0.200590	0.217308	0.892839	0.559318	0.277233	0.780250	-0.038930	-0.776049	0.470598	-0.407517	-0.101072	
161	0.339602	-0.201159	0.217336	0.892732	0.559241	0.277160	0.780321	-0.039117	-0.775913	0.470696	-0.407668	-0.101054	
162	0.339575	-0.201663	0.217261	0.892647	0.559218	0.276979	0.780395	-0.039252	-0.775769	0.470873	-0.407728	-0.101089	
163	0.339554	-0.202434	0.217132	0.892512	0.559257	0.276693	0.780462	-0.039391	-0.775599	0.471149	-0.407722	-0.101131	
164	0.339517	-0.202660	0.217009	0.892505	0.559104	0.276320	0.780695	-0.039569	-0.775306	0.471449	-0.407877	-0.101352	
165	0.339526	-0.202808	0.216735	0.892534	0.559029	0.276109	0.780823	-0.039560	-0.775190	0.471584	-0.407896	-0.101538	
166	0.339614	-0.203113	0.216280	0.892542	0.559083	0.275586	0.780988	-0.039204	-0.775124	0.471871	-0.407568	-0.102024	
167	0.339734	-0.203226	0.215832	0.892579	0.559195	0.275248	0.781044	-0.038867	-0.775152	0.472043	-0.407235	-0.102344	
168	0.339804	-0.203284	0.215579	0.892600	0.559258	0.274836	0.781165	-0.038427	-0.775173	0.472219	-0.406873	-0.102812	
169	0.339824	-0.203286	0.215272	0.892666	0.559346	0.274417	0.781270	-0.038017	-0.775187	0.472419	-0.406505	-0.103245	
170	0.339853	-0.203201	0.214937	0.892755	0.559486	0.274179	0.781278	-0.037513	-0.775338	0.472463	-0.406076	-0.103594	
171	0.339942	-0.203037	0.214836	0.892783	0.559506	0.273938	0.781358	-0.037283	-0.775333	0.472570	-0.405892	-0.103863	
172	0.340070	-0.202654	0.214703	0.892853	0.559534	0.273724	0.781425	-0.037045	-0.775346	0.472658	-0.405702	-0.104116	
173	0.340137	-0.202298	0.214599	0.892933	0.559567	0.273411	0.781506	-0.037146	-0.775177	0.472939	-0.405674	-0.104202	
174	0.340125	-0.201934	0.214583	0.893024	0.559554	0.273461	0.781494	-0.037217	-0.775165	0.472922	-0.405733	-0.104138	
175	0.340132	-0.201301	0.214500	0.893184	0.559456	0.273473	0.781543	-0.037581	-0.774986	0.473012	-0.406012	-0.103975	
176	0.340202	-0.200987	0.214422	0.893247	0.559361	0.273507	0.781583	-0.037909	-0.774833	0.473073	-0.406273	-0.103820	
177	0.340367	-0.200766	0.214344	0.893252	0.559073	0.273736	0.781679	-0.038512	-0.774584	0.473026	-0.406874	-0.103532	
178	0.340559	-0.200447	0.214249	0.893274	0.558946	0.273832	0.781723	-0.038787	-0.774469	0.473012	-0.407144	-0.103403	
179	0.340667	-0.200491	0.214176	0.893240	0.558671	0.274017	0.781838	-0.039115	-0.774318	0.472907	-0.407577	-0.103305	
180	0.340830	-0.200749	0.214004	0.893162	0.558502	0.274191	0.781887	-0.039336	-0.774244	0.472802	-0.407864	-0.103200	
181	0.341016	-0.201013	0.213839	0.893070	0.558509	0.274145	0.781892	-0.039469	-0.774171	0.472886	-0.407923	-0.103135	
182	0.341210	-0.201380	0.213756	0.892933	0.558496	0.274161	0.781901	-0.039353	-0.774222	0.472829	-0.407873	-0.103210	
183	0.341571	-0.202039	0.213587	0.892687	0.558612	0.274246	0.781806	-0.038989	-0.774451	0.472673	-0.407596	-0.103304	
184	0.341930	-0.202638	0.213443	0.892448	0.558809	0.274418	0.781622	-0.038654	-0.774735	0.472483	-0.407286	-0.103265	
185	0.342127	-0.202936	0.213374	0.892321	0.558917	0.274570	0.781510	-0.038263	-0.775002	0.472263	-0.407013	-0.103344	
186	0.342176	-0.202975	0.213357	0.892298	0.559056	0.274767	0.781356	-0.037975	-0.775257	0.472054	-0.406779	-0.103306	
187	0.342176	-0.202890	0.213443	0.892297	0.559168	0.274941	0.781224	-0.037790	-0.775450	0.471891	-0.406618	-0.103237	
188	0.342109	-0.202734	0.213585	0.892324	0.559021	0.275109	0.781278	-0.037617	-0.775543	0.471661	-0.406673	-0.103371	
189	0.341883	-0.202448	0.213878	0.892405	0.558929	0.275308	0.781281	-0.037461	-0.775663	0.471429	-0.406698	-0.103431	
190	0.341563	-0.202084	0.214319	0.892504	0.558936	0.275659	0.781151	-0.037499	-0.775806	0.471179	-0.406774	-0.103201	
191	0.341460	-0.201927	0.214566	0.892520	0.558958	0.275801	0.781086	-0.037474	-0.775887	0.471070	-0.406768	-0.103118	
192	0.341413	-0.201758	0.214892	0.892498	0.558888	0.276024	0.781055	-0.037529	-0.775938	0.470899	-0.406894	-0.103012	
193	0.341392	-0.201580	0.215233	0.892464	0.559019	0.276262	0.780880	-0.037464	-0.776117	0.470735	-0.406794	-0.102813	
194	0.341516	-0.201593	0.215289	0.892400	0.559012	0.276359	0.780843	-0.037622	-0.776092	0.470714	-0.406902	-0.102662	
195	0.341581	-0.201576	0.215389	0.892355	0.559055	0.276304	0.780837	-0.037516	-0.776126	0.470732	-0.406800	-0.102727	
196	0.341551	-0.201552	0.215513	0.892342	0.559083	0.276157	0.780873	-0.037428	-0.776108	0.470820	-0.406704	-0.102845	
197	0.341519	-0.201657	0.215618	0.892305	0.559167	0.276048	0.780853	-0.037395	-0.776103	0.470916	-0.406599	-0.102862	
198	0.341530	-0.201853	0.215786	0.892216	0.559322	0.275845	0.780817	-0.037311	-0.776102	0.471085	-0.406392	-0.102906	
199	0.341509	-0.201909	0.215853	0.892195	0.559462	0.275680	0.780781	-0.037205	-0.776122	0.471214	-0.406192	-0.102956	
