Martin	// User ID
30-5-2023	// Evaluation date
MP_H_R5	30-5-2023	11:55:06:943	// Source file name and timestamp
100.000	// Sampling rate
33.156	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
405	0.858335	-0.141761	0.399710	0.288787	0.218667	-0.401075	-0.884130	-0.098174	0.458674	0.061312	0.728030	0.505797	
406	0.861139	-0.144838	0.396245	0.283638	0.224512	-0.399267	-0.883772	-0.095541	0.452861	0.062717	0.730757	0.506930	
407	0.863973	-0.148215	0.391857	0.279340	0.230219	-0.401198	-0.881501	-0.094840	0.449332	0.067816	0.732616	0.506731	
408	0.868995	-0.154094	0.384384	0.270833	0.235701	-0.402156	-0.879624	-0.094749	0.445768	0.072254	0.733902	0.507403	
409	0.872788	-0.158456	0.378715	0.264020	0.240573	-0.404282	-0.877249	-0.095474	0.443389	0.077561	0.734648	0.507624	
410	0.874760	-0.160481	0.376063	0.260033	0.244772	-0.407581	-0.874352	-0.097327	0.442350	0.083826	0.734640	0.507547	
411	0.876811	-0.162115	0.374194	0.254754	0.248485	-0.411348	-0.871187	-0.100405	0.442262	0.090658	0.733769	0.507709	
412	0.879443	-0.164157	0.372136	0.247282	0.251693	-0.414404	-0.868478	-0.103277	0.442165	0.096506	0.732833	0.508068	
413	0.880247	-0.164747	0.372516	0.243423	0.254337	-0.419665	-0.864659	-0.107513	0.443809	0.104332	0.731088	0.507601	
414	0.880676	-0.165212	0.374843	0.237924	0.257053	-0.423500	-0.861580	-0.110683	0.444444	0.110634	0.729879	0.507452	
415	0.881181	-0.165872	0.377405	0.231455	0.259599	-0.427538	-0.858405	-0.113843	0.445260	0.116999	0.728632	0.507100	
416	0.880645	-0.165637	0.380450	0.228663	0.262857	-0.430875	-0.855642	-0.114583	0.444435	0.122286	0.729013	0.506028	
417	0.879606	-0.165132	0.386291	0.223167	0.266729	-0.434237	-0.852586	-0.115719	0.443293	0.128201	0.729221	0.505264	
418	0.878729	-0.164755	0.390921	0.218799	0.270395	-0.436868	-0.850119	-0.115454	0.441525	0.132801	0.730233	0.504162	
419	0.877700	-0.164407	0.394836	0.216141	0.274568	-0.438427	-0.848153	-0.114150	0.438605	0.136449	0.731914	0.503298	
420	0.876076	-0.164085	0.401539	0.210554	0.278675	-0.437954	-0.847319	-0.112191	0.434720	0.138117	0.733847	0.503400	
421	0.875275	-0.164309	0.404908	0.207231	0.282845	-0.436763	-0.847012	-0.108659	0.429959	0.138593	0.736747	0.503121	
422	0.874608	-0.165396	0.407964	0.203149	0.287131	-0.433237	-0.847931	-0.104281	0.423907	0.136900	0.740013	0.503927	
423	0.873728	-0.166752	0.412081	0.197439	0.292263	-0.429852	-0.848533	-0.099005	0.416943	0.135572	0.743965	0.504277	
424	0.873897	-0.167762	0.412603	0.194730	0.296479	-0.425991	-0.849650	-0.093417	0.410339	0.133109	0.747889	0.504545	
425	0.874756	-0.169703	0.412297	0.189773	0.301441	-0.421560	-0.850787	-0.087074	0.402658	0.130435	0.752308	0.504862	
426	0.876603	-0.172062	0.410054	0.183894	0.305513	-0.417662	-0.851831	-0.081260	0.396006	0.127811	0.756250	0.504906	
427	0.879040	-0.173752	0.405539	0.180660	0.309999	-0.415253	-0.851807	-0.076750	0.390071	0.127245	0.759522	0.504757	
428	0.880950	-0.175165	0.401756	0.178429	0.314062	-0.412846	-0.851768	-0.073586	0.384924	0.126938	0.761859	0.505264	
429	0.884574	-0.177880	0.394252	0.174506	0.316346	-0.412588	-0.851180	-0.072029	0.382536	0.127746	0.763127	0.504959	
430	0.887957	-0.180331	0.386964	0.171089	0.318823	-0.412427	-0.850356	-0.071764	0.380506	0.129293	0.763618	0.505358	
431	0.890000	-0.181817	0.382433	0.169076	0.320653	-0.414020	-0.848773	-0.073169	0.380260	0.132465	0.763135	0.505451	
432	0.893597	-0.184569	0.374397	0.165065	0.321892	-0.415782	-0.847289	-0.074915	0.380646	0.135490	0.762366	0.505518	
433	0.895560	-0.186132	0.370052	0.162449	0.322767	-0.418972	-0.845081	-0.078239	0.382428	0.140052	0.760675	0.505478	
434	0.896393	-0.186804	0.368638	0.160282	0.323139	-0.423072	-0.842542	-0.081935	0.385068	0.145157	0.758739	0.504943	
435	0.897936	-0.188001	0.365797	0.156711	0.323999	-0.425852	-0.840459	-0.085454	0.386749	0.149481	0.756846	0.505238	
436	0.898031	-0.188113	0.366113	0.155292	0.323922	-0.431080	-0.837311	-0.090305	0.390543	0.155689	0.754149	0.504477	
437	0.897415	-0.187745	0.368548	0.153524	0.324045	-0.435058	-0.834709	-0.094762	0.393543	0.160879	0.751599	0.504323	
438	0.896868	-0.187447	0.370952	0.151280	0.324349	-0.438403	-0.832420	-0.098372	0.395850	0.165347	0.749544	0.504130	
439	0.895761	-0.186847	0.374360	0.150182	0.325322	-0.441726	-0.829899	-0.101545	0.397474	0.170118	0.747833	0.503805	
440	0.893557	-0.185904	0.380935	0.147933	0.325331	-0.443464	-0.828638	-0.104209	0.399049	0.172671	0.746215	0.504092	
441	0.891799	-0.185237	0.385986	0.146275	0.327102	-0.443619	-0.827743	-0.105107	0.398068	0.174465	0.745860	0.504774	
442	0.890078	-0.184555	0.390639	0.145267	0.329048	-0.443258	-0.827082	-0.105759	0.396673	0.175857	0.745652	0.505696	
443	0.887105	-0.183249	0.398752	0.143039	0.331064	-0.442537	-0.826642	-0.105926	0.394918	0.176801	0.745743	0.506606	
444	0.885012	-0.182105	0.404586	0.141074	0.333641	-0.440575	-0.826728	-0.105350	0.392007	0.176820	0.746302	0.508034	
445	0.884255	-0.181509	0.406897	0.139937	0.336026	-0.438790	-0.826821	-0.104484	0.389204	0.176730	0.747031	0.509148	
446	0.884094	-0.180930	0.407942	0.138655	0.338520	-0.436438	-0.827237	-0.102982	0.385878	0.175991	0.748140	0.510305	
447	0.884145	-0.179929	0.408936	0.136688	0.340971	-0.433617	-0.827988	-0.100759	0.382149	0.174539	0.749670	0.511364	
448	0.884605	-0.179380	0.408587	0.135475	0.343012	-0.430777	-0.828975	-0.097843	0.378477	0.172494	0.751585	0.511977	
449	0.885709	-0.178794	0.407043	0.133675	0.345074	-0.426696	-0.830479	-0.095705	0.374577	0.169778	0.752892	0.513831	
450	0.886982	-0.178080	0.405359	0.131277	0.347659	-0.423712	-0.831228	-0.093066	0.370508	0.168150	0.754644	0.514744	
451	0.887935	-0.178091	0.403622	0.130170	0.350129	-0.420439	-0.832129	-0.090565	0.366454	0.166269	0.756255	0.515892	
452	0.889844	-0.178291	0.399875	0.128409	0.352429	-0.417569	-0.832783	-0.088899	0.362974	0.164944	0.757330	0.517199	
453	0.891652	-0.178424	0.396259	0.126888	0.354494	-0.415012	-0.833362	-0.087214	0.359783	0.163701	0.758408	0.518243	
454	0.893152	-0.178613	0.392988	0.126245	0.356019	-0.413918	-0.833357	-0.086244	0.357832	0.163545	0.759090	0.518644	
455	0.895907	-0.178805	0.387070	0.124722	0.357447	-0.412514	-0.833542	-0.085276	0.355832	0.163067	0.759732	0.519230	
456	0.897614	-0.178817	0.383452	0.123606	0.358235	-0.411852	-0.833551	-0.085077	0.354891	0.163034	0.759882	0.519666	
457	0.899169	-0.178795	0.380206	0.122354	0.359576	-0.411477	-0.833281	-0.083867	0.353273	0.163231	0.760754	0.519430	
458	0.901433	-0.178873	0.375377	0.120477	0.360725	-0.410772	-0.833117	-0.084024	0.352160	0.163577	0.760708	0.520143	
459	0.902216	-0.178929	0.373740	0.119619	0.362224	-0.408902	-0.833526	-0.082627	0.349763	0.162605	0.761577	0.520793	
460	0.903189	-0.178905	0.371761	0.118473	0.362809	-0.409178	-0.833076	-0.083223	0.349629	0.163508	0.761282	0.521032	
461	0.904245	-0.178851	0.369575	0.117333	0.363095	-0.410632	-0.832043	-0.085137	0.350659	0.165680	0.760223	0.521199	
462	0.904444	-0.178849	0.369201	0.116981	0.363428	-0.410768	-0.831782	-0.085611	0.350622	0.166232	0.759966	0.521423	
463	0.905055	-0.178893	0.367977	0.116037	0.363585	-0.411225	-0.831370	-0.086738	0.351078	0.167181	0.759305	0.521777	
464	0.905634	-0.178783	0.366926	0.115020	0.363432	-0.412478	-0.830793	-0.086957	0.351765	0.168175	0.759259	0.521061	
465	0.905806	-0.178532	0.366812	0.114415	0.363031	-0.413403	-0.830499	-0.087047	0.352470	0.168665	0.759243	0.520449	
466	0.905857	-0.178253	0.367016	0.113787	0.363078	-0.413946	-0.830211	-0.087014	0.352633	0.169129	0.759315	0.520083	
467	0.905779	-0.177895	0.367691	0.112788	0.363186	-0.413739	-0.830282	-0.086875	0.352419	0.168984	0.759396	0.520156	
468	0.905598	-0.177746	0.368367	0.112272	0.362750	-0.413373	-0.830667	-0.086759	0.352575	0.168313	0.759396	0.520268	
469	0.905244	-0.177925	0.369158	0.112245	0.362304	-0.413035	-0.831039	-0.086676	0.352761	0.167672	0.759376	0.520379	
470	0.904727	-0.178226	0.370335	0.112055	0.361877	-0.412867	-0.831294	-0.086810	0.353075	0.167273	0.759233	0.520502	
471	0.904498	-0.178444	0.370794	0.112042	0.361961	-0.412765	-0.831332	-0.086582	0.352888	0.167159	0.759378	0.520454	
472	0.904365	-0.178628	0.370987	0.112182	0.362145	-0.413019	-0.831134	-0.086508	0.352818	0.167472	0.759466	0.520273	
473	0.904237	-0.178737	0.371197	0.112343	0.361691	-0.413623	-0.830994	-0.086861	0.353532	0.167770	0.759248	0.520010	
474	0.904336	-0.178655	0.370911	0.112623	0.361046	-0.414253	-0.830892	-0.087510	0.354509	0.168068	0.758824	0.519867	
475	0.904508	-0.178544	0.370387	0.113139	0.360505	-0.415186	-0.830632	-0.087794	0.355395	0.168541	0.758668	0.519337	
476	0.904621	-0.178441	0.369981	0.113732	0.360265	-0.416314	-0.830093	-0.088531	0.356281	0.169583	0.758269	0.518974	
477	0.904627	-0.178401	0.369846	0.114180	0.359766	-0.417231	-0.829750	-0.089456	0.357353	0.170339	0.757703	0.518815	
478	0.904445	-0.178590	0.370121	0.114437	0.359338	-0.417814	-0.829570	-0.090116	0.358144	0.170767	0.757286	0.518738	
479	0.903938	-0.179048	0.371057	0.114697	0.358921	-0.418827	-0.829162	-0.090827	0.359111	0.171576	0.756872	0.518406	
480	0.903441	-0.179437	0.372033	0.114842	0.358627	-0.419199	-0.829102	-0.090823	0.359483	0.171659	0.756875	0.518117	
481	0.903021	-0.179532	0.372985	0.114908	0.358244	-0.419644	-0.829040	-0.090850	0.359962	0.171749	0.756855	0.517783	
482	0.902344	-0.179469	0.374554	0.115218	0.357936	-0.419596	-0.829248	-0.090383	0.360018	0.171289	0.757120	0.517510	
483	0.901965	-0.179279	0.375454	0.115549	0.357927	-0.419542	-0.829383	-0.089422	0.359664	0.170844	0.757730	0.517010	
484	0.901674	-0.179005	0.376162	0.115948	0.358086	-0.418428	-0.829969	-0.088566	0.358806	0.169702	0.758202	0.517290	
485	0.901205	-0.178827	0.377229	0.116402	0.358480	-0.417368	-0.830400	-0.087934	0.357865	0.168871	0.758558	0.517691	
486	0.901029	-0.178988	0.377523	0.116558	0.359385	-0.416053	-0.830795	-0.086735	0.356226	0.167981	0.759305	0.518017	
487	0.900872	-0.179430	0.377641	0.116717	0.360269	-0.414960	-0.831089	-0.085467	0.354663	0.167230	0.760109	0.518153	
488	0.900768	-0.179837	0.377641	0.116891	0.361311	-0.414092	-0.831260	-0.083597	0.352850	0.166536	0.761328	0.517825	
489	0.901050	-0.180039	0.376854	0.116943	0.362358	-0.412985	-0.831548	-0.081659	0.350912	0.165627	0.762566	0.517613	
490	0.901661	-0.180212	0.375271	0.117060	0.363973	-0.410371	-0.832462	-0.078268	0.347419	0.163330	0.764640	0.517638	
491	0.902167	-0.180272	0.374015	0.117086	0.365005	-0.407628	-0.833537	-0.076341	0.344847	0.161096	0.765708	0.518479	
492	0.902809	-0.180456	0.372459	0.116813	0.366478	-0.404650	-0.834608	-0.073354	0.341449	0.158580	0.767452	0.518924	
493	0.903897	-0.181160	0.369660	0.116202	0.367922	-0.401008	-0.835997	-0.070248	0.337759	0.155470	0.769188	0.519709	
494	0.904849	-0.182266	0.367026	0.115412	0.369196	-0.397227	-0.837526	-0.066749	0.333991	0.151975	0.771119	0.520316	
495	0.905513	-0.182943	0.365197	0.114934	0.370286	-0.393130	-0.839285	-0.062747	0.330043	0.147905	0.773288	0.520789	
496	0.906562	-0.183400	0.362464	0.114589	0.370479	-0.388709	-0.841555	-0.058611	0.326598	0.142871	0.775392	0.521238	
497	0.908255	-0.184230	0.357967	0.113982	0.370256	-0.384699	-0.843716	-0.055326	0.323940	0.138208	0.776949	0.521834	
498	0.909438	-0.184674	0.354819	0.113668	0.369301	-0.380821	-0.846079	-0.052373	0.322015	0.133250	0.778224	0.522416	
499	0.911387	-0.185414	0.349468	0.113438	0.368158	-0.379073	-0.847473	-0.050518	0.321502	0.130284	0.779040	0.522263	
500	0.913738	-0.186474	0.342736	0.113324	0.367498	-0.378565	-0.848008	-0.050160	0.321675	0.129250	0.779133	0.522275	
501	0.915050	-0.187163	0.338632	0.113937	0.365345	-0.380088	-0.848173	-0.051557	0.324488	0.129406	0.778241	0.521825	
502	0.917403	-0.188395	0.331034	0.115307	0.363030	-0.383725	-0.847388	-0.053825	0.328606	0.131468	0.777036	0.520528	
503	0.919186	-0.189302	0.325065	0.116597	0.360930	-0.387911	-0.846163	-0.057126	0.333149	0.134547	0.775262	0.519498	
504	0.919671	-0.189496	0.323068	0.117996	0.358190	-0.391955	-0.845228	-0.060504	0.338144	0.137085	0.773331	0.518483	
505	0.920540	-0.189887	0.319536	0.120187	0.353180	-0.397058	-0.844606	-0.065187	0.345777	0.139332	0.770428	0.517171	
506	0.920469	-0.189925	0.319264	0.121389	0.348439	-0.401846	-0.844067	-0.068274	0.352465	0.140920	0.768466	0.515141	
507	0.919110	-0.189677	0.322844	0.122604	0.343212	-0.404674	-0.844594	-0.071450	0.358757	0.140633	0.766161	0.514309	
508	0.917420	-0.189516	0.326988	0.124514	0.337288	-0.407270	-0.845536	-0.073731	0.365147	0.139309	0.764277	0.512972	
509	0.915797	-0.189303	0.331080	0.125958	0.331695	-0.406821	-0.848026	-0.072983	0.368966	0.134572	0.764010	0.511901	
510	0.912598	-0.188841	0.338811	0.129276	0.325591	-0.407110	-0.850410	-0.071094	0.373036	0.129620	0.764433	0.509593	
511	0.908780	-0.188348	0.347280	0.134318	0.319565	-0.406588	-0.853162	-0.068402	0.376412	0.123771	0.765253	0.507329	
512	0.906339	-0.188122	0.351986	0.138798	0.312995	-0.407326	-0.855571	-0.064168	0.380113	0.117956	0.767041	0.503238	
513	0.905148	-0.188196	0.353622	0.142271	0.306139	-0.410718	-0.856679	-0.060759	0.385357	0.114432	0.768491	0.497822	
514	0.903582	-0.188651	0.354681	0.148838	0.298964	-0.417344	-0.856007	-0.060791	0.393352	0.114689	0.768025	0.492197	
515	0.902222	-0.189456	0.354906	0.155380	0.292225	-0.427067	-0.853352	-0.063310	0.403100	0.118803	0.766288	0.486003	
516	0.901759	-0.191293	0.353083	0.159904	0.284842	-0.440876	-0.848217	-0.070857	0.416654	0.127897	0.761508	0.479737	
517	0.900419	-0.195182	0.350189	0.168873	0.276232	-0.456633	-0.841793	-0.081039	0.432644	0.138968	0.754736	0.473159	
518	0.898953	-0.198456	0.349119	0.174969	0.267563	-0.469832	-0.835977	-0.093862	0.448468	0.149158	0.745800	0.469480	
519	0.895931	-0.202391	0.352481	0.179170	0.258637	-0.478282	-0.832453	-0.106656	0.462560	0.155354	0.736332	0.468742	
520	0.890244	-0.208095	0.359838	0.186224	0.251527	-0.482028	-0.831065	-0.117108	0.472700	0.157984	0.728342	0.470227	
521	0.885433	-0.210185	0.368950	0.188961	0.244637	-0.481104	-0.832518	-0.124922	0.480035	0.155768	0.721863	0.473515	
522	0.876286	-0.211144	0.388169	0.192002	0.240241	-0.477625	-0.835300	-0.128187	0.483064	0.151207	0.718725	0.476676	
523	0.865666	-0.211578	0.408963	0.196483	0.237167	-0.474646	-0.837699	-0.129318	0.484583	0.147076	0.717256	0.478636	
524	0.860602	-0.208360	0.419735	0.199431	0.235555	-0.472739	-0.839280	-0.128999	0.484941	0.144237	0.717072	0.479412	
525	0.852406	-0.201592	0.436339	0.205848	0.234626	-0.472888	-0.839406	-0.129327	0.485776	0.143867	0.716678	0.479267	
526	0.847323	-0.196090	0.445969	0.211434	0.234873	-0.474069	-0.838538	-0.130183	0.486318	0.145394	0.716207	0.478961	
527	0.848063	-0.191741	0.444368	0.215780	0.234035	-0.474639	-0.837982	-0.133164	0.488130	0.146581	0.714071	0.479944	
528	0.847343	-0.185575	0.444750	0.223090	0.234263	-0.474745	-0.837314	-0.136541	0.489133	0.148283	0.711849	0.481697	
529	0.847685	-0.183343	0.442906	0.227265	0.234641	-0.473609	-0.837439	-0.139045	0.489280	0.148670	0.710183	0.483882	
530	0.848336	-0.183579	0.441149	0.228063	0.235757	-0.469799	-0.838942	-0.141012	0.487733	0.147088	0.708896	0.487799	
531	0.847595	-0.182906	0.442792	0.228174	0.238289	-0.465518	-0.840934	-0.139072	0.483685	0.144398	0.710486	0.490314	
532	0.846755	-0.181679	0.444966	0.228044	0.241764	-0.459479	-0.843884	-0.135239	0.477656	0.140089	0.713406	0.493226	
533	0.846355	-0.180206	0.446397	0.227901	0.245775	-0.453751	-0.846878	-0.128457	0.470330	0.135177	0.718365	0.494439	
534	0.846430	-0.177119	0.447541	0.227799	0.249303	-0.448411	-0.850003	-0.119459	0.462700	0.129362	0.724648	0.494025	
535	0.847070	-0.173354	0.447912	0.227584	0.254657	-0.441103	-0.853707	-0.108451	0.452237	0.122409	0.732339	0.494143	
536	0.848672	-0.171936	0.445695	0.227045	0.258602	-0.432273	-0.858467	-0.096436	0.441764	0.112923	0.740142	0.494250	
537	0.852420	-0.170768	0.439788	0.225397	0.263275	-0.421930	-0.863466	-0.084195	0.429974	0.102744	0.747894	0.495198	
538	0.856048	-0.170523	0.433712	0.223603	0.268042	-0.409600	-0.868977	-0.072527	0.417401	0.091399	0.754887	0.497562	
539	0.859096	-0.173322	0.427289	0.222122	0.272975	-0.397132	-0.874048	-0.061734	0.404828	0.080560	0.761114	0.500329	
540	0.864721	-0.178261	0.414969	0.219730	0.278071	-0.384573	-0.878626	-0.052891	0.392688	0.070670	0.765943	0.504116	
541	0.868799	-0.181837	0.405432	0.218516	0.283606	-0.376708	-0.880591	-0.047106	0.383209	0.066083	0.769414	0.506740	
542	0.873913	-0.185637	0.392828	0.217949	0.289308	-0.372366	-0.880704	-0.044771	0.376322	0.065766	0.771212	0.509204	
543	0.881811	-0.190521	0.373070	0.216633	0.294309	-0.373311	-0.878587	-0.045883	0.373434	0.070458	0.771479	0.510298	
544	0.886354	-0.191789	0.361809	0.216073	0.298140	-0.379252	-0.874456	-0.051061	0.374990	0.079853	0.769706	0.510449	
545	0.893364	-0.192516	0.344680	0.214555	0.299886	-0.387146	-0.869903	-0.058784	0.379799	0.090361	0.766216	0.510392	
546	0.901685	-0.193338	0.324218	0.210872	0.299248	-0.396717	-0.865034	-0.069161	0.387969	0.101640	0.760793	0.510239	
547	0.905633	-0.192579	0.316362	0.206538	0.296199	-0.407930	-0.859802	-0.081234	0.399103	0.113317	0.753933	0.509374	
548	0.906680	-0.191945	0.315919	0.203183	0.291719	-0.418100	-0.855165	-0.093730	0.410908	0.123452	0.746260	0.508930	
549	0.906400	-0.190617	0.321054	0.197558	0.287354	-0.428258	-0.850233	-0.105483	0.422236	0.133488	0.738869	0.507908	
550	0.905039	-0.188722	0.329319	0.191932	0.284243	-0.436859	-0.845521	-0.115994	0.431488	0.142739	0.732174	0.507311	
551	0.901907	-0.186992	0.339465	0.190689	0.283049	-0.443986	-0.841191	-0.123119	0.437520	0.150781	0.727781	0.506139	
552	0.895541	-0.183305	0.358537	0.189358	0.283405	-0.448118	-0.838324	-0.126824	0.440071	0.156027	0.725644	0.505404	
553	0.890248	-0.180045	0.373297	0.188921	0.284452	-0.450677	-0.836015	-0.130604	0.441528	0.160507	0.723443	0.505885	
554	0.885787	-0.177235	0.384371	0.190338	0.285875	-0.450131	-0.835646	-0.131728	0.440643	0.161545	0.722880	0.507130	
555	0.878183	-0.172685	0.403025	0.191168	0.287710	-0.447666	-0.836434	-0.131131	0.438152	0.160544	0.723415	0.508841	
556	0.874632	-0.170658	0.411671	0.190843	0.289506	-0.443262	-0.838380	-0.129704	0.434674	0.157563	0.724362	0.511402	
557	0.872104	-0.169412	0.418263	0.189184	0.291634	-0.436745	-0.841605	-0.126114	0.429398	0.152168	0.726630	0.514268	
558	0.868427	-0.167461	0.427578	0.186997	0.294791	-0.429965	-0.844669	-0.121503	0.422876	0.146887	0.729659	0.516911	
559	0.868612	-0.166945	0.427981	0.185672	0.297965	-0.422851	-0.847859	-0.116398	0.416004	0.141180	0.732924	0.519452	
560	0.869780	-0.165804	0.426829	0.183872	0.301472	-0.416884	-0.850233	-0.111472	0.409354	0.136758	0.736156	0.521346	
561	0.870865	-0.164458	0.425631	0.182719	0.304090	-0.411402	-0.852408	-0.108068	0.404056	0.132765	0.738256	0.523536	
562	0.873521	-0.163737	0.420382	0.182840	0.306377	-0.407791	-0.853487	-0.106769	0.400460	0.130942	0.739088	0.525580	
563	0.878353	-0.162631	0.410847	0.182353	0.307803	-0.408405	-0.852430	-0.108743	0.400320	0.133281	0.738070	0.526529	
564	0.883691	-0.162358	0.399766	0.181429	0.308003	-0.411244	-0.850439	-0.112987	0.402760	0.137494	0.735599	0.527043	
565	0.887365	-0.162670	0.391777	0.180644	0.307019	-0.416898	-0.847022	-0.120368	0.408254	0.144482	0.731121	0.527177	
566	0.889783	-0.162530	0.386729	0.179751	0.306009	-0.422977	-0.843244	-0.128022	0.413983	0.151959	0.726420	0.527105	
567	0.893301	-0.162048	0.379461	0.178223	0.304040	-0.429810	-0.839124	-0.136724	0.421024	0.159873	0.720853	0.526830	
568	0.894567	-0.161388	0.377241	0.177178	0.302940	-0.435644	-0.835287	-0.144007	0.426499	0.167035	0.716200	0.526551	
569	0.893268	-0.159750	0.381506	0.176084	0.302658	-0.440084	-0.832087	-0.149515	0.430208	0.172901	0.712710	0.526375	
570	0.891521	-0.157218	0.387351	0.174449	0.303915	-0.443065	-0.829411	-0.152989	0.431523	0.177793	0.710702	0.526384	
571	0.889186	-0.155375	0.393688	0.173828	0.305830	-0.442748	-0.828795	-0.153429	0.430105	0.179099	0.710649	0.527173	
572	0.884586	-0.151997	0.405506	0.173117	0.308591	-0.439562	-0.829868	-0.151246	0.426110	0.177488	0.712325	0.528697	
573	0.880088	-0.148443	0.416883	0.172102	0.312450	-0.434207	-0.831760	-0.148373	0.420223	0.174591	0.714453	0.531495	
574	0.878072	-0.146892	0.422046	0.171139	0.316434	-0.427009	-0.834834	-0.143474	0.412841	0.169417	0.717793	0.534447	
575	0.874930	-0.144286	0.430302	0.168876	0.322330	-0.418318	-0.837947	-0.137685	0.403086	0.164074	0.721783	0.538173	
576	0.873537	-0.142842	0.434334	0.166986	0.328566	-0.410017	-0.840849	-0.130016	0.392527	0.158558	0.726998	0.540606	
577	0.875268	-0.142924	0.431447	0.165325	0.336714	-0.397657	-0.845266	-0.118398	0.377466	0.149582	0.734519	0.543715	
578	0.877591	-0.142262	0.427943	0.162665	0.344415	-0.388248	-0.847915	-0.108088	0.364236	0.143349	0.741195	0.545356	
579	0.880146	-0.141903	0.423341	0.161210	0.350711	-0.376636	-0.851889	-0.097124	0.350841	0.134188	0.747681	0.547611	
580	0.885483	-0.141828	0.413015	0.158818	0.356223	-0.363437	-0.856455	-0.086624	0.337422	0.123536	0.753353	0.550767	
581	0.893446	-0.142291	0.397205	0.154066	0.359892	-0.350430	-0.861270	-0.076750	0.325588	0.112078	0.758219	0.553656	
582	0.900610	-0.143958	0.382026	0.149110	0.362720	-0.338907	-0.865287	-0.069681	0.315934	0.102402	0.761258	0.556943	
583	0.905040	-0.145501	0.372021	0.146056	0.365862	-0.327336	-0.868810	-0.064543	0.306638	0.093779	0.762982	0.561282	
584	0.911507	-0.147936	0.356302	0.142547	0.368525	-0.319539	-0.870730	-0.062561	0.300451	0.089006	0.763216	0.565074	
585	0.919067	-0.150598	0.336679	0.138864	0.370597	-0.314922	-0.871562	-0.062140	0.296667	0.086859	0.762917	0.567805	
586	0.922767	-0.150967	0.326426	0.138407	0.371693	-0.313453	-0.871387	-0.065395	0.296363	0.087846	0.760769	0.570686	
587	0.929057	-0.150629	0.308430	0.137964	0.371389	-0.314104	-0.870922	-0.070025	0.298575	0.089961	0.757972	0.572921	
588	0.934269	-0.149940	0.292939	0.137283	0.369456	-0.316981	-0.870227	-0.075699	0.303394	0.092990	0.754712	0.574208	
589	0.936282	-0.148075	0.287543	0.137001	0.365630	-0.320869	-0.869774	-0.082765	0.310599	0.095976	0.750505	0.575377	
590	0.940089	-0.145044	0.277095	0.135698	0.360550	-0.327106	-0.868686	-0.091600	0.320385	0.100596	0.745354	0.575917	
591	0.941611	-0.142920	0.273440	0.134811	0.355423	-0.334239	-0.867055	-0.100871	0.330688	0.106116	0.739954	0.576067	
592	0.941050	-0.140155	0.276816	0.134742	0.350293	-0.344440	-0.863831	-0.111592	0.342734	0.114688	0.733944	0.575070	
593	0.940790	-0.136199	0.279478	0.135115	0.344227	-0.357273	-0.859219	-0.124924	0.357383	0.125857	0.726274	0.573554	
594	0.939582	-0.134028	0.283791	0.136692	0.337238	-0.370221	-0.854036	-0.140814	0.373465	0.137733	0.716489	0.572885	
595	0.936776	-0.130243	0.292855	0.140442	0.330581	-0.384725	-0.847277	-0.157558	0.389989	0.151695	0.705975	0.571398	
596	0.932599	-0.125198	0.305699	0.145372	0.322060	-0.400366	-0.839014	-0.178997	0.409611	0.167610	0.691605	0.570797	
597	0.928149	-0.121892	0.318418	0.149304	0.314351	-0.413535	-0.831056	-0.198793	0.426779	0.181739	0.677690	0.570585	
598	0.924903	-0.119886	0.327659	0.151066	0.307668	-0.422806	-0.824458	-0.216434	0.440733	0.192720	0.664694	0.571660	
599	0.921001	-0.117475	0.338644	0.152572	0.302565	-0.426834	-0.820620	-0.229891	0.450075	0.198744	0.654318	0.574283	
600	0.912905	-0.112257	0.360461	0.155149	0.298927	-0.425117	-0.820669	-0.237529	0.454361	0.198390	0.647958	0.578228	
601	0.899694	-0.103090	0.393512	0.158342	0.297804	-0.417885	-0.824430	-0.238746	0.452772	0.192248	0.646325	0.583354	
602	0.886866	-0.092661	0.422968	0.161184	0.298344	-0.405424	-0.831249	-0.235898	0.446686	0.181131	0.647464	0.590300	
603	0.879451	-0.085471	0.438981	0.162962	0.298776	-0.391518	-0.839596	-0.229187	0.438880	0.167036	0.651154	0.596223	
604	0.874534	-0.078244	0.449322	0.164857	0.299194	-0.374288	-0.849388	-0.221204	0.429209	0.149845	0.655152	0.603408	
605	0.868332	-0.067650	0.461818	0.167775	0.298961	-0.357429	-0.858403	-0.214501	0.420371	0.133286	0.657843	0.610545	
606	0.868535	-0.063122	0.461372	0.169699	0.299027	-0.340585	-0.866828	-0.207832	0.411153	0.117154	0.660266	0.617477	
607	0.873912	-0.058847	0.450392	0.173094	0.298199	-0.325339	-0.873815	-0.204155	0.404051	0.103161	0.660386	0.624493	
608	0.879422	-0.052993	0.438502	0.177552	0.296277	-0.313228	-0.879189	-0.202817	0.399747	0.091973	0.659000	0.630446	
609	0.884953	-0.051203	0.426142	0.180667	0.293951	-0.303116	-0.883305	-0.203679	0.397243	0.083092	0.656214	0.636142	
610	0.894467	-0.047319	0.403542	0.186662	0.290967	-0.295740	-0.885902	-0.207494	0.397315	0.077208	0.651632	0.641526	
