Martin	// User ID
7-7-2023	// Evaluation date
COM_MP_R2	7-7-2023	10:09:56:164	// Source file name and timestamp
100.000	// Sampling rate
34.174	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
24	0.570900	-0.004044	0.030895	0.820428	0.584505	-0.012251	0.034464	0.810565	0.561309	-0.013856	0.039218	0.826560	0.587204	-0.020810	0.026673	0.808732	0.699106	-0.008727	0.714288	0.031099	0.689999	-0.657027	0.215944	0.213506	
25	0.570895	-0.004055	0.030893	0.820432	0.584463	-0.012238	0.034460	0.810596	0.561269	-0.013850	0.039232	0.826587	0.587231	-0.020808	0.026725	0.808710	0.699086	-0.008766	0.714306	0.031122	0.689977	-0.657039	0.215935	0.213551	
26	0.570929	-0.004051	0.030903	0.820407	0.584383	-0.012230	0.034461	0.810654	0.561248	-0.013850	0.039256	0.826600	0.587236	-0.020780	0.026732	0.808708	0.699113	-0.008786	0.714281	0.031091	0.689964	-0.657069	0.215922	0.213512	
27	0.571016	-0.004045	0.030906	0.820347	0.584309	-0.012233	0.034467	0.810707	0.561273	-0.013860	0.039300	0.826581	0.587221	-0.020802	0.026699	0.808719	0.699087	-0.008819	0.714304	0.031126	0.689947	-0.657072	0.215913	0.213569	
28	0.571080	-0.004054	0.030898	0.820303	0.584320	-0.012229	0.034473	0.810698	0.561347	-0.013863	0.039314	0.826530	0.587257	-0.020827	0.026714	0.808691	0.699075	-0.008808	0.714318	0.031099	0.689941	-0.657071	0.215945	0.213560	
29	0.571038	-0.004055	0.030892	0.820332	0.584369	-0.012221	0.034477	0.810663	0.561376	-0.013850	0.039309	0.826511	0.587309	-0.020825	0.026748	0.808652	0.699049	-0.008802	0.714338	0.031209	0.689971	-0.657023	0.215903	0.213651	
30	0.570937	-0.004036	0.030893	0.820403	0.584407	-0.012211	0.034470	0.810637	0.561326	-0.013826	0.039315	0.826545	0.587318	-0.020819	0.026753	0.808646	0.699097	-0.008700	0.714296	0.031127	0.690022	-0.656997	0.215944	0.213522	
31	0.570918	-0.004020	0.030897	0.820416	0.584481	-0.012183	0.034447	0.810584	0.561301	-0.013809	0.039317	0.826562	0.587307	-0.020836	0.026777	0.808653	0.699075	-0.008810	0.714316	0.031135	0.689951	-0.657060	0.215922	0.213583	
32	0.570853	-0.003993	0.030901	0.820461	0.584548	-0.012165	0.034441	0.810537	0.561303	-0.013790	0.039326	0.826560	0.587319	-0.020878	0.026812	0.808642	0.699052	-0.008781	0.714338	0.031140	0.689963	-0.657033	0.215951	0.213597	
33	0.570770	-0.003975	0.030903	0.820519	0.584622	-0.012171	0.034451	0.810482	0.561296	-0.013770	0.039334	0.826565	0.587367	-0.020900	0.026823	0.808606	0.699074	-0.008785	0.714319	0.031095	0.689953	-0.657057	0.215956	0.213551	
34	0.570761	-0.003988	0.030905	0.820525	0.584720	-0.012184	0.034452	0.810412	0.561271	-0.013750	0.039330	0.826583	0.587424	-0.020884	0.026802	0.808566	0.699115	-0.008762	0.714279	0.031098	0.689981	-0.657052	0.215923	0.213508	
35	0.570744	-0.003998	0.030914	0.820536	0.584746	-0.012184	0.034448	0.810393	0.561256	-0.013723	0.039323	0.826594	0.587436	-0.020888	0.026790	0.808557	0.699087	-0.008761	0.714309	0.031054	0.689958	-0.657059	0.215979	0.213506	
36	0.570753	-0.003998	0.030921	0.820530	0.584662	-0.012172	0.034443	0.810454	0.561267	-0.013721	0.039319	0.826586	0.587417	-0.020891	0.026796	0.808571	0.699071	-0.008750	0.714323	0.031086	0.689970	-0.657036	0.215978	0.213537	
37	0.570793	-0.004011	0.030916	0.820502	0.584602	-0.012169	0.034435	0.810498	0.561304	-0.013725	0.039317	0.826562	0.587416	-0.020922	0.026800	0.808571	0.699115	-0.008752	0.714279	0.031093	0.689986	-0.657047	0.215930	0.213501	
38	0.570822	-0.004037	0.030903	0.820482	0.584673	-0.012185	0.034426	0.810447	0.561343	-0.013707	0.039323	0.826535	0.587435	-0.020992	0.026785	0.808555	0.699077	-0.008796	0.714314	0.031128	0.689958	-0.657054	0.215929	0.213572	
39	0.570837	-0.004035	0.030888	0.820472	0.584739	-0.012202	0.034423	0.810399	0.561363	-0.013694	0.039333	0.826521	0.587411	-0.020980	0.026774	0.808574	0.699105	-0.008849	0.714285	0.031163	0.689947	-0.657084	0.215862	0.213584	
40	0.570854	-0.004027	0.030880	0.820461	0.584736	-0.012209	0.034434	0.810401	0.561401	-0.013691	0.039330	0.826495	0.587363	-0.020963	0.026793	0.808608	0.699078	-0.008877	0.714314	0.031101	0.689901	-0.657115	0.215917	0.213580	
41	0.570821	-0.004029	0.030872	0.820484	0.584674	-0.012224	0.034448	0.810444	0.561441	-0.013687	0.039321	0.826469	0.587340	-0.020978	0.026815	0.808624	0.699094	-0.008825	0.714298	0.031120	0.689944	-0.657079	0.215908	0.213561	
42	0.570714	-0.004025	0.030858	0.820559	0.584611	-0.012252	0.034445	0.810490	0.561455	-0.013680	0.039325	0.826459	0.587354	-0.020973	0.026807	0.808614	0.699104	-0.008782	0.714288	0.031127	0.689975	-0.657052	0.215909	0.213542	
43	0.570664	-0.004015	0.030859	0.820594	0.584623	-0.012245	0.034425	0.810482	0.561519	-0.013676	0.039313	0.826416	0.587369	-0.020966	0.026805	0.808603	0.699102	-0.008732	0.714295	0.031034	0.689974	-0.657051	0.215987	0.213470	
44	0.570639	-0.003999	0.030871	0.820611	0.584642	-0.012236	0.034419	0.810469	0.561598	-0.013668	0.039309	0.826363	0.587364	-0.020996	0.026836	0.808605	0.699107	-0.008807	0.714285	0.031123	0.689960	-0.657070	0.215900	0.213545	
45	0.570610	-0.003979	0.030881	0.820631	0.584591	-0.012223	0.034428	0.810505	0.561647	-0.013647	0.039316	0.826330	0.587341	-0.021034	0.026868	0.808620	0.699109	-0.008803	0.714284	0.031108	0.689958	-0.657073	0.215909	0.213532	
46	0.570602	-0.003958	0.030878	0.820637	0.584509	-0.012178	0.034429	0.810565	0.561688	-0.013619	0.039305	0.826303	0.587315	-0.021031	0.026862	0.808639	0.699103	-0.008752	0.714289	0.031136	0.689996	-0.657029	0.215915	0.213539	
47	0.570556	-0.003935	0.030851	0.820669	0.584502	-0.012176	0.034424	0.810570	0.561744	-0.013598	0.039294	0.826266	0.587278	-0.021038	0.026866	0.808666	0.699094	-0.008780	0.714296	0.031171	0.689987	-0.657033	0.215892	0.213578	
48	0.570533	-0.003924	0.030832	0.820687	0.584482	-0.012194	0.034414	0.810585	0.561754	-0.013590	0.039297	0.826259	0.587245	-0.021052	0.026874	0.808689	0.699124	-0.008801	0.714270	0.031082	0.689956	-0.657085	0.215911	0.213501	
49	0.570555	-0.003924	0.030839	0.820671	0.584427	-0.012193	0.034409	0.810624	0.561697	-0.013593	0.039308	0.826297	0.587242	-0.021051	0.026862	0.808692	0.699097	-0.008825	0.714298	0.031037	0.689917	-0.657109	0.215957	0.213506	
50	0.570551	-0.003920	0.030849	0.820673	0.584439	-0.012190	0.034415	0.810616	0.561635	-0.013597	0.039316	0.826338	0.587276	-0.021043	0.026842	0.808668	0.699100	-0.008842	0.714292	0.031122	0.689936	-0.657091	0.215895	0.213562	
51	0.570533	-0.003921	0.030855	0.820686	0.584426	-0.012191	0.034406	0.810625	0.561596	-0.013590	0.039325	0.826364	0.587320	-0.021039	0.026834	0.808636	0.699077	-0.008753	0.714316	0.031103	0.689976	-0.657034	0.215960	0.213543	
52	0.570517	-0.003937	0.030856	0.820696	0.584415	-0.012195	0.034392	0.810634	0.561570	-0.013588	0.039348	0.826381	0.587384	-0.021012	0.026843	0.808590	0.699111	-0.008749	0.714281	0.031130	0.689998	-0.657032	0.215911	0.213527	
53	0.570502	-0.003950	0.030851	0.820707	0.584452	-0.012205	0.034386	0.810608	0.561575	-0.013596	0.039371	0.826377	0.587448	-0.020974	0.026854	0.808544	0.699112	-0.008842	0.714279	0.031146	0.689948	-0.657087	0.215868	0.213565	
54	0.570488	-0.003934	0.030844	0.820717	0.584481	-0.012217	0.034375	0.810587	0.561628	-0.013592	0.039364	0.826341	0.587464	-0.020980	0.026853	0.808532	0.699122	-0.008819	0.714271	0.031118	0.689956	-0.657084	0.215885	0.213531	
55	0.570496	-0.003940	0.030856	0.820711	0.584475	-0.012212	0.034365	0.810592	0.561593	-0.013583	0.039376	0.826365	0.587494	-0.020989	0.026846	0.808511	0.699107	-0.008826	0.714282	0.031190	0.689970	-0.657060	0.215851	0.213593	
56	0.570519	-0.003956	0.030866	0.820695	0.584455	-0.012198	0.034363	0.810606	0.561528	-0.013575	0.039385	0.826408	0.587536	-0.020985	0.026835	0.808480	0.699118	-0.008810	0.714277	0.031068	0.689944	-0.657094	0.215923	0.213501	
57	0.570533	-0.003951	0.030853	0.820685	0.584447	-0.012191	0.034366	0.810612	0.561549	-0.013566	0.039369	0.826395	0.587563	-0.020983	0.026825	0.808462	0.699104	-0.008804	0.714290	0.031090	0.689950	-0.657079	0.215924	0.213526	
58	0.570534	-0.003950	0.030846	0.820685	0.584446	-0.012201	0.034362	0.810613	0.561612	-0.013560	0.039373	0.826352	0.587602	-0.020976	0.026831	0.808433	0.699110	-0.008783	0.714283	0.031121	0.689974	-0.657056	0.215907	0.213533	
59	0.570545	-0.003948	0.030851	0.820677	0.584422	-0.012222	0.034355	0.810630	0.561667	-0.013565	0.039389	0.826314	0.587681	-0.020953	0.026821	0.808377	0.699114	-0.008801	0.714277	0.031156	0.689977	-0.657057	0.215874	0.213556	
60	0.570594	-0.003936	0.030860	0.820643	0.584422	-0.012234	0.034358	0.810630	0.561701	-0.013567	0.039399	0.826291	0.587727	-0.020940	0.026815	0.808344	0.699109	-0.008824	0.714285	0.031086	0.689938	-0.657094	0.215915	0.213526	
61	0.570689	-0.003930	0.030866	0.820577	0.584470	-0.012222	0.034370	0.810595	0.561723	-0.013569	0.039400	0.826275	0.587676	-0.020932	0.026847	0.808380	0.699097	-0.008745	0.714296	0.031109	0.689989	-0.657032	0.215940	0.213526	
62	0.570804	-0.003943	0.030868	0.820496	0.584491	-0.012194	0.034368	0.810580	0.561737	-0.013602	0.039398	0.826265	0.587597	-0.020873	0.026889	0.808437	0.699135	-0.008837	0.714260	0.031074	0.689935	-0.657114	0.215893	0.213498	
63	0.570886	-0.003965	0.030861	0.820440	0.584501	-0.012182	0.034348	0.810574	0.561714	-0.013607	0.039416	0.826280	0.587607	-0.020857	0.026893	0.808431	0.699068	-0.008841	0.714321	0.031153	0.689936	-0.657072	0.215906	0.213610	
64	0.570958	-0.003981	0.030851	0.820390	0.584505	-0.012183	0.034330	0.810572	0.561697	-0.013603	0.039442	0.826290	0.587689	-0.020883	0.026878	0.808371	0.699129	-0.008867	0.714261	0.031161	0.689943	-0.657102	0.215833	0.213567	
65	0.571045	-0.003980	0.030853	0.820329	0.584497	-0.012178	0.034322	0.810578	0.561722	-0.013637	0.039450	0.826272	0.587747	-0.020881	0.026883	0.808328	0.699096	-0.008794	0.714300	0.031029	0.689934	-0.657091	0.215974	0.213492	
66	0.571074	-0.003961	0.030865	0.820309	0.584527	-0.012167	0.034302	0.810558	0.561714	-0.013656	0.039457	0.826277	0.587757	-0.020882	0.026880	0.808321	0.699104	-0.008781	0.714290	0.031104	0.689968	-0.657059	0.215924	0.213528	
67	0.571124	-0.003961	0.030874	0.820273	0.584583	-0.012158	0.034293	0.810518	0.561724	-0.013650	0.039465	0.826270	0.587761	-0.020880	0.026872	0.808319	0.699106	-0.008839	0.714287	0.031093	0.689930	-0.657101	0.215909	0.213538	
68	0.571173	-0.003973	0.030880	0.820239	0.584657	-0.012136	0.034303	0.810465	0.561736	-0.013641	0.039470	0.826262	0.587768	-0.020870	0.026874	0.808314	0.699098	-0.008789	0.714298	0.031039	0.689940	-0.657085	0.215968	0.213495	
69	0.571146	-0.003967	0.030889	0.820258	0.584732	-0.012111	0.034317	0.810410	0.561687	-0.013636	0.039473	0.826295	0.587768	-0.020860	0.026885	0.808313	0.699097	-0.008798	0.714297	0.031083	0.689949	-0.657076	0.215938	0.213526	
70	0.571154	-0.003970	0.030892	0.820252	0.584724	-0.012144	0.034330	0.810415	0.561657	-0.013623	0.039476	0.826316	0.587798	-0.020834	0.026879	0.808292	0.699097	-0.008780	0.714295	0.031123	0.689973	-0.657050	0.215919	0.213546	
71	0.571138	-0.003984	0.030887	0.820263	0.584672	-0.012159	0.034327	0.810452	0.561695	-0.013612	0.039479	0.826290	0.587784	-0.020817	0.026876	0.808303	0.699074	-0.008773	0.714316	0.031181	0.689988	-0.657020	0.215907	0.213601	
72	0.571067	-0.003999	0.030881	0.820312	0.584647	-0.012140	0.034316	0.810471	0.561771	-0.013618	0.039469	0.826239	0.587739	-0.020820	0.026884	0.808335	0.699141	-0.008794	0.714252	0.031114	0.689976	-0.657074	0.215877	0.213503	
73	0.571027	-0.004008	0.030869	0.820341	0.584674	-0.012149	0.034317	0.810451	0.561814	-0.013633	0.039442	0.826211	0.587763	-0.020826	0.026878	0.808318	0.699285	-0.008811	0.714113	0.031082	0.690003	-0.657135	0.215754	0.213355	
74	0.571048	-0.003986	0.030826	0.820328	0.584761	-0.012141	0.034302	0.810389	0.561784	-0.013636	0.039422	0.826231	0.587805	-0.020831	0.026856	0.808288	0.699256	-0.008818	0.714142	0.031043	0.689977	-0.657144	0.215803	0.213360	
75	0.571076	-0.003940	0.030793	0.820310	0.584830	-0.012125	0.034292	0.810340	0.561711	-0.013637	0.039422	0.826281	0.587838	-0.020828	0.026849	0.808265	0.699187	-0.008783	0.714210	0.031072	0.689984	-0.657093	0.215864	0.213432	
76	0.571077	-0.003904	0.030792	0.820310	0.584843	-0.012128	0.034304	0.810330	0.561660	-0.013647	0.039427	0.826315	0.587845	-0.020830	0.026853	0.808259	0.699246	-0.008781	0.714152	0.031052	0.689998	-0.657115	0.215820	0.213364	
77	0.571072	-0.003891	0.030799	0.820313	0.584839	-0.012136	0.034309	0.810332	0.561662	-0.013666	0.039418	0.826314	0.587815	-0.020856	0.026838	0.808281	0.699242	-0.008811	0.714157	0.031018	0.689968	-0.657144	0.215835	0.213355	
78	0.571068	-0.003862	0.030821	0.820315	0.584796	-0.012131	0.034298	0.810364	0.561636	-0.013702	0.039405	0.826332	0.587803	-0.020862	0.026832	0.808290	0.699231	-0.008779	0.714165	0.031100	0.690011	-0.657093	0.215805	0.213406	
79	0.571071	-0.003842	0.030842	0.820312	0.584751	-0.012117	0.034294	0.810397	0.561594	-0.013714	0.039416	0.826360	0.587806	-0.020858	0.026831	0.808288	0.699250	-0.008862	0.714146	0.031065	0.689955	-0.657164	0.215780	0.213393	
80	0.571071	-0.003855	0.030844	0.820312	0.584748	-0.012100	0.034306	0.810399	0.561579	-0.013695	0.039439	0.826369	0.587795	-0.020863	0.026829	0.808296	0.699255	-0.008746	0.714146	0.030999	0.690006	-0.657112	0.215857	0.213311	
81	0.571049	-0.003864	0.030833	0.820328	0.584764	-0.012073	0.034311	0.810388	0.561580	-0.013693	0.039432	0.826369	0.587784	-0.020859	0.026854	0.808303	0.699327	-0.009384	0.714072	0.030896	0.689611	-0.657577	0.215631	0.213382	
82	0.571042	-0.003854	0.030827	0.820333	0.584760	-0.012041	0.034293	0.810391	0.561599	-0.013690	0.039423	0.826356	0.587812	-0.020853	0.026922	0.808281	0.699271	-0.009016	0.714130	0.030951	0.689832	-0.657307	0.215778	0.213352	
83	0.571051	-0.003854	0.030830	0.820326	0.584704	-0.012031	0.034280	0.810433	0.561637	-0.013688	0.039432	0.826330	0.587790	-0.020875	0.026948	0.808295	0.699303	-0.009092	0.714099	0.030906	0.689782	-0.657380	0.215749	0.213318	
84	0.571057	-0.003874	0.030841	0.820322	0.584642	-0.012039	0.034289	0.810477	0.561668	-0.013688	0.039440	0.826309	0.587679	-0.020904	0.026913	0.808376	0.699249	-0.008995	0.714149	0.031009	0.689856	-0.657268	0.215770	0.213401	
85	0.571065	-0.003878	0.030850	0.820316	0.584682	-0.012024	0.034290	0.810448	0.561646	-0.013663	0.039415	0.826325	0.587619	-0.020880	0.026927	0.808420	0.699284	-0.009054	0.714115	0.030980	0.689823	-0.657325	0.215733	0.213370	
86	0.571074	-0.003876	0.030840	0.820310	0.584754	-0.012022	0.034304	0.810396	0.561578	-0.013652	0.039402	0.826373	0.587696	-0.020844	0.026923	0.808365	0.699294	-0.009102	0.714105	0.030975	0.689796	-0.657360	0.215711	0.213373	
87	0.571100	-0.003887	0.030836	0.820292	0.584768	-0.012033	0.034315	0.810385	0.561546	-0.013663	0.039407	0.826394	0.587797	-0.020831	0.026899	0.808293	0.699292	-0.009137	0.714107	0.030968	0.689772	-0.657385	0.215706	0.213381	
88	0.571154	-0.003907	0.030850	0.820253	0.584728	-0.012036	0.034309	0.810414	0.561583	-0.013671	0.039408	0.826368	0.587794	-0.020834	0.026900	0.808295	0.699277	-0.008981	0.714123	0.030965	0.689860	-0.657281	0.215775	0.213344	
89	0.571197	-0.003910	0.030834	0.820224	0.584704	-0.012040	0.034324	0.810431	0.561598	-0.013670	0.039403	0.826358	0.587747	-0.020836	0.026907	0.808329	0.699327	-0.009040	0.714076	0.030928	0.689828	-0.657345	0.215731	0.213293	
90	0.571186	-0.003923	0.030814	0.820233	0.584666	-0.012043	0.034327	0.810458	0.561643	-0.013678	0.039379	0.826329	0.587729	-0.020845	0.026914	0.808341	0.699295	-0.008996	0.714109	0.030885	0.689830	-0.657323	0.215804	0.213282	
91	0.571169	-0.003940	0.030819	0.820244	0.584596	-0.012032	0.034327	0.810509	0.561725	-0.013700	0.039372	0.826273	0.587747	-0.020843	0.026916	0.808328	0.699249	-0.009032	0.714149	0.030984	0.689826	-0.657300	0.215773	0.213398	
92	0.571198	-0.003947	0.030837	0.820224	0.584528	-0.012015	0.034343	0.810557	0.561765	-0.013729	0.039413	0.826244	0.587772	-0.020816	0.026904	0.808311	0.699280	-0.009027	0.714124	0.030876	0.689804	-0.657342	0.215813	0.213300	
93	0.571209	-0.003967	0.030842	0.820215	0.584515	-0.012028	0.034335	0.810567	0.561723	-0.013765	0.039439	0.826270	0.587801	-0.020802	0.026893	0.808291	0.699265	-0.009046	0.714135	0.030942	0.689809	-0.657328	0.215779	0.213361	
94	0.571212	-0.003986	0.030836	0.820213	0.584535	-0.012044	0.034336	0.810552	0.561705	-0.013771	0.039443	0.826282	0.587865	-0.020798	0.026893	0.808244	0.699257	-0.009052	0.714141	0.030983	0.689816	-0.657316	0.215759	0.213396	
95	0.571210	-0.003999	0.030824	0.820216	0.584596	-0.012042	0.034353	0.810508	0.561745	-0.013760	0.039449	0.826255	0.587928	-0.020787	0.026897	0.808199	0.699252	-0.009744	0.714148	0.030747	0.689320	-0.657840	0.215671	0.213472	
96	0.571191	-0.004015	0.030812	0.820229	0.584692	-0.012032	0.034352	0.810438	0.561778	-0.013767	0.039462	0.826232	0.587939	-0.020774	0.026897	0.808191	0.699280	-0.009141	0.714119	0.030958	0.689762	-0.657388	0.215722	0.213387	
97	0.571208	-0.004015	0.030813	0.820217	0.584712	-0.012020	0.034339	0.810425	0.561767	-0.013765	0.039446	0.826240	0.587963	-0.020780	0.026909	0.808173	0.699252	-0.009211	0.714145	0.030982	0.689718	-0.657417	0.215709	0.213450	
98	0.571288	-0.004015	0.030805	0.820162	0.584665	-0.012017	0.034353	0.810458	0.561733	-0.013757	0.039432	0.826264	0.587979	-0.020789	0.026926	0.808160	0.699237	-0.010258	0.714161	0.030615	0.688961	-0.658212	0.215589	0.213566	
99	0.571368	-0.004015	0.030792	0.820106	0.584606	-0.012017	0.034387	0.810499	0.561676	-0.013751	0.039433	0.826303	0.587988	-0.020790	0.026929	0.808154	0.699271	-0.009370	0.714128	0.030894	0.689600	-0.657554	0.215691	0.213428	
100	0.571392	-0.004000	0.030800	0.820089	0.584553	-0.012010	0.034401	0.810537	0.561601	-0.013742	0.039431	0.826354	0.588026	-0.020790	0.026919	0.808127	0.699255	-0.009385	0.714144	0.030864	0.689576	-0.657570	0.215719	0.213428	
101	0.571436	-0.004005	0.030806	0.820058	0.584516	-0.012004	0.034413	0.810563	0.561599	-0.013734	0.039447	0.826354	0.588040	-0.020798	0.026912	0.808116	0.699000	-0.009224	0.714384	0.031134	0.689676	-0.657307	0.215851	0.213783	
102	0.571417	-0.004021	0.030819	0.820071	0.584499	-0.011991	0.034422	0.810576	0.561635	-0.013734	0.039445	0.826330	0.588007	-0.020815	0.026905	0.808140	0.699108	-0.008978	0.714283	0.031098	0.689849	-0.657189	0.215855	0.213583	
