Martin	// User ID
7-7-2023	// Evaluation date
COM_MP_R1	7-7-2023	10:08:48:952	// Source file name and timestamp
100.000	// Sampling rate
32.677	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
10	0.621896	0.001176	0.023929	0.782733	0.639564	-0.007194	0.026745	0.768239	0.603048	-0.008318	0.031118	0.797055	0.639717	-0.014893	0.018171	0.768251	0.654588	-0.017061	0.755212	0.029621	0.668845	-0.650141	0.254952	0.254877	
11	0.621871	0.001184	0.023916	0.782754	0.639533	-0.007190	0.026755	0.768264	0.603141	-0.008314	0.031116	0.796984	0.639767	-0.014892	0.018169	0.768210	0.654560	-0.017075	0.755236	0.029643	0.668833	-0.650134	0.254959	0.254920	
12	0.621888	0.001199	0.023900	0.782741	0.639509	-0.007192	0.026750	0.768284	0.603184	-0.008318	0.031106	0.796952	0.639803	-0.014911	0.018179	0.768180	0.654574	-0.017051	0.755225	0.029625	0.668847	-0.650129	0.254966	0.254889	
13	0.621988	0.001201	0.023906	0.782661	0.639536	-0.007177	0.026744	0.768262	0.603201	-0.008322	0.031085	0.796940	0.639800	-0.014935	0.018185	0.768181	0.654623	-0.017043	0.755183	0.029615	0.668866	-0.650143	0.254931	0.254838	
14	0.621983	0.001224	0.023899	0.782665	0.639572	-0.007188	0.026739	0.768233	0.603205	-0.008326	0.031066	0.796937	0.639809	-0.014935	0.018178	0.768174	0.654618	-0.017112	0.755184	0.029640	0.668831	-0.650177	0.254895	0.254879	
15	0.621878	0.001252	0.023896	0.782749	0.639558	-0.007205	0.026741	0.768244	0.603190	-0.008327	0.031053	0.796949	0.639836	-0.014935	0.018170	0.768151	0.654613	-0.017053	0.755190	0.029663	0.668872	-0.650129	0.254907	0.254880	
16	0.621814	0.001259	0.023919	0.782799	0.639527	-0.007200	0.026751	0.768270	0.603167	-0.008326	0.031044	0.796967	0.639850	-0.014957	0.018171	0.768139	0.654585	-0.017077	0.755214	0.029650	0.668843	-0.650141	0.254932	0.254903	
17	0.621803	0.001272	0.023920	0.782807	0.639582	-0.007214	0.026754	0.768223	0.603162	-0.008330	0.031037	0.796971	0.639854	-0.014965	0.018172	0.768136	0.654620	-0.017066	0.755182	0.029680	0.668872	-0.650135	0.254885	0.254888	
18	0.621773	0.001299	0.023889	0.782832	0.639610	-0.007219	0.026755	0.768200	0.603179	-0.008345	0.031029	0.796959	0.639885	-0.014976	0.018173	0.768110	0.654606	-0.017114	0.755195	0.029632	0.668823	-0.650177	0.254910	0.254885	
19	0.621731	0.001310	0.023858	0.782867	0.639580	-0.007204	0.026754	0.768225	0.603180	-0.008363	0.031021	0.796958	0.639918	-0.014983	0.018168	0.768082	0.654607	-0.017103	0.755193	0.029667	0.668841	-0.650158	0.254892	0.254903	
20	0.621714	0.001285	0.023864	0.782879	0.639565	-0.007188	0.026748	0.768238	0.603139	-0.008381	0.031017	0.796988	0.639946	-0.014972	0.018156	0.768060	0.654586	-0.017102	0.755211	0.029680	0.668838	-0.650147	0.254902	0.254929	
21	0.621696	0.001270	0.023913	0.782892	0.639573	-0.007182	0.026749	0.768232	0.603089	-0.008417	0.031015	0.797026	0.640058	-0.014975	0.018148	0.767966	0.654631	-0.017093	0.755175	0.029612	0.668838	-0.650178	0.254909	0.254845	
22	0.621702	0.001264	0.023939	0.782887	0.639609	-0.007190	0.026749	0.768202	0.603098	-0.008435	0.031012	0.797019	0.640137	-0.014971	0.018125	0.767901	0.654591	-0.017009	0.755212	0.029607	0.668872	-0.650114	0.254976	0.254850	
23	0.621727	0.001303	0.023940	0.782867	0.639662	-0.007207	0.026751	0.768157	0.603131	-0.008429	0.031012	0.796995	0.640158	-0.014954	0.018080	0.767885	0.654619	-0.017054	0.755185	0.029652	0.668870	-0.650136	0.254908	0.254868	
24	0.621732	0.001390	0.023958	0.782862	0.639696	-0.007220	0.026765	0.768128	0.603121	-0.008429	0.031016	0.797002	0.640206	-0.014965	0.018043	0.767846	0.654724	-0.017167	0.755081	0.029918	0.668928	-0.650150	0.254609	0.254980	
25	0.621710	0.001392	0.023952	0.782880	0.639685	-0.007222	0.026772	0.768137	0.603155	-0.008422	0.031023	0.796976	0.640237	-0.015048	0.018043	0.767818	0.654651	-0.017180	0.755147	0.029832	0.668864	-0.650166	0.254722	0.254993	
26	0.621667	0.001368	0.023937	0.782915	0.639672	-0.007215	0.026769	0.768148	0.603173	-0.008405	0.031029	0.796962	0.640263	-0.015088	0.018050	0.767795	0.654604	-0.017025	0.755200	0.029610	0.668868	-0.650127	0.254958	0.254846	
27	0.621623	0.001376	0.023933	0.782949	0.639673	-0.007210	0.026773	0.768147	0.603189	-0.008409	0.031025	0.796951	0.640311	-0.015061	0.018041	0.767756	0.654635	-0.017068	0.755174	0.029577	0.668843	-0.650175	0.254936	0.254812	
28	0.621563	0.001387	0.023928	0.782998	0.639660	-0.007214	0.026790	0.768157	0.603276	-0.008445	0.031010	0.796885	0.640367	-0.015068	0.018030	0.767709	0.654580	-0.017032	0.755222	0.029557	0.668839	-0.650142	0.255009	0.254835	
29	0.621396	0.001406	0.023914	0.783130	0.639636	-0.007210	0.026800	0.768177	0.603316	-0.008457	0.031015	0.796854	0.640405	-0.015090	0.018033	0.767677	0.654618	-0.017045	0.755187	0.029605	0.668860	-0.650145	0.254941	0.254837	
30	0.621296	0.001428	0.023909	0.783210	0.639613	-0.007212	0.026805	0.768195	0.603388	-0.008449	0.031015	0.796799	0.640389	-0.015085	0.018034	0.767691	0.654606	-0.017083	0.755194	0.029681	0.668858	-0.650140	0.254891	0.254907	
31	0.621274	0.001446	0.023914	0.783227	0.639606	-0.007223	0.026804	0.768201	0.603500	-0.008455	0.031003	0.796715	0.640347	-0.015059	0.018037	0.767727	0.654613	-0.017054	0.755187	0.029720	0.668891	-0.650111	0.254871	0.254915	
32	0.621139	0.001463	0.023912	0.783334	0.639619	-0.007229	0.026786	0.768191	0.603513	-0.008481	0.031007	0.796705	0.640365	-0.015037	0.018052	0.767711	0.654579	-0.017070	0.755221	0.029606	0.668831	-0.650149	0.254967	0.254878	
33	0.621092	0.001460	0.023898	0.783372	0.639623	-0.007227	0.026774	0.768189	0.603505	-0.008488	0.031017	0.796710	0.640448	-0.014993	0.018018	0.767644	0.654595	-0.017078	0.755206	0.029642	0.668844	-0.650147	0.254927	0.254890	
34	0.621120	0.001450	0.023896	0.783350	0.639603	-0.007241	0.026785	0.768205	0.603508	-0.008494	0.031014	0.796708	0.640486	-0.014966	0.017993	0.767613	0.654606	-0.017032	0.755195	0.029687	0.668890	-0.650106	0.254906	0.254895	
35	0.621155	0.001458	0.023907	0.783321	0.639579	-0.007262	0.026808	0.768224	0.603515	-0.008512	0.031004	0.796703	0.640477	-0.014972	0.018017	0.767620	0.654616	-0.017079	0.755183	0.029734	0.668881	-0.650123	0.254850	0.254930	
36	0.621237	0.001476	0.023897	0.783257	0.639573	-0.007251	0.026815	0.768228	0.603547	-0.008515	0.031002	0.796679	0.640522	-0.014965	0.018022	0.767582	0.654625	-0.017086	0.755178	0.029683	0.668863	-0.650148	0.254872	0.254893	
37	0.621195	0.001489	0.023889	0.783291	0.639550	-0.007250	0.026824	0.768248	0.603587	-0.008523	0.030994	0.796649	0.640487	-0.014957	0.018027	0.767612	0.654617	-0.017094	0.755187	0.029625	0.668836	-0.650170	0.254913	0.254866	
38	0.621179	0.001500	0.023895	0.783303	0.639525	-0.007252	0.026838	0.768268	0.603644	-0.008537	0.030989	0.796606	0.640434	-0.014948	0.018028	0.767656	0.654617	-0.017069	0.755185	0.029692	0.668873	-0.650132	0.254880	0.254900	
39	0.621293	0.001511	0.023906	0.783212	0.639500	-0.007246	0.026833	0.768289	0.603725	-0.008548	0.030989	0.796544	0.640503	-0.014930	0.018020	0.767599	0.654624	-0.017071	0.755181	0.029627	0.668854	-0.650156	0.254913	0.254854	
40	0.621289	0.001506	0.023907	0.783215	0.639428	-0.007261	0.026793	0.768350	0.603784	-0.008559	0.030971	0.796500	0.640642	-0.014912	0.018027	0.767483	0.654578	-0.017002	0.755224	0.029594	0.668868	-0.650109	0.254999	0.254851	
41	0.621236	0.001515	0.023898	0.783258	0.639400	-0.007258	0.026778	0.768374	0.603777	-0.008550	0.030958	0.796506	0.640698	-0.014900	0.018030	0.767437	0.654580	-0.017008	0.755220	0.029648	0.668883	-0.650095	0.254961	0.254885	
42	0.621235	0.001546	0.023906	0.783258	0.639406	-0.007250	0.026793	0.768368	0.603725	-0.008530	0.030962	0.796546	0.640692	-0.014895	0.018032	0.767442	0.654602	-0.017074	0.755197	0.029705	0.668869	-0.650126	0.254883	0.254922	
43	0.621263	0.001558	0.023943	0.783235	0.639387	-0.007255	0.026800	0.768384	0.603701	-0.008523	0.030971	0.796563	0.640704	-0.014899	0.018042	0.767431	0.654607	-0.017049	0.755197	0.029604	0.668853	-0.650145	0.254951	0.254847	
44	0.621250	0.001513	0.023969	0.783244	0.639383	-0.007238	0.026791	0.768387	0.603768	-0.008526	0.030982	0.796512	0.640699	-0.014910	0.018039	0.767435	0.654690	-0.017155	0.755111	0.029901	0.668917	-0.650138	0.254654	0.254994	
45	0.621219	0.001488	0.023982	0.783268	0.639423	-0.007245	0.026777	0.768355	0.603841	-0.008521	0.030984	0.796457	0.640675	-0.014901	0.018012	0.767457	0.654564	-0.017015	0.755235	0.029612	0.668860	-0.650108	0.254996	0.254878	
46	0.621165	0.001523	0.023973	0.783312	0.639455	-0.007269	0.026769	0.768328	0.603845	-0.008518	0.030977	0.796454	0.640642	-0.014888	0.017995	0.767484	0.654559	-0.017080	0.755236	0.029639	0.668828	-0.650139	0.254960	0.254919	
47	0.621096	0.001570	0.023946	0.783367	0.639453	-0.007266	0.026768	0.768329	0.603810	-0.008524	0.030975	0.796480	0.640607	-0.014906	0.018004	0.767513	0.654598	-0.017069	0.755204	0.029627	0.668845	-0.650148	0.254937	0.254876	
48	0.621100	0.001566	0.023949	0.783364	0.639492	-0.007262	0.026775	0.768297	0.603830	-0.008516	0.030996	0.796465	0.640577	-0.014934	0.017995	0.767538	0.654604	-0.017101	0.755193	0.029738	0.668864	-0.650133	0.254851	0.254950	
49	0.621109	0.001553	0.023955	0.783356	0.639517	-0.007264	0.026782	0.768276	0.603866	-0.008516	0.031017	0.796436	0.640563	-0.014946	0.017986	0.767550	0.654597	-0.017077	0.755206	0.029587	0.668827	-0.650166	0.254960	0.254854	
50	0.621089	0.001560	0.023949	0.783373	0.639532	-0.007268	0.026783	0.768263	0.603913	-0.008538	0.031033	0.796400	0.640588	-0.014938	0.017989	0.767529	0.654624	-0.017082	0.755180	0.029638	0.668850	-0.650160	0.254903	0.254864	
51	0.621070	0.001563	0.023947	0.783388	0.639580	-0.007274	0.026777	0.768223	0.603995	-0.008571	0.031053	0.796337	0.640656	-0.014923	0.017989	0.767472	0.654575	-0.017065	0.755220	0.029709	0.668866	-0.650110	0.254907	0.254945	
52	0.621036	0.001546	0.023937	0.783415	0.639574	-0.007271	0.026773	0.768228	0.604049	-0.008602	0.031050	0.796295	0.640709	-0.014912	0.018000	0.767428	0.654616	-0.017099	0.755187	0.029639	0.668838	-0.650168	0.254903	0.254877	
53	0.620986	0.001525	0.023954	0.783454	0.639562	-0.007278	0.026800	0.768238	0.604092	-0.008617	0.031043	0.796263	0.640725	-0.014906	0.018010	0.767415	0.654577	-0.017116	0.755219	0.029682	0.668827	-0.650153	0.254904	0.254943	
54	0.620932	0.001517	0.023985	0.783496	0.639587	-0.007299	0.026829	0.768215	0.604136	-0.008616	0.031045	0.796230	0.640728	-0.014905	0.018013	0.767412	0.654568	-0.017076	0.755231	0.029592	0.668819	-0.650154	0.254983	0.254882	
55	0.620877	0.001523	0.023977	0.783539	0.639617	-0.007309	0.026813	0.768192	0.604157	-0.008612	0.031045	0.796214	0.640745	-0.014909	0.018024	0.767397	0.654615	-0.017040	0.755188	0.029678	0.668885	-0.650117	0.254901	0.254884	
56	0.620821	0.001530	0.023954	0.783584	0.639644	-0.007308	0.026810	0.768169	0.604157	-0.008611	0.031045	0.796214	0.640746	-0.014903	0.018038	0.767397	0.654608	-0.017063	0.755196	0.029612	0.668848	-0.650152	0.254939	0.254856	
57	0.620837	0.001533	0.023955	0.783572	0.639660	-0.007300	0.026819	0.768155	0.604111	-0.008623	0.031024	0.796249	0.640743	-0.014899	0.018042	0.767399	0.654614	-0.017070	0.755190	0.029637	0.668854	-0.650149	0.254917	0.254868	
58	0.620901	0.001529	0.023972	0.783521	0.639673	-0.007296	0.026816	0.768144	0.604038	-0.008639	0.030996	0.796306	0.640752	-0.014904	0.018036	0.767392	0.654605	-0.017033	0.755196	0.029668	0.668883	-0.650113	0.254918	0.254883	
59	0.620897	0.001515	0.023969	0.783524	0.639704	-0.007302	0.026806	0.768119	0.603984	-0.008637	0.030994	0.796346	0.640752	-0.014900	0.018032	0.767391	0.654629	-0.017096	0.755178	0.029573	0.668823	-0.650192	0.254934	0.254823	
60	0.620869	0.001513	0.023958	0.783547	0.639734	-0.007291	0.026789	0.768095	0.603914	-0.008637	0.030970	0.796401	0.640722	-0.014886	0.018052	0.767416	0.654563	-0.017043	0.755232	0.029680	0.668865	-0.650103	0.254944	0.254931	
61	0.620831	0.001512	0.023951	0.783577	0.639732	-0.007281	0.026778	0.768097	0.603903	-0.008647	0.030955	0.796410	0.640696	-0.014884	0.018062	0.767438	0.654575	-0.017073	0.755223	0.029649	0.668842	-0.650136	0.254942	0.254910	
62	0.620777	0.001508	0.023944	0.783620	0.639744	-0.007283	0.026775	0.768087	0.603968	-0.008654	0.030971	0.796359	0.640685	-0.014888	0.018064	0.767447	0.654624	-0.017098	0.755178	0.029693	0.668859	-0.650152	0.254862	0.254903	
63	0.620748	0.001515	0.023928	0.783643	0.639838	-0.007269	0.026763	0.768009	0.603991	-0.008641	0.030971	0.796343	0.640654	-0.014867	0.018102	0.767473	0.654640	-0.017047	0.755164	0.029719	0.668905	-0.650115	0.254850	0.254890	
64	0.620807	0.001496	0.023910	0.783597	0.639869	-0.007270	0.026758	0.767984	0.603984	-0.008625	0.030975	0.796347	0.640659	-0.014853	0.018093	0.767469	0.654524	-0.017054	0.755266	0.029674	0.668842	-0.650099	0.254978	0.254964	
65	0.620862	0.001481	0.023906	0.783554	0.639855	-0.007281	0.026751	0.767995	0.604021	-0.008623	0.030980	0.796319	0.640710	-0.014845	0.018070	0.767427	0.654555	-0.017048	0.755240	0.029668	0.668856	-0.650107	0.254957	0.254931	
66	0.620870	0.001492	0.023918	0.783547	0.639908	-0.007276	0.026739	0.767951	0.604080	-0.008622	0.030959	0.796275	0.640788	-0.014836	0.018089	0.767361	0.654564	-0.017026	0.755234	0.029615	0.668855	-0.650113	0.254989	0.254884	
67	0.620943	0.001480	0.023931	0.783489	0.640018	-0.007256	0.026750	0.767860	0.604053	-0.008601	0.030913	0.796298	0.640884	-0.014848	0.018100	0.767281	0.654617	-0.017052	0.755185	0.029682	0.668880	-0.650124	0.254892	0.254888	
68	0.620951	0.001463	0.023934	0.783483	0.640064	-0.007256	0.026745	0.767821	0.604006	-0.008586	0.030880	0.796335	0.640879	-0.014854	0.018088	0.767285	0.654600	-0.017088	0.755200	0.029652	0.668843	-0.650152	0.254913	0.254895	
69	0.620861	0.001470	0.023930	0.783554	0.640090	-0.007272	0.026727	0.767801	0.603980	-0.008581	0.030876	0.796355	0.640815	-0.014872	0.018056	0.767339	0.654599	-0.017093	0.755203	0.029592	0.668820	-0.650175	0.254950	0.254860	
70	0.620775	0.001492	0.023931	0.783622	0.640146	-0.007276	0.026726	0.767754	0.603967	-0.008577	0.030884	0.796365	0.640817	-0.014911	0.018034	0.767337	0.654627	-0.017062	0.755180	0.029608	0.668854	-0.650158	0.254926	0.254836	
71	0.620756	0.001480	0.023940	0.783637	0.640119	-0.007273	0.026730	0.767776	0.603971	-0.008581	0.030877	0.796362	0.640884	-0.014908	0.018070	0.767280	0.654593	-0.017077	0.755208	0.029633	0.668841	-0.650149	0.254935	0.254886	
72	0.620754	0.001443	0.023952	0.783638	0.640041	-0.007278	0.026734	0.767841	0.603963	-0.008578	0.030866	0.796368	0.640867	-0.014893	0.018078	0.767295	0.654551	-0.017020	0.755244	0.029665	0.668870	-0.650089	0.254972	0.254924	
73	0.620730	0.001428	0.023957	0.783657	0.639998	-0.007282	0.026737	0.767877	0.603938	-0.008574	0.030871	0.796387	0.640844	-0.014892	0.018064	0.767314	0.654651	-0.017014	0.755160	0.029595	0.668887	-0.650139	0.254930	0.254793	
74	0.620693	0.001454	0.023954	0.783687	0.640015	-0.007273	0.026736	0.767863	0.603919	-0.008585	0.030885	0.796401	0.640946	-0.014898	0.018080	0.767229	0.654586	-0.017059	0.755213	0.029641	0.668852	-0.650133	0.254942	0.254890	
75	0.620679	0.001462	0.023954	0.783698	0.640037	-0.007264	0.026734	0.767845	0.603911	-0.008586	0.030879	0.796407	0.641026	-0.014907	0.018057	0.767162	0.654591	-0.017036	0.755211	0.029608	0.668856	-0.650131	0.254966	0.254859	
76	0.620723	0.001453	0.023931	0.783663	0.640047	-0.007265	0.026740	0.767836	0.603899	-0.008579	0.030866	0.796417	0.641061	-0.014921	0.018016	0.767133	0.654625	-0.017048	0.755181	0.029619	0.668865	-0.650145	0.254925	0.254841	
77	0.620797	0.001441	0.023910	0.783605	0.640049	-0.007271	0.026748	0.767834	0.603865	-0.008578	0.030880	0.796442	0.641069	-0.014922	0.017992	0.767127	0.654638	-0.017067	0.755172	0.029529	0.668829	-0.650191	0.254963	0.254779	
78	0.620858	0.001429	0.023930	0.783556	0.640045	-0.007274	0.026749	0.767838	0.603820	-0.008586	0.030925	0.796474	0.641068	-0.014909	0.017983	0.767128	0.654682	-0.017167	0.755117	0.029911	0.668910	-0.650140	0.254651	0.255011	
79	0.620936	0.001416	0.023944	0.783494	0.640035	-0.007277	0.026747	0.767846	0.603833	-0.008596	0.030943	0.796464	0.641132	-0.014934	0.017988	0.767075	0.654578	-0.017052	0.755218	0.029726	0.668880	-0.650097	0.254899	0.254949	
80	0.620959	0.001418	0.023947	0.783476	0.640033	-0.007282	0.026749	0.767847	0.603894	-0.008606	0.030932	0.796418	0.641163	-0.014948	0.017987	0.767048	0.654618	-0.017093	0.755185	0.029645	0.668844	-0.650163	0.254900	0.254877	
81	0.620934	0.001431	0.023953	0.783495	0.640019	-0.007289	0.026757	0.767859	0.603960	-0.008609	0.030926	0.796368	0.641128	-0.014936	0.017980	0.767078	0.654604	-0.017067	0.755199	0.029614	0.668845	-0.650152	0.254940	0.254861	
82	0.620947	0.001435	0.023953	0.783485	0.639972	-0.007298	0.026768	0.767897	0.603998	-0.008606	0.030938	0.796339	0.641108	-0.014942	0.017984	0.767094	0.654617	-0.017085	0.755186	0.029642	0.668847	-0.650159	0.254905	0.254873	
83	0.620962	0.001438	0.023937	0.783474	0.639965	-0.007305	0.026767	0.767903	0.603999	-0.008631	0.030940	0.796337	0.641104	-0.014940	0.017980	0.767098	0.654604	-0.017075	0.755198	0.029634	0.668846	-0.650151	0.254925	0.254876	
84	0.620949	0.001450	0.023922	0.783485	0.639985	-0.007308	0.026772	0.767886	0.603985	-0.008639	0.030941	0.796348	0.641083	-0.014949	0.017970	0.767116	0.654590	-0.017078	0.755211	0.029593	0.668826	-0.650162	0.254961	0.254864	
85	0.620913	0.001446	0.023908	0.783513	0.640004	-0.007312	0.026783	0.767869	0.603976	-0.008622	0.030950	0.796355	0.641038	-0.014965	0.017963	0.767153	0.654692	-0.017139	0.755110	0.029896	0.668925	-0.650130	0.254661	0.254985	
86	0.620877	0.001403	0.023882	0.783543	0.640033	-0.007317	0.026778	0.767846	0.603963	-0.008631	0.030954	0.796364	0.641002	-0.014955	0.017960	0.767183	0.654599	-0.017065	0.755203	0.029617	0.668845	-0.650149	0.254943	0.254867	
87	0.620863	0.001379	0.023874	0.783554	0.640070	-0.007313	0.026771	0.767815	0.603938	-0.008630	0.030948	0.796384	0.641034	-0.014967	0.017962	0.767156	0.654598	-0.017085	0.755203	0.029644	0.668841	-0.650151	0.254921	0.254891	
88	0.620900	0.001381	0.023887	0.783525	0.640106	-0.007301	0.026756	0.767785	0.603912	-0.008630	0.030951	0.796403	0.641041	-0.014974	0.017959	0.767151	0.654577	-0.017043	0.755218	0.029740	0.668890	-0.650087	0.254894	0.254956	
89	0.620972	0.001388	0.023894	0.783467	0.640140	-0.007287	0.026741	0.767758	0.603924	-0.008650	0.030973	0.796393	0.641004	-0.014956	0.017948	0.767182	0.654583	-0.017024	0.755217	0.029644	0.668872	-0.650109	0.254955	0.254885	
90	0.621027	0.001392	0.023884	0.783424	0.640171	-0.007275	0.026754	0.767732	0.603994	-0.008664	0.030993	0.796339	0.641039	-0.014965	0.017947	0.767152	0.654636	-0.017106	0.755167	0.029680	0.668854	-0.650165	0.254857	0.254887	
91	0.621041	0.001389	0.023891	0.783413	0.640189	-0.007267	0.026791	0.767716	0.604057	-0.008664	0.030989	0.796291	0.641053	-0.014981	0.017973	0.767140	0.654595	-0.017056	0.755204	0.029690	0.668872	-0.650117	0.254905	0.254913	
92	0.621038	0.001378	0.023903	0.783415	0.640268	-0.007263	0.026816	0.767649	0.604079	-0.008658	0.030987	0.796275	0.641052	-0.014984	0.017997	0.767140	0.654589	-0.017081	0.755210	0.029647	0.668841	-0.650146	0.254928	0.254899	
93	0.621070	0.001365	0.023884	0.783390	0.640385	-0.007265	0.026814	0.767551	0.604088	-0.008651	0.030997	0.796268	0.641093	-0.014995	0.018008	0.767105	0.654592	-0.017005	0.755210	0.029633	0.668884	-0.650102	0.254961	0.254864	
94	0.621162	0.001353	0.023834	0.783319	0.640380	-0.007267	0.026815	0.767555	0.604108	-0.008636	0.030987	0.796253	0.641146	-0.015032	0.018037	0.767059	0.654643	-0.017058	0.755167	0.029581	0.668853	-0.650170	0.254930	0.254804	
95	0.621214	0.001352	0.023817	0.783278	0.640400	-0.007267	0.026834	0.767539	0.604042	-0.008630	0.031008	0.796303	0.641190	-0.015021	0.018063	0.767022	0.654609	-0.017017	0.755194	0.029654	0.668890	-0.650108	0.254929	0.254866	
96	0.621209	0.001348	0.023832	0.783281	0.640433	-0.007274	0.026849	0.767510	0.603957	-0.008623	0.031034	0.796366	0.641245	-0.014997	0.018062	0.766977	0.654615	-0.017134	0.755186	0.029674	0.668827	-0.650179	0.254870	0.254910	
97	0.621187	0.001330	0.023831	0.783299	0.640430	-0.007292	0.026843	0.767512	0.603944	-0.008606	0.031022	0.796376	0.641311	-0.015012	0.018048	0.766922	0.654577	-0.017085	0.755221	0.029639	0.668832	-0.650147	0.254942	0.254906	
98	0.621137	0.001320	0.023795	0.783340	0.640536	-0.007301	0.026844	0.767424	0.603914	-0.008599	0.031017	0.796399	0.641345	-0.015000	0.018052	0.766894	0.654657	-0.017153	0.755141	0.029869	0.668896	-0.650138	0.254703	0.255002	
99	0.621040	0.001351	0.023747	0.783418	0.640657	-0.007305	0.026850	0.767323	0.603897	-0.008609	0.031025	0.796411	0.641354	-0.014988	0.018060	0.766886	0.654652	-0.017101	0.755160	0.029520	0.668811	-0.650220	0.254944	0.254772	
100	0.620956	0.001377	0.023719	0.783486	0.640711	-0.007304	0.026849	0.767278	0.603877	-0.008613	0.031031	0.796427	0.641354	-0.015003	0.018070	0.766886	0.654640	-0.017046	0.755157	0.029890	0.668961	-0.650057	0.254744	0.254997	
101	0.620975	0.001363	0.023727	0.783470	0.640734	-0.007294	0.026845	0.767259	0.603816	-0.008596	0.031027	0.796474	0.641365	-0.015023	0.018090	0.766876	0.654727	-0.016950	0.755067	0.030307	0.669187	-0.649882	0.254440	0.255153	
102	0.621099	0.001392	0.023762	0.783371	0.640779	-0.007288	0.026857	0.767221	0.603780	-0.008586	0.031021	0.796501	0.641430	-0.015023	0.018103	0.766821	0.654678	-0.016890	0.755121	0.030070	0.669128	-0.649907	0.254653	0.255029	
103	0.621122	0.001408	0.023770	0.783352	0.640818	-0.007282	0.026844	0.767189	0.603735	-0.008586	0.031027	0.796534	0.641497	-0.015034	0.018097	0.766765	0.654650	-0.016962	0.755133	0.030312	0.669154	-0.649864	0.254501	0.255225	
