Martin	// User ID
7-7-2023	// Evaluation date
CON_HO_R5	7-7-2023	09:55:49:957	// Source file name and timestamp
100.000	// Sampling rate
31.647	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
26	0.581363	-0.004534	-0.011022	-0.813557	0.529391	-0.003489	-0.020290	-0.848128	0.569416	-0.008880	-0.021417	-0.821722	0.555387	0.005043	-0.024238	-0.831223	0.912495	-0.014726	-0.408753	-0.007513	0.448679	-0.419841	-0.560812	-0.554897	
27	0.581380	-0.004518	-0.010995	-0.813545	0.529396	-0.003493	-0.020299	-0.848125	0.569384	-0.008859	-0.021377	-0.821746	0.555416	0.005069	-0.024262	-0.831203	0.912509	-0.014654	-0.408724	-0.007581	0.448717	-0.419834	-0.560732	-0.554952	
28	0.581462	-0.004493	-0.010974	-0.813487	0.529387	-0.003491	-0.020301	-0.848131	0.569390	-0.008848	-0.021357	-0.821743	0.555499	0.005113	-0.024245	-0.831148	0.912503	-0.014751	-0.408734	-0.007607	0.448644	-0.419899	-0.560754	-0.554941	
29	0.581528	-0.004488	-0.010973	-0.813440	0.529385	-0.003506	-0.020297	-0.848132	0.569440	-0.008853	-0.021364	-0.821708	0.555610	0.005140	-0.024194	-0.831075	0.912501	-0.014720	-0.408740	-0.007555	0.448677	-0.419858	-0.560777	-0.554921	
30	0.581473	-0.004498	-0.010976	-0.813479	0.529386	-0.003547	-0.020294	-0.848131	0.569457	-0.008835	-0.021339	-0.821697	0.555629	0.005120	-0.024202	-0.831062	0.912494	-0.014744	-0.408755	-0.007503	0.448671	-0.419848	-0.560824	-0.554885	
31	0.581382	-0.004451	-0.010966	-0.813545	0.529337	-0.003551	-0.020305	-0.848161	0.569470	-0.008826	-0.021337	-0.821688	0.555607	0.005125	-0.024219	-0.831076	0.912508	-0.014768	-0.408723	-0.007531	0.448666	-0.419892	-0.560799	-0.554882	
32	0.581355	-0.004417	-0.010983	-0.813564	0.529234	-0.003562	-0.020331	-0.848225	0.569486	-0.008838	-0.021356	-0.821676	0.555572	0.005142	-0.024238	-0.831099	0.912502	-0.014461	-0.408748	-0.007544	0.448833	-0.419685	-0.560702	-0.555002	
33	0.581391	-0.004447	-0.011030	-0.813537	0.529125	-0.003604	-0.020355	-0.848292	0.569490	-0.008850	-0.021365	-0.821673	0.555545	0.005121	-0.024266	-0.831117	0.912499	-0.014730	-0.408743	-0.007560	0.448666	-0.419865	-0.560780	-0.554921	
34	0.581413	-0.004446	-0.011037	-0.813521	0.529050	-0.003601	-0.020353	-0.848339	0.569504	-0.008842	-0.021381	-0.821663	0.555572	0.005091	-0.024259	-0.831099	0.912525	-0.014696	-0.408688	-0.007581	0.448714	-0.419884	-0.560728	-0.554922	
35	0.581423	-0.004437	-0.011040	-0.813514	0.528950	-0.003602	-0.020356	-0.848401	0.569531	-0.008842	-0.021400	-0.821644	0.555588	0.005106	-0.024218	-0.831089	0.912509	-0.014667	-0.408724	-0.007559	0.448717	-0.419836	-0.560750	-0.554933	
36	0.581435	-0.004428	-0.011055	-0.813505	0.528891	-0.003624	-0.020363	-0.848438	0.569586	-0.008847	-0.021401	-0.821605	0.555575	0.005125	-0.024200	-0.831099	0.912516	-0.014825	-0.408705	-0.007486	0.448658	-0.419925	-0.560837	-0.554825	
37	0.581430	-0.004404	-0.011063	-0.813509	0.528907	-0.003636	-0.020357	-0.848428	0.569650	-0.008840	-0.021392	-0.821561	0.555575	0.005109	-0.024220	-0.831098	0.912507	-0.014679	-0.408726	-0.007582	0.448701	-0.419849	-0.560741	-0.554945	
38	0.581374	-0.004390	-0.011069	-0.813549	0.528851	-0.003634	-0.020357	-0.848463	0.569651	-0.008838	-0.021402	-0.821560	0.555613	0.005109	-0.024208	-0.831073	0.912508	-0.014738	-0.408724	-0.007547	0.448678	-0.419877	-0.560780	-0.554903	
39	0.581287	-0.004387	-0.011066	-0.813612	0.528781	-0.003627	-0.020371	-0.848506	0.569667	-0.008833	-0.021400	-0.821549	0.555653	0.005111	-0.024212	-0.831046	0.912498	-0.014737	-0.408747	-0.007548	0.448664	-0.419863	-0.560791	-0.554913	
40	0.581218	-0.004383	-0.011055	-0.813661	0.528774	-0.003612	-0.020381	-0.848510	0.569711	-0.008829	-0.021384	-0.821519	0.555693	0.005106	-0.024228	-0.831019	0.912499	-0.014709	-0.408743	-0.007594	0.448667	-0.419862	-0.560752	-0.554951	
41	0.581199	-0.004379	-0.011050	-0.813674	0.528817	-0.003594	-0.020380	-0.848484	0.569735	-0.008843	-0.021366	-0.821503	0.555734	0.005105	-0.024216	-0.830992	0.912516	-0.014674	-0.408708	-0.007538	0.448730	-0.419843	-0.560756	-0.554911	
42	0.581208	-0.004382	-0.011059	-0.813668	0.528860	-0.003593	-0.020389	-0.848457	0.569762	-0.008858	-0.021329	-0.821485	0.555730	0.005097	-0.024210	-0.830995	0.912518	-0.014610	-0.408705	-0.007583	0.448755	-0.419818	-0.560706	-0.554959	
43	0.581204	-0.004399	-0.011066	-0.813671	0.528897	-0.003594	-0.020400	-0.848433	0.569777	-0.008858	-0.021326	-0.821475	0.555745	0.005100	-0.024202	-0.830985	0.912529	-0.014732	-0.408677	-0.007542	0.448712	-0.419900	-0.560757	-0.554880	
44	0.581158	-0.004411	-0.011066	-0.813704	0.528929	-0.003577	-0.020417	-0.848413	0.569773	-0.008854	-0.021351	-0.821477	0.555785	0.005113	-0.024191	-0.830958	0.912520	-0.014750	-0.408697	-0.007507	0.448701	-0.419889	-0.560795	-0.554861	
45	0.581067	-0.004403	-0.011069	-0.813768	0.528944	-0.003551	-0.020442	-0.848403	0.569769	-0.008862	-0.021344	-0.821480	0.555795	0.005110	-0.024195	-0.830952	0.912505	-0.014713	-0.408732	-0.007553	0.448686	-0.419859	-0.560773	-0.554918	
46	0.580967	-0.004412	-0.011088	-0.813839	0.528931	-0.003556	-0.020429	-0.848411	0.569762	-0.008865	-0.021336	-0.821485	0.555799	0.005094	-0.024195	-0.830949	0.912486	-0.014762	-0.408773	-0.007522	0.448642	-0.419854	-0.560828	-0.554900	
47	0.580931	-0.004421	-0.011098	-0.813865	0.528848	-0.003574	-0.020425	-0.848463	0.569771	-0.008869	-0.021328	-0.821479	0.555806	0.005083	-0.024186	-0.830944	0.912515	-0.014705	-0.408709	-0.007590	0.448692	-0.419879	-0.560736	-0.554934	
48	0.580941	-0.004427	-0.011095	-0.813858	0.528771	-0.003577	-0.020449	-0.848511	0.569785	-0.008880	-0.021319	-0.821469	0.555810	0.005078	-0.024185	-0.830942	0.912514	-0.014725	-0.408710	-0.007556	0.448692	-0.419880	-0.560763	-0.554906	
49	0.580911	-0.004450	-0.011099	-0.813879	0.528806	-0.003571	-0.020462	-0.848489	0.569773	-0.008893	-0.021322	-0.821477	0.555808	0.005069	-0.024196	-0.830943	0.912516	-0.014643	-0.408708	-0.007561	0.448741	-0.419831	-0.560732	-0.554935	
50	0.580858	-0.004468	-0.011099	-0.813917	0.528832	-0.003565	-0.020471	-0.848472	0.569741	-0.008906	-0.021333	-0.821499	0.555794	0.005064	-0.024178	-0.830953	0.912537	-0.014715	-0.408661	-0.007539	0.448733	-0.419899	-0.560746	-0.554876	
51	0.580884	-0.004478	-0.011088	-0.813899	0.528820	-0.003563	-0.020474	-0.848479	0.569693	-0.008909	-0.021345	-0.821532	0.555793	0.005050	-0.024173	-0.830954	0.912523	-0.014591	-0.408696	-0.007533	0.448790	-0.419796	-0.560725	-0.554929	
52	0.580992	-0.004486	-0.011075	-0.813822	0.528871	-0.003566	-0.020470	-0.848448	0.569629	-0.008916	-0.021357	-0.821576	0.555799	0.005021	-0.024193	-0.830949	0.912517	-0.014732	-0.408704	-0.007492	0.448713	-0.419868	-0.560801	-0.554860	
53	0.581079	-0.004488	-0.011070	-0.813759	0.529029	-0.003573	-0.020470	-0.848349	0.569571	-0.008936	-0.021367	-0.821616	0.555784	0.005003	-0.024189	-0.830960	0.912519	-0.014715	-0.408700	-0.007563	0.448701	-0.419882	-0.560751	-0.554910	
54	0.581136	-0.004480	-0.011029	-0.813720	0.529071	-0.003578	-0.020462	-0.848323	0.569578	-0.008914	-0.021365	-0.821611	0.555799	0.005019	-0.024180	-0.830950	0.912544	-0.014664	-0.408647	-0.007567	0.448764	-0.419884	-0.560704	-0.554905	
55	0.581140	-0.004480	-0.011008	-0.813716	0.529075	-0.003578	-0.020453	-0.848321	0.569610	-0.008895	-0.021362	-0.821589	0.555849	0.005067	-0.024189	-0.830916	0.912503	-0.014684	-0.408737	-0.007551	0.448702	-0.419836	-0.560766	-0.554928	
56	0.581091	-0.004496	-0.011030	-0.813752	0.529090	-0.003574	-0.020457	-0.848312	0.569628	-0.008907	-0.021368	-0.821576	0.555878	0.005117	-0.024197	-0.830896	0.912495	-0.014734	-0.408754	-0.007520	0.448671	-0.419848	-0.560810	-0.554900	
57	0.581039	-0.004511	-0.011031	-0.813789	0.528972	-0.003571	-0.020467	-0.848385	0.569656	-0.008897	-0.021371	-0.821557	0.555837	0.005129	-0.024173	-0.830924	0.912532	-0.014745	-0.408670	-0.007576	0.448697	-0.419924	-0.560738	-0.554895	
58	0.581029	-0.004510	-0.011039	-0.813795	0.528919	-0.003573	-0.020467	-0.848418	0.569667	-0.008889	-0.021363	-0.821550	0.555765	0.005122	-0.024179	-0.830972	0.912519	-0.014711	-0.408699	-0.007556	0.448706	-0.419878	-0.560754	-0.554906	
59	0.581048	-0.004500	-0.011048	-0.813782	0.528934	-0.003586	-0.020454	-0.848409	0.569647	-0.008884	-0.021386	-0.821563	0.555784	0.005122	-0.024218	-0.830958	0.912513	-0.014741	-0.408711	-0.007555	0.448681	-0.419889	-0.560770	-0.554901	
60	0.581012	-0.004491	-0.011043	-0.813807	0.528917	-0.003605	-0.020447	-0.848420	0.569623	-0.008875	-0.021437	-0.821578	0.555889	0.005135	-0.024244	-0.830887	0.912513	-0.014648	-0.408715	-0.007536	0.448742	-0.419822	-0.560753	-0.554920	
61	0.580877	-0.004484	-0.011049	-0.813904	0.528916	-0.003608	-0.020459	-0.848420	0.569639	-0.008883	-0.021440	-0.821567	0.555912	0.005141	-0.024238	-0.830872	0.912505	-0.014715	-0.408731	-0.007520	0.448698	-0.419849	-0.560792	-0.554895	
62	0.580881	-0.004474	-0.011040	-0.813901	0.528911	-0.003604	-0.020445	-0.848423	0.569702	-0.008898	-0.021425	-0.821524	0.555935	0.005135	-0.024223	-0.830857	0.912509	-0.014709	-0.408722	-0.007537	0.448701	-0.419857	-0.560775	-0.554904	
63	0.580990	-0.004468	-0.011025	-0.813823	0.528875	-0.003589	-0.020430	-0.848446	0.569747	-0.008892	-0.021405	-0.821493	0.555957	0.005133	-0.024219	-0.830843	0.912527	-0.014773	-0.408679	-0.007569	0.448677	-0.419934	-0.560756	-0.554885	
64	0.581019	-0.004471	-0.011028	-0.813803	0.528811	-0.003568	-0.020445	-0.848486	0.569776	-0.008873	-0.021382	-0.821474	0.555931	0.005147	-0.024219	-0.830860	0.912507	-0.014608	-0.408731	-0.007576	0.448743	-0.419799	-0.560723	-0.554967	
65	0.580983	-0.004475	-0.011030	-0.813829	0.528736	-0.003570	-0.020442	-0.848532	0.569886	-0.008890	-0.021394	-0.821397	0.555919	0.005157	-0.024204	-0.830868	0.912508	-0.014658	-0.408726	-0.007506	0.448740	-0.419812	-0.560779	-0.554903	
66	0.580947	-0.004474	-0.011033	-0.813854	0.528708	-0.003577	-0.020436	-0.848550	0.569910	-0.008906	-0.021404	-0.821380	0.555878	0.005171	-0.024196	-0.830895	0.912514	-0.014676	-0.408713	-0.007543	0.448724	-0.419843	-0.560756	-0.554915	
67	0.580928	-0.004469	-0.011030	-0.813868	0.528701	-0.003590	-0.020439	-0.848554	0.569851	-0.008902	-0.021406	-0.821421	0.555808	0.005172	-0.024190	-0.830942	0.912501	-0.014684	-0.408740	-0.007606	0.448681	-0.419851	-0.560735	-0.554965	
68	0.580909	-0.004475	-0.011009	-0.813882	0.528667	-0.003612	-0.020440	-0.848575	0.569839	-0.008896	-0.021420	-0.821429	0.555771	0.005153	-0.024172	-0.830968	0.912511	-0.014699	-0.408718	-0.007524	0.448713	-0.419849	-0.560778	-0.554898	
69	0.580894	-0.004507	-0.010992	-0.813892	0.528659	-0.003603	-0.020437	-0.848581	0.569816	-0.008892	-0.021413	-0.821445	0.555780	0.005155	-0.024176	-0.830962	0.912506	-0.014731	-0.408729	-0.007552	0.448678	-0.419871	-0.560778	-0.554910	
70	0.580879	-0.004540	-0.011006	-0.813903	0.528712	-0.003589	-0.020426	-0.848548	0.569800	-0.008888	-0.021406	-0.821457	0.555683	0.005161	-0.024187	-0.831027	0.912488	-0.014708	-0.408769	-0.007514	0.448680	-0.419820	-0.560813	-0.554911	
71	0.580867	-0.004558	-0.011024	-0.813911	0.528804	-0.003591	-0.020409	-0.848491	0.569816	-0.008893	-0.021400	-0.821445	0.555514	0.005156	-0.024183	-0.831140	0.912495	-0.014672	-0.408755	-0.007493	0.448718	-0.419799	-0.560807	-0.554903	
72	0.580859	-0.004567	-0.011014	-0.813917	0.528870	-0.003596	-0.020401	-0.848450	0.569850	-0.008908	-0.021381	-0.821422	0.555447	0.005152	-0.024159	-0.831185	0.912518	-0.014775	-0.408700	-0.007512	0.448682	-0.419904	-0.560802	-0.554857	
73	0.580843	-0.004562	-0.011014	-0.813928	0.528851	-0.003601	-0.020420	-0.848462	0.569892	-0.008899	-0.021381	-0.821393	0.555461	0.005148	-0.024126	-0.831176	0.912499	-0.014711	-0.408745	-0.007541	0.448684	-0.419845	-0.560786	-0.554917	
74	0.580830	-0.004536	-0.011030	-0.813937	0.528832	-0.003612	-0.020428	-0.848473	0.569937	-0.008888	-0.021383	-0.821362	0.555469	0.005141	-0.024121	-0.831172	0.912506	-0.014724	-0.408729	-0.007531	0.448689	-0.419861	-0.560788	-0.554898	
75	0.580833	-0.004500	-0.011050	-0.813935	0.528867	-0.003616	-0.020417	-0.848451	0.569969	-0.008894	-0.021380	-0.821340	0.555437	0.005125	-0.024135	-0.831192	0.912513	-0.014737	-0.408711	-0.007580	0.448676	-0.419895	-0.560754	-0.554918	
76	0.580838	-0.004481	-0.011058	-0.813932	0.528912	-0.003599	-0.020423	-0.848423	0.569975	-0.008897	-0.021390	-0.821335	0.555404	0.005109	-0.024130	-0.831215	0.912522	-0.014714	-0.408693	-0.007542	0.448714	-0.419879	-0.560759	-0.554893	
77	0.580816	-0.004491	-0.011032	-0.813947	0.528931	-0.003580	-0.020440	-0.848411	0.569971	-0.008886	-0.021395	-0.821338	0.555406	0.005124	-0.024128	-0.831213	0.912508	-0.014735	-0.408724	-0.007539	0.448683	-0.419873	-0.560784	-0.554898	
78	0.580799	-0.004506	-0.011015	-0.813960	0.528913	-0.003575	-0.020451	-0.848422	0.569963	-0.008883	-0.021394	-0.821344	0.555403	0.005149	-0.024123	-0.831215	0.912523	-0.014741	-0.408689	-0.007585	0.448685	-0.419913	-0.560740	-0.554910	
79	0.580789	-0.004506	-0.011026	-0.813967	0.528909	-0.003578	-0.020453	-0.848425	0.569956	-0.008896	-0.021396	-0.821348	0.555390	0.005162	-0.024113	-0.831224	0.912497	-0.014787	-0.408745	-0.007604	0.448616	-0.419914	-0.560773	-0.554932	
80	0.580745	-0.004497	-0.011031	-0.813998	0.528970	-0.003578	-0.020462	-0.848386	0.569961	-0.008905	-0.021394	-0.821345	0.555413	0.005170	-0.024114	-0.831209	0.912500	-0.014649	-0.408743	-0.007627	0.448693	-0.419834	-0.560712	-0.554992	
81	0.580693	-0.004498	-0.011033	-0.814035	0.528994	-0.003580	-0.020470	-0.848371	0.569970	-0.008909	-0.021386	-0.821339	0.555418	0.005175	-0.024112	-0.831205	0.912518	-0.014785	-0.408700	-0.007536	0.448668	-0.419919	-0.560791	-0.554869	
82	0.580677	-0.004494	-0.011022	-0.814047	0.528974	-0.003582	-0.020467	-0.848384	0.569966	-0.008917	-0.021423	-0.821341	0.555370	0.005178	-0.024120	-0.831238	0.912521	-0.014678	-0.408695	-0.007573	0.448723	-0.419865	-0.560730	-0.554926	
83	0.580714	-0.004492	-0.011010	-0.814021	0.528958	-0.003581	-0.020461	-0.848394	0.569956	-0.008950	-0.021490	-0.821345	0.555324	0.005202	-0.024140	-0.831267	0.912516	-0.014615	-0.408710	-0.007564	0.448756	-0.419813	-0.560722	-0.554947	
84	0.580776	-0.004520	-0.011032	-0.813976	0.528968	-0.003585	-0.020469	-0.848388	0.569962	-0.009009	-0.021501	-0.821340	0.555359	0.005253	-0.024137	-0.831244	0.912514	-0.014618	-0.408716	-0.007516	0.448767	-0.419796	-0.560755	-0.554918	
85	0.580805	-0.004524	-0.011054	-0.813955	0.529022	-0.003601	-0.020487	-0.848353	0.569924	-0.009024	-0.021514	-0.821366	0.555375	0.005238	-0.024112	-0.831234	0.912508	-0.014735	-0.408723	-0.007560	0.448676	-0.419880	-0.560771	-0.554911	
86	0.580812	-0.004521	-0.011058	-0.813950	0.529079	-0.003621	-0.020486	-0.848318	0.569895	-0.009015	-0.021525	-0.821386	0.555415	0.005194	-0.024094	-0.831208	0.912529	-0.014692	-0.408679	-0.007521	0.448742	-0.419867	-0.560758	-0.554881	
87	0.580840	-0.004545	-0.011053	-0.813930	0.529084	-0.003625	-0.020459	-0.848315	0.569909	-0.009029	-0.021510	-0.821377	0.555518	0.005193	-0.024095	-0.831139	0.912494	-0.014728	-0.408752	-0.007653	0.448630	-0.419888	-0.560728	-0.554986	
88	0.580891	-0.004565	-0.011046	-0.813893	0.529039	-0.003599	-0.020446	-0.848343	0.569883	-0.009045	-0.021515	-0.821394	0.555591	0.005206	-0.024101	-0.831090	0.912495	-0.014665	-0.408755	-0.007529	0.448710	-0.419806	-0.560783	-0.554928	
89	0.580923	-0.004565	-0.011061	-0.813871	0.528987	-0.003546	-0.020471	-0.848376	0.569906	-0.009065	-0.021554	-0.821377	0.555728	0.005222	-0.024119	-0.830998	0.912520	-0.014701	-0.408698	-0.007537	0.448720	-0.419867	-0.560761	-0.554896	
90	0.580959	-0.004565	-0.011072	-0.813844	0.528952	-0.003517	-0.020492	-0.848397	0.569973	-0.009078	-0.021582	-0.821330	0.555823	0.005252	-0.024136	-0.830933	0.912529	-0.014644	-0.408681	-0.007572	0.448753	-0.419852	-0.560712	-0.554930	
91	0.581026	-0.004571	-0.011059	-0.813797	0.528935	-0.003533	-0.020480	-0.848408	0.570007	-0.009084	-0.021575	-0.821306	0.555766	0.005282	-0.024134	-0.830972	0.912519	-0.014624	-0.408703	-0.007557	0.448757	-0.419820	-0.560726	-0.554936	
92	0.581062	-0.004553	-0.011055	-0.813771	0.528937	-0.003535	-0.020486	-0.848407	0.570010	-0.009110	-0.021584	-0.821304	0.555734	0.005266	-0.024132	-0.830993	0.912519	-0.014603	-0.408704	-0.007592	0.448757	-0.419818	-0.560698	-0.554967	
93	0.581033	-0.004541	-0.011056	-0.813792	0.528959	-0.003537	-0.020483	-0.848393	0.569993	-0.009122	-0.021585	-0.821315	0.555732	0.005260	-0.024136	-0.830994	0.912509	-0.014687	-0.408722	-0.007602	0.448692	-0.419864	-0.560729	-0.554954	
94	0.581097	-0.004549	-0.011057	-0.813746	0.529011	-0.003545	-0.020479	-0.848360	0.570070	-0.009134	-0.021576	-0.821262	0.555731	0.005275	-0.024149	-0.830994	0.912527	-0.014648	-0.408684	-0.007586	0.448744	-0.419856	-0.560707	-0.554939	
