Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R5	7-7-2023	10:05:14:599	// Source file name and timestamp
100.000	// Sampling rate
32.958	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
21	0.668453	0.039473	-0.706749	-0.228294	0.688889	-0.041604	-0.708283	-0.148447	0.697284	-0.104763	-0.703921	-0.085528	0.687401	-0.093709	-0.713470	-0.098278	0.243517	0.399796	-0.682796	0.560938	0.367302	0.526831	-0.722150	-0.256977	
22	0.668428	0.039519	-0.706757	-0.228334	0.688885	-0.041588	-0.708288	-0.148442	0.697299	-0.104804	-0.703901	-0.085513	0.687399	-0.093757	-0.713470	-0.098249	0.243446	0.399963	-0.682736	0.560923	0.367370	0.526956	-0.722023	-0.256981	
23	0.668407	0.039590	-0.706761	-0.228373	0.688897	-0.041597	-0.708281	-0.148421	0.697327	-0.104846	-0.703869	-0.085501	0.687403	-0.093847	-0.713466	-0.098164	0.243430	0.400017	-0.682745	0.560881	0.367375	0.526990	-0.721980	-0.257025	
24	0.668395	0.039619	-0.706764	-0.228394	0.688886	-0.041607	-0.708288	-0.148436	0.697329	-0.104930	-0.703862	-0.085435	0.687409	-0.093888	-0.713462	-0.098114	0.243527	0.399857	-0.682694	0.561015	0.367404	0.526855	-0.722112	-0.256889	
25	0.668376	0.039637	-0.706782	-0.228388	0.688883	-0.041593	-0.708289	-0.148450	0.697332	-0.104979	-0.703859	-0.085382	0.687419	-0.093994	-0.713453	-0.098002	0.243512	0.399835	-0.682737	0.560985	0.367357	0.526854	-0.722125	-0.256922	
26	0.668370	0.039672	-0.706781	-0.228403	0.688887	-0.041596	-0.708281	-0.148466	0.697331	-0.104948	-0.703861	-0.085412	0.687431	-0.094069	-0.713443	-0.097922	0.243563	0.399935	-0.682750	0.560876	0.367409	0.526858	-0.722051	-0.257050	
27	0.668380	0.039696	-0.706760	-0.228433	0.688885	-0.041620	-0.708277	-0.148489	0.697322	-0.104892	-0.703870	-0.085483	0.687446	-0.094058	-0.713427	-0.097942	0.243486	0.399923	-0.682695	0.560984	0.367406	0.526912	-0.722059	-0.256918	
28	0.668379	0.039670	-0.706769	-0.228416	0.688888	-0.041605	-0.708276	-0.148485	0.697327	-0.104900	-0.703864	-0.085481	0.687464	-0.094088	-0.713405	-0.097951	0.243498	0.399825	-0.682767	0.560962	0.367325	0.526858	-0.722130	-0.256946	
29	0.668366	0.039660	-0.706774	-0.228437	0.688896	-0.041618	-0.708275	-0.148448	0.697331	-0.104942	-0.703860	-0.085430	0.687471	-0.094096	-0.713397	-0.097953	0.243514	0.399867	-0.682741	0.560956	0.367366	0.526866	-0.722100	-0.256955	
30	0.668347	0.039687	-0.706772	-0.228497	0.688903	-0.041651	-0.708274	-0.148414	0.697326	-0.104947	-0.703865	-0.085419	0.687476	-0.094089	-0.713394	-0.097941	0.243520	0.399845	-0.682770	0.560934	0.367340	0.526851	-0.722115	-0.256981	
31	0.668330	0.039707	-0.706775	-0.228533	0.688902	-0.041648	-0.708274	-0.148413	0.697315	-0.104882	-0.703879	-0.085479	0.687480	-0.094084	-0.713392	-0.097937	0.243288	0.400168	-0.682722	0.560863	0.367374	0.527160	-0.721857	-0.257024	
32	0.668332	0.039675	-0.706775	-0.228533	0.688896	-0.041606	-0.708277	-0.148440	0.697300	-0.104782	-0.703899	-0.085555	0.687460	-0.094010	-0.713410	-0.098015	0.243554	0.399943	-0.682647	0.560999	0.367483	0.526873	-0.722052	-0.256909	
33	0.668346	0.039649	-0.706773	-0.228502	0.688897	-0.041547	-0.708269	-0.148491	0.697297	-0.104724	-0.703904	-0.085609	0.687455	-0.093965	-0.713415	-0.098053	0.243359	0.400076	-0.682749	0.560865	0.367357	0.527068	-0.721929	-0.257033	
34	0.668344	0.039701	-0.706767	-0.228520	0.688905	-0.041517	-0.708256	-0.148522	0.697297	-0.104682	-0.703904	-0.085661	0.687452	-0.093921	-0.713420	-0.098079	0.243393	0.400018	-0.682739	0.560903	0.367361	0.527018	-0.721977	-0.256996	
35	0.668325	0.039787	-0.706754	-0.228597	0.688912	-0.041526	-0.708250	-0.148516	0.697291	-0.104605	-0.703911	-0.085742	0.687435	-0.093847	-0.713438	-0.098144	0.243494	0.399917	-0.682706	0.560972	0.367400	0.526903	-0.722064	-0.256932	
36	0.668329	0.039767	-0.706754	-0.228590	0.688920	-0.041519	-0.708241	-0.148524	0.697297	-0.104533	-0.703904	-0.085836	0.687445	-0.093870	-0.713429	-0.098119	0.243469	0.399932	-0.682707	0.560970	0.367392	0.526928	-0.722050	-0.256931	
37	0.668326	0.039799	-0.706748	-0.228611	0.688932	-0.041499	-0.708227	-0.148543	0.697302	-0.104498	-0.703899	-0.085885	0.687449	-0.093880	-0.713427	-0.098094	0.243508	0.399840	-0.682757	0.560959	0.367342	0.526858	-0.722119	-0.256951	
38	0.668315	0.039889	-0.706734	-0.228673	0.688940	-0.041491	-0.708222	-0.148532	0.697298	-0.104475	-0.703908	-0.085877	0.687444	-0.093871	-0.713433	-0.098097	0.243425	0.399809	-0.682780	0.560989	0.367272	0.526905	-0.722136	-0.256908	
39	0.668313	0.039936	-0.706729	-0.228688	0.688939	-0.041496	-0.708230	-0.148495	0.697294	-0.104447	-0.703919	-0.085849	0.687456	-0.093917	-0.713418	-0.098075	0.243471	0.399914	-0.682697	0.560994	0.367394	0.526920	-0.722065	-0.256904	
40	0.668302	0.040007	-0.706732	-0.228695	0.688945	-0.041475	-0.708225	-0.148498	0.697289	-0.104463	-0.703924	-0.085833	0.687480	-0.093934	-0.713394	-0.098065	0.243268	0.400260	-0.682716	0.560813	0.367402	0.527213	-0.721785	-0.257076	
41	0.668301	0.040003	-0.706740	-0.228676	0.688966	-0.041465	-0.708201	-0.148516	0.697272	-0.104460	-0.703938	-0.085854	0.687497	-0.093927	-0.713380	-0.098060	0.243484	0.399836	-0.682712	0.561027	0.367362	0.526876	-0.722125	-0.256870	
42	0.668320	0.039923	-0.706745	-0.228616	0.688988	-0.041489	-0.708181	-0.148501	0.697256	-0.104428	-0.703955	-0.085888	0.687503	-0.093933	-0.713375	-0.098044	0.243482	0.399905	-0.682744	0.560940	0.367362	0.526905	-0.722069	-0.256968	
43	0.668345	0.039891	-0.706744	-0.228554	0.688997	-0.041512	-0.708182	-0.148451	0.697254	-0.104408	-0.703957	-0.085907	0.687507	-0.093955	-0.713371	-0.098024	0.243503	0.399901	-0.682708	0.560976	0.367397	0.526890	-0.722076	-0.256929	
44	0.668360	0.039909	-0.706733	-0.228541	0.688997	-0.041481	-0.708190	-0.148421	0.697251	-0.104369	-0.703959	-0.085962	0.687511	-0.093971	-0.713367	-0.098009	0.243362	0.400225	-0.682642	0.560887	0.367490	0.527133	-0.721824	-0.257004	
45	0.668368	0.039916	-0.706729	-0.228527	0.688982	-0.041460	-0.708208	-0.148413	0.697248	-0.104347	-0.703961	-0.085997	0.687512	-0.093967	-0.713366	-0.098009	0.243262	0.400218	-0.682690	0.560878	0.367403	0.527202	-0.721820	-0.257002	
46	0.668378	0.039889	-0.706735	-0.228483	0.688962	-0.041469	-0.708227	-0.148413	0.697247	-0.104345	-0.703964	-0.085989	0.687509	-0.093935	-0.713370	-0.098036	0.243491	0.399871	-0.682771	0.560927	0.367334	0.526883	-0.722093	-0.256985	
