Martin	// User ID
7-7-2023	// Evaluation date
CON_SP_R3	7-7-2023	10:27:19:573	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
18	0.970237	0.191433	-0.055561	-0.137500	0.970317	0.181114	-0.057265	-0.149681	0.974267	0.176132	-0.062271	-0.126112	0.970417	0.184778	-0.069352	-0.139059	0.257686	0.175644	-0.944511	-0.103177	-0.067955	0.247028	-0.574841	-0.777121	
19	0.970806	0.190517	-0.055114	-0.134910	0.970904	0.180140	-0.056744	-0.147224	0.974815	0.175098	-0.061729	-0.123560	0.970998	0.183767	-0.068806	-0.136599	0.254622	0.171783	-0.946287	-0.100995	-0.072090	0.247665	-0.577621	-0.774480	
20	0.971844	0.188382	-0.054176	-0.130755	0.971941	0.177996	-0.055679	-0.143346	0.975804	0.172960	-0.060517	-0.119286	0.972046	0.181672	-0.067610	-0.132476	0.249785	0.167104	-0.948639	-0.098836	-0.078059	0.249024	-0.580466	-0.771332	
21	0.973258	0.185356	-0.052392	-0.125172	0.973008	0.175823	-0.054360	-0.139234	0.976765	0.170659	-0.059239	-0.115311	0.973073	0.179352	-0.066370	-0.128677	0.245384	0.162384	-0.950815	-0.096797	-0.083753	0.249995	-0.583280	-0.768292	
22	0.974352	0.182333	-0.050768	-0.121723	0.973724	0.173829	-0.053342	-0.137114	0.977435	0.168661	-0.058124	-0.113115	0.973788	0.177335	-0.065287	-0.126594	0.240466	0.157353	-0.953102	-0.094940	-0.090069	0.251053	-0.585996	-0.765160	
23	0.975113	0.180046	-0.049721	-0.119440	0.975143	0.169807	-0.051375	-0.132747	0.978735	0.164663	-0.056058	-0.108724	0.975190	0.173281	-0.063252	-0.122381	0.235436	0.151224	-0.955497	-0.093417	-0.097263	0.251395	-0.588918	-0.761916	
24	0.976494	0.175638	-0.048102	-0.115315	0.976192	0.166636	-0.050048	-0.129522	0.979697	0.161480	-0.054703	-0.105475	0.976226	0.170069	-0.061923	-0.119264	0.229916	0.144810	-0.957921	-0.092500	-0.105159	0.251658	-0.591434	-0.758825	
25	0.977927	0.170762	-0.046532	-0.111056	0.977283	0.162837	-0.049117	-0.126449	0.980712	0.157663	-0.053709	-0.102283	0.977309	0.166273	-0.060971	-0.116201	0.224527	0.137856	-0.960183	-0.092909	-0.113694	0.251010	-0.593275	-0.756367	
26	0.978889	0.167282	-0.045732	-0.108175	0.979093	0.156528	-0.047463	-0.120923	0.982371	0.151342	-0.051916	-0.096688	0.979091	0.159963	-0.059264	-0.110821	0.218160	0.131010	-0.962555	-0.093438	-0.122873	0.251016	-0.594765	-0.753756	
27	0.980720	0.160594	-0.043868	-0.102338	0.980128	0.152830	-0.046437	-0.117628	0.983309	0.147655	-0.050772	-0.093398	0.980109	0.156210	-0.058254	-0.107659	0.211216	0.123414	-0.965088	-0.093602	-0.132806	0.251054	-0.596645	-0.750566	
28	0.982072	0.155561	-0.042085	-0.097792	0.981707	0.147109	-0.044394	-0.112424	0.984723	0.142040	-0.048514	-0.088266	0.981679	0.150450	-0.056205	-0.102526	0.203779	0.114971	-0.967774	-0.093109	-0.143392	0.251101	-0.599146	-0.746599	
29	0.983210	0.151502	-0.039534	-0.093712	0.983987	0.138676	-0.040465	-0.104404	0.986338	0.135412	-0.045484	-0.082050	0.983939	0.142060	-0.052220	-0.094637	0.195815	0.107346	-0.970178	-0.094273	-0.154302	0.251364	-0.600025	-0.743625	
30	0.985128	0.144317	-0.034945	-0.086458	0.985605	0.132740	-0.036229	-0.098236	0.987196	0.132084	-0.042820	-0.078514	0.985537	0.136213	-0.047953	-0.088674	0.187168	0.099161	-0.972796	-0.093828	-0.165512	0.252265	-0.601974	-0.739321	
31	0.986158	0.140435	-0.031688	-0.082258	0.986588	0.129103	-0.033046	-0.094263	0.988812	0.125532	-0.037308	-0.071412	0.986524	0.132591	-0.044774	-0.084766	0.177643	0.091302	-0.975395	-0.093332	-0.177074	0.253914	-0.603547	-0.734781	
32	0.987548	0.135129	-0.026348	-0.076122	0.988152	0.123046	-0.027505	-0.087519	0.990060	0.120118	-0.032588	-0.065502	0.988102	0.126520	-0.039268	-0.078139	0.167192	0.081893	-0.977900	-0.095141	-0.190918	0.254335	-0.603905	-0.730864	
33	0.989241	0.128000	-0.019762	-0.068027	0.989818	0.116096	-0.021033	-0.079618	0.990987	0.116089	-0.028214	-0.060601	0.989778	0.119587	-0.032815	-0.070433	0.157533	0.072394	-0.980001	-0.097672	-0.204416	0.253852	-0.603856	-0.727414	
34	0.990107	0.124214	-0.016023	-0.063268	0.990725	0.112180	-0.017334	-0.074689	0.992745	0.107541	-0.019719	-0.050028	0.990687	0.115695	-0.029092	-0.065638	0.146956	0.062758	-0.982051	-0.100211	-0.218579	0.253810	-0.603518	-0.723581	
35	0.991663	0.116838	-0.008983	-0.053603	0.992345	0.104597	-0.010328	-0.064834	0.994170	0.099693	-0.011831	-0.039341	0.992305	0.108122	-0.022085	-0.056155	0.136326	0.052373	-0.983864	-0.103367	-0.233357	0.253034	-0.602894	-0.719748	
36	0.992849	0.110579	-0.002942	-0.044893	0.993584	0.098080	-0.004344	-0.056140	0.994918	0.095096	-0.006985	-0.032347	0.993545	0.101625	-0.016113	-0.047754	0.125699	0.041839	-0.985356	-0.107348	-0.248400	0.251783	-0.601618	-0.716211	
37	0.993558	0.106718	0.001366	-0.038107	0.994372	0.093762	-0.000037	-0.049317	0.995611	0.090272	-0.001637	-0.024636	0.994325	0.097432	-0.011739	-0.041081	0.114409	0.030835	-0.986864	-0.109812	-0.263644	0.251121	-0.601208	-0.711322	
38	0.994743	0.098738	0.009971	-0.025267	0.995640	0.085477	0.008618	-0.036335	0.996495	0.082477	0.007298	-0.011924	0.995586	0.089376	-0.002920	-0.028489	0.103094	0.019144	-0.987970	-0.113670	-0.279659	0.249440	-0.599927	-0.706865	
39	0.995304	0.093942	0.015652	-0.017323	0.996233	0.080672	0.014370	-0.028394	0.996864	0.077935	0.013091	-0.004207	0.996197	0.084561	0.002864	-0.020783	0.091113	0.008372	-0.988879	-0.117249	-0.295398	0.248779	-0.598156	-0.702181	
40	0.995751	0.088751	0.023109	-0.008254	0.996717	0.075492	0.021905	-0.019376	0.997122	0.072658	0.021054	0.005078	0.996723	0.079321	0.010397	-0.011965	0.079726	-0.003313	-0.989598	-0.119700	-0.310853	0.247469	-0.597442	-0.696558	
41	0.996153	0.079348	0.036412	0.007541	0.997157	0.067507	0.032914	-0.006123	0.997192	0.064956	0.032464	0.018313	0.997263	0.069896	0.023842	0.003445	0.066969	-0.014252	-0.990008	-0.123269	-0.327031	0.246998	-0.595160	-0.691250	
42	0.996055	0.071973	0.047891	0.020004	0.997214	0.063471	0.039185	0.000630	0.997065	0.061009	0.038936	0.024976	0.997298	0.062489	0.035392	0.015491	0.055243	-0.026140	-0.989932	-0.127673	-0.343234	0.244858	-0.592718	-0.686236	
43	0.995822	0.067533	0.054963	0.027520	0.997058	0.056258	0.050483	0.012747	0.996581	0.053884	0.050573	0.036948	0.997153	0.057976	0.042528	0.022703	0.041812	-0.036578	-0.989644	-0.132357	-0.359702	0.244517	-0.588929	-0.681168	
44	0.995294	0.061094	0.064752	0.038275	0.996590	0.048936	0.061569	0.024945	0.995780	0.046725	0.061948	0.048995	0.996752	0.051427	0.052397	0.033091	0.029536	-0.047555	-0.989028	-0.136710	-0.375525	0.243131	-0.585679	-0.675906	
45	0.994201	0.052640	0.077748	0.052424	0.996156	0.044587	0.068216	0.032107	0.995146	0.042474	0.068749	0.056167	0.995837	0.042857	0.065449	0.046770	0.016426	-0.058751	-0.987956	-0.142200	-0.392258	0.241580	-0.581258	-0.670755	
46	0.993449	0.048316	0.084468	0.059918	0.994835	0.035286	0.082414	0.047604	0.993516	0.033878	0.082371	0.070670	0.995188	0.038443	0.072196	0.053956	0.003138	-0.068988	-0.986525	-0.148319	-0.408631	0.240433	-0.575844	-0.666046	
47	0.991880	0.041193	0.095787	0.072808	0.992913	0.026159	0.096811	0.063774	0.992135	0.028210	0.091524	0.080595	0.993794	0.031217	0.083577	0.066436	0.010487	0.078682	0.985112	0.152492	0.424241	-0.240475	0.571314	0.660145	
48	0.989851	0.033892	0.107676	0.086326	0.991450	0.021033	0.105534	0.073803	0.990632	0.023454	0.100006	0.089984	0.991954	0.023822	0.095556	0.079548	0.024369	0.088220	0.983105	0.158520	0.440363	-0.239970	0.565151	0.655057	
49	0.988503	0.030472	0.114425	0.094021	0.989935	0.016792	0.113534	0.082809	0.987223	0.014530	0.116390	0.107857	0.990729	0.020315	0.102380	0.086963	0.039348	0.096600	0.981107	0.162938	0.455960	-0.241399	0.559210	0.648931	
50	0.985388	0.023505	0.128219	0.109626	0.986888	0.009678	0.127499	0.098504	0.983858	0.008191	0.130054	0.122645	0.987872	0.013197	0.116250	0.102077	0.053442	0.106646	0.978533	0.168058	0.472032	-0.240794	0.553327	0.642677	
51	0.982836	0.018760	0.138139	0.120828	0.984523	0.005159	0.136984	0.109191	0.981652	0.004931	0.138113	0.131377	0.985518	0.008272	0.126191	0.112967	0.068528	0.114656	0.975746	0.173428	0.487544	-0.241950	0.546144	0.636779	
52	0.980442	0.015498	0.146505	0.130497	0.982133	0.001700	0.145661	0.119139	0.978604	0.000875	0.148188	0.142735	0.983303	0.004870	0.134605	0.122367	0.083805	0.123080	0.972527	0.178937	0.503336	-0.242761	0.538676	0.630514	
53	0.975848	0.009344	0.160943	0.147412	0.977674	-0.004338	0.160137	0.135981	0.973786	-0.004680	0.162449	0.159150	0.978391	-0.002136	0.151087	0.141135	0.098657	0.131083	0.968831	0.185607	0.518840	-0.243053	0.530197	0.624997	
54	0.973193	0.006307	0.168353	0.156563	0.975102	-0.007308	0.167490	0.145156	0.971011	-0.007516	0.169789	0.168083	0.973684	-0.007724	0.164523	0.157519	0.113997	0.137342	0.964954	0.192367	0.533587	-0.244679	0.520797	0.619828	
55	0.969127	0.002222	0.178578	0.169992	0.971120	-0.011400	0.177753	0.158746	0.966565	-0.011512	0.180394	0.181872	0.970733	-0.010763	0.172047	0.167216	0.129073	0.144763	0.960393	0.200073	0.548960	-0.244855	0.510866	0.614577	
56	0.963704	-0.002877	0.191082	0.186422	0.965817	-0.016444	0.190294	0.175258	0.960807	-0.016188	0.193017	0.198323	0.966981	-0.014227	0.180932	0.178913	0.144138	0.150005	0.956066	0.206546	0.562677	-0.246915	0.501089	0.609375	
57	0.960751	-0.004930	0.197125	0.195129	0.962927	-0.018464	0.196383	0.184021	0.957664	-0.018124	0.199235	0.207021	0.960886	-0.019066	0.194063	0.196656	0.159490	0.156334	0.950839	0.214544	0.577458	-0.247644	0.490091	0.604174	
58	0.954447	-0.008795	0.209292	0.212485	0.956789	-0.022254	0.208611	0.201350	0.951024	-0.021645	0.211679	0.224226	0.957283	-0.021244	0.201261	0.206525	0.174176	0.161534	0.946068	0.220283	0.590512	-0.249591	0.480575	0.598371	
59	0.948911	-0.011651	0.219298	0.226586	0.951386	-0.025038	0.218670	0.215458	0.945219	-0.024134	0.221879	0.238220	0.951980	-0.023434	0.211328	0.220286	0.188362	0.167653	0.940661	0.227086	0.603947	-0.250083	0.470481	0.592752	
60	0.944771	-0.012430	0.226405	0.236631	0.947356	-0.025773	0.225849	0.225486	0.940867	-0.024652	0.229210	0.248241	0.944807	-0.026126	0.224068	0.237593	0.203064	0.172215	0.935504	0.232248	0.616307	-0.252509	0.460838	0.586543	
61	0.935540	-0.014364	0.241263	0.257584	0.939278	-0.027574	0.239429	0.244274	0.932183	-0.026086	0.243046	0.266990	0.941073	-0.026534	0.230453	0.246107	0.216150	0.177810	0.930062	0.238006	0.628347	-0.253009	0.451525	0.580768	
62	0.926749	-0.015176	0.254316	0.276097	0.934453	-0.028162	0.247075	0.254870	0.927036	-0.026469	0.250788	0.277505	0.933595	-0.027251	0.242473	0.262421	0.229926	0.183236	0.924277	0.243456	0.640519	-0.254013	0.441894	0.574406	
63	0.921543	-0.015193	0.261531	0.286582	0.928552	-0.028248	0.255774	0.267532	0.920831	-0.026312	0.259539	0.289856	0.926784	-0.027978	0.252604	0.276549	0.242877	0.188394	0.918379	0.249197	0.652058	-0.254565	0.432191	0.568531	
64	0.915967	-0.015731	0.268681	0.297604	0.918109	-0.029033	0.269960	0.288711	0.911696	-0.026605	0.271612	0.307129	0.922447	-0.028174	0.258421	0.285511	0.255011	0.193839	0.912511	0.254401	0.663065	-0.254626	0.423191	0.562512	
65	0.906690	-0.016416	0.279874	0.315142	0.910282	-0.029653	0.279572	0.303887	0.907257	-0.026799	0.276972	0.315361	0.912702	-0.029035	0.270913	0.304529	0.267380	0.198727	0.906459	0.259513	0.673800	-0.255155	0.413862	0.556423	
66	0.901201	-0.016853	0.286122	0.325096	0.905821	-0.030035	0.284721	0.312283	0.898685	-0.027254	0.286831	0.330681	0.903385	-0.029997	0.281931	0.321730	0.278234	0.203634	0.900586	0.264697	0.683646	-0.254802	0.405101	0.550996	
67	0.894811	-0.017532	0.293180	0.336231	0.901711	-0.030450	0.289401	0.319745	0.887420	-0.027849	0.299266	0.349500	0.897967	-0.030582	0.287997	0.331327	0.289448	0.208017	0.894739	0.269056	0.693140	-0.255282	0.396558	0.545097	
68	0.885168	-0.018401	0.303491	0.352182	0.895115	-0.031090	0.296777	0.331249	0.880211	-0.028241	0.306985	0.360820	0.894074	-0.030966	0.292436	0.337867	0.300433	0.212872	0.888138	0.275022	0.703069	-0.254540	0.386797	0.539713	
69	0.880485	-0.018823	0.308554	0.359425	0.885118	-0.032027	0.307644	0.347701	0.875106	-0.028525	0.312412	0.368477	0.888608	-0.031529	0.298533	0.346784	0.310380	0.216988	0.882300	0.279514	0.711629	-0.254393	0.378499	0.534422	
70	0.872152	-0.019580	0.317323	0.371852	0.875461	-0.032920	0.317849	0.362568	0.865977	-0.029035	0.321900	0.381603	0.879618	-0.032499	0.308348	0.360747	0.320344	0.222533	0.875526	0.285154	0.721143	-0.252641	0.369385	0.528848	
71	0.863558	-0.020343	0.325963	0.384191	0.869183	-0.033496	0.324371	0.371728	0.857769	-0.029489	0.330165	0.392878	0.869391	-0.033533	0.319177	0.375714	0.330075	0.226134	0.869831	0.288632	0.728955	-0.253074	0.361682	0.523224	
72	0.858903	-0.020786	0.330707	0.390494	0.863691	-0.033956	0.329969	0.379481	0.852851	-0.029741	0.335108	0.399330	0.861862	-0.034205	0.326941	0.386178	0.339868	0.230695	0.863317	0.293178	0.737482	-0.252300	0.353114	0.517471	
73	0.849071	-0.021573	0.340283	0.403510	0.854012	-0.034678	0.339502	0.392682	0.842749	-0.030124	0.344821	0.412268	0.856993	-0.034578	0.331853	0.392736	0.349659	0.233189	0.857866	0.295680	0.744418	-0.253886	0.345759	0.511698	
74	0.842351	-0.022008	0.346617	0.412089	0.847684	-0.035052	0.345551	0.400997	0.835984	-0.030301	0.351178	0.420580	0.848598	-0.035097	0.340175	0.403647	0.358721	0.236725	0.851890	0.299272	0.751705	-0.253830	0.337999	0.506228	
75	0.836504	-0.022164	0.352082	0.419295	0.841747	-0.035252	0.351209	0.408499	0.830045	-0.030267	0.356755	0.427593	0.840421	-0.035505	0.348045	0.413881	0.367598	0.239412	0.846682	0.301136	0.758025	-0.255033	0.331545	0.500434	
76	0.826377	-0.022476	0.361134	0.431484	0.831912	-0.035640	0.360243	0.420568	0.819827	-0.030248	0.365884	0.439429	0.835925	-0.035613	0.352219	0.419407	0.376105	0.242563	0.841284	0.303232	0.764401	-0.255573	0.325105	0.494652	
77	0.821412	-0.022630	0.365306	0.437404	0.827072	-0.035814	0.364408	0.426470	0.814856	-0.030254	0.370048	0.445151	0.826765	-0.035954	0.360306	0.430518	0.384667	0.243970	0.836549	0.304461	0.769686	-0.257784	0.319006	0.489251	
78	0.814060	-0.022966	0.371011	0.446240	0.819753	-0.036078	0.370203	0.435491	0.807438	-0.030402	0.375752	0.453794	0.820302	-0.036232	0.365663	0.438271	0.392416	0.246856	0.831137	0.307055	0.775576	-0.257877	0.312414	0.484127	
79	0.805356	-0.023373	0.377504	0.456449	0.811163	-0.036398	0.376750	0.445813	0.798648	-0.030572	0.382259	0.463794	0.815320	-0.036539	0.369229	0.444508	0.400014	0.248443	0.825777	0.310415	0.780866	-0.258492	0.305004	0.480003	
80	0.801268	-0.023562	0.380092	0.461460	0.807155	-0.036569	0.379342	0.450848	0.794539	-0.030653	0.384836	0.468689	0.805125	-0.037118	0.376389	0.456867	0.406429	0.251475	0.821711	0.310432	0.785536	-0.258981	0.301311	0.474419	
81	0.792496	-0.023912	0.385474	0.472005	0.798517	-0.036886	0.384741	0.461503	0.785756	-0.030813	0.390172	0.478961	0.796985	-0.037512	0.381478	0.466779	0.412787	0.253380	0.817680	0.311136	0.789740	-0.259957	0.296865	0.469686	
82	0.783034	-0.024293	0.390859	0.483215	0.789165	-0.037168	0.390180	0.472859	0.776267	-0.030858	0.395523	0.489918	0.792584	-0.037716	0.383923	0.472220	0.418761	0.256477	0.813243	0.312241	0.794413	-0.259662	0.292443	0.464715	
83	0.777779	-0.024542	0.393494	0.489509	0.783943	-0.037310	0.392854	0.479278	0.770967	-0.030836	0.398171	0.496103	0.787454	-0.037962	0.386781	0.478409	0.424663	0.257908	0.809263	0.313429	0.798218	-0.260533	0.287726	0.460635	
84	0.773716	-0.024878	0.395668	0.494157	0.779916	-0.037599	0.395008	0.484031	0.766832	-0.031050	0.400407	0.500679	0.779999	-0.038326	0.390763	0.487275	0.429387	0.261495	0.805199	0.314488	0.802478	-0.259313	0.284145	0.456122	
85	0.766708	-0.025691	0.399258	0.502087	0.773008	-0.038406	0.398606	0.492033	0.759688	-0.031535	0.404085	0.508522	0.776234	-0.038735	0.392694	0.491682	0.433794	0.265648	0.801061	0.315524	0.806840	-0.257518	0.280824	0.451477	
86	0.761649	-0.026454	0.401735	0.507740	0.768049	-0.039166	0.401086	0.497692	0.754554	-0.032074	0.406628	0.514075	0.771410	-0.039690	0.395100	0.497240	0.439356	0.266704	0.796305	0.318957	0.810711	-0.257438	0.274242	0.448625	
87	0.758208	-0.027352	0.403433	0.511482	0.764710	-0.040080	0.402740	0.501410	0.751112	-0.032921	0.408373	0.517666	0.765123	-0.040901	0.398179	0.504348	0.443594	0.269750	0.792044	0.321132	0.814647	-0.255851	0.269838	0.445060	
88	0.751618	-0.028838	0.406661	0.518523	0.758263	-0.041618	0.405914	0.508467	0.744485	-0.034233	0.411666	0.524502	0.762340	-0.041741	0.399605	0.507357	0.448064	0.273402	0.787554	0.322876	0.818877	-0.254070	0.265674	0.440802	
89	0.747949	-0.029586	0.408596	0.522252	0.754667	-0.042381	0.407801	0.512230	0.740786	-0.034904	0.413646	0.528123	0.756871	-0.043048	0.402555	0.513072	0.452108	0.275880	0.783720	0.324454	0.822283	-0.253073	0.261774	0.437356	
90	0.743597	-0.030270	0.411222	0.526349	0.750397	-0.043059	0.410402	0.516352	0.736430	-0.035464	0.416345	0.532044	0.751955	-0.043960	0.405287	0.518048	0.455539	0.279267	0.779698	0.326443	0.825913	-0.250920	0.258013	0.433976	
91	0.737358	-0.031206	0.414890	0.532161	0.744239	-0.043967	0.414071	0.522227	0.730146	-0.036149	0.420114	0.537666	0.748877	-0.044277	0.407445	0.520780	0.458417	0.283124	0.775888	0.328165	0.829445	-0.248291	0.254888	0.430587	
92	0.734433	-0.031543	0.416966	0.534558	0.741273	-0.044218	0.416150	0.524764	0.727078	-0.036305	0.422252	0.540132	0.742185	-0.045154	0.411976	0.526687	0.461100	0.286164	0.772780	0.329103	0.832321	-0.246566	0.252474	0.427439	
93	0.729006	-0.032247	0.420825	0.538904	0.735879	-0.044843	0.420007	0.529212	0.721511	-0.036798	0.426175	0.544466	0.735988	-0.046045	0.416368	0.531827	0.463435	0.289556	0.769744	0.329969	0.835181	-0.244452	0.250382	0.424293	
94	0.723874	-0.033010	0.424367	0.542983	0.730843	-0.045578	0.423522	0.533311	0.716351	-0.037403	0.429721	0.548436	0.732507	-0.046640	0.419027	0.534485	0.465418	0.292450	0.767334	0.330238	0.837514	-0.242857	0.248998	0.421415	
95	0.721080	-0.033643	0.426585	0.544919	0.728123	-0.046222	0.425685	0.535250	0.713630	-0.037967	0.431874	0.550251	0.729253	-0.047471	0.421538	0.536881	0.467480	0.295964	0.764516	0.330732	0.840214	-0.240695	0.247400	0.418210	
96	0.715448	-0.034931	0.430879	0.548869	0.722568	-0.047525	0.429936	0.539251	0.708056	-0.039110	0.436154	0.553983	0.724064	-0.048966	0.425677	0.540493	0.469580	0.298211	0.762606	0.330147	0.842107	-0.240036	0.246595	0.415247	
97	0.712033	-0.035925	0.433561	0.551129	0.719153	-0.048576	0.432614	0.541575	0.704636	-0.040016	0.438830	0.556160	0.721018	-0.050024	0.428184	0.542485	0.471211	0.300626	0.761103	0.329099	0.843770	-0.239274	0.246541	0.412331	
98	0.709107	-0.037311	0.436148	0.552766	0.716216	-0.050015	0.435170	0.543286	0.701692	-0.041279	0.441373	0.557776	0.718072	-0.051399	0.430759	0.544221	0.472903	0.301848	0.760250	0.327520	0.844789	-0.239715	0.246801	0.409826	
99	0.703637	-0.039782	0.440659	0.555996	0.710791	-0.052492	0.439612	0.546591	0.696224	-0.043515	0.445849	0.560890	0.713546	-0.053433	0.434637	0.546889	0.474267	0.303160	0.759517	0.326035	0.845718	-0.239912	0.247219	0.407536	
100	0.699985	-0.042052	0.443534	0.558149	0.707143	-0.054761	0.442488	0.548776	0.692539	-0.045642	0.448777	0.562943	0.711613	-0.054676	0.436277	0.547977	0.476602	0.302300	0.759578	0.323275	0.845801	-0.242782	0.247865	0.405266	
101	0.698180	-0.043459	0.444774	0.559315	0.705354	-0.056172	0.443747	0.549917	0.690737	-0.047037	0.450068	0.564012	0.708818	-0.056871	0.438422	0.549662	0.478004	0.301296	0.760269	0.320507	0.845392	-0.245403	0.249178	0.403732	
