Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R3	7-7-2023	10:02:43:218	// Source file name and timestamp
100.000	// Sampling rate
35.495	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
13	0.671055	0.035679	-0.706507	-0.221944	0.688859	-0.039916	-0.708252	-0.149195	0.697578	-0.104189	-0.703685	-0.085775	0.688028	-0.096324	-0.713002	-0.094694	0.243437	0.399782	-0.682799	0.560979	0.367255	0.526884	-0.722156	-0.256921	
14	0.671024	0.035723	-0.706506	-0.222035	0.688848	-0.039911	-0.708266	-0.149181	0.697562	-0.104172	-0.703702	-0.085784	0.688012	-0.096310	-0.713017	-0.094712	0.243420	0.399790	-0.682757	0.561033	0.367280	0.526902	-0.722153	-0.256857	
15	0.671012	0.035769	-0.706506	-0.222063	0.688818	-0.039894	-0.708290	-0.149211	0.697540	-0.104171	-0.703723	-0.085798	0.688004	-0.096412	-0.713020	-0.094645	0.243478	0.399791	-0.682754	0.561011	0.367312	0.526860	-0.722155	-0.256890	
16	0.671005	0.035838	-0.706500	-0.222095	0.688806	-0.039872	-0.708294	-0.149250	0.697536	-0.104159	-0.703726	-0.085815	0.688008	-0.096470	-0.713013	-0.094606	0.243477	0.399698	-0.682830	0.560984	0.367222	0.526817	-0.722221	-0.256922	
17	0.671007	0.035870	-0.706491	-0.222113	0.688815	-0.039865	-0.708281	-0.149273	0.697536	-0.104091	-0.703729	-0.085873	0.688022	-0.096465	-0.712998	-0.094633	0.243465	0.399818	-0.682751	0.561000	0.367317	0.526880	-0.722134	-0.256899	
18	0.671031	0.035811	-0.706488	-0.222059	0.688816	-0.039876	-0.708278	-0.149283	0.697516	-0.103974	-0.703752	-0.085988	0.688037	-0.096504	-0.712975	-0.094651	0.243469	0.399815	-0.682770	0.560978	0.367304	0.526875	-0.722135	-0.256925	
19	0.671045	0.035768	-0.706489	-0.222020	0.688818	-0.039902	-0.708279	-0.149262	0.697506	-0.103881	-0.703765	-0.086075	0.688049	-0.096548	-0.712962	-0.094618	0.243440	0.399808	-0.682785	0.560977	0.367276	0.526893	-0.722137	-0.256922	
20	0.671037	0.035780	-0.706495	-0.222024	0.688840	-0.039936	-0.708259	-0.149241	0.697503	-0.103824	-0.703773	-0.086104	0.688052	-0.096599	-0.712962	-0.094543	0.243457	0.399774	-0.682785	0.560993	0.367272	0.526867	-0.722164	-0.256907	
21	0.671025	0.035807	-0.706498	-0.222045	0.688864	-0.039956	-0.708237	-0.149235	0.697502	-0.103820	-0.703777	-0.086085	0.688052	-0.096645	-0.712964	-0.094482	0.243413	0.399728	-0.682758	0.561078	0.367253	0.526881	-0.722199	-0.256806	
22	0.671019	0.035825	-0.706498	-0.222059	0.688861	-0.039938	-0.708239	-0.149238	0.697504	-0.103871	-0.703773	-0.086040	0.688053	-0.096649	-0.712963	-0.094478	0.243474	0.399767	-0.682832	0.560935	0.367243	0.526849	-0.722167	-0.256977	
23	0.670999	0.035868	-0.706512	-0.222068	0.688852	-0.039897	-0.708245	-0.149265	0.697502	-0.103893	-0.703774	-0.086020	0.688052	-0.096637	-0.712963	-0.094493	0.243470	0.399825	-0.682796	0.560938	0.367289	0.526878	-0.722125	-0.256970	
24	0.670969	0.035879	-0.706543	-0.222059	0.688846	-0.039890	-0.708253	-0.149260	0.697501	-0.103883	-0.703775	-0.086025	0.688063	-0.096718	-0.712953	-0.094410	0.243441	0.399821	-0.682779	0.560974	0.367285	0.526898	-0.722128	-0.256926	
25	0.670945	0.035864	-0.706567	-0.222059	0.688843	-0.039912	-0.708262	-0.149225	0.697508	-0.103864	-0.703771	-0.086032	0.688081	-0.096819	-0.712938	-0.094285	0.243431	0.399774	-0.682742	0.561058	0.367291	0.526889	-0.722166	-0.256830	
26	0.670936	0.035886	-0.706561	-0.222100	0.688836	-0.039887	-0.708267	-0.149236	0.697509	-0.103806	-0.703774	-0.086064	0.688088	-0.096786	-0.712937	-0.094272	0.243510	0.399828	-0.682780	0.560938	0.367322	0.526850	-0.722127	-0.256976	
27	0.670925	0.035890	-0.706567	-0.222117	0.688817	-0.039786	-0.708278	-0.149300	0.697484	-0.103656	-0.703801	-0.086227	0.688091	-0.096749	-0.712938	-0.094290	0.243427	0.399767	-0.682829	0.560958	0.367222	0.526884	-0.722164	-0.256944	
28	0.670901	0.035934	-0.706571	-0.222165	0.688803	-0.039692	-0.708285	-0.149360	0.697464	-0.103535	-0.703823	-0.086359	0.688098	-0.096751	-0.712931	-0.094286	0.243435	0.399833	-0.682811	0.560930	0.367263	0.526906	-0.722116	-0.256975	
29	0.670889	0.035983	-0.706559	-0.222232	0.688798	-0.039659	-0.708287	-0.149377	0.697470	-0.103509	-0.703819	-0.086371	0.688107	-0.096735	-0.712926	-0.094278	0.243514	0.399828	-0.682794	0.560919	0.367313	0.526846	-0.722126	-0.256997	
30	0.670914	0.035915	-0.706544	-0.222216	0.688791	-0.039653	-0.708296	-0.149373	0.697484	-0.103501	-0.703806	-0.086373	0.688107	-0.096676	-0.712932	-0.094293	0.243438	0.399831	-0.682802	0.560941	0.367270	0.526904	-0.722118	-0.256963	
31	0.670933	0.035876	-0.706537	-0.222188	0.688786	-0.039627	-0.708298	-0.149393	0.697496	-0.103524	-0.703795	-0.086347	0.688095	-0.096637	-0.712944	-0.094323	0.243457	0.399767	-0.682828	0.560947	0.367238	0.526861	-0.722167	-0.256960	
32	0.670928	0.035894	-0.706540	-0.222191	0.688785	-0.039587	-0.708295	-0.149419	0.697511	-0.103596	-0.703779	-0.086263	0.688086	-0.096630	-0.712951	-0.094346	0.243454	0.399721	-0.682819	0.560991	0.367227	0.526845	-0.722202	-0.256911	
33	0.670911	0.035910	-0.706546	-0.222220	0.688788	-0.039578	-0.708295	-0.149405	0.697527	-0.103664	-0.703763	-0.086186	0.688082	-0.096657	-0.712954	-0.094329	0.243460	0.399742	-0.682818	0.560976	0.367238	0.526849	-0.722187	-0.256928	
34	0.670902	0.035911	-0.706544	-0.222254	0.688801	-0.039630	-0.708294	-0.149340	0.697531	-0.103675	-0.703756	-0.086198	0.688072	-0.096718	-0.712962	-0.094270	0.243446	0.399826	-0.682778	0.560970	0.367290	0.526897	-0.722125	-0.256931	
35	0.670910	0.035911	-0.706537	-0.222251	0.688841	-0.039686	-0.708268	-0.149265	0.697530	-0.103751	-0.703750	-0.086160	0.688073	-0.096702	-0.712965	-0.094258	0.243438	0.399784	-0.682826	0.560945	0.367237	0.526882	-0.722152	-0.256960	
36	0.670917	0.035938	-0.706530	-0.222249	0.688860	-0.039698	-0.708255	-0.149233	0.697541	-0.103839	-0.703739	-0.086059	0.688075	-0.096616	-0.712968	-0.094310	0.243447	0.399729	-0.682840	0.560963	0.367211	0.526853	-0.722194	-0.256942	
37	0.670896	0.035978	-0.706538	-0.222281	0.688835	-0.039672	-0.708275	-0.149261	0.697557	-0.103854	-0.703727	-0.085998	0.688067	-0.096565	-0.712975	-0.094369	0.243443	0.399746	-0.682801	0.561001	0.367244	0.526864	-0.722184	-0.256897	
38	0.670853	0.035965	-0.706574	-0.222296	0.688824	-0.039660	-0.708279	-0.149293	0.697554	-0.103844	-0.703729	-0.086022	0.688063	-0.096600	-0.712972	-0.094383	0.243455	0.399818	-0.682771	0.560981	0.367297	0.526887	-0.722132	-0.256920	
39	0.670846	0.035940	-0.706582	-0.222295	0.688835	-0.039703	-0.708278	-0.149236	0.697557	-0.103808	-0.703728	-0.086059	0.688057	-0.096608	-0.712981	-0.094359	0.243447	0.399789	-0.682785	0.560988	0.367273	0.526880	-0.722152	-0.256912	
40	0.670856	0.035962	-0.706567	-0.222310	0.688845	-0.039753	-0.708281	-0.149162	0.697563	-0.103793	-0.703723	-0.086062	0.688049	-0.096599	-0.712993	-0.094334	0.243463	0.399778	-0.682778	0.560997	0.367282	0.526864	-0.722162	-0.256904	
41	0.670850	0.036009	-0.706562	-0.222336	0.688842	-0.039745	-0.708283	-0.149170	0.697562	-0.103826	-0.703722	-0.086044	0.688042	-0.096621	-0.712998	-0.094327	0.243439	0.399835	-0.682766	0.560981	0.367299	0.526906	-0.722118	-0.256917	
42	0.670867	0.035985	-0.706552	-0.222323	0.688836	-0.039701	-0.708285	-0.149201	0.697572	-0.103829	-0.703712	-0.086033	0.688026	-0.096615	-0.713014	-0.094322	0.243447	0.399796	-0.682787	0.560980	0.367274	0.526883	-0.722147	-0.256920	
43	0.670886	0.035947	-0.706546	-0.222291	0.688835	-0.039697	-0.708286	-0.149202	0.697575	-0.103800	-0.703711	-0.086055	0.687991	-0.096595	-0.713045	-0.094364	0.243452	0.399731	-0.682823	0.560981	0.367226	0.526850	-0.722195	-0.256922	
44	0.670890	0.035944	-0.706549	-0.222270	0.688837	-0.039711	-0.708286	-0.149189	0.697558	-0.103766	-0.703727	-0.086102	0.687966	-0.096549	-0.713066	-0.094434	0.243432	0.399806	-0.682810	0.560951	0.367252	0.526897	-0.722137	-0.256951	
45	0.670897	0.035960	-0.706543	-0.222263	0.688837	-0.039693	-0.708287	-0.149189	0.697539	-0.103742	-0.703745	-0.086141	0.687972	-0.096445	-0.713066	-0.094495	0.243410	0.399710	-0.682844	0.560988	0.367182	0.526871	-0.722206	-0.256909	
46	0.670933	0.035964	-0.706515	-0.222245	0.688834	-0.039706	-0.708289	-0.149190	0.697543	-0.103739	-0.703740	-0.086151	0.687970	-0.096323	-0.713071	-0.094600	0.243462	0.399839	-0.682772	0.560961	0.367307	0.526891	-0.722116	-0.256943	
47	0.670950	0.035942	-0.706509	-0.222215	0.688829	-0.039702	-0.708297	-0.149178	0.697543	-0.103735	-0.703739	-0.086169	0.687962	-0.096275	-0.713080	-0.094640	0.243456	0.399857	-0.682758	0.560968	0.367321	0.526903	-0.722103	-0.256934	
48	0.670953	0.035895	-0.706522	-0.222171	0.688818	-0.039658	-0.708308	-0.149186	0.697536	-0.103714	-0.703746	-0.086190	0.687971	-0.096261	-0.713075	-0.094620	0.243443	0.399796	-0.682780	0.560990	0.367277	0.526887	-0.722147	-0.256908	
49	0.670979	0.035843	-0.706518	-0.222116	0.688804	-0.039602	-0.708310	-0.149254	0.697546	-0.103700	-0.703741	-0.086168	0.688003	-0.096190	-0.713050	-0.094654	0.243456	0.399802	-0.682760	0.561005	0.367300	0.526881	-0.722145	-0.256893	
50	0.670987	0.035810	-0.706523	-0.222079	0.688804	-0.039529	-0.708298	-0.149337	0.697554	-0.103754	-0.703733	-0.086100	0.688018	-0.096105	-0.713037	-0.094726	0.243425	0.399825	-0.682786	0.560970	0.367274	0.526911	-0.722123	-0.256928	
51	0.670995	0.035792	-0.706524	-0.222058	0.688809	-0.039488	-0.708286	-0.149375	0.697560	-0.103795	-0.703727	-0.086050	0.688006	-0.096016	-0.713051	-0.094805	0.243465	0.399741	-0.682811	0.560982	0.367246	0.526845	-0.722188	-0.256922	
52	0.671004	0.035783	-0.706516	-0.222053	0.688811	-0.039476	-0.708285	-0.149378	0.697567	-0.103790	-0.703722	-0.086043	0.687988	-0.095962	-0.713066	-0.094868	0.243440	0.399821	-0.682812	0.560934	0.367261	0.526897	-0.722125	-0.256971	
53	0.670995	0.035781	-0.706524	-0.222059	0.688807	-0.039433	-0.708285	-0.149407	0.697562	-0.103786	-0.703726	-0.086056	0.687990	-0.095994	-0.713058	-0.094884	0.243437	0.399768	-0.682815	0.560971	0.367238	0.526878	-0.722166	-0.256930	
54	0.670997	0.035754	-0.706535	-0.222018	0.688797	-0.039367	-0.708283	-0.149480	0.697544	-0.103751	-0.703744	-0.086097	0.687994	-0.096043	-0.713057	-0.094816	0.243467	0.399782	-0.682797	0.560969	0.367271	0.526862	-0.722158	-0.256936	
55	0.671014	0.035762	-0.706535	-0.221969	0.688787	-0.039305	-0.708283	-0.149544	0.697534	-0.103701	-0.703755	-0.086145	0.688003	-0.096081	-0.713052	-0.094747	0.243427	0.399793	-0.682791	0.560986	0.367259	0.526896	-0.722148	-0.256911	
56	0.671023	0.035799	-0.706528	-0.221954	0.688781	-0.039274	-0.708287	-0.149556	0.697531	-0.103683	-0.703758	-0.086165	0.688012	-0.096107	-0.713043	-0.094724	0.243428	0.399806	-0.682773	0.560998	0.367278	0.526902	-0.722139	-0.256898	
57	0.671025	0.035769	-0.706530	-0.221949	0.688781	-0.039291	-0.708293	-0.149525	0.697515	-0.103705	-0.703773	-0.086153	0.688008	-0.096116	-0.713050	-0.094691	0.243439	0.399866	-0.682733	0.561000	0.367334	0.526921	-0.722097	-0.256895	
58	0.671056	0.035720	-0.706518	-0.221903	0.688787	-0.039339	-0.708292	-0.149489	0.697512	-0.103708	-0.703775	-0.086148	0.688012	-0.096135	-0.713051	-0.094641	0.243421	0.399847	-0.682794	0.560946	0.367273	0.526924	-0.722106	-0.256954	
59	0.671082	0.035728	-0.706496	-0.221889	0.688785	-0.039340	-0.708290	-0.149509	0.697511	-0.103682	-0.703781	-0.086143	0.688019	-0.096161	-0.713044	-0.094606	0.243410	0.399786	-0.682774	0.561019	0.367261	0.526907	-0.722153	-0.256872	
60	0.671092	0.035752	-0.706481	-0.221905	0.688774	-0.039286	-0.708290	-0.149576	0.697503	-0.103663	-0.703794	-0.086126	0.688014	-0.096171	-0.713050	-0.094597	0.243460	0.399770	-0.682789	0.560991	0.367270	0.526862	-0.722167	-0.256911	
61	0.671124	0.035696	-0.706473	-0.221845	0.688766	-0.039256	-0.708294	-0.149600	0.697512	-0.103677	-0.703784	-0.086115	0.687992	-0.096161	-0.713072	-0.094594	0.243414	0.399677	-0.682829	0.561028	0.367184	0.526855	-0.722233	-0.256865	
62	0.671126	0.035699	-0.706468	-0.221853	0.688737	-0.039230	-0.708321	-0.149612	0.697509	-0.103688	-0.703784	-0.086122	0.687984	-0.096147	-0.713080	-0.094610	0.243491	0.399818	-0.682804	0.560924	0.367291	0.526859	-0.722131	-0.256989	
63	0.671114	0.035732	-0.706464	-0.221896	0.688717	-0.039227	-0.708343	-0.149602	0.697503	-0.103702	-0.703788	-0.086122	0.687991	-0.096143	-0.713073	-0.094611	0.243417	0.399785	-0.682807	0.560976	0.367240	0.526899	-0.722152	-0.256922	
64	0.671122	0.035723	-0.706460	-0.221886	0.688728	-0.039253	-0.708337	-0.149571	0.697509	-0.103738	-0.703781	-0.086089	0.687998	-0.096144	-0.713069	-0.094590	0.243398	0.399945	-0.682705	0.560995	0.367362	0.526986	-0.722036	-0.256894	
65	0.671125	0.035736	-0.706455	-0.221892	0.688732	-0.039250	-0.708332	-0.149578	0.697507	-0.103777	-0.703783	-0.086047	0.687993	-0.096143	-0.713071	-0.094610	0.243396	0.399848	-0.682788	0.560964	0.367266	0.526942	-0.722104	-0.256931	
66	0.671121	0.035728	-0.706458	-0.221894	0.688735	-0.039267	-0.708330	-0.149566	0.697499	-0.103793	-0.703789	-0.086041	0.687977	-0.096144	-0.713078	-0.094671	0.243436	0.399763	-0.682840	0.560944	0.367217	0.526874	-0.722167	-0.256961	
67	0.671122	0.035693	-0.706464	-0.221878	0.688726	-0.039254	-0.708339	-0.149571	0.697499	-0.103800	-0.703791	-0.086023	0.687964	-0.096138	-0.713087	-0.094714	0.243381	0.399855	-0.682770	0.560986	0.367274	0.526958	-0.722098	-0.256903	
68	0.671140	0.035662	-0.706454	-0.221858	0.688697	-0.039165	-0.708358	-0.149640	0.697511	-0.103815	-0.703782	-0.085972	0.687959	-0.096124	-0.713094	-0.094707	0.243403	0.399783	-0.682837	0.560947	0.367210	0.526908	-0.722150	-0.256953	
69	0.671178	0.035617	-0.706429	-0.221834	0.688686	-0.039120	-0.708362	-0.149684	0.697527	-0.103819	-0.703764	-0.085983	0.687949	-0.096130	-0.713105	-0.094692	0.243417	0.399833	-0.682764	0.560995	0.367288	0.526922	-0.722119	-0.256899	
70	0.671187	0.035589	-0.706424	-0.221826	0.688699	-0.039131	-0.708347	-0.149687	0.697523	-0.103814	-0.703768	-0.085995	0.687942	-0.096149	-0.713112	-0.094675	0.243401	0.399763	-0.682819	0.560985	0.367215	0.526901	-0.722167	-0.256910	
71	0.671170	0.035600	-0.706440	-0.221822	0.688715	-0.039143	-0.708333	-0.149678	0.697508	-0.103814	-0.703783	-0.085994	0.687937	-0.096161	-0.713117	-0.094660	0.243363	0.399875	-0.682701	0.561065	0.367323	0.526983	-0.722088	-0.256810	
72	0.671164	0.035633	-0.706448	-0.221812	0.688715	-0.039097	-0.708334	-0.149683	0.697504	-0.103819	-0.703784	-0.086013	0.687929	-0.096163	-0.713125	-0.094649	0.243413	0.399784	-0.682835	0.560945	0.367217	0.526901	-0.722150	-0.256956	
73	0.671163	0.035657	-0.706440	-0.221837	0.688709	-0.038979	-0.708341	-0.149712	0.697499	-0.103810	-0.703790	-0.086013	0.687932	-0.096169	-0.713124	-0.094632	0.243377	0.399779	-0.682828	0.560972	0.367202	0.526926	-0.722152	-0.256921	
74	0.671162	0.035662	-0.706445	-0.221821	0.688700	-0.038922	-0.708344	-0.149749	0.697502	-0.103825	-0.703788	-0.085990	0.687937	-0.096171	-0.713117	-0.094645	0.243403	0.399838	-0.682807	0.560945	0.367252	0.526932	-0.722110	-0.256954	
75	0.671162	0.035669	-0.706455	-0.221790	0.688690	-0.038927	-0.708348	-0.149779	0.697514	-0.103866	-0.703770	-0.085985	0.687927	-0.096113	-0.713125	-0.094720	0.243422	0.399887	-0.682734	0.560991	0.367332	0.526943	-0.722080	-0.256903	
76	0.671171	0.035683	-0.706439	-0.221811	0.688679	-0.038879	-0.708354	-0.149812	0.697522	-0.103895	-0.703755	-0.086004	0.687906	-0.096002	-0.713147	-0.094814	0.243397	0.399907	-0.682757	0.560959	0.367310	0.526968	-0.722061	-0.256935	
77	0.671215	0.035650	-0.706411	-0.221772	0.688672	-0.038808	-0.708350	-0.149881	0.697515	-0.103913	-0.703764	-0.085972	0.687905	-0.095996	-0.713148	-0.094818	0.243413	0.399846	-0.682730	0.561029	0.367316	0.526933	-0.722111	-0.256859	
78	0.671236	0.035605	-0.706406	-0.221733	0.688670	-0.038802	-0.708349	-0.149899	0.697509	-0.103933	-0.703771	-0.085936	0.687917	-0.095972	-0.713141	-0.094813	0.243411	0.399897	-0.682747	0.560972	0.367321	0.526954	-0.722070	-0.256922	
79	0.671224	0.035593	-0.706413	-0.221748	0.688675	-0.038838	-0.708349	-0.149865	0.697502	-0.103971	-0.703774	-0.085924	0.687920	-0.095891	-0.713146	-0.094836	0.243387	0.399752	-0.682833	0.560982	0.367194	0.526907	-0.722173	-0.256912	
80	0.671226	0.035612	-0.706402	-0.221774	0.688688	-0.038822	-0.708336	-0.149874	0.697485	-0.104021	-0.703786	-0.085906	0.687911	-0.095875	-0.713158	-0.094830	0.243431	0.399847	-0.682779	0.560960	0.367290	0.526917	-0.722107	-0.256941	
81	0.671216	0.035647	-0.706396	-0.221816	0.688702	-0.038780	-0.708322	-0.149882	0.697489	-0.104041	-0.703780	-0.085900	0.687908	-0.095863	-0.713159	-0.094852	0.243365	0.399837	-0.682756	0.561024	0.367270	0.526962	-0.722113	-0.256859	
82	0.671198	0.035702	-0.706396	-0.221864	0.688719	-0.038785	-0.708312	-0.149855	0.697502	-0.104048	-0.703767	-0.085891	0.687907	-0.095814	-0.713158	-0.094919	0.243454	0.399855	-0.682767	0.560959	0.367313	0.526903	-0.722104	-0.256944	
83	0.671189	0.035760	-0.706391	-0.221898	0.688729	-0.038825	-0.708306	-0.149826	0.697506	-0.104055	-0.703764	-0.085873	0.687908	-0.095794	-0.713154	-0.094957	0.243459	0.399903	-0.682748	0.560946	0.367347	0.526921	-0.722068	-0.256958	
84	0.671186	0.035777	-0.706387	-0.221915	0.688727	-0.038825	-0.708307	-0.149833	0.697510	-0.104043	-0.703761	-0.085872	0.687920	-0.095854	-0.713140	-0.094917	0.243407	0.399880	-0.682704	0.561039	0.367345	0.526952	-0.722087	-0.256846	
85	0.671186	0.035747	-0.706387	-0.221920	0.688736	-0.038823	-0.708301	-0.149816	0.697520	-0.104029	-0.703755	-0.085867	0.687920	-0.095835	-0.713140	-0.094936	0.243415	0.399816	-0.682822	0.560937	0.367239	0.526913	-0.722127	-0.256965	
86	0.671180	0.035750	-0.706380	-0.221961	0.688748	-0.038838	-0.708294	-0.149791	0.697524	-0.104019	-0.703752	-0.085868	0.687918	-0.095780	-0.713143	-0.094983	0.243380	0.399783	-0.682813	0.560986	0.367217	0.526926	-0.722150	-0.256905	
87	0.671166	0.035788	-0.706374	-0.222016	0.688753	-0.038884	-0.708293	-0.149760	0.697517	-0.104011	-0.703757	-0.085892	0.687919	-0.095758	-0.713142	-0.095006	0.243429	0.399884	-0.682749	0.560972	0.367324	0.526935	-0.722081	-0.256925	
88	0.671159	0.035748	-0.706392	-0.221988	0.688772	-0.038980	-0.708289	-0.149668	0.697509	-0.104005	-0.703762	-0.085926	0.687901	-0.095713	-0.713160	-0.095044	0.243418	0.399797	-0.682803	0.560972	0.367247	0.526904	-0.722143	-0.256926	
89	0.671173	0.035652	-0.706403	-0.221923	0.688789	-0.039059	-0.708284	-0.149594	0.697498	-0.103993	-0.703769	-0.085971	0.687891	-0.095694	-0.713171	-0.095056	0.243391	0.399914	-0.682750	0.560965	0.367314	0.526976	-0.722056	-0.256927	
90	0.671190	0.035593	-0.706401	-0.221888	0.688787	-0.039055	-0.708281	-0.149620	0.697486	-0.103981	-0.703780	-0.085996	0.687894	-0.095687	-0.713168	-0.095061	0.243488	0.399810	-0.682711	0.561045	0.367356	0.526863	-0.722145	-0.256851	
91	0.671194	0.035612	-0.706391	-0.221907	0.688770	-0.038975	-0.708280	-0.149724	0.697479	-0.103953	-0.703791	-0.086000	0.687894	-0.095640	-0.713172	-0.095082	0.243391	0.399884	-0.682752	0.560984	0.367303	0.526963	-0.722079	-0.256907	
92	0.671205	0.035655	-0.706365	-0.221951	0.688760	-0.038898	-0.708280	-0.149788	0.697480	-0.103893	-0.703794	-0.086035	0.687876	-0.095565	-0.713200	-0.095078	0.243420	0.399907	-0.682741	0.560968	0.367333	0.526952	-0.722064	-0.256928	
93	0.671199	0.035676	-0.706361	-0.221973	0.688764	-0.038880	-0.708274	-0.149803	0.697486	-0.103897	-0.703786	-0.086045	0.687869	-0.095531	-0.713211	-0.095081	0.243410	0.399826	-0.682763	0.561003	0.367284	0.526924	-0.722123	-0.256888	
94	0.671192	0.035690	-0.706367	-0.221978	0.688772	-0.038895	-0.708267	-0.149792	0.697494	-0.103934	-0.703775	-0.086033	0.687860	-0.095561	-0.713210	-0.095117	0.243383	0.399812	-0.682810	0.560968	0.367230	0.526936	-0.722128	-0.256926	
95	0.671201	0.035706	-0.706355	-0.221985	0.688776	-0.038903	-0.708266	-0.149776	0.697498	-0.103937	-0.703770	-0.086033	0.687842	-0.095612	-0.713217	-0.095152	0.243433	0.399911	-0.682754	0.560944	0.367332	0.526944	-0.722060	-0.256957	
96	0.671203	0.035690	-0.706354	-0.221981	0.688781	-0.038896	-0.708263	-0.149772	0.697495	-0.103949	-0.703773	-0.086016	0.687858	-0.095628	-0.713202	-0.095134	0.243344	0.399884	-0.682757	0.560999	0.367276	0.526997	-0.722076	-0.256884	
