Martin	// User ID
7-7-2023	// Evaluation date
CON_SO_R1	7-7-2023	10:18:29:719	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
38	0.595008	-0.066774	0.037053	0.800084	0.604219	-0.073890	0.039807	0.792385	0.598170	-0.075488	0.041941	0.796703	0.609863	-0.080205	0.026266	0.788000	0.643049	-0.057621	0.762421	-0.043394	0.614590	-0.695607	0.293330	0.228842	
39	0.598677	-0.056068	0.017036	0.798844	0.608037	-0.062945	0.019882	0.791160	0.601691	-0.065395	0.022962	0.795716	0.611360	-0.075106	0.016854	0.787600	0.640348	-0.072358	0.762958	-0.051118	0.601559	-0.706233	0.294174	0.229833	
40	0.600192	-0.050846	0.006954	0.798208	0.609675	-0.057612	0.009888	0.790493	0.603330	-0.060348	0.013170	0.795096	0.614111	-0.064939	-0.002012	0.786541	0.637030	-0.087217	0.763751	-0.057192	0.588696	-0.716122	0.294354	0.232297	
41	0.602201	-0.043093	-0.008451	0.797136	0.612022	-0.049656	-0.005480	0.789261	0.605722	-0.052563	-0.002415	0.793934	0.615869	-0.057872	-0.015319	0.785571	0.633949	-0.101448	0.763941	-0.064897	0.575616	-0.726068	0.295256	0.233058	
42	0.604478	-0.034150	-0.026294	0.795455	0.614611	-0.040448	-0.023315	0.787448	0.608194	-0.043866	-0.019877	0.792326	0.617160	-0.052387	-0.026481	0.784645	0.630695	-0.115101	0.764062	-0.072001	0.562951	-0.735318	0.296006	0.234039	
43	0.605654	-0.030027	-0.035539	0.794367	0.615734	-0.036185	-0.032469	0.786453	0.609354	-0.039742	-0.029039	0.791369	0.619237	-0.042668	-0.046151	0.782685	0.627840	-0.129050	0.763413	-0.079773	0.549891	-0.744952	0.296427	0.234086	
44	0.607747	-0.021676	-0.054285	0.791976	0.617825	-0.027189	-0.052014	0.784122	0.611487	-0.031427	-0.047672	0.789192	0.620168	-0.037906	-0.056525	0.781511	0.623937	-0.142195	0.763447	-0.087367	0.536916	-0.753611	0.297796	0.234753	
45	0.609037	-0.015457	-0.068602	0.790018	0.619627	-0.017714	-0.073556	0.781241	0.612867	-0.025296	-0.061809	0.787359	0.621205	-0.031562	-0.071374	0.779752	0.620628	-0.155534	0.762608	-0.095181	0.523851	-0.762528	0.298473	0.234617	
46	0.609709	-0.011444	-0.079389	0.788557	0.620379	-0.012571	-0.086590	0.779406	0.613632	-0.021362	-0.072426	0.785973	0.622376	-0.021890	-0.094060	0.776737	0.616502	-0.169016	0.762033	-0.103275	0.510162	-0.771227	0.299704	0.234779	
47	0.610897	-0.003714	-0.099291	0.785450	0.620904	-0.008600	-0.097072	0.777806	0.614906	-0.013755	-0.092070	0.783086	0.622761	-0.015827	-0.109827	0.774504	0.612893	-0.180926	0.761118	-0.111027	0.497756	-0.778991	0.300877	0.234276	
