Martin	// User ID
7-7-2023	// Evaluation date
CON_HO_R3	7-7-2023	09:53:43:438	// Source file name and timestamp
100.000	// Sampling rate
32.478	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
16	0.254264	-0.006510	-0.014863	-0.966999	0.222615	-0.001927	-0.023298	-0.974626	0.267882	-0.007057	-0.027084	-0.963045	0.270565	0.007161	-0.024567	-0.962362	0.997195	-0.019052	-0.072257	0.004150	0.613815	-0.583902	-0.378266	-0.373101	
17	0.254208	-0.006548	-0.014865	-0.967013	0.222541	-0.001912	-0.023305	-0.974643	0.267839	-0.007045	-0.027090	-0.963057	0.270565	0.007130	-0.024574	-0.962362	0.997189	-0.019244	-0.072287	0.004359	0.613757	-0.583945	-0.378474	-0.372918	
18	0.254172	-0.006525	-0.014865	-0.967023	0.222466	-0.001905	-0.023299	-0.974660	0.267851	-0.007014	-0.027101	-0.963054	0.270617	0.007138	-0.024563	-0.962347	0.997195	-0.019170	-0.072220	0.004276	0.613800	-0.583950	-0.378358	-0.372959	
19	0.254112	-0.006516	-0.014877	-0.967038	0.222529	-0.001924	-0.023296	-0.974646	0.267919	-0.006971	-0.027085	-0.963035	0.270643	0.007144	-0.024586	-0.962339	0.997195	-0.019122	-0.072245	0.004210	0.613798	-0.583931	-0.378318	-0.373031	
20	0.254087	-0.006512	-0.014878	-0.967045	0.222543	-0.001924	-0.023291	-0.974643	0.268052	-0.006967	-0.027074	-0.962999	0.270693	0.007143	-0.024586	-0.962325	0.997193	-0.019017	-0.072296	0.004097	0.613804	-0.583882	-0.378248	-0.373169	
21	0.254090	-0.006495	-0.014881	-0.967044	0.222487	-0.001918	-0.023287	-0.974656	0.268108	-0.006978	-0.027069	-0.962983	0.270742	0.007140	-0.024568	-0.962312	0.997185	-0.019162	-0.072369	0.004314	0.613762	-0.583875	-0.378471	-0.373022	
22	0.254100	-0.006487	-0.014891	-0.967042	0.222431	-0.001923	-0.023289	-0.974668	0.268033	-0.006970	-0.027062	-0.963004	0.270734	0.007141	-0.024559	-0.962314	0.997192	-0.019169	-0.072259	0.004295	0.613792	-0.583928	-0.378393	-0.372969	
23	0.254127	-0.006516	-0.014886	-0.967034	0.222364	-0.001919	-0.023295	-0.974684	0.267979	-0.006956	-0.027064	-0.963019	0.270686	0.007150	-0.024559	-0.962328	0.997190	-0.019029	-0.072338	0.004031	0.613759	-0.583895	-0.378238	-0.373232	
24	0.254128	-0.006541	-0.014908	-0.967034	0.222295	-0.001913	-0.023309	-0.974699	0.267983	-0.006934	-0.027070	-0.963018	0.270692	0.007174	-0.024598	-0.962325	0.997196	-0.019042	-0.072249	0.004172	0.613832	-0.583891	-0.378271	-0.373085	
25	0.254112	-0.006542	-0.014927	-0.967037	0.222227	-0.001912	-0.023313	-0.974714	0.268000	-0.006917	-0.027070	-0.963014	0.270698	0.007187	-0.024614	-0.962323	0.997197	-0.019097	-0.072229	0.004134	0.613793	-0.583946	-0.378255	-0.373080	
26	0.254095	-0.006532	-0.014913	-0.967042	0.222169	-0.001917	-0.023306	-0.974728	0.267998	-0.006920	-0.027067	-0.963014	0.270670	0.007177	-0.024576	-0.962332	0.997195	-0.019146	-0.072233	0.004166	0.613772	-0.583965	-0.378293	-0.373046	
27	0.254052	-0.006527	-0.014910	-0.967054	0.222140	-0.001926	-0.023320	-0.974734	0.267996	-0.006935	-0.027076	-0.963015	0.270704	0.007171	-0.024569	-0.962322	0.997194	-0.019119	-0.072261	0.004204	0.613791	-0.583925	-0.378324	-0.373045	
28	0.254026	-0.006514	-0.014929	-0.967060	0.222069	-0.001929	-0.023323	-0.974750	0.268012	-0.006968	-0.027092	-0.963009	0.270700	0.007171	-0.024573	-0.962323	0.997194	-0.019057	-0.072267	0.004227	0.613835	-0.583876	-0.378320	-0.373055	
29	0.253908	-0.006501	-0.014950	-0.967091	0.221994	-0.001928	-0.023301	-0.974768	0.267985	-0.006988	-0.027112	-0.963016	0.270643	0.007173	-0.024575	-0.962339	0.997193	-0.019038	-0.072301	0.004030	0.613768	-0.583914	-0.378218	-0.373208	
30	0.253708	-0.006499	-0.014959	-0.967143	0.221991	-0.001923	-0.023275	-0.974769	0.267886	-0.006973	-0.027128	-0.963043	0.270603	0.007173	-0.024586	-0.962350	0.997192	-0.019200	-0.072256	0.004323	0.613784	-0.583940	-0.378418	-0.372939	
31	0.253710	-0.006493	-0.014970	-0.967143	0.222028	-0.001903	-0.023272	-0.974761	0.267809	-0.006950	-0.027128	-0.963065	0.270596	0.007169	-0.024600	-0.962352	0.997182	-0.019338	-0.072346	0.004528	0.613735	-0.583927	-0.378643	-0.372812	
32	0.253700	-0.006493	-0.014974	-0.967145	0.222029	-0.001882	-0.023306	-0.974760	0.267714	-0.006927	-0.027146	-0.963091	0.270588	0.007165	-0.024599	-0.962354	0.997194	-0.019145	-0.072245	0.004229	0.613790	-0.583939	-0.378337	-0.373012	
33	0.253662	-0.006491	-0.014971	-0.967155	0.222010	-0.001854	-0.023351	-0.974763	0.267663	-0.006917	-0.027167	-0.963105	0.270583	0.007171	-0.024603	-0.962356	0.997196	-0.019143	-0.072214	0.004241	0.613806	-0.583946	-0.378324	-0.372987	
34	0.253744	-0.006476	-0.014971	-0.967134	0.222025	-0.001820	-0.023370	-0.974759	0.267728	-0.006935	-0.027171	-0.963086	0.270576	0.007193	-0.024620	-0.962357	0.997190	-0.019046	-0.072336	0.004123	0.613781	-0.583876	-0.378297	-0.373166	
35	0.253813	-0.006478	-0.014969	-0.967116	0.222056	-0.001820	-0.023364	-0.974752	0.267784	-0.006965	-0.027203	-0.963070	0.270517	0.007218	-0.024597	-0.962374	0.997186	-0.019304	-0.072295	0.004468	0.613754	-0.583944	-0.378564	-0.372833	
36	0.253906	-0.006485	-0.014943	-0.967092	0.222090	-0.001826	-0.023358	-0.974745	0.267811	-0.006984	-0.027222	-0.963061	0.270541	0.007216	-0.024596	-0.962367	0.997195	-0.019104	-0.072252	0.004196	0.613801	-0.583922	-0.378308	-0.373050	
37	0.253995	-0.006481	-0.014918	-0.967069	0.222136	-0.001821	-0.023352	-0.974734	0.267852	-0.006992	-0.027218	-0.963050	0.270611	0.007206	-0.024618	-0.962347	0.997196	-0.019132	-0.072233	0.004174	0.613784	-0.583954	-0.378292	-0.373044	
38	0.253996	-0.006459	-0.014929	-0.967069	0.222186	-0.001823	-0.023341	-0.974723	0.267910	-0.007003	-0.027222	-0.963034	0.270622	0.007229	-0.024603	-0.962344	0.997193	-0.019138	-0.072260	0.004217	0.613785	-0.583933	-0.378337	-0.373030	
39	0.254014	-0.006413	-0.014932	-0.967064	0.222176	-0.001825	-0.023339	-0.974725	0.267922	-0.007016	-0.027223	-0.963031	0.270752	0.007260	-0.024585	-0.962308	0.997194	-0.019254	-0.072210	0.004275	0.613751	-0.584008	-0.378379	-0.372926	
40	0.254024	-0.006397	-0.014931	-0.967062	0.222108	-0.001827	-0.023337	-0.974741	0.267843	-0.007028	-0.027227	-0.963052	0.270849	0.007259	-0.024577	-0.962281	0.997194	-0.019120	-0.072252	0.004200	0.613792	-0.583930	-0.378316	-0.373043	
41	0.254014	-0.006397	-0.014929	-0.967064	0.222049	-0.001831	-0.023326	-0.974755	0.267784	-0.007032	-0.027219	-0.963069	0.270844	0.007243	-0.024573	-0.962282	0.997196	-0.019127	-0.072226	0.004147	0.613780	-0.583963	-0.378270	-0.373060	
42	0.254043	-0.006358	-0.014913	-0.967057	0.222060	-0.001833	-0.023314	-0.974752	0.267858	-0.007040	-0.027178	-0.963049	0.270874	0.007253	-0.024573	-0.962274	0.997196	-0.019086	-0.072237	0.004179	0.613812	-0.583922	-0.378283	-0.373059	
43	0.254069	-0.006353	-0.014910	-0.967050	0.222102	-0.001834	-0.023314	-0.974743	0.267883	-0.007077	-0.027171	-0.963042	0.270903	0.007254	-0.024578	-0.962265	0.997204	-0.019008	-0.072149	0.004223	0.613907	-0.583891	-0.378228	-0.373006	
44	0.254097	-0.006359	-0.014918	-0.967043	0.222120	-0.001843	-0.023313	-0.974739	0.267826	-0.007099	-0.027185	-0.963057	0.270905	0.007253	-0.024572	-0.962265	0.997192	-0.019117	-0.072282	0.004131	0.613760	-0.583939	-0.378292	-0.373106	
45	0.254134	-0.006346	-0.014917	-0.967033	0.222123	-0.001856	-0.023307	-0.974738	0.267774	-0.007097	-0.027185	-0.963072	0.270904	0.007248	-0.024548	-0.962266	0.997192	-0.019123	-0.072279	0.004208	0.613784	-0.583919	-0.378339	-0.373052	
46	0.254157	-0.006344	-0.014904	-0.967027	0.222151	-0.001857	-0.023302	-0.974732	0.267777	-0.007108	-0.027171	-0.963072	0.270928	0.007224	-0.024523	-0.962260	0.997191	-0.019122	-0.072295	0.004132	0.613753	-0.583937	-0.378303	-0.373111	
47	0.254198	-0.006341	-0.014889	-0.967017	0.222160	-0.001841	-0.023272	-0.974731	0.267787	-0.007088	-0.027152	-0.963069	0.270966	0.007233	-0.024515	-0.962250	0.997196	-0.019064	-0.072245	0.004144	0.613810	-0.583916	-0.378259	-0.373094	
48	0.254216	-0.006337	-0.014877	-0.967012	0.222197	-0.001833	-0.023257	-0.974723	0.267816	-0.007071	-0.027148	-0.963061	0.271010	0.007242	-0.024505	-0.962237	0.997180	-0.019379	-0.072361	0.004443	0.613676	-0.583974	-0.378616	-0.372862	
49	0.254177	-0.006334	-0.014870	-0.967023	0.222297	-0.001858	-0.023277	-0.974699	0.267863	-0.007080	-0.027156	-0.963048	0.271043	0.007226	-0.024489	-0.962228	0.997193	-0.019119	-0.072267	0.004262	0.613809	-0.583904	-0.378362	-0.373011	
50	0.254126	-0.006321	-0.014870	-0.967036	0.222383	-0.001905	-0.023289	-0.974679	0.267880	-0.007066	-0.027152	-0.963044	0.271045	0.007234	-0.024493	-0.962228	0.997198	-0.019100	-0.072211	0.004176	0.613812	-0.583941	-0.378269	-0.373042	
51	0.254115	-0.006316	-0.014869	-0.967039	0.222381	-0.001920	-0.023285	-0.974680	0.267919	-0.007070	-0.027162	-0.963033	0.271069	0.007242	-0.024503	-0.962221	0.997193	-0.019131	-0.072261	0.004228	0.613792	-0.583925	-0.378342	-0.373026	
52	0.254176	-0.006316	-0.014870	-0.967023	0.222354	-0.001919	-0.023309	-0.974685	0.267986	-0.007081	-0.027166	-0.963014	0.271106	0.007203	-0.024499	-0.962211	0.997192	-0.019168	-0.072269	0.004215	0.613762	-0.583949	-0.378352	-0.373027	
53	0.254288	-0.006313	-0.014877	-0.966993	0.222352	-0.001929	-0.023354	-0.974685	0.268045	-0.007076	-0.027145	-0.962998	0.271122	0.007141	-0.024484	-0.962207	0.997194	-0.019188	-0.072233	0.004291	0.613788	-0.583952	-0.378381	-0.372950	
54	0.254363	-0.006312	-0.014889	-0.966974	0.222303	-0.001931	-0.023349	-0.974696	0.268082	-0.007073	-0.027129	-0.962988	0.271134	0.007134	-0.024482	-0.962204	0.997192	-0.019103	-0.072286	0.004192	0.613788	-0.583909	-0.378327	-0.373073	
55	0.254317	-0.006308	-0.014931	-0.966985	0.222206	-0.001921	-0.023331	-0.974719	0.268131	-0.007054	-0.027103	-0.962975	0.271215	0.007124	-0.024485	-0.962181	0.997190	-0.019240	-0.072272	0.004288	0.613742	-0.583970	-0.378421	-0.372957	
56	0.254200	-0.006276	-0.014966	-0.967015	0.222155	-0.001920	-0.023322	-0.974731	0.268095	-0.007046	-0.027087	-0.962986	0.271293	0.007110	-0.024485	-0.962159	0.997194	-0.019168	-0.072247	0.004197	0.613764	-0.583964	-0.378327	-0.373025	
57	0.254117	-0.006232	-0.014962	-0.967038	0.222172	-0.001930	-0.023313	-0.974727	0.267959	-0.007065	-0.027104	-0.963023	0.271283	0.007119	-0.024484	-0.962162	0.997194	-0.019144	-0.072254	0.004242	0.613792	-0.583931	-0.378350	-0.373008	
58	0.254086	-0.006245	-0.014964	-0.967046	0.222117	-0.001922	-0.023309	-0.974739	0.267941	-0.007059	-0.027107	-0.963028	0.271257	0.007111	-0.024487	-0.962169	0.997193	-0.019134	-0.072270	0.004215	0.613782	-0.583928	-0.378340	-0.373038	
59	0.254039	-0.006258	-0.014963	-0.967058	0.222025	-0.001908	-0.023317	-0.974760	0.267956	-0.007056	-0.027086	-0.963025	0.271247	0.007100	-0.024493	-0.962172	0.997194	-0.019091	-0.072259	0.004177	0.613800	-0.583917	-0.378297	-0.373071	
60	0.253980	-0.006255	-0.014955	-0.967074	0.222000	-0.001904	-0.023329	-0.974766	0.267944	-0.007069	-0.027060	-0.963028	0.271250	0.007094	-0.024484	-0.962171	0.997197	-0.019120	-0.072218	0.004184	0.613800	-0.583949	-0.378286	-0.373033	
61	0.253950	-0.006269	-0.014943	-0.967082	0.222029	-0.001908	-0.023335	-0.974759	0.267955	-0.007075	-0.027047	-0.963026	0.271249	0.007086	-0.024462	-0.962172	0.997196	-0.019117	-0.072235	0.004224	0.613809	-0.583927	-0.378318	-0.373018	
62	0.253917	-0.006286	-0.014904	-0.967091	0.221963	-0.001900	-0.023333	-0.974774	0.267985	-0.007071	-0.027037	-0.963018	0.271214	0.007091	-0.024464	-0.962182	0.997194	-0.018982	-0.072304	0.004007	0.613793	-0.583885	-0.378187	-0.373244	
63	0.253873	-0.006276	-0.014883	-0.967103	0.221908	-0.001896	-0.023325	-0.974787	0.267963	-0.007081	-0.027028	-0.963024	0.271179	0.007073	-0.024487	-0.962191	0.997197	-0.019125	-0.072218	0.004207	0.613805	-0.583945	-0.378301	-0.373017	
64	0.253849	-0.006269	-0.014909	-0.967109	0.221899	-0.001892	-0.023321	-0.974789	0.267890	-0.007092	-0.027022	-0.963044	0.271204	0.007036	-0.024512	-0.962184	0.997189	-0.019255	-0.072290	0.004260	0.613716	-0.583983	-0.378420	-0.372981	
65	0.253876	-0.006297	-0.014944	-0.967101	0.221863	-0.001873	-0.023326	-0.974797	0.267835	-0.007081	-0.027019	-0.963060	0.271282	0.007032	-0.024532	-0.962162	0.997184	-0.019308	-0.072326	0.004457	0.613737	-0.583938	-0.378579	-0.372856	
66	0.253953	-0.006297	-0.014934	-0.967081	0.221858	-0.001863	-0.023323	-0.974798	0.267827	-0.007092	-0.027021	-0.963062	0.271288	0.007059	-0.024544	-0.962159	0.997197	-0.019097	-0.072224	0.004169	0.613807	-0.583936	-0.378272	-0.373054	
67	0.254084	-0.006280	-0.014907	-0.967047	0.221840	-0.001851	-0.023330	-0.974802	0.267800	-0.007122	-0.027065	-0.963068	0.271267	0.007065	-0.024533	-0.962166	0.997196	-0.019073	-0.072234	0.004214	0.613833	-0.583903	-0.378297	-0.373039	
68	0.254192	-0.006268	-0.014905	-0.967019	0.221793	-0.001841	-0.023343	-0.974813	0.267758	-0.007142	-0.027111	-0.963078	0.271261	0.007051	-0.024520	-0.962168	0.997193	-0.019164	-0.072253	0.004263	0.613787	-0.583937	-0.378369	-0.372987	
69	0.254180	-0.006244	-0.014913	-0.967022	0.221764	-0.001852	-0.023338	-0.974819	0.267757	-0.007136	-0.027092	-0.963079	0.271244	0.007052	-0.024537	-0.962172	0.997194	-0.019059	-0.072271	0.004174	0.613814	-0.583893	-0.378291	-0.373091	
70	0.254115	-0.006205	-0.014876	-0.967040	0.221737	-0.001871	-0.023338	-0.974825	0.267731	-0.007115	-0.027087	-0.963087	0.271224	0.007039	-0.024541	-0.962178	0.997189	-0.019086	-0.072338	0.004137	0.613761	-0.583896	-0.378321	-0.373145	
71	0.254064	-0.006195	-0.014849	-0.967054	0.221731	-0.001878	-0.023347	-0.974827	0.267697	-0.007115	-0.027102	-0.963096	0.271223	0.007029	-0.024538	-0.962178	0.997195	-0.019166	-0.072231	0.004227	0.613782	-0.583959	-0.378334	-0.372998	
72	0.254031	-0.006208	-0.014854	-0.967062	0.221734	-0.001876	-0.023349	-0.974826	0.267677	-0.007131	-0.027106	-0.963101	0.271211	0.007032	-0.024532	-0.962182	0.997194	-0.019058	-0.072275	0.004168	0.613811	-0.583893	-0.378290	-0.373097	
73	0.253989	-0.006188	-0.014834	-0.967074	0.221721	-0.001877	-0.023339	-0.974829	0.267647	-0.007129	-0.027096	-0.963110	0.271156	0.007023	-0.024506	-0.962198	0.997193	-0.019178	-0.072254	0.004238	0.613770	-0.583954	-0.378359	-0.373000	
74	0.253933	-0.006175	-0.014824	-0.967088	0.221781	-0.001873	-0.023343	-0.974815	0.267615	-0.007141	-0.027078	-0.963119	0.271142	0.007026	-0.024508	-0.962202	0.997196	-0.019128	-0.072230	0.004195	0.613794	-0.583946	-0.378302	-0.373031	
75	0.253907	-0.006172	-0.014820	-0.967095	0.221870	-0.001864	-0.023344	-0.974795	0.267595	-0.007158	-0.027066	-0.963125	0.271206	0.007007	-0.024536	-0.962183	0.997193	-0.019171	-0.072258	0.004176	0.613751	-0.583969	-0.378322	-0.373045	
76	0.253936	-0.006163	-0.014813	-0.967088	0.221909	-0.001855	-0.023343	-0.974786	0.267579	-0.007155	-0.027063	-0.963129	0.271292	0.006964	-0.024553	-0.962159	0.997198	-0.019064	-0.072221	0.004165	0.613826	-0.583918	-0.378257	-0.373066	
77	0.253978	-0.006158	-0.014818	-0.967077	0.221908	-0.001845	-0.023374	-0.974786	0.267549	-0.007142	-0.027051	-0.963138	0.271321	0.006965	-0.024544	-0.962151	0.997196	-0.019116	-0.072231	0.004230	0.613813	-0.583926	-0.378320	-0.373012	
78	0.253928	-0.006143	-0.014816	-0.967090	0.221880	-0.001839	-0.023413	-0.974791	0.267537	-0.007136	-0.027045	-0.963142	0.271353	0.006991	-0.024506	-0.962142	0.997197	-0.019062	-0.072237	0.004145	0.613815	-0.583917	-0.378254	-0.373089	
79	0.253821	-0.006138	-0.014815	-0.967118	0.221892	-0.001821	-0.023450	-0.974788	0.267512	-0.007138	-0.027047	-0.963148	0.271370	0.007017	-0.024474	-0.962138	0.997196	-0.019131	-0.072226	0.004199	0.613795	-0.583948	-0.378302	-0.373025	
80	0.253777	-0.006152	-0.014824	-0.967130	0.221946	-0.001794	-0.023473	-0.974775	0.267479	-0.007143	-0.027045	-0.963158	0.271350	0.007032	-0.024470	-0.962144	0.997197	-0.019089	-0.072227	0.004154	0.613806	-0.583935	-0.378262	-0.373068	
81	0.253858	-0.006158	-0.014825	-0.967108	0.221957	-0.001802	-0.023460	-0.974772	0.267499	-0.007146	-0.027034	-0.963152	0.271361	0.007029	-0.024471	-0.962141	0.997195	-0.019121	-0.072246	0.004192	0.613792	-0.583936	-0.378308	-0.373044	
82	0.253999	-0.006157	-0.014830	-0.967071	0.222025	-0.001834	-0.023467	-0.974757	0.267448	-0.007138	-0.027035	-0.963167	0.271419	0.007031	-0.024488	-0.962124	0.997193	-0.019179	-0.072255	0.004157	0.613741	-0.583981	-0.378312	-0.373053	
83	0.254056	-0.006158	-0.014831	-0.967056	0.222124	-0.001859	-0.023487	-0.974734	0.267350	-0.007131	-0.027036	-0.963194	0.271478	0.007034	-0.024512	-0.962107	0.997196	-0.019061	-0.072240	0.004233	0.613844	-0.583887	-0.378308	-0.373034	
84	0.253983	-0.006157	-0.014811	-0.967076	0.222143	-0.001872	-0.023488	-0.974729	0.267327	-0.007135	-0.027018	-0.963201	0.271542	0.007029	-0.024520	-0.962089	0.997203	-0.019052	-0.072141	0.004226	0.613884	-0.583921	-0.378240	-0.372984	
85	0.253917	-0.006157	-0.014785	-0.967093	0.222090	-0.001901	-0.023495	-0.974741	0.267366	-0.007119	-0.027005	-0.963190	0.271688	0.007034	-0.024517	-0.962047	0.997194	-0.019135	-0.072246	0.004209	0.613789	-0.583940	-0.378322	-0.373029	
86	0.253891	-0.006167	-0.014770	-0.967100	0.222090	-0.001918	-0.023496	-0.974741	0.267405	-0.007091	-0.027000	-0.963180	0.271782	0.007041	-0.024510	-0.962021	0.997192	-0.019028	-0.072311	0.004145	0.613809	-0.583867	-0.378289	-0.373143	
87	0.253893	-0.006182	-0.014749	-0.967100	0.222083	-0.001918	-0.023496	-0.974743	0.267446	-0.007081	-0.026995	-0.963169	0.271791	0.007031	-0.024485	-0.962019	0.997194	-0.019079	-0.072268	0.004146	0.613793	-0.583916	-0.378280	-0.373101	
88	0.253938	-0.006176	-0.014714	-0.967089	0.221990	-0.001922	-0.023515	-0.974763	0.267494	-0.007087	-0.026995	-0.963155	0.271787	0.007004	-0.024434	-0.962022	0.997196	-0.019082	-0.072232	0.004268	0.613846	-0.583892	-0.378331	-0.372999	
89	0.254042	-0.006134	-0.014708	-0.967062	0.221977	-0.001924	-0.023529	-0.974766	0.267493	-0.007055	-0.027016	-0.963155	0.271758	0.006987	-0.024388	-0.962031	0.997187	-0.019241	-0.072306	0.004423	0.613774	-0.583914	-0.378523	-0.372889	
90	0.254132	-0.006113	-0.014716	-0.967038	0.221999	-0.001914	-0.023524	-0.974761	0.267485	-0.007046	-0.027024	-0.963157	0.271751	0.006975	-0.024369	-0.962034	0.997197	-0.019069	-0.072223	0.004175	0.613826	-0.583918	-0.378266	-0.373059	
91	0.254191	-0.006115	-0.014717	-0.967023	0.221980	-0.001898	-0.023511	-0.974766	0.267462	-0.007056	-0.027029	-0.963163	0.271740	0.006967	-0.024380	-0.962037	0.997197	-0.019107	-0.072215	0.004260	0.613834	-0.583917	-0.378325	-0.372987	
92	0.254238	-0.006117	-0.014728	-0.967010	0.221931	-0.001893	-0.023506	-0.974777	0.267376	-0.007035	-0.027058	-0.963187	0.271704	0.006971	-0.024400	-0.962046	0.997206	-0.018995	-0.072126	0.004166	0.613904	-0.583910	-0.378175	-0.373033	
93	0.254210	-0.006165	-0.014783	-0.967016	0.221869	-0.001893	-0.023499	-0.974791	0.267272	-0.007045	-0.027048	-0.963216	0.271781	0.006976	-0.024392	-0.962025	0.997178	-0.019255	-0.072433	0.004344	0.613692	-0.583900	-0.378560	-0.373008	
94	0.254190	-0.006181	-0.014819	-0.967021	0.221722	-0.001888	-0.023487	-0.974825	0.267154	-0.007051	-0.027022	-0.963249	0.271776	0.006985	-0.024394	-0.962026	0.997194	-0.019102	-0.072262	0.004166	0.613788	-0.583927	-0.378295	-0.373076	
95	0.254203	-0.006156	-0.014806	-0.967018	0.221574	-0.001877	-0.023480	-0.974859	0.267076	-0.007033	-0.027004	-0.963271	0.271671	0.006997	-0.024412	-0.962055	0.997193	-0.019180	-0.072248	0.004219	0.613764	-0.583964	-0.378345	-0.373008	
