Martin	// User ID
7-7-2023	// Evaluation date
CON_HO_R1	7-7-2023	09:51:08:105	// Source file name and timestamp
100.000	// Sampling rate
37.963	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
16	0.264380	-0.007213	-0.015639	-0.964265	0.232018	-0.002253	-0.023369	-0.972428	0.273716	-0.006966	-0.026275	-0.961426	0.279748	0.006542	-0.024473	-0.959739	0.997319	-0.018730	-0.070619	0.004059	0.614587	-0.584352	-0.377080	-0.372325	
17	0.264343	-0.007204	-0.015625	-0.964275	0.232083	-0.002243	-0.023369	-0.972413	0.273737	-0.006960	-0.026275	-0.961420	0.279715	0.006516	-0.024473	-0.959749	0.997313	-0.018870	-0.070659	0.004155	0.614520	-0.584395	-0.377209	-0.372239	
18	0.264234	-0.007208	-0.015619	-0.964305	0.232185	-0.002243	-0.023377	-0.972388	0.273748	-0.006974	-0.026265	-0.961417	0.279694	0.006491	-0.024481	-0.959755	0.997318	-0.018753	-0.070626	0.004104	0.614586	-0.584350	-0.377118	-0.372292	
19	0.264251	-0.007226	-0.015613	-0.964301	0.232205	-0.002241	-0.023381	-0.972383	0.273722	-0.006971	-0.026273	-0.961425	0.279690	0.006500	-0.024480	-0.959756	0.997319	-0.018734	-0.070618	0.004171	0.614623	-0.584318	-0.377147	-0.372250	
20	0.264331	-0.007233	-0.015611	-0.964279	0.232200	-0.002221	-0.023374	-0.972385	0.273666	-0.006974	-0.026293	-0.961440	0.279690	0.006508	-0.024470	-0.959756	0.997321	-0.018728	-0.070593	0.004106	0.614614	-0.584346	-0.377091	-0.372279	
21	0.264381	-0.007226	-0.015619	-0.964265	0.232211	-0.002203	-0.023368	-0.972382	0.273609	-0.006990	-0.026322	-0.961455	0.279736	0.006518	-0.024451	-0.959744	0.997316	-0.018790	-0.070639	0.004149	0.614574	-0.584354	-0.377166	-0.372258	
22	0.264425	-0.007225	-0.015637	-0.964252	0.232191	-0.002212	-0.023375	-0.972387	0.273569	-0.006992	-0.026360	-0.961466	0.279836	0.006560	-0.024431	-0.959715	0.997316	-0.018750	-0.070649	0.004135	0.614590	-0.584329	-0.377151	-0.372285	
23	0.264491	-0.007227	-0.015641	-0.964234	0.232148	-0.002211	-0.023392	-0.972397	0.273542	-0.006988	-0.026362	-0.961473	0.279822	0.006570	-0.024441	-0.959718	0.997317	-0.018772	-0.070635	0.004164	0.614591	-0.584339	-0.377166	-0.372251	
24	0.264617	-0.007216	-0.015641	-0.964200	0.232122	-0.002206	-0.023409	-0.972402	0.273546	-0.006983	-0.026359	-0.961472	0.279760	0.006558	-0.024459	-0.959736	0.997317	-0.018719	-0.070649	0.004130	0.614607	-0.584311	-0.377137	-0.372299	
25	0.264725	-0.007196	-0.015641	-0.964170	0.232101	-0.002216	-0.023420	-0.972407	0.273568	-0.006976	-0.026369	-0.961466	0.279752	0.006540	-0.024460	-0.959738	0.997315	-0.018817	-0.070652	0.004153	0.614553	-0.584365	-0.377186	-0.372254	
26	0.264743	-0.007193	-0.015627	-0.964165	0.232057	-0.002232	-0.023426	-0.972418	0.273562	-0.006966	-0.026363	-0.961468	0.279765	0.006501	-0.024452	-0.959735	0.997317	-0.018677	-0.070668	0.004058	0.614602	-0.584300	-0.377092	-0.372371	
27	0.264950	-0.007202	-0.015620	-0.964109	0.232088	-0.002232	-0.023432	-0.972410	0.273528	-0.006970	-0.026352	-0.961478	0.279755	0.006476	-0.024466	-0.959738	0.997306	-0.018933	-0.070743	0.004184	0.614460	-0.584393	-0.377300	-0.372248	
28	0.265108	-0.007210	-0.015619	-0.964065	0.232171	-0.002232	-0.023437	-0.972390	0.273487	-0.006975	-0.026352	-0.961489	0.279749	0.006472	-0.024480	-0.959739	0.997320	-0.018778	-0.070593	0.004076	0.614574	-0.584387	-0.377090	-0.372283	
29	0.265075	-0.007222	-0.015610	-0.964074	0.232223	-0.002240	-0.023436	-0.972378	0.273433	-0.006966	-0.026373	-0.961504	0.279757	0.006468	-0.024466	-0.959737	0.997315	-0.018789	-0.070660	0.004115	0.614555	-0.584356	-0.377158	-0.372292	
30	0.265152	-0.007244	-0.015591	-0.964053	0.232220	-0.002241	-0.023433	-0.972378	0.273371	-0.006950	-0.026412	-0.961521	0.279741	0.006440	-0.024441	-0.959743	0.997313	-0.018793	-0.070695	0.004090	0.614531	-0.584354	-0.377166	-0.372327	
31	0.265230	-0.007254	-0.015587	-0.964032	0.232161	-0.002242	-0.023448	-0.972392	0.273443	-0.006944	-0.026417	-0.961500	0.279683	0.006412	-0.024417	-0.959761	0.997321	-0.018700	-0.070606	0.004088	0.614621	-0.584329	-0.377079	-0.372308	
32	0.265257	-0.007258	-0.015582	-0.964024	0.232092	-0.002247	-0.023460	-0.972408	0.273507	-0.006947	-0.026407	-0.961482	0.279632	0.006407	-0.024404	-0.959776	0.997320	-0.018731	-0.070613	0.004075	0.614595	-0.584350	-0.377086	-0.372310	
33	0.265235	-0.007266	-0.015566	-0.964031	0.232062	-0.002251	-0.023455	-0.972416	0.273476	-0.006957	-0.026415	-0.961491	0.279605	0.006415	-0.024401	-0.959784	0.997317	-0.018723	-0.070645	0.004065	0.614584	-0.584336	-0.377097	-0.372338	
34	0.265092	-0.007258	-0.015568	-0.964070	0.232073	-0.002245	-0.023461	-0.972413	0.273552	-0.006973	-0.026426	-0.961469	0.279552	0.006399	-0.024394	-0.959799	0.997320	-0.018729	-0.070616	0.004001	0.614569	-0.584372	-0.377043	-0.372361	
35	0.265022	-0.007261	-0.015558	-0.964090	0.232099	-0.002235	-0.023447	-0.972407	0.273579	-0.006978	-0.026438	-0.961461	0.279552	0.006395	-0.024387	-0.959799	0.997316	-0.018767	-0.070658	0.004051	0.614548	-0.584364	-0.377111	-0.372340	
36	0.265014	-0.007274	-0.015490	-0.964093	0.232088	-0.002236	-0.023422	-0.972410	0.273476	-0.006965	-0.026451	-0.961490	0.279583	0.006391	-0.024404	-0.959790	0.997309	-0.018841	-0.070727	0.004078	0.614487	-0.584376	-0.377196	-0.372337	
37	0.264956	-0.007277	-0.015403	-0.964110	0.232044	-0.002249	-0.023397	-0.972421	0.273365	-0.006949	-0.026460	-0.961521	0.279564	0.006366	-0.024436	-0.959795	0.997317	-0.018783	-0.070639	0.004113	0.614566	-0.584361	-0.377142	-0.372283	
38	0.264920	-0.007274	-0.015419	-0.964120	0.232038	-0.002260	-0.023334	-0.972424	0.273368	-0.006946	-0.026469	-0.961520	0.279520	0.006366	-0.024438	-0.959808	0.997320	-0.018726	-0.070609	0.004001	0.614574	-0.584372	-0.377037	-0.372358	
39	0.264901	-0.007268	-0.015435	-0.964125	0.232011	-0.002266	-0.023315	-0.972431	0.273352	-0.006951	-0.026479	-0.961524	0.279549	0.006357	-0.024448	-0.959799	0.997318	-0.018809	-0.070614	0.004126	0.614564	-0.584383	-0.377143	-0.372252	
40	0.264888	-0.007260	-0.015424	-0.964128	0.231979	-0.002272	-0.023328	-0.972438	0.273323	-0.006957	-0.026481	-0.961533	0.279611	0.006326	-0.024466	-0.959781	0.997315	-0.018794	-0.070660	0.004127	0.614556	-0.584355	-0.377167	-0.372283	
41	0.264873	-0.007253	-0.015439	-0.964132	0.231994	-0.002278	-0.023308	-0.972435	0.273365	-0.006963	-0.026476	-0.961521	0.279621	0.006309	-0.024468	-0.959778	0.997318	-0.018698	-0.070642	0.004093	0.614610	-0.584312	-0.377104	-0.372326	
42	0.264802	-0.007256	-0.015444	-0.964152	0.231996	-0.002272	-0.023304	-0.972435	0.273390	-0.006979	-0.026481	-0.961513	0.279643	0.006318	-0.024479	-0.959771	0.997316	-0.018781	-0.070646	0.004103	0.614561	-0.584360	-0.377139	-0.372295	
43	0.264711	-0.007237	-0.015431	-0.964177	0.232005	-0.002262	-0.023314	-0.972433	0.273391	-0.006998	-0.026483	-0.961513	0.279659	0.006313	-0.024483	-0.959766	0.997316	-0.018816	-0.070637	0.004175	0.614568	-0.584362	-0.377189	-0.372231	
44	0.264693	-0.007201	-0.015424	-0.964182	0.232030	-0.002260	-0.023318	-0.972426	0.273392	-0.007005	-0.026478	-0.961513	0.279616	0.006294	-0.024485	-0.959779	0.997318	-0.018741	-0.070636	0.004058	0.614575	-0.584353	-0.377093	-0.372331	
45	0.264764	-0.007179	-0.015428	-0.964163	0.232030	-0.002266	-0.023308	-0.972427	0.273393	-0.007000	-0.026478	-0.961512	0.279522	0.006288	-0.024492	-0.959806	0.997317	-0.018751	-0.070640	0.004092	0.614578	-0.584347	-0.377120	-0.372308	
46	0.264788	-0.007149	-0.015404	-0.964157	0.231999	-0.002271	-0.023284	-0.972435	0.273388	-0.007008	-0.026478	-0.961514	0.279476	0.006275	-0.024466	-0.959820	0.997317	-0.018722	-0.070649	0.004066	0.614584	-0.584333	-0.377100	-0.372340	
47	0.264682	-0.007132	-0.015393	-0.964187	0.231983	-0.002279	-0.023272	-0.972439	0.273393	-0.006999	-0.026482	-0.961512	0.279475	0.006280	-0.024449	-0.959821	0.997317	-0.018760	-0.070646	0.004114	0.614578	-0.584343	-0.377139	-0.372295	
48	0.264532	-0.007135	-0.015390	-0.964228	0.231949	-0.002274	-0.023253	-0.972447	0.273391	-0.006979	-0.026484	-0.961513	0.279470	0.006293	-0.024461	-0.959822	0.997318	-0.018692	-0.070650	0.004123	0.614621	-0.584295	-0.377124	-0.372313	
49	0.264474	-0.007137	-0.015360	-0.964244	0.231855	-0.002246	-0.023203	-0.972471	0.273359	-0.006983	-0.026466	-0.961522	0.279438	0.006279	-0.024466	-0.959831	0.997318	-0.018825	-0.070607	0.004115	0.614553	-0.584399	-0.377137	-0.372250	
50	0.264452	-0.007137	-0.015358	-0.964250	0.231847	-0.002245	-0.023197	-0.972473	0.273361	-0.006975	-0.026441	-0.961523	0.279400	0.006275	-0.024459	-0.959843	0.997318	-0.018740	-0.070627	0.004158	0.614612	-0.584323	-0.377147	-0.372261	
51	0.264469	-0.007132	-0.015368	-0.964245	0.231864	-0.002267	-0.023206	-0.972469	0.273424	-0.006968	-0.026436	-0.961505	0.279499	0.006287	-0.024411	-0.959815	0.997317	-0.018788	-0.070635	0.004092	0.614557	-0.584373	-0.377129	-0.372293	
52	0.264532	-0.007125	-0.015364	-0.964228	0.231830	-0.002282	-0.023195	-0.972477	0.273498	-0.006978	-0.026443	-0.961484	0.279655	0.006296	-0.024363	-0.959771	0.997315	-0.018795	-0.070658	0.004100	0.614547	-0.584366	-0.377150	-0.372299	
53	0.264605	-0.007129	-0.015370	-0.964208	0.231808	-0.002282	-0.023195	-0.972482	0.273507	-0.006983	-0.026435	-0.961481	0.279593	0.006293	-0.024389	-0.959788	0.997321	-0.018734	-0.070597	0.004066	0.614595	-0.584361	-0.377071	-0.372306	
54	0.264717	-0.007126	-0.015382	-0.964177	0.231847	-0.002297	-0.023192	-0.972473	0.273448	-0.006964	-0.026422	-0.961499	0.279388	0.006295	-0.024394	-0.959848	0.997310	-0.018870	-0.070712	0.004156	0.614500	-0.584375	-0.377243	-0.372268	
55	0.264813	-0.007119	-0.015358	-0.964151	0.231908	-0.002288	-0.023197	-0.972458	0.273386	-0.006955	-0.026418	-0.961517	0.279293	0.006300	-0.024381	-0.959876	0.997317	-0.018784	-0.070634	0.004118	0.614569	-0.584362	-0.377142	-0.372277	
56	0.264876	-0.007118	-0.015312	-0.964135	0.231930	-0.002256	-0.023215	-0.972453	0.273352	-0.006967	-0.026414	-0.961526	0.279338	0.006299	-0.024378	-0.959863	0.997317	-0.018816	-0.070629	0.004086	0.614540	-0.584395	-0.377131	-0.372284	
57	0.264969	-0.007123	-0.015313	-0.964109	0.231888	-0.002264	-0.023221	-0.972463	0.273325	-0.006966	-0.026396	-0.961534	0.279316	0.006296	-0.024356	-0.959870	0.997318	-0.018772	-0.070625	0.004114	0.614578	-0.584359	-0.377130	-0.372278	
58	0.264988	-0.007126	-0.015318	-0.964104	0.231836	-0.002255	-0.023233	-0.972475	0.273321	-0.006966	-0.026392	-0.961536	0.279322	0.006295	-0.024359	-0.959868	0.997310	-0.018900	-0.070694	0.004144	0.614485	-0.584404	-0.377234	-0.372256	
59	0.264914	-0.007111	-0.015324	-0.964124	0.231813	-0.002238	-0.023248	-0.972480	0.273365	-0.006977	-0.026395	-0.961523	0.279318	0.006295	-0.024367	-0.959869	0.997319	-0.018731	-0.070622	0.004078	0.614593	-0.584345	-0.377093	-0.372313	
60	0.264871	-0.007091	-0.015334	-0.964136	0.231813	-0.002242	-0.023251	-0.972480	0.273425	-0.006983	-0.026393	-0.961506	0.279236	0.006298	-0.024372	-0.959892	0.997316	-0.018797	-0.070648	0.004147	0.614566	-0.584355	-0.377173	-0.372261	
61	0.264961	-0.007101	-0.015311	-0.964112	0.231816	-0.002233	-0.023249	-0.972479	0.273413	-0.006963	-0.026401	-0.961509	0.279169	0.006307	-0.024429	-0.959910	0.997319	-0.018771	-0.070604	0.004087	0.614577	-0.584375	-0.377101	-0.372284	
62	0.264983	-0.007099	-0.015292	-0.964106	0.231816	-0.002226	-0.023258	-0.972479	0.273322	-0.006951	-0.026407	-0.961535	0.279155	0.006307	-0.024457	-0.959914	0.997315	-0.018838	-0.070643	0.004160	0.614547	-0.584379	-0.377191	-0.372237	
63	0.264923	-0.007082	-0.015295	-0.964122	0.231824	-0.002218	-0.023272	-0.972477	0.273259	-0.006951	-0.026401	-0.961553	0.279091	0.006299	-0.024462	-0.959932	0.997318	-0.018834	-0.070610	0.004107	0.614544	-0.584407	-0.377137	-0.372253	
64	0.264880	-0.007079	-0.015310	-0.964134	0.231845	-0.002204	-0.023276	-0.972472	0.273287	-0.006945	-0.026391	-0.961545	0.278957	0.006294	-0.024485	-0.959971	0.997317	-0.018816	-0.070622	0.004155	0.614566	-0.584375	-0.377168	-0.372235	
65	0.264820	-0.007094	-0.015334	-0.964150	0.231863	-0.002208	-0.023269	-0.972468	0.273311	-0.006945	-0.026390	-0.961539	0.278940	0.006291	-0.024483	-0.959976	0.997319	-0.018782	-0.070605	0.004080	0.614568	-0.584384	-0.377101	-0.372286	
66	0.264781	-0.007109	-0.015327	-0.964161	0.231857	-0.002178	-0.023236	-0.972470	0.273317	-0.006953	-0.026375	-0.961537	0.278955	0.006285	-0.024498	-0.959971	0.997315	-0.018870	-0.070642	0.004151	0.614524	-0.584403	-0.377196	-0.372232	
67	0.264772	-0.007127	-0.015292	-0.964163	0.231826	-0.002147	-0.023203	-0.972478	0.273317	-0.006959	-0.026360	-0.961538	0.278955	0.006292	-0.024524	-0.959970	0.997319	-0.018790	-0.070610	0.004075	0.614560	-0.584388	-0.377104	-0.372289	
68	0.264717	-0.007146	-0.015273	-0.964179	0.231819	-0.002167	-0.023201	-0.972480	0.273286	-0.006949	-0.026371	-0.961546	0.278978	0.006318	-0.024522	-0.959964	0.997319	-0.018731	-0.070615	0.004078	0.614595	-0.584349	-0.377089	-0.372309	
69	0.264546	-0.007134	-0.015289	-0.964225	0.231909	-0.002178	-0.023206	-0.972458	0.273193	-0.006916	-0.026385	-0.961572	0.278975	0.006322	-0.024524	-0.959964	0.997315	-0.018732	-0.070675	0.004003	0.614547	-0.584351	-0.377082	-0.372392	
70	0.264476	-0.007135	-0.015299	-0.964244	0.232002	-0.002174	-0.023216	-0.972436	0.273134	-0.006912	-0.026386	-0.961589	0.278890	0.006300	-0.024528	-0.959989	0.997318	-0.018761	-0.070630	0.004124	0.614586	-0.584347	-0.377135	-0.372278	
71	0.264507	-0.007159	-0.015287	-0.964236	0.232031	-0.002178	-0.023241	-0.972428	0.273134	-0.006934	-0.026385	-0.961589	0.278798	0.006281	-0.024523	-0.960016	0.997320	-0.018738	-0.070601	0.004071	0.614594	-0.584360	-0.377078	-0.372303	
72	0.264464	-0.007161	-0.015273	-0.964248	0.232037	-0.002188	-0.023262	-0.972426	0.273132	-0.006943	-0.026390	-0.961589	0.278789	0.006286	-0.024513	-0.960019	0.997315	-0.018765	-0.070673	0.004109	0.614563	-0.584338	-0.377155	-0.372311	
73	0.264430	-0.007138	-0.015253	-0.964258	0.232085	-0.002181	-0.023232	-0.972416	0.273128	-0.006952	-0.026375	-0.961591	0.278790	0.006300	-0.024497	-0.960019	0.997315	-0.018760	-0.070674	0.004026	0.614538	-0.584361	-0.377104	-0.372368	
74	0.264428	-0.007125	-0.015227	-0.964259	0.232154	-0.002187	-0.023221	-0.972399	0.273141	-0.006955	-0.026373	-0.961587	0.278783	0.006302	-0.024490	-0.960021	0.997316	-0.018766	-0.070655	0.004095	0.614565	-0.584350	-0.377136	-0.372310	
75	0.264406	-0.007134	-0.015197	-0.964265	0.232149	-0.002217	-0.023264	-0.972399	0.273150	-0.006949	-0.026382	-0.961584	0.278781	0.006289	-0.024494	-0.960022	0.997319	-0.018741	-0.070620	0.004069	0.614584	-0.584356	-0.377090	-0.372315	
76	0.264333	-0.007140	-0.015171	-0.964286	0.232046	-0.002240	-0.023308	-0.972423	0.273124	-0.006947	-0.026364	-0.961592	0.278778	0.006271	-0.024493	-0.960023	0.997320	-0.018761	-0.070604	0.004107	0.614590	-0.584362	-0.377110	-0.372274	
77	0.264239	-0.007118	-0.015170	-0.964312	0.232038	-0.002227	-0.023317	-0.972425	0.273102	-0.006934	-0.026344	-0.961599	0.278773	0.006269	-0.024488	-0.960024	0.997319	-0.018735	-0.070619	0.004120	0.614605	-0.584336	-0.377118	-0.372283	
78	0.264159	-0.007108	-0.015176	-0.964334	0.232132	-0.002222	-0.023316	-0.972402	0.273089	-0.006922	-0.026343	-0.961603	0.278777	0.006276	-0.024499	-0.960023	0.997311	-0.018909	-0.070688	0.004169	0.614490	-0.584404	-0.377248	-0.372234	
79	0.264108	-0.007114	-0.015180	-0.964347	0.232222	-0.002231	-0.023317	-0.972381	0.273075	-0.006929	-0.026361	-0.961607	0.278795	0.006288	-0.024519	-0.960017	0.997319	-0.018744	-0.070617	0.004068	0.614583	-0.584359	-0.377088	-0.372313	
80	0.264087	-0.007095	-0.015196	-0.964353	0.232230	-0.002216	-0.023301	-0.972379	0.273066	-0.006943	-0.026385	-0.961608	0.278816	0.006307	-0.024517	-0.960011	0.997316	-0.018797	-0.070648	0.004092	0.614547	-0.584373	-0.377140	-0.372297	
81	0.264094	-0.007086	-0.015197	-0.964351	0.232136	-0.002211	-0.023303	-0.972402	0.273076	-0.006929	-0.026389	-0.961605	0.278814	0.006328	-0.024502	-0.960012	0.997319	-0.018833	-0.070597	0.004134	0.614558	-0.584402	-0.377145	-0.372229	
82	0.264065	-0.007082	-0.015200	-0.964359	0.232051	-0.002208	-0.023304	-0.972422	0.273086	-0.006913	-0.026369	-0.961603	0.278804	0.006341	-0.024508	-0.960014	0.997317	-0.018748	-0.070650	0.004107	0.614581	-0.584337	-0.377134	-0.372305	
83	0.264014	-0.007067	-0.015218	-0.964373	0.232003	-0.002195	-0.023295	-0.972434	0.273058	-0.006915	-0.026354	-0.961612	0.278819	0.006346	-0.024534	-0.960009	0.997317	-0.018735	-0.070650	0.004093	0.614584	-0.584333	-0.377121	-0.372319	
84	0.264033	-0.007061	-0.015215	-0.964368	0.231899	-0.002195	-0.023308	-0.972458	0.273000	-0.006913	-0.026369	-0.961628	0.278868	0.006352	-0.024543	-0.959995	0.997316	-0.018776	-0.070652	0.004135	0.614572	-0.584345	-0.377161	-0.372279	
85	0.264032	-0.007090	-0.015198	-0.964368	0.231878	-0.002196	-0.023299	-0.972463	0.273009	-0.006922	-0.026361	-0.961625	0.278902	0.006347	-0.024542	-0.959985	0.997313	-0.018808	-0.070688	0.004140	0.614541	-0.584350	-0.377197	-0.372286	
86	0.264041	-0.007106	-0.015194	-0.964366	0.231903	-0.002201	-0.023286	-0.972458	0.273043	-0.006925	-0.026363	-0.961616	0.278885	0.006339	-0.024540	-0.959990	0.997317	-0.018782	-0.070628	0.004146	0.614582	-0.584354	-0.377155	-0.372255	
87	0.264070	-0.007082	-0.015199	-0.964358	0.231867	-0.002210	-0.023293	-0.972466	0.273022	-0.006906	-0.026392	-0.961621	0.278846	0.006337	-0.024540	-0.960001	0.997322	-0.018672	-0.070596	0.004055	0.614630	-0.584326	-0.377044	-0.372332	
88	0.263997	-0.007071	-0.015189	-0.964378	0.231815	-0.002210	-0.023288	-0.972479	0.272976	-0.006888	-0.026385	-0.961634	0.278842	0.006337	-0.024541	-0.960002	0.997315	-0.018794	-0.070655	0.004124	0.614557	-0.584358	-0.377162	-0.372282	
89	0.263947	-0.007083	-0.015213	-0.964391	0.231822	-0.002209	-0.023283	-0.972477	0.272955	-0.006874	-0.026390	-0.961640	0.278819	0.006337	-0.024550	-0.960009	0.997318	-0.018753	-0.070628	0.004073	0.614575	-0.584359	-0.377101	-0.372313	
90	0.263963	-0.007091	-0.015244	-0.964386	0.231855	-0.002201	-0.023276	-0.972469	0.272952	-0.006860	-0.026404	-0.961641	0.278774	0.006330	-0.024544	-0.960022	0.997316	-0.018868	-0.070629	0.004136	0.614525	-0.584412	-0.377178	-0.372234	
91	0.263969	-0.007091	-0.015228	-0.964385	0.231824	-0.002189	-0.023261	-0.972477	0.272936	-0.006852	-0.026397	-0.961646	0.278744	0.006321	-0.024515	-0.960032	0.997314	-0.018815	-0.070667	0.004057	0.614517	-0.584389	-0.377137	-0.372325	
92	0.263933	-0.007109	-0.015194	-0.964395	0.231697	-0.002199	-0.023266	-0.972507	0.272908	-0.006865	-0.026393	-0.961653	0.278714	0.006327	-0.024509	-0.960040	0.997319	-0.018768	-0.070601	0.004174	0.614610	-0.584346	-0.377150	-0.372227	
93	0.263947	-0.007102	-0.015189	-0.964391	0.231562	-0.002193	-0.023290	-0.972539	0.272897	-0.006874	-0.026395	-0.961657	0.278692	0.006328	-0.024516	-0.960047	0.997319	-0.018768	-0.070608	0.004101	0.614583	-0.584367	-0.377110	-0.372279	
94	0.264011	-0.007062	-0.015194	-0.964374	0.231526	-0.002176	-0.023300	-0.972547	0.272918	-0.006878	-0.026399	-0.961650	0.278713	0.006321	-0.024524	-0.960040	0.997314	-0.018775	-0.070674	0.004124	0.614562	-0.584339	-0.377167	-0.372299	
95	0.264046	-0.007022	-0.015190	-0.964365	0.231606	-0.002182	-0.023281	-0.972529	0.272927	-0.006900	-0.026406	-0.961648	0.278785	0.006320	-0.024538	-0.960019	0.997313	-0.018864	-0.070674	0.004071	0.614489	-0.584413	-0.377166	-0.372304	
