Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R1	7-7-2023	10:00:26:280	// Source file name and timestamp
100.000	// Sampling rate
36.858	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
42	0.676890	0.010338	-0.706550	-0.206158	0.690301	-0.054044	-0.707105	-0.143408	0.698706	-0.125976	-0.700510	-0.072292	0.688294	-0.112614	-0.711260	-0.087624	0.246083	0.397103	-0.682088	0.562590	0.368144	0.523840	-0.724425	-0.255481	
43	0.676870	0.010349	-0.706564	-0.206173	0.690290	-0.054070	-0.707123	-0.143363	0.698690	-0.125913	-0.700531	-0.072347	0.688313	-0.112680	-0.711243	-0.087533	0.246099	0.397162	-0.682045	0.562594	0.368205	0.523855	-0.724384	-0.255478	
44	0.676857	0.010371	-0.706571	-0.206188	0.690295	-0.054074	-0.707123	-0.143336	0.698685	-0.125948	-0.700530	-0.072345	0.688306	-0.112743	-0.711248	-0.087467	0.246087	0.397086	-0.682079	0.562611	0.368146	0.523830	-0.724439	-0.255458	
45	0.676838	0.010412	-0.706572	-0.206246	0.690312	-0.054084	-0.707108	-0.143326	0.698691	-0.125994	-0.700518	-0.072327	0.688302	-0.112794	-0.711249	-0.087427	0.246059	0.397240	-0.682026	0.562580	0.368227	0.523919	-0.724324	-0.255487	
46	0.676816	0.010463	-0.706570	-0.206323	0.690326	-0.054126	-0.707097	-0.143297	0.698691	-0.125946	-0.700524	-0.072357	0.688303	-0.112871	-0.711242	-0.087370	0.246062	0.397030	-0.682166	0.562557	0.368050	0.523820	-0.724474	-0.255518	
47	0.676816	0.010495	-0.706569	-0.206325	0.690333	-0.054170	-0.707099	-0.143236	0.698680	-0.125862	-0.700544	-0.072407	0.688272	-0.112993	-0.711261	-0.087304	0.246111	0.397208	-0.682088	0.562505	0.368196	0.523863	-0.724347	-0.255580	
48	0.676833	0.010463	-0.706580	-0.206233	0.690325	-0.054225	-0.707117	-0.143164	0.698671	-0.125841	-0.700555	-0.072428	0.688276	-0.113018	-0.711254	-0.087303	0.246066	0.397202	-0.682096	0.562519	0.368166	0.523893	-0.724348	-0.255559	
49	0.676843	0.010394	-0.706592	-0.206163	0.690315	-0.054253	-0.707129	-0.143144	0.698659	-0.125797	-0.700570	-0.072478	0.688284	-0.113002	-0.711248	-0.087304	0.246053	0.397186	-0.682045	0.562597	0.368190	0.523899	-0.724363	-0.255468	
50	0.676836	0.010372	-0.706594	-0.206180	0.690309	-0.054238	-0.707128	-0.143185	0.698643	-0.125707	-0.700594	-0.072554	0.688276	-0.113030	-0.711254	-0.087280	0.246117	0.397122	-0.682098	0.562550	0.368160	0.523822	-0.724412	-0.255531	
51	0.676828	0.010433	-0.706593	-0.206206	0.690295	-0.054228	-0.707136	-0.143216	0.698632	-0.125685	-0.700606	-0.072573	0.688306	-0.113049	-0.711220	-0.087298	0.246079	0.397166	-0.682049	0.562595	0.368194	0.523871	-0.724379	-0.255474	
52	0.676833	0.010430	-0.706594	-0.206188	0.690299	-0.054204	-0.707128	-0.143245	0.698627	-0.125599	-0.700619	-0.072651	0.688321	-0.113049	-0.711210	-0.087257	0.246090	0.397127	-0.682088	0.562572	0.368156	0.523844	-0.724408	-0.255503	
53	0.676848	0.010334	-0.706603	-0.206112	0.690302	-0.054141	-0.707119	-0.143296	0.698631	-0.125512	-0.700623	-0.072722	0.688312	-0.113069	-0.711224	-0.087192	0.246093	0.397136	-0.682083	0.562569	0.368164	0.523846	-0.724401	-0.255506	
54	0.676855	0.010253	-0.706619	-0.206037	0.690291	-0.054081	-0.707125	-0.143342	0.698640	-0.125540	-0.700613	-0.072684	0.688309	-0.113120	-0.711223	-0.087161	0.246068	0.397115	-0.682104	0.562569	0.368129	0.523855	-0.724414	-0.255503	
55	0.676844	0.010263	-0.706628	-0.206043	0.690298	-0.054099	-0.707122	-0.143318	0.698634	-0.125613	-0.700614	-0.072613	0.688307	-0.113147	-0.711226	-0.087116	0.246058	0.397204	-0.682082	0.562538	0.368172	0.523901	-0.724347	-0.255535	
56	0.676829	0.010265	-0.706643	-0.206041	0.690312	-0.054135	-0.707113	-0.143279	0.698639	-0.125662	-0.700603	-0.072579	0.688299	-0.113116	-0.711233	-0.087161	0.246068	0.397197	-0.682067	0.562555	0.368186	0.523891	-0.724354	-0.255517	
57	0.676825	0.010251	-0.706652	-0.206025	0.690323	-0.054148	-0.707106	-0.143258	0.698650	-0.125642	-0.700594	-0.072601	0.688292	-0.113065	-0.711240	-0.087231	0.246076	0.397062	-0.682178	0.562514	0.368059	0.523823	-0.724449	-0.255569	
58	0.676829	0.010262	-0.706645	-0.206036	0.690332	-0.054147	-0.707102	-0.143241	0.698648	-0.125561	-0.700605	-0.072656	0.688284	-0.113027	-0.711252	-0.087234	0.246088	0.397180	-0.682076	0.562549	0.368184	0.523869	-0.724367	-0.255528	
59	0.676826	0.010260	-0.706647	-0.206034	0.690338	-0.054139	-0.707101	-0.143215	0.698648	-0.125503	-0.700609	-0.072703	0.688262	-0.112966	-0.711279	-0.087270	0.246054	0.397114	-0.682144	0.562528	0.368092	0.523863	-0.724410	-0.255549	
60	0.676833	0.010324	-0.706629	-0.206074	0.690346	-0.054107	-0.707097	-0.143205	0.698645	-0.125476	-0.700614	-0.072738	0.688267	-0.112943	-0.711277	-0.087272	0.246091	0.397154	-0.682121	0.562512	0.368143	0.523853	-0.724384	-0.255571	
61	0.676840	0.010404	-0.706605	-0.206130	0.690358	-0.054098	-0.707088	-0.143194	0.698644	-0.125503	-0.700613	-0.072713	0.688289	-0.112995	-0.711256	-0.087203	0.246073	0.397134	-0.682094	0.562566	0.368146	0.523859	-0.724401	-0.255507	
62	0.676837	0.010403	-0.706606	-0.206132	0.690373	-0.054141	-0.707080	-0.143151	0.698653	-0.125584	-0.700599	-0.072626	0.688294	-0.113071	-0.711250	-0.087120	0.246070	0.397154	-0.682107	0.562537	0.368142	0.523870	-0.724384	-0.255539	
63	0.676854	0.010398	-0.706595	-0.206116	0.690392	-0.054152	-0.707071	-0.143099	0.698647	-0.125616	-0.700600	-0.072617	0.688314	-0.113094	-0.711232	-0.087074	0.246021	0.397225	-0.682037	0.562593	0.368194	0.523940	-0.724332	-0.255468	
64	0.676867	0.010379	-0.706591	-0.206087	0.690390	-0.054136	-0.707076	-0.143088	0.698643	-0.125586	-0.700608	-0.072625	0.688342	-0.113103	-0.711207	-0.087049	0.246016	0.397204	-0.682032	0.562616	0.368188	0.523935	-0.724348	-0.255441	
65	0.676874	0.010346	-0.706595	-0.206057	0.690378	-0.054130	-0.707086	-0.143100	0.698648	-0.125551	-0.700610	-0.072618	0.688354	-0.113120	-0.711195	-0.087036	0.246056	0.397175	-0.682074	0.562569	0.368167	0.523890	-0.724370	-0.255500	
66	0.676891	0.010335	-0.706580	-0.206048	0.690385	-0.054141	-0.707083	-0.143080	0.698648	-0.125539	-0.700610	-0.072638	0.688353	-0.113125	-0.711194	-0.087035	0.246055	0.397234	-0.682084	0.562515	0.368180	0.523916	-0.724324	-0.255560	
67	0.676896	0.010338	-0.706577	-0.206042	0.690397	-0.054147	-0.707079	-0.143036	0.698637	-0.125502	-0.700625	-0.072663	0.688369	-0.113143	-0.711178	-0.087017	0.246076	0.397188	-0.682066	0.562561	0.368187	0.523882	-0.724361	-0.255512	
68	0.676891	0.010352	-0.706581	-0.206046	0.690407	-0.054106	-0.707082	-0.142988	0.698630	-0.125471	-0.700635	-0.072684	0.688379	-0.113169	-0.711167	-0.086999	0.246066	0.397253	-0.682045	0.562544	0.368221	0.523918	-0.724313	-0.255528	
69	0.676885	0.010374	-0.706579	-0.206071	0.690413	-0.054051	-0.707085	-0.142967	0.698637	-0.125472	-0.700628	-0.072690	0.688378	-0.113205	-0.711165	-0.086974	0.246054	0.397114	-0.682141	0.562532	0.368095	0.523863	-0.724411	-0.255545	
70	0.676878	0.010402	-0.706573	-0.206112	0.690417	-0.054046	-0.707078	-0.142984	0.698645	-0.125487	-0.700620	-0.072668	0.688390	-0.113246	-0.711152	-0.086929	0.246058	0.397201	-0.682078	0.562545	0.368174	0.523899	-0.724350	-0.255527	
71	0.676870	0.010459	-0.706566	-0.206161	0.690420	-0.054034	-0.707075	-0.142986	0.698641	-0.125504	-0.700623	-0.072646	0.688392	-0.113234	-0.711150	-0.086953	0.246040	0.397132	-0.682110	0.562562	0.368116	0.523883	-0.724398	-0.255508	
72	0.676864	0.010501	-0.706564	-0.206187	0.690422	-0.054027	-0.707077	-0.142971	0.698633	-0.125510	-0.700633	-0.072621	0.688390	-0.113200	-0.711152	-0.086987	0.246045	0.397173	-0.682122	0.562517	0.368125	0.523895	-0.724367	-0.255559	
73	0.676859	0.010478	-0.706574	-0.206168	0.690411	-0.053998	-0.707086	-0.142992	0.698626	-0.125499	-0.700643	-0.072598	0.688391	-0.113148	-0.711158	-0.087011	0.246013	0.397121	-0.682084	0.562614	0.368118	0.523899	-0.724408	-0.255445	
74	0.676859	0.010415	-0.706588	-0.206123	0.690383	-0.053900	-0.707106	-0.143063	0.698616	-0.125478	-0.700656	-0.072611	0.688375	-0.113043	-0.711179	-0.087097	0.246055	0.397223	-0.682017	0.562605	0.368225	0.523914	-0.724337	-0.255458	
75	0.676875	0.010432	-0.706574	-0.206119	0.690376	-0.053890	-0.707113	-0.143066	0.698611	-0.125425	-0.700664	-0.072673	0.688356	-0.112997	-0.711198	-0.087148	0.246058	0.397270	-0.682020	0.562566	0.368241	0.523932	-0.724302	-0.255502	
76	0.676886	0.010476	-0.706554	-0.206148	0.690378	-0.053898	-0.707113	-0.143054	0.698603	-0.125382	-0.700674	-0.072722	0.688363	-0.112952	-0.711198	-0.087154	0.246038	0.397207	-0.682112	0.562508	0.368141	0.523916	-0.724341	-0.255567	
77	0.676881	0.010481	-0.706551	-0.206173	0.690366	-0.053839	-0.707120	-0.143102	0.698585	-0.125382	-0.700693	-0.072714	0.688387	-0.112884	-0.711186	-0.087152	0.246023	0.397205	-0.682053	0.562588	0.368176	0.523929	-0.724346	-0.255474	
78	0.676883	0.010492	-0.706547	-0.206181	0.690351	-0.053805	-0.707125	-0.143156	0.698562	-0.125402	-0.700716	-0.072677	0.688382	-0.112905	-0.711188	-0.087141	0.246054	0.397223	-0.682081	0.562527	0.368177	0.523912	-0.724333	-0.255547	
79	0.676890	0.010506	-0.706541	-0.206178	0.690351	-0.053779	-0.707126	-0.143163	0.698548	-0.125413	-0.700732	-0.072644	0.688372	-0.112913	-0.711197	-0.087142	0.246017	0.397283	-0.682031	0.562562	0.368218	0.523967	-0.724288	-0.255501	
80	0.676896	0.010528	-0.706535	-0.206179	0.690336	-0.053700	-0.707135	-0.143224	0.698538	-0.125400	-0.700745	-0.072637	0.688372	-0.112898	-0.711200	-0.087142	0.246034	0.397197	-0.682115	0.562514	0.368133	0.523914	-0.724349	-0.255561	
81	0.676904	0.010538	-0.706525	-0.206184	0.690296	-0.053584	-0.707154	-0.143363	0.698530	-0.125381	-0.700754	-0.072656	0.688378	-0.112908	-0.711194	-0.087121	0.246009	0.397210	-0.682122	0.562506	0.368121	0.523938	-0.724336	-0.255566	
82	0.676923	0.010488	-0.706510	-0.206177	0.690279	-0.053533	-0.707168	-0.143396	0.698533	-0.125392	-0.700748	-0.072667	0.688390	-0.112912	-0.711184	-0.087106	0.245988	0.397166	-0.682093	0.562582	0.368115	0.523936	-0.724371	-0.255478	
83	0.676930	0.010479	-0.706506	-0.206168	0.690292	-0.053554	-0.707173	-0.143301	0.698536	-0.125428	-0.700743	-0.072630	0.688404	-0.112896	-0.711170	-0.087136	0.245991	0.397175	-0.682110	0.562553	0.368107	0.523937	-0.724363	-0.255511	
84	0.676938	0.010461	-0.706510	-0.206129	0.690305	-0.053568	-0.707173	-0.143237	0.698540	-0.125451	-0.700739	-0.072592	0.688398	-0.112861	-0.711174	-0.087185	0.246002	0.397123	-0.682140	0.562549	0.368072	0.523905	-0.724401	-0.255518	
85	0.676966	0.010383	-0.706504	-0.206062	0.690295	-0.053518	-0.707173	-0.143299	0.698545	-0.125435	-0.700735	-0.072603	0.688375	-0.112825	-0.711199	-0.087213	0.246021	0.397200	-0.682087	0.562551	0.368149	0.523926	-0.724348	-0.255517	
86	0.676992	0.010389	-0.706484	-0.206045	0.690283	-0.053446	-0.707178	-0.143363	0.698537	-0.125405	-0.700746	-0.072626	0.688374	-0.112819	-0.711200	-0.087221	0.246040	0.397182	-0.682121	0.562514	0.368127	0.523903	-0.724359	-0.255562	
87	0.677016	0.010404	-0.706463	-0.206034	0.690281	-0.053387	-0.707176	-0.143400	0.698528	-0.125422	-0.700754	-0.072611	0.688379	-0.112845	-0.711195	-0.087191	0.246020	0.397109	-0.682166	0.562520	0.368058	0.523885	-0.724411	-0.255554	
88	0.677036	0.010396	-0.706455	-0.206000	0.690277	-0.053319	-0.707178	-0.143437	0.698527	-0.125454	-0.700751	-0.072589	0.688387	-0.112856	-0.711188	-0.087168	0.246016	0.397239	-0.682110	0.562497	0.368143	0.523945	-0.724316	-0.255577	
89	0.677048	0.010391	-0.706458	-0.205948	0.690263	-0.053241	-0.707189	-0.143478	0.698536	-0.125441	-0.700744	-0.072599	0.688400	-0.112817	-0.711178	-0.087203	0.246009	0.397195	-0.682133	0.562503	0.368107	0.523930	-0.724347	-0.255570	
90	0.677069	0.010325	-0.706460	-0.205876	0.690267	-0.053225	-0.707184	-0.143486	0.698550	-0.125425	-0.700733	-0.072589	0.688380	-0.112769	-0.711200	-0.087247	0.246003	0.397246	-0.682100	0.562510	0.368146	0.523958	-0.724310	-0.255560	
91	0.677080	0.010274	-0.706464	-0.205827	0.690268	-0.053220	-0.707185	-0.143481	0.698564	-0.125479	-0.700718	-0.072511	0.688355	-0.112779	-0.711228	-0.087191	0.245985	0.397177	-0.682117	0.562546	0.368100	0.523941	-0.724361	-0.255518	
92	0.677077	0.010274	-0.706472	-0.205811	0.690262	-0.053206	-0.707193	-0.143481	0.698576	-0.125573	-0.700701	-0.072396	0.688352	-0.112835	-0.711234	-0.087102	0.246027	0.397228	-0.682087	0.562529	0.368162	0.523934	-0.724326	-0.255542	
93	0.677081	0.010271	-0.706474	-0.205791	0.690264	-0.053223	-0.707190	-0.143474	0.698589	-0.125618	-0.700689	-0.072313	0.688354	-0.112875	-0.711223	-0.087114	0.246008	0.397204	-0.682119	0.562515	0.368120	0.523936	-0.724341	-0.255556	
94	0.677103	0.010244	-0.706465	-0.205751	0.690265	-0.053240	-0.707191	-0.143460	0.698592	-0.125615	-0.700690	-0.072273	0.688348	-0.112891	-0.711223	-0.087149	0.245992	0.397296	-0.682080	0.562505	0.368174	0.523989	-0.724273	-0.255563	
95	0.677109	0.010215	-0.706457	-0.205761	0.690256	-0.053229	-0.707201	-0.143460	0.698580	-0.125600	-0.700706	-0.072264	0.688342	-0.112837	-0.711228	-0.087223	0.246018	0.397243	-0.682093	0.562515	0.368158	0.523946	-0.724314	-0.255556	
96	0.677093	0.010206	-0.706460	-0.205802	0.690244	-0.053207	-0.707212	-0.143473	0.698562	-0.125575	-0.700728	-0.072271	0.688341	-0.112732	-0.711233	-0.087323	0.245996	0.397199	-0.682086	0.562563	0.368136	0.523945	-0.724346	-0.255499	
