Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R4	7-7-2023	10:04:11:065	// Source file name and timestamp
100.000	// Sampling rate
32.811	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
10	0.670187	0.042451	-0.706335	-0.223915	0.688317	-0.031369	-0.708734	-0.151435	0.697700	-0.100790	-0.704369	-0.083196	0.687860	-0.087511	-0.713768	-0.098620	0.240743	0.402523	-0.683287	0.559587	0.366517	0.529992	-0.719836	-0.258087	
11	0.670165	0.042422	-0.706354	-0.223925	0.688326	-0.031349	-0.708729	-0.151416	0.697708	-0.100777	-0.704359	-0.083215	0.687826	-0.087483	-0.713801	-0.098642	0.240775	0.402691	-0.683194	0.559565	0.366662	0.530043	-0.719716	-0.258111	
12	0.670173	0.042424	-0.706351	-0.223910	0.688319	-0.031341	-0.708736	-0.151421	0.697699	-0.100737	-0.704372	-0.083235	0.687825	-0.087459	-0.713806	-0.098636	0.240788	0.402668	-0.683223	0.559540	0.366638	0.530023	-0.719732	-0.258142	
13	0.670175	0.042396	-0.706356	-0.223894	0.688312	-0.031332	-0.708737	-0.151450	0.697707	-0.100673	-0.704372	-0.083252	0.687841	-0.087487	-0.713790	-0.098611	0.240779	0.402535	-0.683298	0.559549	0.366532	0.529970	-0.719829	-0.258135	
14	0.670178	0.042341	-0.706369	-0.223856	0.688320	-0.031308	-0.708723	-0.151484	0.697719	-0.100625	-0.704363	-0.083278	0.687851	-0.087548	-0.713778	-0.098580	0.240709	0.402678	-0.683203	0.559593	0.366617	0.530087	-0.719721	-0.258072	
15	0.670209	0.042301	-0.706368	-0.223774	0.688323	-0.031287	-0.708715	-0.151512	0.697707	-0.100615	-0.704373	-0.083305	0.687852	-0.087571	-0.713777	-0.098560	0.240798	0.402663	-0.683212	0.559553	0.366650	0.530014	-0.719738	-0.258128	
16	0.670223	0.042269	-0.706370	-0.223732	0.688280	-0.031262	-0.708750	-0.151549	0.697700	-0.100602	-0.704383	-0.083300	0.687857	-0.087575	-0.713773	-0.098542	0.240802	0.402571	-0.683243	0.559580	0.366596	0.529971	-0.719807	-0.258101	
17	0.670227	0.042255	-0.706380	-0.223692	0.688253	-0.031202	-0.708768	-0.151599	0.697702	-0.100581	-0.704383	-0.083305	0.687862	-0.087571	-0.713769	-0.098546	0.240727	0.402672	-0.683231	0.559554	0.366603	0.530069	-0.719725	-0.258118	
18	0.670237	0.042245	-0.706386	-0.223643	0.688264	-0.031177	-0.708756	-0.151611	0.697703	-0.100573	-0.704381	-0.083324	0.687871	-0.087561	-0.713758	-0.098571	0.240744	0.402521	-0.683261	0.559619	0.366537	0.529992	-0.719839	-0.258051	
19	0.670248	0.042210	-0.706384	-0.223623	0.688277	-0.031254	-0.708752	-0.151554	0.697694	-0.100574	-0.704389	-0.083334	0.687887	-0.087528	-0.713740	-0.098621	0.240780	0.402589	-0.683242	0.559578	0.366592	0.529995	-0.719792	-0.258100	
20	0.670254	0.042164	-0.706384	-0.223613	0.688297	-0.031313	-0.708741	-0.151503	0.697685	-0.100532	-0.704400	-0.083372	0.687876	-0.087425	-0.713746	-0.098740	0.240767	0.402605	-0.683222	0.559596	0.366607	0.530012	-0.719780	-0.258077	
21	0.670261	0.042130	-0.706387	-0.223591	0.688311	-0.031345	-0.708732	-0.151475	0.697683	-0.100483	-0.704401	-0.083433	0.687862	-0.087360	-0.713759	-0.098804	0.240759	0.402622	-0.683249	0.559554	0.366588	0.530024	-0.719764	-0.258123	
22	0.670260	0.042122	-0.706383	-0.223605	0.688321	-0.031399	-0.708730	-0.151428	0.697688	-0.100478	-0.704393	-0.083460	0.687861	-0.087369	-0.713764	-0.098768	0.240680	0.402632	-0.683140	0.559715	0.366633	0.530092	-0.719760	-0.257930	
23	0.670239	0.042140	-0.706375	-0.223692	0.688341	-0.031470	-0.708723	-0.151353	0.697690	-0.100509	-0.704391	-0.083428	0.687859	-0.087363	-0.713772	-0.098729	0.240540	0.402877	-0.682742	0.560084	0.366943	0.530319	-0.719595	-0.257484	
24	0.670214	0.042161	-0.706384	-0.223734	0.688342	-0.031483	-0.708725	-0.151334	0.697675	-0.100517	-0.704404	-0.083428	0.687853	-0.087318	-0.713782	-0.098731	0.240755	0.402505	-0.683390	0.559469	0.366441	0.529970	-0.719842	-0.258224	
25	0.670215	0.042155	-0.706389	-0.223716	0.688329	-0.031441	-0.708735	-0.151359	0.697660	-0.100541	-0.704416	-0.083423	0.687844	-0.087292	-0.713791	-0.098757	0.240746	0.402589	-0.683264	0.559567	0.366559	0.530019	-0.719788	-0.258109	
26	0.670223	0.042154	-0.706384	-0.223711	0.688324	-0.031404	-0.708741	-0.151363	0.697663	-0.100590	-0.704411	-0.083385	0.687843	-0.087311	-0.713789	-0.098757	0.240745	0.402526	-0.683272	0.559602	0.366531	0.529992	-0.719835	-0.258071	
27	0.670198	0.042219	-0.706386	-0.223766	0.688334	-0.031405	-0.708736	-0.151334	0.697674	-0.100601	-0.704403	-0.083348	0.687860	-0.087340	-0.713777	-0.098707	0.240732	0.402586	-0.683294	0.559536	0.366529	0.530026	-0.719786	-0.258142	
28	0.670188	0.042276	-0.706374	-0.223820	0.688335	-0.031402	-0.708731	-0.151355	0.697673	-0.100583	-0.704418	-0.083253	0.687864	-0.087348	-0.713776	-0.098678	0.240760	0.402537	-0.683298	0.559556	0.366523	0.529985	-0.719826	-0.258124	
29	0.670184	0.042319	-0.706358	-0.223876	0.688326	-0.031381	-0.708737	-0.151374	0.697659	-0.100539	-0.704439	-0.083237	0.687861	-0.087335	-0.713778	-0.098694	0.240749	0.402517	-0.683327	0.559539	0.366489	0.529983	-0.719837	-0.258142	
30	0.670173	0.042346	-0.706354	-0.223915	0.688319	-0.031360	-0.708747	-0.151366	0.697651	-0.100490	-0.704443	-0.083333	0.687862	-0.087340	-0.713775	-0.098709	0.240765	0.402543	-0.683317	0.559526	0.366514	0.529982	-0.719820	-0.258158	
31	0.670179	0.042323	-0.706360	-0.223885	0.688315	-0.031350	-0.708743	-0.151405	0.697656	-0.100485	-0.704439	-0.083336	0.687857	-0.087407	-0.713780	-0.098651	0.240714	0.402535	-0.683279	0.559599	0.366513	0.530019	-0.719825	-0.258069	
32	0.670160	0.042342	-0.706371	-0.223903	0.688303	-0.031357	-0.708754	-0.151401	0.697661	-0.100513	-0.704436	-0.083286	0.687849	-0.087511	-0.713796	-0.098492	0.240717	0.402492	-0.683321	0.559578	0.366468	0.529996	-0.719856	-0.258095	
33	0.670140	0.042390	-0.706375	-0.223943	0.688286	-0.031411	-0.708785	-0.151326	0.697666	-0.100524	-0.704431	-0.083269	0.687864	-0.087642	-0.713791	-0.098308	0.240757	0.402507	-0.683340	0.559527	0.366480	0.529972	-0.719845	-0.258157	
34	0.670138	0.042434	-0.706368	-0.223959	0.688281	-0.031501	-0.708805	-0.151236	0.697675	-0.100511	-0.704423	-0.083278	0.687901	-0.087743	-0.713757	-0.098201	0.240749	0.402530	-0.683285	0.559581	0.366524	0.529991	-0.719831	-0.258095	
35	0.670118	0.042519	-0.706360	-0.224030	0.688296	-0.031553	-0.708798	-0.151189	0.697678	-0.100529	-0.704422	-0.083247	0.687919	-0.087733	-0.713743	-0.098192	0.240714	0.402613	-0.683244	0.559587	0.366567	0.530054	-0.719768	-0.258081	
36	0.670117	0.042563	-0.706346	-0.224069	0.688294	-0.031537	-0.708797	-0.151207	0.697674	-0.100537	-0.704426	-0.083228	0.687913	-0.087751	-0.713744	-0.098209	0.240695	0.402516	-0.683344	0.559543	0.366449	0.530022	-0.719834	-0.258132	
37	0.670117	0.042601	-0.706340	-0.224082	0.688274	-0.031480	-0.708806	-0.151270	0.697673	-0.100542	-0.704428	-0.083217	0.687904	-0.087777	-0.713745	-0.098236	0.240740	0.402561	-0.683300	0.559544	0.366519	0.530009	-0.719806	-0.258134	
38	0.670090	0.042670	-0.706349	-0.224121	0.688260	-0.031423	-0.708808	-0.151333	0.697674	-0.100564	-0.704427	-0.083190	0.687903	-0.087730	-0.713745	-0.098286	0.240673	0.402458	-0.683362	0.559572	0.366404	0.530013	-0.719875	-0.258098	
39	0.670082	0.042667	-0.706356	-0.224122	0.688253	-0.031379	-0.708810	-0.151367	0.697666	-0.100571	-0.704434	-0.083195	0.687903	-0.087706	-0.713744	-0.098323	0.240760	0.402520	-0.683331	0.559527	0.366492	0.529976	-0.719836	-0.258158	
40	0.670090	0.042702	-0.706350	-0.224111	0.688261	-0.031294	-0.708808	-0.151356	0.697652	-0.100595	-0.704445	-0.083185	0.687900	-0.087716	-0.713745	-0.098325	0.240663	0.402473	-0.683340	0.559591	0.366420	0.530027	-0.719865	-0.258073	
41	0.670097	0.042763	-0.706335	-0.224126	0.688276	-0.031244	-0.708802	-0.151328	0.697642	-0.100616	-0.704453	-0.083175	0.687898	-0.087714	-0.713748	-0.098319	0.240769	0.402607	-0.683271	0.559534	0.366572	0.530009	-0.719775	-0.258148	
42	0.670090	0.042769	-0.706330	-0.224163	0.688282	-0.031295	-0.708798	-0.151306	0.697640	-0.100589	-0.704455	-0.083212	0.687902	-0.087701	-0.713745	-0.098326	0.240725	0.402475	-0.683333	0.559572	0.366457	0.529983	-0.719868	-0.258103	
43	0.670063	0.042808	-0.706341	-0.224199	0.688292	-0.031315	-0.708798	-0.151259	0.697631	-0.100548	-0.704465	-0.083248	0.687907	-0.087753	-0.713736	-0.098306	0.240718	0.402571	-0.683328	0.559513	0.366492	0.530028	-0.719794	-0.258167	
44	0.670043	0.042874	-0.706350	-0.224218	0.688301	-0.031317	-0.708794	-0.151231	0.697628	-0.100517	-0.704468	-0.083279	0.687917	-0.087800	-0.713726	-0.098268	0.240683	0.402558	-0.683308	0.559561	0.366484	0.530050	-0.719804	-0.258108	
45	0.670044	0.042906	-0.706346	-0.224223	0.688304	-0.031312	-0.708787	-0.151252	0.697627	-0.100487	-0.704470	-0.083315	0.687916	-0.087743	-0.713728	-0.098314	0.240688	0.402572	-0.683319	0.559535	0.366483	0.530052	-0.719792	-0.258138	
46	0.670051	0.042874	-0.706345	-0.224212	0.688303	-0.031277	-0.708783	-0.151285	0.697616	-0.100462	-0.704482	-0.083338	0.687892	-0.087611	-0.713747	-0.098461	0.240708	0.402518	-0.683357	0.559520	0.366446	0.530012	-0.719832	-0.258159	
47	0.670046	0.042809	-0.706366	-0.224169	0.688307	-0.031273	-0.708784	-0.151265	0.697623	-0.100481	-0.704474	-0.083316	0.687890	-0.087584	-0.713749	-0.098484	0.240690	0.402644	-0.683275	0.559536	0.366542	0.530082	-0.719741	-0.258135	
48	0.670038	0.042813	-0.706375	-0.224166	0.688305	-0.031282	-0.708789	-0.151245	0.697632	-0.100476	-0.704468	-0.083306	0.687902	-0.087626	-0.713738	-0.098441	0.240685	0.402551	-0.683338	0.559529	0.366461	0.530044	-0.719806	-0.258145	
49	0.670033	0.042856	-0.706363	-0.224212	0.688309	-0.031319	-0.708787	-0.151230	0.697632	-0.100417	-0.704471	-0.083346	0.687905	-0.087641	-0.713734	-0.098433	0.240697	0.402609	-0.683266	0.559570	0.366540	0.530063	-0.719769	-0.258099	
50	0.670035	0.042821	-0.706355	-0.224236	0.688335	-0.031401	-0.708769	-0.151180	0.697639	-0.100362	-0.704466	-0.083398	0.687900	-0.087616	-0.713741	-0.098439	0.240688	0.402536	-0.683351	0.559523	0.366447	0.530035	-0.719817	-0.258153	
51	0.670059	0.042776	-0.706333	-0.224243	0.688354	-0.031369	-0.708749	-0.151193	0.697644	-0.100342	-0.704462	-0.083413	0.687902	-0.087587	-0.713744	-0.098429	0.240731	0.402628	-0.683261	0.559548	0.366568	0.530046	-0.719757	-0.258126	
52	0.670068	0.042777	-0.706319	-0.224259	0.688347	-0.031294	-0.708748	-0.151248	0.697658	-0.100306	-0.704450	-0.083434	0.687905	-0.087541	-0.713742	-0.098462	0.240714	0.402522	-0.683384	0.559480	0.366431	0.530008	-0.719827	-0.258205	
53	0.670047	0.042813	-0.706324	-0.224301	0.688333	-0.031267	-0.708756	-0.151280	0.697678	-0.100256	-0.704435	-0.083464	0.687893	-0.087479	-0.713751	-0.098541	0.240721	0.402568	-0.683289	0.559561	0.366521	0.530027	-0.719800	-0.258112	
54	0.670032	0.042848	-0.706321	-0.224345	0.688339	-0.031238	-0.708748	-0.151297	0.697684	-0.100252	-0.704430	-0.083457	0.687865	-0.087446	-0.713776	-0.098585	0.240744	0.402571	-0.683266	0.559578	0.366550	0.530013	-0.719801	-0.258096	
55	0.670057	0.042849	-0.706307	-0.224317	0.688351	-0.031187	-0.708725	-0.151360	0.697699	-0.100231	-0.704415	-0.083484	0.687861	-0.087456	-0.713778	-0.098589	0.240670	0.402602	-0.683345	0.559490	0.366466	0.530076	-0.719766	-0.258186	
56	0.670092	0.042803	-0.706293	-0.224265	0.688350	-0.031166	-0.708716	-0.151405	0.697708	-0.100215	-0.704405	-0.083508	0.687862	-0.087408	-0.713779	-0.098618	0.240699	0.402601	-0.683307	0.559524	0.366508	0.530056	-0.719771	-0.258151	
57	0.670113	0.042732	-0.706286	-0.224239	0.688342	-0.031179	-0.708727	-0.151389	0.697698	-0.100199	-0.704416	-0.083524	0.687856	-0.087324	-0.713790	-0.098653	0.240709	0.402600	-0.683294	0.559537	0.366523	0.530048	-0.719774	-0.258137	
58	0.670131	0.042664	-0.706285	-0.224198	0.688348	-0.031168	-0.708724	-0.151379	0.697684	-0.100110	-0.704431	-0.083620	0.687875	-0.087367	-0.713774	-0.098598	0.240663	0.402597	-0.683292	0.559561	0.366500	0.530081	-0.719773	-0.258104	
59	0.670161	0.042577	-0.706276	-0.224154	0.688352	-0.031148	-0.708716	-0.151400	0.697672	-0.100011	-0.704445	-0.083715	0.687886	-0.087393	-0.713764	-0.098566	0.240666	0.402581	-0.683318	0.559540	0.366476	0.530071	-0.719784	-0.258130	
60	0.670197	0.042476	-0.706273	-0.224074	0.688348	-0.031139	-0.708714	-0.151429	0.697650	-0.099930	-0.704470	-0.083790	0.687892	-0.087395	-0.713762	-0.098545	0.240704	0.402534	-0.683310	0.559566	0.366484	0.530024	-0.719823	-0.258105	
61	0.670225	0.042404	-0.706281	-0.223981	0.688342	-0.031131	-0.708715	-0.151455	0.697621	-0.099869	-0.704500	-0.083846	0.687908	-0.087430	-0.713750	-0.098490	0.240663	0.402584	-0.683283	0.559582	0.366502	0.530077	-0.719784	-0.258081	
62	0.670231	0.042399	-0.706274	-0.223986	0.688343	-0.031104	-0.708708	-0.151490	0.697615	-0.099856	-0.704510	-0.083831	0.687916	-0.087449	-0.713742	-0.098470	0.240653	0.402497	-0.683310	0.559615	0.366446	0.530047	-0.719848	-0.258044	
63	0.670219	0.042409	-0.706278	-0.224006	0.688351	-0.031120	-0.708703	-0.151475	0.697621	-0.099850	-0.704504	-0.083837	0.687925	-0.087462	-0.713732	-0.098467	0.241055	0.403721	-0.683334	0.558531	0.367064	0.530257	-0.718928	-0.259295	
64	0.670224	0.042358	-0.706295	-0.223948	0.688358	-0.031189	-0.708707	-0.151407	0.697624	-0.099877	-0.704499	-0.083828	0.687930	-0.087461	-0.713727	-0.098469	0.240893	0.403442	-0.683300	0.558844	0.366909	0.530263	-0.719136	-0.258926	
65	0.670251	0.042272	-0.706305	-0.223853	0.688362	-0.031262	-0.708715	-0.151339	0.697622	-0.099947	-0.704499	-0.083756	0.687921	-0.087437	-0.713736	-0.098493	0.240497	0.402261	-0.683336	0.559820	0.366264	0.530062	-0.720018	-0.257797	
66	0.670253	0.042272	-0.706306	-0.223843	0.688371	-0.031308	-0.708714	-0.151297	0.697628	-0.099963	-0.704493	-0.083734	0.687911	-0.087424	-0.713742	-0.098528	0.240473	0.402368	-0.683352	0.559734	0.366278	0.530123	-0.719932	-0.257890	
67	0.670262	0.042237	-0.706313	-0.223800	0.688387	-0.031381	-0.708707	-0.151236	0.697643	-0.099998	-0.704476	-0.083713	0.687912	-0.087423	-0.713742	-0.098524	0.240553	0.402346	-0.683380	0.559682	0.366291	0.530053	-0.719952	-0.257960	
68	0.670288	0.042153	-0.706317	-0.223726	0.688397	-0.031448	-0.708707	-0.151176	0.697637	-0.100068	-0.704477	-0.083673	0.687909	-0.087352	-0.713750	-0.098552	0.240562	0.402404	-0.683288	0.559748	0.366383	0.530076	-0.719916	-0.257884	
69	0.670322	0.042088	-0.706299	-0.223693	0.688395	-0.031461	-0.708715	-0.151148	0.697606	-0.100106	-0.704503	-0.083659	0.687891	-0.087203	-0.713770	-0.098661	0.240537	0.402278	-0.683391	0.559724	0.366250	0.530036	-0.720003	-0.257912	
70	0.670387	0.041975	-0.706266	-0.223623	0.688401	-0.031490	-0.708719	-0.151097	0.697607	-0.100099	-0.704501	-0.083683	0.687889	-0.087150	-0.713774	-0.098692	0.240568	0.402398	-0.683344	0.559682	0.366343	0.530066	-0.719916	-0.257961	
71	0.670406	0.041937	-0.706255	-0.223609	0.688404	-0.031516	-0.708720	-0.151073	0.697620	-0.100095	-0.704484	-0.083726	0.687894	-0.087165	-0.713770	-0.098672	0.240512	0.402285	-0.683423	0.559691	0.366217	0.530056	-0.719993	-0.257946	
72	0.670385	0.041983	-0.706255	-0.223663	0.688392	-0.031514	-0.708727	-0.151095	0.697625	-0.100105	-0.704475	-0.083750	0.687896	-0.087215	-0.713768	-0.098632	0.240517	0.402395	-0.683304	0.559755	0.366346	0.530105	-0.719918	-0.257870	
73	0.670389	0.042007	-0.706241	-0.223690	0.688372	-0.031502	-0.708742	-0.151117	0.697626	-0.100110	-0.704475	-0.083736	0.687894	-0.087317	-0.713768	-0.098557	0.240519	0.402466	-0.683238	0.559783	0.366421	0.530136	-0.719869	-0.257837	
74	0.670378	0.042051	-0.706242	-0.223714	0.688372	-0.031500	-0.708742	-0.151120	0.697617	-0.100138	-0.704480	-0.083735	0.687888	-0.087398	-0.713770	-0.098509	0.240524	0.402355	-0.683419	0.559640	0.366250	0.530077	-0.719940	-0.258004	
75	0.670365	0.042092	-0.706242	-0.223744	0.688378	-0.031508	-0.708735	-0.151122	0.697600	-0.100092	-0.704496	-0.083794	0.687890	-0.087403	-0.713768	-0.098509	0.240327	0.402872	-0.682586	0.560368	0.366949	0.530483	-0.719597	-0.257132	
76	0.670366	0.042110	-0.706229	-0.223777	0.688379	-0.031532	-0.708735	-0.151113	0.697593	-0.100028	-0.704506	-0.083846	0.687896	-0.087358	-0.713766	-0.098516	0.240559	0.402441	-0.683322	0.559681	0.366370	0.530092	-0.719884	-0.257959	
77	0.670361	0.042147	-0.706217	-0.223823	0.688380	-0.031572	-0.708738	-0.151081	0.697600	-0.100083	-0.704496	-0.083806	0.687895	-0.087317	-0.713772	-0.098512	0.240473	0.402450	-0.683240	0.559813	0.366391	0.530164	-0.719878	-0.257798	
78	0.670335	0.042237	-0.706213	-0.223899	0.688394	-0.031591	-0.708726	-0.151074	0.697592	-0.100104	-0.704503	-0.083783	0.687902	-0.087268	-0.713764	-0.098570	0.240556	0.402443	-0.683279	0.559735	0.366401	0.530097	-0.719886	-0.257897	
79	0.670312	0.042311	-0.706209	-0.223965	0.688399	-0.031598	-0.708721	-0.151072	0.697583	-0.100055	-0.704517	-0.083806	0.687907	-0.087251	-0.713756	-0.098609	0.240499	0.402397	-0.683252	0.559824	0.366376	0.530122	-0.719920	-0.257789	
80	0.670308	0.042322	-0.706205	-0.223987	0.688393	-0.031607	-0.708728	-0.151066	0.697583	-0.100018	-0.704519	-0.083828	0.687911	-0.087273	-0.713754	-0.098575	0.240510	0.402420	-0.683228	0.559833	0.366407	0.530125	-0.719905	-0.257780	
81	0.670311	0.042302	-0.706207	-0.223974	0.688397	-0.031609	-0.708719	-0.151089	0.697581	-0.100042	-0.704521	-0.083805	0.687928	-0.087285	-0.713741	-0.098536	0.240533	0.402491	-0.683152	0.559864	0.366500	0.530141	-0.719858	-0.257746	
82	0.670319	0.042281	-0.706209	-0.223950	0.688396	-0.031588	-0.708711	-0.151135	0.697576	-0.100074	-0.704528	-0.083741	0.687931	-0.087302	-0.713740	-0.098513	0.240460	0.402500	-0.683151	0.559891	0.366467	0.530199	-0.719847	-0.257705	
83	0.670316	0.042287	-0.706210	-0.223954	0.688390	-0.031540	-0.708708	-0.151189	0.697575	-0.100104	-0.704532	-0.083681	0.687923	-0.087310	-0.713748	-0.098504	0.240491	0.402522	-0.683089	0.559937	0.366536	0.530189	-0.719836	-0.257656	
84	0.670301	0.042331	-0.706210	-0.223992	0.688383	-0.031464	-0.708704	-0.151255	0.697580	-0.100150	-0.704525	-0.083647	0.687913	-0.087307	-0.713759	-0.098495	0.240432	0.402661	-0.682908	0.560083	0.366690	0.530300	-0.719740	-0.257478	
85	0.670294	0.042380	-0.706202	-0.224028	0.688376	-0.031382	-0.708697	-0.151334	0.697589	-0.100200	-0.704512	-0.083618	0.687893	-0.087322	-0.713779	-0.098478	0.240447	0.402718	-0.682759	0.560218	0.366827	0.530321	-0.719710	-0.257324	
86	0.670286	0.042390	-0.706196	-0.224067	0.688381	-0.031366	-0.708693	-0.151338	0.697597	-0.100203	-0.704505	-0.083610	0.687889	-0.087320	-0.713783	-0.098479	0.240449	0.402665	-0.682755	0.560260	0.366813	0.530297	-0.719751	-0.257278	
87	0.670268	0.042411	-0.706197	-0.224116	0.688376	-0.031373	-0.708696	-0.151342	0.697601	-0.100187	-0.704502	-0.083621	0.687892	-0.087319	-0.713780	-0.098475	0.240301	0.403047	-0.682433	0.560440	0.367110	0.530583	-0.719473	-0.257041	
88	0.670247	0.042475	-0.706201	-0.224154	0.688361	-0.031365	-0.708700	-0.151391	0.697604	-0.100195	-0.704498	-0.083625	0.687879	-0.087331	-0.713796	-0.098446	0.240305	0.402956	-0.682470	0.560459	0.367053	0.530541	-0.719540	-0.257024	
89	0.670234	0.042521	-0.706208	-0.224163	0.688375	-0.031395	-0.708691	-0.151365	0.697606	-0.100225	-0.704495	-0.083593	0.687853	-0.087303	-0.713824	-0.098450	0.240393	0.402950	-0.682558	0.560319	0.367030	0.530468	-0.719544	-0.257195	
90	0.670212	0.042560	-0.706214	-0.224200	0.688382	-0.031415	-0.708685	-0.151359	0.697622	-0.100298	-0.704476	-0.083536	0.687839	-0.087248	-0.713830	-0.098550	0.240303	0.402912	-0.682523	0.560427	0.366997	0.530521	-0.719570	-0.257061	
91	0.670187	0.042594	-0.706222	-0.224243	0.688379	-0.031402	-0.708683	-0.151384	0.697632	-0.100369	-0.704463	-0.083474	0.687850	-0.087239	-0.713808	-0.098642	0.240361	0.402830	-0.682589	0.560381	0.366949	0.530440	-0.719631	-0.257124	
92	0.670182	0.042602	-0.706234	-0.224222	0.688382	-0.031380	-0.708677	-0.151401	0.697618	-0.100377	-0.704477	-0.083457	0.687871	-0.087276	-0.713784	-0.098634	0.240317	0.402925	-0.682558	0.560369	0.366984	0.530514	-0.719557	-0.257129	
93	0.670200	0.042585	-0.706243	-0.224140	0.688374	-0.031357	-0.708672	-0.151468	0.697600	-0.100339	-0.704492	-0.083533	0.687879	-0.087246	-0.713782	-0.098621	0.240448	0.403050	-0.682459	0.560343	0.367166	0.530475	-0.719478	-0.257171	
94	0.670223	0.042560	-0.706240	-0.224087	0.688370	-0.031347	-0.708671	-0.151491	0.697606	-0.100319	-0.704486	-0.083561	0.687876	-0.087253	-0.713788	-0.098588	0.240375	0.402971	-0.682494	0.560390	0.367076	0.530494	-0.719531	-0.257111	
95	0.670237	0.042505	-0.706228	-0.224092	0.688390	-0.031369	-0.708648	-0.151503	0.697619	-0.100306	-0.704475	-0.083557	0.687868	-0.087329	-0.713795	-0.098526	0.240392	0.403147	-0.682351	0.560429	0.367252	0.530562	-0.719408	-0.257063	
96	0.670243	0.042433	-0.706222	-0.224110	0.688419	-0.031418	-0.708608	-0.151548	0.697610	-0.100254	-0.704483	-0.083626	0.687854	-0.087388	-0.713808	-0.098480	0.240485	0.403224	-0.682320	0.560372	0.367349	0.530527	-0.719358	-0.257138	
