Martin	// User ID
7-7-2023	// Evaluation date
CON_SP_R2	7-7-2023	10:23:19:504	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
32	0.637398	0.046531	-0.390127	0.662842	0.646417	0.047020	-0.384337	0.657434	0.642125	0.041373	-0.386784	0.660577	0.638412	0.038342	-0.394408	0.659850	0.543487	-0.265387	0.759492	-0.239507	0.357951	-0.833214	0.370549	0.200798	
33	0.634156	0.037455	-0.384408	0.669831	0.642742	0.037512	-0.378485	0.665000	0.639444	0.034028	-0.382084	0.666307	0.635134	0.029538	-0.388951	0.666670	0.552715	-0.249240	0.758359	-0.239326	0.373309	-0.827819	0.372206	0.191882	
34	0.631983	0.031770	-0.380651	0.674309	0.640045	0.030412	-0.373602	0.670701	0.633998	0.020531	-0.373606	0.676790	0.630223	0.016403	-0.380354	0.676669	0.561233	-0.234922	0.757158	-0.237782	0.387551	-0.822723	0.372610	0.184642	
35	0.629343	0.024611	-0.375595	0.679889	0.635304	0.017477	-0.364082	0.680829	0.631040	0.013184	-0.368381	0.682576	0.627611	0.009238	-0.375108	0.682139	0.569255	-0.222718	0.755362	-0.236164	0.400038	-0.818475	0.372026	0.177946	
36	0.625159	0.012831	-0.366400	0.689031	0.631664	0.007727	-0.356473	0.688380	0.627467	0.003651	-0.360523	0.690141	0.624230	-0.000527	-0.367091	0.689624	0.577691	-0.207830	0.754447	-0.232142	0.415502	-0.812256	0.371351	0.172329	
37	0.620024	-0.001458	-0.354120	0.700119	0.629154	0.000742	-0.349978	0.694032	0.622550	-0.008881	-0.350235	0.699778	0.619778	-0.012888	-0.356778	0.698869	0.585793	-0.196156	0.751763	-0.230698	0.427377	-0.808155	0.370089	0.165132	
38	0.616052	-0.012624	-0.343282	0.708857	0.624266	-0.012364	-0.337772	0.704308	0.620392	-0.014862	-0.344298	0.704523	0.617800	-0.018818	-0.350777	0.703509	0.593307	-0.182669	0.750723	-0.225907	0.441624	-0.802001	0.368695	0.160707	
39	0.613699	-0.019225	-0.336217	0.714116	0.621539	-0.019630	-0.330312	0.710069	0.615901	-0.026672	-0.332119	0.713899	0.613840	-0.030140	-0.338880	0.712357	0.601485	-0.171075	0.748513	-0.220628	0.454956	-0.796919	0.365392	0.156283	
40	0.610243	-0.028455	-0.325333	0.721770	0.618402	-0.027792	-0.320504	0.716996	0.610306	-0.040371	-0.316837	0.724921	0.610224	-0.039866	-0.328371	0.719868	0.608911	-0.160022	0.746587	-0.215007	0.467683	-0.791723	0.362127	0.152681	
41	0.605942	-0.039287	-0.311956	0.730735	0.613686	-0.039150	-0.307000	0.726366	0.606997	-0.048168	-0.306378	0.731688	0.608152	-0.045379	-0.320914	0.724642	0.616555	-0.149351	0.744218	-0.209031	0.480301	-0.786640	0.358162	0.149094	
42	0.603890	-0.044037	-0.304821	0.735161	0.611564	-0.043917	-0.300081	0.730761	0.604593	-0.053399	-0.298780	0.736442	0.603399	-0.057044	-0.305114	0.734548	0.623515	-0.139509	0.742429	-0.201409	0.492725	-0.781350	0.353526	0.147423	
43	0.599976	-0.052285	-0.291466	0.743198	0.607577	-0.052296	-0.286652	0.738881	0.600277	-0.061991	-0.284983	0.744721	0.598986	-0.066725	-0.289827	0.743481	0.630737	-0.130258	0.740430	-0.192270	0.505411	-0.776039	0.347561	0.146713	
44	0.596218	-0.059582	-0.279008	0.750419	0.602332	-0.062045	-0.269203	0.748917	0.596596	-0.068627	-0.273064	0.751532	0.596543	-0.071340	-0.280499	0.748577	0.638025	-0.121874	0.737573	-0.184544	0.516865	-0.771496	0.341569	0.144829	
45	0.594155	-0.062389	-0.270921	0.754777	0.599121	-0.066687	-0.257385	0.755222	0.594345	-0.071555	-0.264786	0.755991	0.594070	-0.075236	-0.270936	0.753667	0.644376	-0.113240	0.735710	-0.175178	0.528737	-0.766036	0.335627	0.144843	
46	0.589793	-0.068212	-0.254728	0.763286	0.596946	-0.069120	-0.248908	0.759554	0.589858	-0.077250	-0.248605	0.764392	0.589974	-0.080842	-0.254853	0.761870	0.651944	-0.104774	0.732144	-0.167205	0.540276	-0.761286	0.328965	0.142574	
47	0.587030	-0.071079	-0.244304	0.768544	0.593067	-0.072354	-0.234008	0.766992	0.587097	-0.079921	-0.238342	0.769495	0.587523	-0.083261	-0.244895	0.766753	0.659398	-0.095827	0.728442	-0.159321	0.551955	-0.756140	0.322467	0.140049	
48	0.584395	-0.071815	-0.233818	0.773728	0.589522	-0.074517	-0.220715	0.773432	0.584493	-0.080592	-0.227916	0.774550	0.584988	-0.084125	-0.234228	0.771912	0.667006	-0.087127	0.724036	-0.152590	0.562966	-0.751378	0.316070	0.136381	
49	0.579836	-0.073774	-0.217359	0.781731	0.587223	-0.074575	-0.212624	0.777431	0.579981	-0.082459	-0.211499	0.782362	0.580812	-0.085929	-0.217960	0.779594	0.674395	-0.078590	0.719175	-0.147655	0.572980	-0.747018	0.310469	0.131402	
50	0.577399	-0.073900	-0.209279	0.785717	0.582356	-0.075099	-0.196707	0.785193	0.577538	-0.082623	-0.203369	0.786298	0.578567	-0.086021	-0.209949	0.783443	0.681921	-0.070128	0.713898	-0.142880	0.582849	-0.742699	0.304625	0.126048	
51	0.572900	-0.073767	-0.195977	0.792425	0.578795	-0.075318	-0.186200	0.790350	0.573060	-0.082458	-0.189986	0.792911	0.574477	-0.085869	-0.196827	0.789849	0.689013	-0.060672	0.708565	-0.139697	0.592474	-0.737971	0.300175	0.119452	
52	0.566003	-0.074424	-0.177713	0.801574	0.574872	-0.075429	-0.176918	0.795319	0.566199	-0.083002	-0.171584	0.801927	0.569768	-0.086183	-0.182796	0.796569	0.696219	-0.051719	0.702845	-0.136428	0.601775	-0.733478	0.295215	0.112805	
53	0.560631	-0.075268	-0.166096	0.807738	0.568263	-0.076238	-0.161414	0.803250	0.560835	-0.083764	-0.159820	0.808025	0.566544	-0.086719	-0.175742	0.800389	0.703273	-0.043069	0.696884	-0.133809	0.610497	-0.729219	0.290434	0.105742	
54	0.557186	-0.076416	-0.159465	0.811342	0.564403	-0.077386	-0.154048	0.807298	0.557464	-0.084734	-0.153325	0.811508	0.559451	-0.088500	-0.160648	0.808316	0.709698	-0.034585	0.691117	-0.132251	0.618414	-0.725099	0.286562	0.098373	
55	0.553395	-0.077991	-0.152824	0.815056	0.557949	-0.080271	-0.143505	0.813422	0.553763	-0.086144	-0.146758	0.815100	0.551229	-0.091688	-0.145874	0.816370	0.716281	-0.025703	0.685235	-0.129360	0.627088	-0.720346	0.281901	0.091618	
56	0.546768	-0.081089	-0.142903	0.821004	0.550464	-0.083602	-0.131449	0.820196	0.547187	-0.089055	-0.136758	0.820947	0.545585	-0.094773	-0.138223	0.821127	0.722726	-0.017491	0.679374	-0.125746	0.635523	-0.715719	0.276636	0.085607	
57	0.537155	-0.086344	-0.130286	0.828876	0.546050	-0.086407	-0.126539	0.823621	0.537562	-0.093987	-0.124099	0.828730	0.540692	-0.097615	-0.132122	0.825026	0.729071	-0.009077	0.673393	-0.122127	0.643977	-0.710858	0.271393	0.079498	
58	0.528314	-0.091784	-0.120343	0.835451	0.537189	-0.091854	-0.116310	0.830339	0.528615	-0.099116	-0.114074	0.835302	0.531916	-0.102963	-0.121888	0.831629	0.734617	-0.001399	0.668345	-0.116838	0.652340	-0.705774	0.265762	0.075540	
59	0.522705	-0.095318	-0.114584	0.839383	0.530338	-0.095923	-0.108594	0.835313	0.522969	-0.102500	-0.108269	0.839211	0.525548	-0.106909	-0.114886	0.836165	0.740165	0.006562	0.663137	-0.111184	0.660947	-0.700334	0.259905	0.071631	
60	0.516482	-0.098967	-0.107954	0.843681	0.525053	-0.099210	-0.103444	0.838914	0.516823	-0.106033	-0.101644	0.843398	0.520287	-0.110153	-0.109241	0.839782	0.745045	0.014570	0.658147	-0.107415	0.668579	-0.695147	0.255550	0.066841	
61	0.506955	-0.104451	-0.097773	0.850016	0.514345	-0.105342	-0.091825	0.846121	0.507373	-0.111298	-0.091449	0.849601	0.510961	-0.115662	-0.098907	0.846025	0.751039	0.021737	0.652109	-0.101100	0.676955	-0.689994	0.248344	0.062969	
62	0.501948	-0.106995	-0.092050	0.853304	0.505176	-0.109840	-0.081509	0.852108	0.502435	-0.113729	-0.085767	0.852801	0.506046	-0.118251	-0.093168	0.849267	0.756568	0.028543	0.646518	-0.093833	0.685281	-0.684641	0.240886	0.060258	
63	0.495507	-0.109633	-0.083814	0.857571	0.500151	-0.111935	-0.075401	0.855356	0.496099	-0.116225	-0.077661	0.856940	0.500003	-0.120907	-0.085330	0.853286	0.762378	0.036080	0.640330	-0.086346	0.694109	-0.678708	0.233066	0.057000	
64	0.487179	-0.113053	-0.073186	0.862856	0.494945	-0.113909	-0.068035	0.858735	0.487888	-0.119472	-0.067159	0.862080	0.492029	-0.124432	-0.074946	0.858374	0.768592	0.043264	0.633396	-0.078762	0.702780	-0.672961	0.224453	0.053334	
65	0.483449	-0.114086	-0.067500	0.865277	0.486919	-0.116618	-0.056502	0.863781	0.484234	-0.120481	-0.061484	0.864419	0.488489	-0.125512	-0.069348	0.860707	0.774870	0.049749	0.626256	-0.070039	0.711393	-0.667269	0.214765	0.050489	
66	0.475996	-0.115871	-0.056501	0.869948	0.482360	-0.117723	-0.049764	0.866599	0.476897	-0.122199	-0.050462	0.868959	0.481352	-0.127375	-0.058418	0.865253	0.780839	0.055204	0.619323	-0.060682	0.719471	-0.661924	0.204583	0.048618	
67	0.469227	-0.117339	-0.046879	0.873991	0.476262	-0.118404	-0.040758	0.870341	0.470194	-0.123573	-0.040806	0.872916	0.474878	-0.128882	-0.048816	0.869193	0.787206	0.060633	0.611616	-0.050552	0.727805	-0.656323	0.193297	0.046657	
68	0.464615	-0.117458	-0.040023	0.876775	0.467754	-0.119363	-0.028470	0.875299	0.465642	-0.123651	-0.033952	0.875634	0.470534	-0.128954	-0.041984	0.871898	0.792962	0.066706	0.604213	-0.041078	0.736002	-0.650253	0.183018	0.044452	
69	0.455238	-0.117902	-0.026392	0.882134	0.463130	-0.119133	-0.021649	0.877980	0.455549	-0.123906	-0.019022	0.881340	0.460710	-0.129225	-0.027060	0.877676	0.798720	0.073162	0.596393	-0.031763	0.744242	-0.643845	0.172693	0.041770	
70	0.449140	-0.117649	-0.017759	0.885504	0.454026	-0.118111	-0.008734	0.883082	0.445273	-0.122921	-0.004109	0.886908	0.450792	-0.128346	-0.012151	0.883270	0.803967	0.080254	0.588788	-0.022933	0.752436	-0.636947	0.163180	0.038869	
71	0.442102	-0.115758	-0.007792	0.889429	0.445499	-0.116790	0.003101	0.887627	0.438886	-0.121177	0.004989	0.890320	0.444699	-0.126773	-0.003072	0.886658	0.808918	0.087313	0.581208	-0.015017	0.760116	-0.630199	0.154314	0.035503	
72	0.429825	-0.112494	0.009224	0.895830	0.440194	-0.114583	0.010279	0.890502	0.432582	-0.118960	0.013576	0.893609	0.438653	-0.124715	0.005457	0.889944	0.813472	0.095112	0.573740	-0.006328	0.768280	-0.622519	0.145438	0.032599	
73	0.419984	-0.109135	0.022110	0.900674	0.429330	-0.111034	0.024689	0.895956	0.421747	-0.115365	0.028059	0.898907	0.428230	-0.121196	0.019838	0.895286	0.817337	0.103547	0.566776	0.001740	0.776331	-0.614388	0.137700	0.029623	
